time_operate,x_east,y_north,latitude,longitude
0.0,661379.0742530366,1509652.5286397936,13.651247333333334,100.49200466666667
0.4,661379.0562222945,1509652.5285289544,13.651247333333334,100.49200450000001
0.8,661379.0562222973,1509652.5285289544,13.651247333333334,100.49200450000002
1.2,661379.0562222973,1509652.5285289544,13.651247333333334,100.49200450000002
1.6,661379.038191555,1509652.5284181149,13.651247333333334,100.49200433333336
2.0,661379.0562222973,1509652.5285289544,13.651247333333334,100.49200450000002
2.4,661379.0566756582,1509652.4547786547,13.651246666666669,100.49200450000002
2.8,661379.0571290192,1509652.3810283549,13.651246000000002,100.49200450000002
3.2,661379.0581490814,1509652.215090181,13.651244500000004,100.49200450000002
3.6,661379.0593958239,1509652.0122768567,13.651242666666672,100.49200450000002
4.0,661379.0427251636,1509651.7909151178,13.651240666666672,100.49200433333336
4.4,661379.044198586,1509651.551226644,13.651238500000005,100.49200433333336
4.8,661379.0817334943,1509651.3117598486,13.651236333333339,100.49200466666669
5.2,661379.0650628303,1509651.0903981102,13.651234333333338,100.49200450000001
5.6,661379.0845669983,1509650.8508204753,13.651232166666672,100.49200466666669
6.0,661379.068123014,1509650.5925835874,13.651229833333339,100.49200450000001
6.4,661379.1058846057,1509650.316241642,13.651227333333336,100.49200483333335
6.8,661379.0895539606,1509650.0395671793,13.651224833333336,100.49200466666667
7.2,661379.0372751695,1509649.744233463,13.651222166666667,100.49200416666667
7.6,661379.0390886125,1509649.4492322642,13.6512195,100.49200416666669
8.0,661379.0589327969,1509649.1543419051,13.651216833333333,100.49200433333336
8.4,661379.042715492,1509648.8592298673,13.651214166666666,100.49200416666669
8.8,661379.0085807785,1509648.5455694161,13.65121133333333,100.49200383333336
9.2,661379.0103942169,1509648.250568218,13.651208666666665,100.49200383333336
9.6,661379.0120943151,1509647.9740045948,13.651206166666663,100.49200383333336
10.0,661378.9956503276,1509647.7157677072,13.651203833333328,100.49200366666669
10.4,661378.9972370852,1509647.457641659,13.651201499999996,100.49200366666669
10.8,661378.9809064366,1509647.1809671975,13.651198999999997,100.49200350000002
11.2,661378.9644624447,1509646.9227303101,13.651196666666662,100.49200333333336
11.6,661378.9659358612,1509646.683041837,13.651194499999995,100.49200333333336
12.0,661378.9676359573,1509646.4064782143,13.651191999999996,100.49200333333336
12.4,661378.9691093734,1509646.166789741,13.651189833333328,100.49200333333336
12.8,661378.9706961291,1509645.9086636933,13.651187499999995,100.49200333333336
13.2,661378.9902002945,1509645.669086059,13.651185333333329,100.49200350000002
13.6,661379.0098177969,1509645.4110708497,13.651182999999993,100.49200366666669
14.0,661378.9932604652,1509645.1712715381,13.651180833333324,100.49200350000002
14.4,661378.9947338804,1509644.9315830648,13.651178666666658,100.49200350000002
14.8,661378.9782898846,1509644.6733461784,13.651176333333325,100.49200333333336
15.2,661378.9617325515,1509644.433546867,13.651174166666658,100.49200316666669
15.6,661378.9633193051,1509644.1754208195,13.651171833333326,100.49200316666669
16.0,661378.9468753105,1509643.9171839333,13.651169499999991,100.49200300000003
16.4,661378.9304313151,1509643.658947047,13.651167166666658,100.49200283333336
16.8,661378.9321314071,1509643.382383425,13.65116466666666,100.49200283333336
17.2,661378.951748908,1509643.124368216,13.651162333333325,100.49200300000003
17.6,661378.9714797485,1509642.8479154322,13.651159833333322,100.49200316666669
18.0,661378.9730665005,1509642.5897893847,13.651157499999988,100.49200316666669
18.4,661378.9748799311,1509642.2947881878,13.651154833333319,100.49200316666669
18.8,661378.9944974319,1509642.036772979,13.651152499999984,100.49200333333336
19.2,661378.9960841833,1509641.7786469318,13.651150166666651,100.49200333333336
19.6,661379.0158150264,1509641.5021941485,13.651147666666652,100.49200350000002
20.0,661379.0175151167,1509641.2256305267,13.651145166666652,100.49200350000002
20.4,661379.0193285461,1509640.93062933,13.651142499999985,100.49200350000002
20.8,661379.0029978828,1509640.6539548694,13.651139999999982,100.49200333333336
21.2,661379.0048113113,1509640.358953673,13.651137333333315,100.49200333333336
21.6,661379.0247688323,1509640.0456257404,13.651134499999982,100.49200350000002
22.0,661379.0266955994,1509639.7321869691,13.651131666666648,100.49200350000002
22.4,661379.0286223663,1509639.4187481976,13.651128833333315,100.49200350000002
22.8,661378.9944876272,1509639.1050877501,13.651125999999982,100.49200316666669
23.2,661378.9964143928,1509638.7916489793,13.651123166666649,100.49200316666669
23.6,661378.998341158,1509638.4782102082,13.651120333333315,100.49200316666669
24.0,661379.0002679229,1509638.1647714376,13.651117499999982,100.49200316666669
24.4,661378.9661331828,1509637.8511109904,13.651114666666649,100.49200283333336
24.8,661378.9500291939,1509637.5375613817,13.651111833333315,100.49200266666669
25.2,661378.9880174623,1509637.2243442873,13.651108999999982,100.49200300000003
25.6,661378.9898308865,1509636.9293430918,13.651106333333315,100.49200300000003
26.0,661379.0096750632,1509636.6344527341,13.651103666666648,100.49200316666669
26.4,661379.0117151648,1509636.3025763892,13.651100666666649,100.49200316666669
26.8,661378.9956111733,1509635.9890267805,13.651097833333315,100.49200300000003
27.2,661378.9975379348,1509635.67558801,13.651094999999982,100.49200300000003
27.6,661378.9996913737,1509635.3252740907,13.651091833333316,100.49200300000003
28.0,661378.9655566259,1509635.0116136444,13.651088999999983,100.49200266666669
28.4,661379.0036582334,1509634.679958976,13.651085999999983,100.49200300000003
28.8,661378.9876675775,1509634.3479717935,13.651082999999986,100.49200283333336
29.2,661379.0077384303,1509634.0162062873,13.651079999999986,100.49200300000003
29.6,661379.0275826058,1509633.72131593,13.651077333333319,100.49200316666669
