time_operate,x_east,y_north,latitude,longitude
0,661379.3474,1509652.094,13.65124339,100.4920072
0.4,661379.3475,1509652.082,13.65124328,100.4920072
0.8,661379.3475,1509652.069,13.65124317,100.4920072
1.2,661379.3415,1509652.069,13.65124317,100.4920071
1.6,661379.3296,1509652.063,13.65124311,100.492007
2,661379.3176,1509652.057,13.65124306,100.4920069
2.4,661379.3116,1509652.051,13.651243,100.4920068
2.8,661379.3116,1509652.051,13.651243,100.4920068
3.2,661379.3117,1509652.032,13.65124283,100.4920068
3.6,661379.3061,1509651.971,13.65124228,100.4920068
4,661379.3129,1509651.842,13.65124111,100.4920068
4.4,661379.314,1509651.657,13.65123944,100.4920068
4.8,661379.3214,1509651.436,13.65123744,100.4920069
5.2,661379.3168,1509651.203,13.65123533,100.4920068
5.6,661379.3243,1509650.963,13.65123317,100.4920069
6,661379.3319,1509650.711,13.65123089,100.4920069
6.4,661379.3334,1509650.453,13.65122856,100.4920069
6.8,661379.323,1509650.189,13.65122617,100.4920068
7.2,661379.3186,1509649.93,13.65122383,100.4920068
7.6,661379.3201,1509649.685,13.65122161,100.4920068
8,661379.3216,1509649.445,13.65121944,100.4920068
8.4,661379.317,1509649.211,13.65121733,100.4920067
8.8,661379.3185,1509648.965,13.65121511,100.4920067
9.2,661379.3141,1509648.713,13.65121283,100.4920067
9.6,661379.3036,1509648.455,13.6512105,100.4920066
10,661379.3051,1509648.216,13.65120833,100.4920066
10.4,661379.3185,1509647.994,13.65120633,100.4920067
10.8,661379.3318,1509647.785,13.65120444,100.4920068
11.2,661379.3331,1509647.576,13.65120256,100.4920068
11.6,661379.3344,1509647.361,13.65120061,100.4920068
12,661379.3417,1509647.146,13.65119867,100.4920068
12.4,661379.3431,1509646.931,13.65119672,100.4920068
12.8,661379.3443,1509646.728,13.65119489,100.4920068
13.2,661379.3395,1509646.532,13.65119311,100.4920068
13.6,661379.3287,1509646.335,13.65119133,100.4920067
14,661379.3119,1509646.132,13.6511895,100.4920065
14.4,661379.3072,1509645.929,13.65118767,100.4920064
14.8,661379.3145,1509645.72,13.65118578,100.4920065
15.2,661379.3278,1509645.511,13.65118389,100.4920066
15.6,661379.3231,1509645.296,13.65118194,100.4920066
16,661379.3184,1509645.081,13.65118,100.4920065
16.4,661379.3197,1509644.866,13.65117806,100.4920065
16.8,661379.339,1509644.657,13.65117617,100.4920067
17.2,661379.3463,1509644.448,13.65117428,100.4920067
17.6,661379.3476,1509644.233,13.65117233,100.4920067
18,661379.343,1509644.012,13.65117033,100.4920067
18.4,661379.3324,1509643.784,13.65116828,100.4920066
18.8,661379.3278,1509643.551,13.65116617,100.4920065
19.2,661379.3233,1509643.311,13.651164,100.4920064
19.6,661379.3307,1509643.071,13.65116183,100.4920065
20,661379.3322,1509642.832,13.65115967,100.4920065
20.4,661379.3397,1509642.586,13.65115744,100.4920066
20.8,661379.3473,1509642.334,13.65115517,100.4920066
21.2,661379.3549,1509642.076,13.65115283,100.4920067
21.6,661379.3565,1509641.818,13.6511505,100.4920067
22,661379.3581,1509641.56,13.65114817,100.4920067
22.4,661379.3596,1509641.301,13.65114583,100.4920067
22.8,661379.3493,1509641.037,13.65114344,100.4920066
23.2,661379.3389,1509640.767,13.651141,100.4920064
23.6,661379.3286,1509640.484,13.65113844,100.4920063
24,661379.3184,1509640.195,13.65113583,100.4920062
24.4,661379.3202,1509639.9,13.65113317,100.4920062
24.8,661379.322,1509639.611,13.65113056,100.4920062
25.2,661379.3297,1509639.322,13.65112794,100.4920063
25.6,661379.3375,1509639.04,13.65112539,100.4920063
26,661379.3453,1509638.751,13.65112278,100.4920064
26.4,661379.365,1509638.468,13.65112022,100.4920066
26.8,661379.3728,1509638.185,13.65111767,100.4920066
27.2,661379.3625,1509637.909,13.65111517,100.4920065
27.6,661379.3461,1509637.632,13.65111267,100.4920063
28,661379.3238,1509637.355,13.65111017,100.4920061
28.4,661379.3255,1509637.079,13.65110767,100.4920061
28.8,661379.3152,1509636.796,13.65110511,100.492006
29.2,661379.3109,1509636.52,13.65110261,100.4920059
29.6,661379.3006,1509636.243,13.65110011,100.4920058
30,661379.3143,1509635.973,13.65109767,100.4920059
30.4,661379.3168,1509635.567,13.651094,100.4920059
30.8,661379.3072,1509635.167,13.65109039,100.4920058
31.2,661379.2916,1509634.768,13.65108678,100.4920057
31.6,661379.2872,1509634.503,13.65108439,100.4920056
32,661379.3069,1509634.239,13.651082,100.4920058
32.4,661379.3025,1509633.969,13.65107956,100.4920057
32.8,661379.2982,1509633.698,13.65107711,100.4920057
33.2,661379.2879,1509633.416,13.65107456,100.4920056
33.6,661379.2956,1509633.139,13.65107206,100.4920056
34,661379.2914,1509632.85,13.65106944,100.4920056
34.4,661379.2811,1509632.561,13.65106683,100.4920054
34.8,661379.277,1509632.26,13.65106411,100.4920054
35.2,661379.2909,1509631.947,13.65106128,100.4920055
35.6,661379.3049,1509631.633,13.65105844,100.4920056
36,661379.3128,1509631.32,13.65105561,100.4920057
36.4,661379.3147,1509631.019,13.65105289,100.4920057
36.8,661379.3105,1509630.724,13.65105022,100.4920056
37.2,661379.3122,1509630.441,13.65104767,100.4920056
37.6,661379.302,1509630.152,13.65104506,100.4920055
38,661379.3157,1509629.869,13.6510425,100.4920056
38.4,661379.3175,1509629.581,13.65103989,100.4920056
38.8,661379.3313,1509629.298,13.65103733,100.4920057
39.2,661379.333,1509629.009,13.65103472,100.4920057
39.6,661379.3348,1509628.726,13.65103217,100.4920057
40,661379.3485,1509628.45,13.65102967,100.4920058
40.4,661379.3441,1509628.179,13.65102722,100.4920058
40.8,661379.3458,1509627.909,13.65102478,100.4920058
41.2,661379.3475,1509627.639,13.65102233,100.4920058
41.6,661379.3552,1509627.362,13.65101983,100.4920058
42,661379.3749,1509627.08,13.65101728,100.492006
42.4,661379.3887,1509626.803,13.65101478,100.4920061
42.8,661379.4084,1509626.52,13.65101222,100.4920063
43.2,661379.4222,1509626.238,13.65100967,100.4920064
43.6,661379.424,1509625.949,13.65100706,100.4920064
44,661379.4318,1509625.66,13.65100444,100.4920064
44.4,661379.4155,1509625.365,13.65100178,100.4920063
44.8,661379.4053,1509625.07,13.65099911,100.4920062
45.2,661379.3951,1509624.775,13.65099644,100.4920061
45.6,661379.391,1509624.474,13.65099372,100.492006
46,661379.3928,1509624.173,13.650991,100.492006
46.4,661379.3767,1509623.865,13.65098822,100.4920058
46.8,661379.3966,1509623.564,13.6509855,100.492006
47.2,661379.4045,1509623.257,13.65098272,100.4920061
47.6,661379.4364,1509622.95,13.65097994,100.4920063
48,661379.4503,1509622.636,13.65097711,100.4920064
48.4,661379.4523,1509622.317,13.65097422,100.4920064
48.8,661379.4543,1509621.991,13.65097128,100.4920064
49.2,661379.4563,1509621.659,13.65096828,100.4920064
49.6,661379.4825,1509621.321,13.65096522,100.4920067
50,661379.5086,1509620.983,13.65096217,100.4920069
50.4,661379.5226,1509620.652,13.65095917,100.492007
50.8,661379.5247,1509620.32,13.65095617,100.492007
51.2,661379.5207,1509619.994,13.65095322,100.4920069
51.6,661379.5047,1509619.668,13.65095028,100.4920068
52,661379.5067,1509619.342,13.65094733,100.4920068
52.4,661379.4967,1509619.01,13.65094433,100.4920067
52.8,661379.4928,1509618.666,13.65094122,100.4920066
