time_operate,Track,x_east,y_north,cte,yaw_control
111.68,linear_SN2,661485.7955574284,1509592.062001862,0.11610276498314667,33.08852908054872
111.84,linear_SN2,661485.7946501443,1509592.2095025147,0.11576329368833592,33.06755047096098
112.0,linear_SN2,661485.79374286,1509592.3570031668,0.11542382216407618,33.04650393724003
112.16,linear_SN2,661485.7748047845,1509592.5043929112,0.09705326610307169,30.677742302530064
112.32,linear_SN2,661485.7738975002,1509592.6518935636,0.09671379457881193,30.65295376329206
112.48,linear_SN2,661485.7729902158,1509592.799394216,0.09637432293982767,30.628097314812074
112.64,linear_SN2,661485.7540521377,1509592.94678396,0.07800376435488413,28.255525451640388
112.8,linear_SN2,661485.7532582638,1509593.075847031,0.0777067265560484,28.232451883102954
112.96,linear_SN2,661485.7344335993,1509593.2047991941,0.059378604908814955,25.861671789944367
113.12,linear_SN2,661485.7335263146,1509593.3522998467,0.05903913292565719,25.829348258718994
113.28,linear_SN2,661485.7145882396,1509593.4996895904,0,0
113.44,linear_SN2,661485.7137943655,1509593.6287526619,0,0
113.6,linear_SN2,661485.7128870809,1509593.7762533142,0,0
113.76,linear_SN2,661485.7120932066,1509593.9053163854,0,0
113.92,linear_SN2,661485.7112993324,1509594.0343794564,0,0
114.08,linear_SN2,661485.7105054582,1509594.1634425276,0,0
114.24,linear_SN2,661485.7095981732,1509594.3109431802,0,0
114.4,linear_SN2,661485.6906600983,1509594.4583329244,0,0
114.56,linear_SN2,661485.6897528132,1509594.6058335775,0,0
114.72,linear_SN2,661485.6889589387,1509594.734896648,0,0
114.88,linear_SN2,661485.6701342746,1509594.863848811,0,0
115.04,linear_SN2,661485.6692269894,1509595.0113494636,0,0
115.2,linear_SN2,661485.6683197041,1509595.1588501162,0,0
115.36,linear_SN2,661485.6493816269,1509595.3062398604,0,0
115.52,linear_SN2,661485.6485877521,1509595.4353029318,0,0
115.68,linear_SN2,661485.6476804666,1509595.5828035844,0,0
115.84,linear_SN2,661485.6467731812,1509595.7303042372,0,0
116.0,linear_SN2,661485.6459793062,1509595.8593673084,0,0
116.16,linear_SN2,661485.6450720206,1509596.006867961,0,0
116.32,linear_SN2,661485.6263607676,1509596.117382542,0,0
116.48,linear_SN2,661485.6074226933,1509596.2647722869,0.05585194604822043,25.426184353861856
116.64,linear_SN2,661485.6066288183,1509596.393835358,0.056148984879576674,25.47602919891408
