Speed_time,Speed_velocity,Speed_Setpoint,Speed_adjust,Speed_error
2.24,0.0,3.0,0.0,0.0
2.4,0.0,3.0,0.0,0.0
2.56,0.0,3.0,0.0,0.0
2.72,0.0,3.0,0.0,0.0
2.88,0.0,3.0,0.0,0.0
3.04,0.0,3.0,33.18000030517578,3.0
3.2,0.0,3.0,33.18000030517578,3.0
3.36,0.0,3.0,33.18000030517578,3.0
3.52,0.0,3.0,33.18000030517578,3.0
3.68,0.0,3.0,33.18000030517578,3.0
3.84,0.02,3.0,33.18000030517578,3.0
4.0,0.02,3.0,33.18000030517578,3.0
4.16,0.02,3.0,38.94000244140625,3.0
4.32,0.02,3.0,38.94000244140625,3.0
4.48,0.02,3.0,38.94000244140625,3.0
4.64,0.02,3.0,38.94000244140625,3.0
4.8,0.02,3.0,38.94000244140625,3.0
4.96,0.02,3.0,38.94000244140625,3.0
5.12,0.02,3.0,45.40934371948242,2.9800000190734863
5.28,0.02,3.0,45.40934371948242,2.9800000190734863
5.44,0.04,3.0,45.40934371948242,2.9800000190734863
5.6,0.04,3.0,45.40934371948242,2.9800000190734863
5.76,0.06,3.0,45.40934371948242,2.9800000190734863
5.92,0.06,3.0,45.40934371948242,2.9800000190734863
6.08,0.08,3.0,45.40934371948242,2.9800000190734863
6.24,0.08,3.0,51.19879913330078,2.9800000190734863
6.4,0.08,3.0,51.19879913330078,2.9800000190734863
6.56,0.1,3.0,51.19879913330078,2.9800000190734863
6.72,0.1,3.0,51.19879913330078,2.9800000190734863
6.88,0.12,3.0,51.19879913330078,2.9800000190734863
7.04,0.15,3.0,51.19879913330078,2.9800000190734863
7.2,0.17,3.0,56.1536979675293,2.9200000762939453
7.36,0.21,3.0,56.1536979675293,2.9200000762939453
7.52,0.25,3.0,56.1536979675293,2.9200000762939453
7.68,0.29,3.0,56.1536979675293,2.9200000762939453
7.84,0.33,3.0,56.1536979675293,2.9200000762939453
8.0,0.37,3.0,56.1536979675293,2.9200000762939453
8.16,0.42,3.0,61.804039001464844,2.8299999237060547
8.32,0.48,3.0,61.804039001464844,2.8299999237060547
8.48,0.52,3.0,61.804039001464844,2.8299999237060547
8.64,0.54,3.0,61.804039001464844,2.8299999237060547
8.8,0.6,3.0,61.804039001464844,2.8299999237060547
8.96,0.64,3.0,61.804039001464844,2.8299999237060547
9.12,0.71,3.0,61.804039001464844,2.8299999237060547
9.28,0.73,3.0,64.3484115600586,2.5799999237060547
9.44,0.77,3.0,64.3484115600586,2.5799999237060547
9.6,0.84,3.0,64.3484115600586,2.5799999237060547
9.76,0.88,3.0,64.3484115600586,2.5799999237060547
9.92,0.94,3.0,64.3484115600586,2.5799999237060547
10.08,1.0,3.0,64.3484115600586,2.5799999237060547
10.24,1.07,3.0,67.23200988769531,2.2699999809265137
10.4,1.13,3.0,67.23200988769531,2.2699999809265137
10.56,1.19,3.0,67.23200988769531,2.2699999809265137
10.72,1.25,3.0,67.23200988769531,2.2699999809265137
10.88,1.32,3.0,67.23200988769531,2.2699999809265137
11.04,1.38,3.0,67.23200988769531,2.2699999809265137
11.2,1.42,3.0,68.29756164550781,1.9299999475479126
11.36,1.46,3.0,68.29756164550781,1.9299999475479126
11.52,1.49,3.0,68.29756164550781,1.9299999475479126
11.68,1.53,3.0,68.29756164550781,1.9299999475479126
11.84,1.55,3.0,68.29756164550781,1.9299999475479126
12.0,1.55,3.0,68.29756164550781,1.9299999475479126
12.16,1.55,3.0,68.87657928466797,1.5800000429153442
12.32,1.55,3.0,68.87657928466797,1.5800000429153442
12.48,1.6,3.0,68.87657928466797,1.5800000429153442
12.64,1.61,3.0,68.87657928466797,1.5800000429153442
12.8,1.59,3.0,68.87657928466797,1.5800000429153442
12.96,1.6,3.0,68.87657928466797,1.5800000429153442
13.12,1.6,3.0,68.87657928466797,1.5800000429153442
13.28,1.56,3.0,71.63441467285156,1.4500000476837158
13.44,1.52,3.0,71.63441467285156,1.4500000476837158
13.6,1.48,3.0,71.63441467285156,1.4500000476837158
13.76,1.42,3.0,71.63441467285156,1.4500000476837158
13.92,1.36,3.0,71.63441467285156,1.4500000476837158
14.08,1.3,3.0,71.63441467285156,1.4500000476837158
14.24,1.23,3.0,75.27167510986328,1.440000057220459
14.4,1.21,3.0,75.27167510986328,1.440000057220459
14.56,1.17,3.0,75.27167510986328,1.440000057220459
14.72,1.13,3.0,75.27167510986328,1.440000057220459
14.88,1.08,3.0,75.27167510986328,1.440000057220459
15.04,1.08,3.0,75.27167510986328,1.440000057220459
15.2,1.08,3.0,82.28724670410156,1.7699999809265137
15.36,1.06,3.0,82.28724670410156,1.7699999809265137
15.52,1.04,3.0,82.28724670410156,1.7699999809265137
15.68,1.02,3.0,82.28724670410156,1.7699999809265137
15.84,1.02,3.0,82.28724670410156,1.7699999809265137
16.0,1.04,3.0,82.28724670410156,1.7699999809265137
16.16,1.04,3.0,86.29615020751953,1.9199999570846558
16.32,1.06,3.0,86.29615020751953,1.9199999570846558
16.48,1.1,3.0,86.29615020751953,1.9199999570846558
16.64,1.1,3.0,86.29615020751953,1.9199999570846558
16.8,1.14,3.0,86.29615020751953,1.9199999570846558
16.96,1.16,3.0,86.29615020751953,1.9199999570846558
17.12,1.2,3.0,86.29615020751953,1.9199999570846558
17.28,1.22,3.0,89.89993286132812,1.9600000381469727
17.44,1.24,3.0,89.89993286132812,1.9600000381469727
17.6,1.24,3.0,89.89993286132812,1.9600000381469727
17.76,1.24,3.0,89.89993286132812,1.9600000381469727
17.92,1.24,3.0,89.89993286132812,1.9600000381469727
