lon1,lat1,lon2,lat2,distance_m,second_prev,second_now,time,speed_ms,speed_kmhr
100.492389,13.64921017,100.492389,13.64921017,0,0.18,0.32,47:00.3,0,0
100.492389,13.64921017,100.492389,13.64921017,0,0.32,0.46,47:00.5,0,0
100.4923888,13.64921017,100.492389,13.64921017,0.02,0.46,0.6,47:00.6,0.142857143,0.514285714
100.4923888,13.64921017,100.4923888,13.64921017,0,0.6,0.75,47:00.8,0,0
100.4923887,13.64921017,100.4923888,13.64921017,0.02,0.75,0.89,47:00.9,0.142857143,0.514285714
100.4923887,13.64921017,100.4923887,13.64921017,0,0.89,1.03,47:01.0,0,0
100.4923885,13.64921033,100.4923887,13.64921017,0.03,1.03,1.18,47:01.2,0.2,0.72
100.4923883,13.64921033,100.4923885,13.64921033,0.02,1.18,1.32,47:01.3,0.142857143,0.514285714
100.4923882,13.6492105,100.4923883,13.64921033,0.03,1.32,1.46,47:01.5,0.214285714,0.771428571
100.492388,13.6492105,100.4923882,13.6492105,0.02,1.46,1.61,47:01.6,0.133333333,0.48
100.4923878,13.6492105,100.492388,13.6492105,0.02,1.61,1.75,47:01.8,0.142857143,0.514285714
100.4923877,13.6492105,100.4923878,13.6492105,0.02,1.75,1.89,47:01.9,0.142857143,0.514285714
100.4923875,13.6492105,100.4923877,13.6492105,0.02,1.89,2.03,47:02.0,0.142857143,0.514285714
100.4923872,13.64921067,100.4923875,13.6492105,0.04,2.03,2.18,47:02.2,0.266666667,0.96
100.492387,13.64921067,100.4923872,13.64921067,0.02,2.18,2.32,47:02.3,0.142857143,0.514285714
100.4923867,13.64921083,100.492387,13.64921067,0.04,2.32,2.46,47:02.5,0.285714286,1.028571429
100.4923865,13.649211,100.4923867,13.64921083,0.03,2.46,2.61,47:02.6,0.2,0.72
100.4923865,13.64921183,100.4923865,13.649211,0.09,2.61,2.75,47:02.8,0.642857143,2.314285714
100.4923863,13.64921217,100.4923865,13.64921183,0.04,2.75,2.89,47:02.9,0.285714286,1.028571429
100.492386,13.6492125,100.4923863,13.64921217,0.05,2.89,3.04,47:03.0,0.333333333,1.2
100.4923857,13.64921267,100.492386,13.6492125,0.04,3.04,3.18,47:03.2,0.285714286,1.028571429
100.4923855,13.64921283,100.4923857,13.64921267,0.03,3.18,3.32,47:03.3,0.214285714,0.771428571
100.4923852,13.64921317,100.4923855,13.64921283,0.05,3.32,3.46,47:03.5,0.357142857,1.285714286
100.4923848,13.64921333,100.4923852,13.64921317,0.04,3.46,3.61,47:03.6,0.266666667,0.96
100.4923843,13.6492135,100.4923848,13.64921333,0.06,3.61,3.75,47:03.8,0.428571429,1.542857143
100.492384,13.64921383,100.4923843,13.6492135,0.05,3.75,3.89,47:03.9,0.357142857,1.285714286
100.4923835,13.64921383,100.492384,13.64921383,0.05,3.89,4.04,47:04.0,0.333333333,1.2
100.4923832,13.649214,100.4923835,13.64921383,0.04,4.04,4.18,47:04.2,0.285714286,1.028571429
100.4923828,13.64921433,100.4923832,13.649214,0.05,4.18,4.32,47:04.3,0.357142857,1.285714286
100.4923825,13.6492145,100.4923828,13.64921433,0.04,4.32,4.47,47:04.5,0.266666667,0.96
100.4923822,13.64921467,100.4923825,13.6492145,0.04,4.47,4.61,47:04.6,0.285714286,1.028571429
100.4923818,13.649215,100.4923822,13.64921467,0.05,4.61,4.75,47:04.8,0.357142857,1.285714286
100.4923815,13.64921517,100.4923818,13.649215,0.04,4.75,4.89,47:04.9,0.285714286,1.028571429
100.4923812,13.6492155,100.4923815,13.64921517,0.05,4.89,5.04,47:05.0,0.333333333,1.2
100.492381,13.64921583,100.4923812,13.6492155,0.04,5.04,5.18,47:05.2,0.285714286,1.028571429
100.4923807,13.64921617,100.492381,13.64921583,0.05,5.18,5.32,47:05.3,0.357142857,1.285714286
100.4923802,13.6492165,100.4923807,13.64921617,0.07,5.32,5.47,47:05.5,0.466666667,1.68
100.4923798,13.64921667,100.4923802,13.6492165,0.04,5.47,5.61,47:05.6,0.285714286,1.028571429
100.4923793,13.64921667,100.4923798,13.64921667,0.05,5.61,5.75,47:05.7,0.357142857,1.285714286
100.4923787,13.64921683,100.4923793,13.64921667,0.07,5.75,5.9,47:05.9,0.466666667,1.68
100.4923785,13.64921717,100.4923787,13.64921683,0.04,5.9,6.04,47:06.0,0.285714286,1.028571429
100.4923782,13.6492175,100.4923785,13.64921717,0.05,6.04,6.18,47:06.2,0.357142857,1.285714286
100.4923778,13.64921783,100.4923782,13.6492175,0.05,6.18,6.32,47:06.3,0.357142857,1.285714286
100.4923773,13.649218,100.4923778,13.64921783,0.06,6.32,6.47,47:06.5,0.4,1.44
100.4923768,13.64921817,100.4923773,13.649218,0.06,6.47,6.61,47:06.6,0.428571429,1.542857143
100.4923763,13.64921817,100.4923768,13.64921817,0.05,6.61,6.75,47:06.8,0.357142857,1.285714286
100.4923758,13.64921833,100.4923763,13.64921817,0.06,6.75,6.9,47:06.9,0.4,1.44
100.4923753,13.64921867,100.4923758,13.64921833,0.07,6.9,7.04,47:07.0,0.5,1.8
100.492375,13.649219,100.4923753,13.64921867,0.05,7.04,7.18,47:07.2,0.357142857,1.285714286
100.4923745,13.64921917,100.492375,13.649219,0.06,7.18,7.33,47:07.3,0.4,1.44
100.492374,13.64921917,100.4923745,13.64921917,0.05,7.33,7.47,47:07.5,0.357142857,1.285714286
100.4923735,13.64921917,100.492374,13.64921917,0.05,7.47,7.61,47:07.6,0.357142857,1.285714286
100.4923733,13.64921983,100.4923735,13.64921917,0.08,7.61,7.75,47:07.8,0.571428571,2.057142857
100.4923732,13.64922017,100.4923733,13.64921983,0.04,7.75,7.9,47:07.9,0.266666667,0.96
100.4923727,13.6492205,100.4923732,13.64922017,0.07,7.9,8.04,47:08.0,0.5,1.8
100.4923723,13.64922083,100.4923727,13.6492205,0.05,8.04,8.18,47:08.2,0.357142857,1.285714286
100.4923718,13.649221,100.4923723,13.64922083,0.06,8.18,8.33,47:08.3,0.4,1.44
100.4923715,13.6492215,100.4923718,13.649221,0.07,8.33,8.47,47:08.5,0.5,1.8
100.492371,13.64922167,100.4923715,13.6492215,0.06,8.47,8.61,47:08.6,0.428571429,1.542857143
100.4923707,13.64922183,100.492371,13.64922167,0.04,8.61,8.76,47:08.8,0.266666667,0.96
100.4923703,13.64922217,100.4923707,13.64922183,0.05,8.76,8.9,47:08.9,0.357142857,1.285714286
100.49237,13.6492225,100.4923703,13.64922217,0.05,8.9,9.04,47:09.0,0.357142857,1.285714286
100.4923697,13.64922283,100.49237,13.6492225,0.05,9.04,9.18,47:09.2,0.357142857,1.285714286
100.4923692,13.64922317,100.4923697,13.64922283,0.07,9.18,9.33,47:09.3,0.466666667,1.68
100.4923688,13.64922333,100.4923692,13.64922317,0.04,9.33,9.47,47:09.5,0.285714286,1.028571429
100.4923687,13.6492235,100.4923688,13.64922333,0.03,9.47,9.61,47:09.6,0.214285714,0.771428571
100.4923682,13.64922367,100.4923687,13.6492235,0.06,9.61,9.76,47:09.8,0.4,1.44
100.4923678,13.649224,100.4923682,13.64922367,0.05,9.76,9.9,47:09.9,0.357142857,1.285714286
100.4923673,13.649224,100.4923678,13.649224,0.05,9.9,10.04,47:10.0,0.357142857,1.285714286
100.492367,13.64922417,100.4923673,13.649224,0.04,10.04,10.19,47:10.2,0.266666667,0.96
100.4923667,13.6492245,100.492367,13.64922417,0.05,10.19,10.33,47:10.3,0.357142857,1.285714286
100.4923662,13.649225,100.4923667,13.6492245,0.08,10.33,10.47,47:10.5,0.571428571,2.057142857
100.4923658,13.64922517,100.4923662,13.649225,0.04,10.47,10.61,47:10.6,0.285714286,1.028571429
100.4923655,13.6492255,100.4923658,13.64922517,0.05,10.61,10.76,47:10.8,0.333333333,1.2
100.4923652,13.64922567,100.4923655,13.6492255,0.04,10.76,10.9,47:10.9,0.285714286,1.028571429
100.4923647,13.64922583,100.4923652,13.64922567,0.06,10.9,11.04,47:11.0,0.428571429,1.542857143
100.4923645,13.64922617,100.4923647,13.64922583,0.04,11.04,11.19,47:11.2,0.266666667,0.96
100.492364,13.6492265,100.4923645,13.64922617,0.07,11.19,11.33,47:11.3,0.5,1.8
100.4923637,13.64922667,100.492364,13.6492265,0.04,11.33,11.47,47:11.5,0.285714286,1.028571429
100.4923632,13.649227,100.4923637,13.64922667,0.07,11.47,11.62,47:11.6,0.466666667,1.68
100.4923627,13.64922717,100.4923632,13.649227,0.06,11.62,11.76,47:11.8,0.428571429,1.542857143
100.4923623,13.64922733,100.4923627,13.64922717,0.04,11.76,11.9,47:11.9,0.285714286,1.028571429
100.492362,13.6492275,100.4923623,13.64922733,0.04,11.9,12.04,47:12.0,0.285714286,1.028571429
100.4923615,13.649228,100.492362,13.6492275,0.08,12.04,12.19,47:12.2,0.533333333,1.92
100.4923612,13.64922817,100.4923615,13.649228,0.04,12.19,12.33,47:12.3,0.285714286,1.028571429
100.4923608,13.6492285,100.4923612,13.64922817,0.05,12.33,12.47,47:12.5,0.357142857,1.285714286
100.4923602,13.6492285,100.4923608,13.6492285,0.07,12.47,12.62,47:12.6,0.466666667,1.68
100.4923598,13.64922883,100.4923602,13.6492285,0.05,12.62,12.76,47:12.8,0.357142857,1.285714286
100.4923595,13.64922933,100.4923598,13.64922883,0.07,12.76,12.9,47:12.9,0.5,1.8
100.4923592,13.6492295,100.4923595,13.64922933,0.04,12.9,13.05,47:13.1,0.266666667,0.96
100.4923587,13.64922983,100.4923592,13.6492295,0.07,13.05,13.19,47:13.2,0.5,1.8
100.4923583,13.64923017,100.4923587,13.64922983,0.05,13.19,13.33,47:13.3,0.357142857,1.285714286
100.4923578,13.6492305,100.4923583,13.64923017,0.07,13.33,13.47,47:13.5,0.5,1.8
100.4923575,13.64923067,100.4923578,13.6492305,0.04,13.47,13.62,47:13.6,0.266666667,0.96
100.4923568,13.649231,100.4923575,13.64923067,0.08,13.62,13.76,47:13.8,0.571428571,2.057142857
100.4923565,13.64923117,100.4923568,13.649231,0.04,13.76,13.9,47:13.9,0.285714286,1.028571429
100.4923562,13.64923133,100.4923565,13.64923117,0.04,13.9,14.05,47:14.1,0.266666667,0.96
100.4923557,13.64923167,100.4923562,13.64923133,0.07,14.05,14.19,47:14.2,0.5,1.8
100.4923552,13.64923167,100.4923557,13.64923167,0.05,14.19,14.33,47:14.3,0.357142857,1.285714286
100.4923548,13.64923183,100.4923552,13.64923167,0.04,14.33,14.48,47:14.5,0.266666667,0.96
100.4923545,13.64923217,100.4923548,13.64923183,0.05,14.48,14.62,47:14.6,0.357142857,1.285714286
100.4923542,13.6492325,100.4923545,13.64923217,0.05,14.62,14.76,47:14.8,0.357142857,1.285714286
100.4923537,13.64923283,100.4923542,13.6492325,0.07,14.76,14.9,47:14.9,0.5,1.8
100.4923533,13.64923317,100.4923537,13.64923283,0.05,14.9,15.05,47:15.1,0.333333333,1.2
100.492353,13.64923333,100.4923533,13.64923317,0.04,15.05,15.19,47:15.2,0.285714286,1.028571429
100.4923527,13.64923367,100.492353,13.64923333,0.05,15.19,15.33,47:15.3,0.357142857,1.285714286
100.4923523,13.64923383,100.4923527,13.64923367,0.04,15.33,15.48,47:15.5,0.266666667,0.96
100.492352,13.64923417,100.4923523,13.64923383,0.05,15.48,15.62,47:15.6,0.357142857,1.285714286
100.4923515,13.64923383,100.492352,13.64923417,0.07,15.62,15.76,47:15.8,0.5,1.8
100.4923512,13.64923383,100.4923515,13.64923383,0.04,15.76,15.91,47:15.9,0.266666667,0.96
100.4923508,13.649234,100.4923512,13.64923383,0.04,15.91,16.05,47:16.1,0.285714286,1.028571429
100.4923503,13.64923433,100.4923508,13.649234,0.07,16.05,16.19,47:16.2,0.5,1.8
100.4923502,13.6492345,100.4923503,13.64923433,0.03,16.19,16.33,47:16.3,0.214285714,0.771428571
100.4923498,13.64923483,100.4923502,13.6492345,0.05,16.33,16.48,47:16.5,0.333333333,1.2
100.4923495,13.649235,100.4923498,13.64923483,0.04,16.48,16.62,47:16.6,0.285714286,1.028571429
100.4923492,13.649235,100.4923495,13.649235,0.04,16.62,16.76,47:16.8,0.285714286,1.028571429
100.4923488,13.64923533,100.4923492,13.649235,0.05,16.76,16.91,47:16.9,0.333333333,1.2
100.4923485,13.6492355,100.4923488,13.64923533,0.04,16.91,17.05,47:17.1,0.285714286,1.028571429
100.492348,13.64923583,100.4923485,13.6492355,0.07,17.05,17.19,47:17.2,0.5,1.8
100.4923477,13.649236,100.492348,13.64923583,0.04,17.19,17.34,47:17.3,0.266666667,0.96
100.4923472,13.64923633,100.4923477,13.649236,0.07,17.34,17.48,47:17.5,0.5,1.8
100.4923468,13.6492365,100.4923472,13.64923633,0.04,17.48,17.62,47:17.6,0.285714286,1.028571429
100.4923463,13.6492365,100.4923468,13.6492365,0.05,17.62,17.76,47:17.8,0.357142857,1.285714286
100.492346,13.64923667,100.4923463,13.6492365,0.04,17.76,17.91,47:17.9,0.266666667,0.96
100.4923455,13.649237,100.492346,13.64923667,0.07,17.91,18.05,47:18.0,0.5,1.8
100.492345,13.64923717,100.4923455,13.649237,0.06,18.05,18.19,47:18.2,0.428571429,1.542857143
100.4923445,13.64923733,100.492345,13.64923717,0.06,18.19,18.34,47:18.3,0.4,1.44
100.4923442,13.6492375,100.4923445,13.64923733,0.04,18.34,18.48,47:18.5,0.285714286,1.028571429
100.4923437,13.649238,100.4923442,13.6492375,0.08,18.48,18.62,47:18.6,0.571428571,2.057142857
100.4923433,13.64923833,100.4923437,13.649238,0.05,18.62,18.77,47:18.8,0.333333333,1.2
100.4923428,13.64923867,100.4923433,13.64923833,0.07,18.77,18.91,47:18.9,0.5,1.8
100.4923425,13.64923883,100.4923428,13.64923867,0.04,18.91,19.05,47:19.1,0.285714286,1.028571429
100.492342,13.649239,100.4923425,13.64923883,0.06,19.05,19.19,47:19.2,0.428571429,1.542857143
100.4923415,13.64923933,100.492342,13.649239,0.07,19.19,19.34,47:19.3,0.466666667,1.68
100.4923412,13.6492395,100.4923415,13.64923933,0.04,19.34,19.48,47:19.5,0.285714286,1.028571429
100.4923407,13.64923983,100.4923412,13.6492395,0.07,19.48,19.62,47:19.6,0.5,1.8
100.4923402,13.64924,100.4923407,13.64923983,0.06,19.62,19.77,47:19.8,0.4,1.44
100.4923398,13.64924033,100.4923402,13.64924,0.05,19.77,19.91,47:19.9,0.357142857,1.285714286
100.4923395,13.64924067,100.4923398,13.64924033,0.05,19.91,20.05,47:20.1,0.357142857,1.285714286
100.492339,13.64924083,100.4923395,13.64924067,0.06,20.05,20.2,47:20.2,0.4,1.44
100.4923387,13.64924117,100.492339,13.64924083,0.05,20.2,20.34,47:20.3,0.357142857,1.285714286
100.4923382,13.64924117,100.4923387,13.64924117,0.05,20.34,20.48,47:20.5,0.357142857,1.285714286
100.4923377,13.64924133,100.4923382,13.64924117,0.06,20.48,20.62,47:20.6,0.428571429,1.542857143
100.4923372,13.64924167,100.4923377,13.64924133,0.07,20.62,20.77,47:20.8,0.466666667,1.68
100.4923367,13.64924183,100.4923372,13.64924167,0.06,20.77,20.91,47:20.9,0.428571429,1.542857143
100.4923363,13.64924217,100.4923367,13.64924183,0.05,20.91,21.05,47:21.1,0.357142857,1.285714286
100.4923358,13.64924233,100.4923363,13.64924217,0.06,21.05,21.2,47:21.2,0.4,1.44
100.4923355,13.64924267,100.4923358,13.64924233,0.05,21.2,21.34,47:21.3,0.357142857,1.285714286
100.4923352,13.649243,100.4923355,13.64924267,0.05,21.34,21.48,47:21.5,0.357142857,1.285714286
100.4923347,13.64924333,100.4923352,13.649243,0.07,21.48,21.63,47:21.6,0.466666667,1.68
100.492334,13.64924333,100.4923347,13.64924333,0.07,21.63,21.77,47:21.8,0.5,1.8
100.4923337,13.6492435,100.492334,13.64924333,0.04,21.77,21.91,47:21.9,0.285714286,1.028571429
100.4923332,13.64924383,100.4923337,13.6492435,0.07,21.91,22.05,47:22.1,0.5,1.8
100.4923327,13.64924417,100.4923332,13.64924383,0.07,22.05,22.2,47:22.2,0.466666667,1.68
100.4923323,13.6492445,100.4923327,13.64924417,0.05,22.2,22.34,47:22.3,0.357142857,1.285714286
100.492332,13.64924483,100.4923323,13.6492445,0.05,22.34,22.48,47:22.5,0.357142857,1.285714286
100.4923313,13.649245,100.492332,13.64924483,0.07,22.48,22.63,47:22.6,0.466666667,1.68
100.492331,13.64924567,100.4923313,13.649245,0.08,22.63,22.77,47:22.8,0.571428571,2.057142857
100.4923305,13.649246,100.492331,13.64924567,0.07,22.77,22.91,47:22.9,0.5,1.8
100.49233,13.64924617,100.4923305,13.649246,0.06,22.91,23.06,47:23.1,0.4,1.44
100.4923295,13.64924633,100.49233,13.64924617,0.06,23.06,23.2,47:23.2,0.428571429,1.542857143
100.492329,13.64924683,100.4923295,13.64924633,0.08,23.2,23.34,47:23.3,0.571428571,2.057142857
100.4923285,13.6492475,100.492329,13.64924683,0.09,23.34,23.48,47:23.5,0.642857143,2.314285714
100.492328,13.64924783,100.4923285,13.6492475,0.07,23.48,23.63,47:23.6,0.466666667,1.68
100.4923277,13.64924733,100.492328,13.64924783,0.07,23.63,23.77,47:23.8,0.5,1.8
100.4923272,13.6492475,100.4923277,13.64924733,0.06,23.77,23.91,47:23.9,0.428571429,1.542857143
100.4923267,13.64924767,100.4923272,13.6492475,0.06,23.91,24.06,47:24.1,0.4,1.44
100.492326,13.649248,100.4923267,13.64924767,0.08,24.06,24.2,47:24.2,0.571428571,2.057142857
100.4923257,13.64924833,100.492326,13.649248,0.05,24.2,24.34,47:24.3,0.357142857,1.285714286
100.4923252,13.64924883,100.4923257,13.64924833,0.08,24.34,24.49,47:24.5,0.533333333,1.92
100.4923247,13.649249,100.4923252,13.64924883,0.06,24.49,24.63,47:24.6,0.428571429,1.542857143
100.4923242,13.64924933,100.4923247,13.649249,0.07,24.63,24.77,47:24.8,0.5,1.8
100.4923237,13.6492495,100.4923242,13.64924933,0.06,24.77,24.91,47:24.9,0.428571429,1.542857143
100.4923232,13.64924983,100.4923237,13.6492495,0.07,24.91,25.06,47:25.1,0.466666667,1.68
100.4923225,13.64925,100.4923232,13.64924983,0.07,25.06,25.2,47:25.2,0.5,1.8
100.4923222,13.64925033,100.4923225,13.64925,0.05,25.2,25.34,47:25.3,0.357142857,1.285714286
100.4923217,13.6492505,100.4923222,13.64925033,0.06,25.34,25.49,47:25.5,0.4,1.44
100.4923212,13.649251,100.4923217,13.6492505,0.08,25.49,25.63,47:25.6,0.571428571,2.057142857
100.4923205,13.64925133,100.4923212,13.649251,0.08,25.63,25.77,47:25.8,0.571428571,2.057142857
100.4923202,13.64925167,100.4923205,13.64925133,0.05,25.77,25.92,47:25.9,0.333333333,1.2
100.4923197,13.64925183,100.4923202,13.64925167,0.06,25.92,26.06,47:26.1,0.428571429,1.542857143
100.4923193,13.649252,100.4923197,13.64925183,0.04,26.06,26.2,47:26.2,0.285714286,1.028571429
100.492319,13.64925217,100.4923193,13.649252,0.04,26.2,26.34,47:26.3,0.285714286,1.028571429
100.4923185,13.6492525,100.492319,13.64925217,0.07,26.34,26.49,47:26.5,0.466666667,1.68
100.492318,13.64925283,100.4923185,13.6492525,0.07,26.49,26.63,47:26.6,0.5,1.8
100.4923172,13.649253,100.492318,13.64925283,0.09,26.63,26.77,47:26.8,0.642857143,2.314285714
100.4923168,13.64925333,100.4923172,13.649253,0.05,26.77,26.92,47:26.9,0.333333333,1.2
100.4923162,13.6492535,100.4923168,13.64925333,0.07,26.92,27.06,47:27.1,0.5,1.8
100.4923157,13.64925383,100.4923162,13.6492535,0.07,27.06,27.2,47:27.2,0.5,1.8
100.4923152,13.64925433,100.4923157,13.64925383,0.08,27.2,27.35,47:27.4,0.533333333,1.92
100.4923148,13.64925483,100.4923152,13.64925433,0.07,27.35,27.49,47:27.5,0.5,1.8
100.4923142,13.649255,100.4923148,13.64925483,0.07,27.49,27.63,47:27.6,0.5,1.8
100.4923137,13.64925517,100.4923142,13.649255,0.06,27.63,27.77,47:27.8,0.428571429,1.542857143
