lon1,lat1,lon2,lat2,distance_m,second_prev,second_now,time,speed_ms,speed_kmhr
100.4940703,13.65222667,100.4940703,13.65222683,0.02,23.98,24.12,31:24.1,0.142857143,0.514285714
100.4940703,13.65222667,100.4940703,13.65222667,0,24.12,24.27,31:24.3,0,0
100.4940703,13.6522265,100.4940703,13.65222667,0.02,24.27,24.41,31:24.4,0.142857143,0.514285714
100.4940703,13.6522265,100.4940703,13.6522265,0,24.41,24.55,31:24.6,0,0
100.4940703,13.6522265,100.4940703,13.6522265,0,24.55,24.7,31:24.7,0,0
100.49407,13.6522265,100.4940703,13.6522265,0.04,24.7,24.84,31:24.8,0.285714286,1.028571429
100.4940692,13.6522265,100.49407,13.6522265,0.09,24.84,24.98,31:25.0,0.642857143,2.314285714
100.4940678,13.6522265,100.4940692,13.6522265,0.14,24.98,25.12,31:25.1,1,3.6
100.4940662,13.6522265,100.4940678,13.6522265,0.18,25.12,25.27,31:25.3,1.2,4.32
100.4940638,13.6522265,100.4940662,13.6522265,0.25,25.27,25.41,31:25.4,1.785714286,6.428571429
100.4940613,13.65222667,100.4940638,13.6522265,0.27,25.41,25.55,31:25.6,1.928571429,6.942857143
100.4940585,13.65222667,100.4940613,13.65222667,0.31,25.55,25.7,31:25.7,2.066666667,7.44
100.4940555,13.65222667,100.4940585,13.65222667,0.32,25.7,25.84,31:25.8,2.285714286,8.228571429
100.4940523,13.65222667,100.4940555,13.65222667,0.34,25.84,25.98,31:26.0,2.428571429,8.742857143
100.4940488,13.65222683,100.4940523,13.65222667,0.38,25.98,26.13,31:26.1,2.533333333,9.12
100.4940453,13.65222667,100.4940488,13.65222683,0.38,26.13,26.27,31:26.3,2.714285714,9.771428571
100.4940417,13.6522265,100.4940453,13.65222667,0.4,26.27,26.41,31:26.4,2.857142857,10.28571429
100.4940378,13.6522265,100.4940417,13.6522265,0.41,26.41,26.55,31:26.6,2.928571429,10.54285714
100.494034,13.65222683,100.4940378,13.6522265,0.42,26.55,26.7,31:26.7,2.8,10.08
100.49403,13.65222683,100.494034,13.65222683,0.43,26.7,26.84,31:26.8,3.071428571,11.05714286
100.4940258,13.65222683,100.49403,13.65222683,0.45,26.84,26.98,31:27.0,3.214285714,11.57142857
100.4940215,13.652227,100.4940258,13.65222683,0.47,26.98,27.13,31:27.1,3.133333333,11.28
100.4940172,13.652227,100.4940215,13.652227,0.47,27.13,27.27,31:27.3,3.357142857,12.08571429
100.4940128,13.65222733,100.4940172,13.652227,0.47,27.27,27.41,31:27.4,3.357142857,12.08571429
100.4940083,13.65222733,100.4940128,13.65222733,0.49,27.41,27.56,31:27.6,3.266666667,11.76
100.4940037,13.65222733,100.4940083,13.65222733,0.5,27.56,27.7,31:27.7,3.571428571,12.85714286
100.493999,13.6522275,100.4940037,13.65222733,0.5,27.7,27.84,31:27.8,3.571428571,12.85714286
100.4939943,13.6522275,100.493999,13.6522275,0.5,27.84,27.98,31:28.0,3.571428571,12.85714286
100.4939895,13.65222733,100.4939943,13.6522275,0.52,27.98,28.13,31:28.1,3.466666667,12.48
100.4939845,13.65222733,100.4939895,13.65222733,0.54,28.13,28.27,31:28.3,3.857142857,13.88571429
100.4939797,13.65222733,100.4939845,13.65222733,0.52,28.27,28.41,31:28.4,3.714285714,13.37142857
100.4939745,13.6522275,100.4939797,13.65222733,0.56,28.41,28.56,31:28.6,3.733333333,13.44
100.4939695,13.65222767,100.4939745,13.6522275,0.54,28.56,28.7,31:28.7,3.857142857,13.88571429
