raw_x_east,raw_y_north,x_east,y_north
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5558,1509584.384,661487.5558,1509584.384
661487.5557,1509584.403,661487.5558,1509584.386
661487.5555,1509584.421,661487.5557,1509584.39
661487.5553,1509584.458,661487.5557,1509584.397
661487.5551,1509584.495,661487.5556,1509584.408
661487.5549,1509584.532,661487.5555,1509584.423
661487.5726,1509584.587,661487.5572,1509584.443
661487.5721,1509584.661,661487.5588,1509584.471
661487.5718,1509584.716,661487.5604,1509584.504
661487.5893,1509584.79,661487.5638,1509584.545
661487.5888,1509584.882,661487.5671,1509584.594
661487.5882,1509584.974,661487.5704,1509584.652
661487.5875,1509585.085,661487.5736,1509584.718
661487.5868,1509585.196,661487.5767,1509584.792
661487.6041,1509585.325,661487.5816,1509584.875
661487.5851,1509585.472,661487.5846,1509584.969
661487.6023,1509585.62,661487.5876,1509585.072
661487.6012,1509585.786,661487.5905,1509585.185
661487.6183,1509585.952,661487.5952,1509585.308
661487.617,1509586.155,661487.5979,1509585.445
661487.6158,1509586.357,661487.6006,1509585.592
661487.6144,1509586.579,661487.6033,1509585.752
661487.613,1509586.8,661487.6058,1509585.924
661487.6116,1509587.04,661487.6083,1509586.108
661487.61,1509587.298,661487.6089,1509586.306
661487.6084,1509587.556,661487.6112,1509586.514
661487.6247,1509587.832,661487.6134,1509586.735
661487.623,1509588.109,661487.6156,1509586.968
661487.6212,1509588.404,661487.6159,1509587.213
661487.6373,1509588.718,661487.6179,1509587.469
661487.6355,1509589.013,661487.6199,1509587.735
661487.6336,1509589.326,661487.6218,1509588.009
661487.6318,1509589.621,661487.6237,1509588.292
661487.6299,1509589.916,661487.6255,1509588.579
661487.628,1509590.229,661487.6273,1509588.872
661487.6262,1509590.524,661487.6291,1509589.169
661487.6243,1509590.838,661487.6291,1509589.47
661487.6404,1509591.151,661487.6308,1509589.774
661487.6384,1509591.465,661487.6325,1509590.08
661487.6364,1509591.797,661487.6324,1509590.388
661487.6524,1509592.129,661487.6341,1509590.7
661487.6322,1509592.479,661487.634,1509591.015
661487.63,1509592.829,661487.6338,1509591.336
661487.6278,1509593.198,661487.6336,1509591.664
661487.6256,1509593.548,661487.6334,1509591.996
661487.6235,1509593.899,661487.6331,1509592.333
661487.6032,1509594.267,661487.631,1509592.676
661487.601,1509594.618,661487.6271,1509593.023
661487.599,1509594.949,661487.6231,1509593.371
661487.5968,1509595.3,661487.6191,1509593.722
661487.5948,1509595.632,661487.6134,1509594.072
661487.5927,1509595.964,661487.6094,1509594.42
661487.5727,1509596.295,661487.6037,1509594.767
661487.5707,1509596.609,661487.598,1509595.108
661487.5687,1509596.941,661487.5923,1509595.447
661487.5668,1509597.254,661487.5866,1509595.783
661487.5648,1509597.567,661487.5828,1509596.113
661487.5629,1509597.881,661487.579,1509596.439
661487.561,1509598.194,661487.5752,1509596.764
661487.5591,1509598.508,661487.5714,1509597.084
661487.5391,1509598.821,661487.5658,1509597.403
661487.5373,1509599.116,661487.5603,1509597.719
661487.5173,1509599.429,661487.5548,1509598.032
661487.5154,1509599.743,661487.5492,1509598.345
661487.5315,1509600.056,661487.5455,1509598.657
661487.5295,1509600.388,661487.5418,1509598.971
661487.5095,1509600.702,661487.5363,1509599.284
661487.5075,1509601.034,661487.5307,1509599.599
661487.5054,1509601.365,661487.5251,1509599.916
661487.5034,1509601.697,661487.5196,1509600.235
661487.4833,1509602.029,661487.514,1509600.556
661487.4811,1509602.379,661487.5084,1509600.882
661487.461,1509602.73,661487.5028,1509601.212
661487.4408,1509603.08,661487.4953,1509601.546
661487.4567,1509603.43,661487.4878,1509601.883
661487.4544,1509603.799,661487.4803,1509602.224
661487.4341,1509604.168,661487.4728,1509602.571
661487.4317,1509604.555,661487.4652,1509602.923
661487.4114,1509604.923,661487.4558,1509603.279
661487.4271,1509605.311,661487.4481,1509603.64
661487.4247,1509605.698,661487.4423,1509604.007
661487.4043,1509606.085,661487.4346,1509604.378
661487.4199,1509606.472,661487.4305,1509604.752
661487.3996,1509606.841,661487.4264,1509605.128
661487.3972,1509607.228,661487.4204,1509605.508
661487.395,1509607.597,661487.4145,1509605.888
661487.3928,1509607.947,661487.4104,1509606.266
661487.3724,1509608.334,661487.4044,1509606.644
661487.37,1509608.721,661487.4003,1509607.023
661487.3676,1509609.109,661487.3943,1509607.403
661487.3833,1509609.496,661487.3902,1509607.783
661487.3629,1509609.883,661487.3861,1509608.163
661487.3785,1509610.27,661487.3819,1509608.543
661487.394,1509610.676,661487.3814,1509608.926
661487.3736,1509611.063,661487.379,1509609.31
661487.4074,1509611.432,661487.3803,1509609.693
661487.3871,1509611.801,661487.3797,1509610.079
661487.3849,1509612.17,661487.3809,1509610.462
661487.3826,1509612.538,661487.3822,1509610.844
661487.3803,1509612.907,661487.3835,1509611.224
661487.3961,1509613.276,661487.3848,1509611.602
661487.3939,1509613.626,661487.3879,1509611.976
661487.4097,1509613.995,661487.391,1509612.348
661487.4074,1509614.364,661487.3923,1509612.717
661487.405,1509614.751,661487.3955,1509613.086
661487.4028,1509615.12,661487.395,1509613.455
661487.4183,1509615.525,661487.3981,1509613.827
661487.4159,1509615.913,661487.4012,1509614.202
661487.4315,1509616.318,661487.4061,1509614.58
661487.4469,1509616.743,661487.4128,1509614.963
661487.4444,1509617.148,661487.4176,1509615.35
661487.4419,1509617.554,661487.4224,1509615.743
661487.4573,1509617.978,661487.4271,1509616.141
661487.4548,1509618.384,661487.4319,1509616.543
661487.4523,1509618.789,661487.4366,1509616.947
661487.4318,1509619.195,661487.4395,1509617.355
661487.4473,1509619.601,661487.4424,1509617.762
661487.4448,1509620.006,661487.4453,1509618.172
661487.4424,1509620.412,661487.4464,1509618.581
661487.4397,1509620.836,661487.4457,1509618.99
661487.4372,1509621.241,661487.445,1509619.4
661487.4528,1509621.647,661487.4461,1509619.809
661487.4501,1509622.09,661487.4453,1509620.22
661487.4295,1509622.495,661487.4428,1509620.631
661487.427,1509622.901,661487.4403,1509621.042
661487.4426,1509623.307,661487.4414,1509621.454
661487.4582,1509623.694,661487.4424,1509621.863
661487.4738,1509624.1,661487.4453,1509622.272
661487.4532,1509624.505,661487.4464,1509622.682
661487.4688,1509624.911,661487.4493,1509623.089
661487.4843,1509625.317,661487.454,1509623.497
661487.4817,1509625.741,661487.4569,1509623.906
661487.4791,1509626.165,661487.4598,1509624.313
661487.5127,1509626.571,661487.4681,1509624.721
661487.5102,1509626.976,661487.4764,1509625.128
661487.5077,1509627.382,661487.483,1509625.536
661487.5052,1509627.787,661487.4877,1509625.945
661487.5028,1509628.175,661487.4906,1509626.353
661487.5184,1509628.562,661487.4971,1509626.759
661487.5161,1509628.949,661487.5018,1509627.162
661487.5138,1509629.318,661487.5048,1509627.563
661487.5296,1509629.687,661487.5095,1509627.957
661487.5272,1509630.074,661487.5143,1509628.348
661487.5249,1509630.443,661487.5156,1509628.735
661487.5226,1509630.811,661487.5168,1509629.119
661487.5383,1509631.199,661487.5199,1509629.5
661487.5359,1509631.586,661487.523,1509629.88
661487.5515,1509631.973,661487.5278,1509630.26
661487.5491,1509632.379,661487.5309,1509630.642
661487.5467,1509632.766,661487.5339,1509631.024
661487.5442,1509633.172,661487.537,1509631.409
661487.5418,1509633.559,661487.5382,1509631.796
661487.5754,1509633.965,661487.543,1509632.185
661487.591,1509634.352,661487.5496,1509632.576
661487.5706,1509634.739,661487.5544,1509632.969
661487.5681,1509635.145,661487.5574,1509633.364
661487.5656,1509635.55,661487.5604,1509633.76
661487.5811,1509635.956,661487.5634,1509634.158
661487.5786,1509636.362,661487.5663,1509634.557
661487.576,1509636.786,661487.5692,1509634.959
661487.5734,1509637.21,661487.5722,1509635.362
661487.5708,1509637.634,661487.5751,1509635.77
661487.5862,1509638.058,661487.5762,1509636.179
661487.6018,1509638.464,661487.5772,1509636.59
661487.5993,1509638.869,661487.5801,1509637.003
661487.5968,1509639.275,661487.583,1509637.416
661487.5943,1509639.681,661487.5858,1509637.829
661487.6099,1509640.068,661487.5887,1509638.241
661487.6074,1509640.474,661487.5916,1509638.652
661487.605,1509640.879,661487.5945,1509639.061
661487.6025,1509641.285,661487.5974,1509639.469
661487.618,1509641.691,661487.6021,1509639.874
661487.6154,1509642.115,661487.605,1509640.28
661487.6308,1509642.539,661487.6079,1509640.688
661487.6281,1509642.981,661487.6108,1509641.099
661487.6435,1509643.406,661487.6155,1509641.512
661487.6229,1509643.829,661487.6183,1509641.927
661487.6203,1509644.254,661487.6194,1509642.345
661487.6357,1509644.678,661487.6222,1509642.766
661487.6332,1509645.083,661487.625,1509643.186
661487.6307,1509645.489,661487.6278,1509643.606
661487.6282,1509645.895,661487.6289,1509644.027
661487.6438,1509646.282,661487.6317,1509644.444
661487.6414,1509646.688,661487.6328,1509644.858
661487.6391,1509647.056,661487.6339,1509645.266
661487.6186,1509647.462,661487.6314,1509645.672
661487.6343,1509647.831,661487.6325,1509646.072
661487.6321,1509648.199,661487.6337,1509646.466
661487.6478,1509648.568,661487.6349,1509646.855
661487.6455,1509648.937,661487.6361,1509647.241
661487.6612,1509649.324,661487.6392,1509647.624
661487.6588,1509649.712,661487.6423,1509648.006
661487.6564,1509650.099,661487.6435,1509648.388
661487.6721,1509650.486,661487.6466,1509648.767
661487.6518,1509650.855,661487.6479,1509649.147
661487.6673,1509651.26,661487.6527,1509649.527
661487.665,1509651.629,661487.6558,1509649.907
661487.6807,1509652.016,661487.6607,1509650.289
661487.6783,1509652.404,661487.6637,1509650.672
661487.676,1509652.772,661487.6668,1509651.056
661487.6918,1509653.141,661487.6698,1509651.437
661487.6895,1509653.51,661487.6729,1509651.817
661487.6692,1509653.879,661487.6742,1509652.195
661487.6489,1509654.247,661487.6719,1509652.571
661487.6466,1509654.634,661487.6714,1509652.949
661487.6623,1509655.003,661487.6709,1509653.324
661487.6598,1509655.409,661487.6703,1509653.702
661487.6574,1509655.796,661487.668,1509654.08
661487.6551,1509656.183,661487.6657,1509654.458
661487.6527,1509656.571,661487.6633,1509654.837
661487.6323,1509656.958,661487.6574,1509655.219
661487.63,1509657.326,661487.6514,1509655.601
661487.6458,1509657.695,661487.6491,1509655.982
661487.6435,1509658.064,661487.6485,1509656.364
661487.6233,1509658.414,661487.6462,1509656.742
661487.603,1509658.783,661487.6403,1509657.12
661487.6189,1509659.133,661487.6362,1509657.492
661487.5988,1509659.465,661487.6303,1509657.859
661487.5967,1509659.815,661487.6245,1509658.222
661487.5946,1509660.147,661487.6187,1509658.58
661487.5747,1509660.461,661487.6129,1509658.93
661487.5726,1509660.792,661487.6072,1509659.277
661487.5706,1509661.124,661487.5997,1509659.62
661487.5686,1509661.438,661487.5922,1509659.957
661487.5307,1509661.751,661487.5829,1509660.291
661487.5287,1509662.064,661487.5755,1509660.619
661487.563,1509662.36,661487.5699,1509660.942
661487.5431,1509662.654,661487.5643,1509661.261
661487.5413,1509662.949,661487.5588,1509661.574
661487.5214,1509663.263,661487.5515,1509661.886
661487.5376,1509663.558,661487.5478,1509662.195
661487.5356,1509663.871,661487.5441,1509662.503
661487.5516,1509664.203,661487.5422,1509662.811
661487.5497,1509664.517,661487.5403,1509663.119
661487.5296,1509664.849,661487.5402,1509663.429
661487.5275,1509665.199,661487.54,1509663.742
661487.5254,1509665.531,661487.5363,1509664.059
661487.5053,1509665.881,661487.5325,1509664.382
661487.4673,1509666.194,661487.5251,1509664.707
661487.4833,1509666.526,661487.5213,1509665.033
661487.4812,1509666.858,661487.5157,1509665.363
661487.4793,1509667.171,661487.51,1509665.693
661487.4592,1509667.503,661487.5008,1509666.023
661487.4393,1509667.817,661487.4897,1509666.353
661487.4555,1509668.112,661487.4823,1509666.679
661487.4537,1509668.407,661487.4749,1509667
661487.4518,1509668.702,661487.4676,1509667.317
661487.4681,1509668.997,661487.4638,1509667.629
661487.4844,1509669.273,661487.4656,1509667.937
661487.5006,1509669.569,661487.4673,1509668.241
661487.4627,1509669.863,661487.4654,1509668.541
661487.461,1509670.14,661487.4636,1509668.838
661487.4592,1509670.435,661487.4636,1509669.131
661487.4574,1509670.73,661487.4654,1509669.423
661487.4557,1509671.006,661487.4655,1509669.712
661487.4358,1509671.301,661487.4637,1509670.002
661487.434,1509671.596,661487.4619,1509670.291
661487.4321,1509671.91,661487.4583,1509670.582
661487.4483,1509672.205,661487.4547,1509670.876
661487.4465,1509672.5,661487.4493,1509671.169
661487.4447,1509672.795,661487.4475,1509671.462
661487.443,1509673.071,661487.4457,1509671.755
661487.4412,1509673.367,661487.4439,1509672.048
661487.4395,1509673.643,661487.4421,1509672.339
661487.4378,1509673.92,661487.4403,1509672.631
661487.4361,1509674.196,661487.4403,1509672.92
661487.4344,1509674.473,661487.4403,1509673.208
661487.4327,1509674.749,661487.4404,1509673.492
661487.4491,1509675.008,661487.4405,1509673.772
661487.4294,1509675.284,661487.4388,1509674.051
661487.4458,1509675.542,661487.4389,1509674.325
661487.4623,1509675.8,661487.4408,1509674.598
661487.4606,1509676.077,661487.4427,1509674.869
661487.459,1509676.335,661487.4447,1509675.138
661487.4575,1509676.575,661487.4467,1509675.404
661487.4739,1509676.833,661487.4505,1509675.668
661487.4905,1509677.073,661487.4561,1509675.928
661487.489,1509677.313,661487.4617,1509676.184
661487.5056,1509677.552,661487.4674,1509676.438
661487.504,1509677.811,661487.4748,1509676.691
