raw_x_east,raw_y_north,x_east,y_north
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8965,1509583.108,661486.8965,1509583.108
661486.8962,1509583.145,661486.8964,1509583.111
661486.8781,1509583.163,661486.8946,1509583.117
661486.878,1509583.181,661486.8928,1509583.124
661486.8776,1509583.237,661486.8909,1509583.137
661486.8774,1509583.274,661486.889,1509583.154
661486.8771,1509583.329,661486.887,1509583.176
661486.8767,1509583.384,661486.8851,1509583.204
661486.8763,1509583.458,661486.883,1509583.239
661486.8758,1509583.532,661486.881,1509583.281
661486.8753,1509583.624,661486.8788,1509583.333
661486.8747,1509583.716,661486.8767,1509583.39
661486.8741,1509583.808,661486.8763,1509583.454
661486.8733,1509583.937,661486.8758,1509583.53
661486.8726,1509584.048,661486.8753,1509583.611
661486.8719,1509584.177,661486.8748,1509583.701
661486.8709,1509584.325,661486.8742,1509583.801
661486.8881,1509584.472,661486.8753,1509583.91
661486.8869,1509584.657,661486.8764,1509584.03
661486.8858,1509584.841,661486.8774,1509584.16
661486.8846,1509585.044,661486.8783,1509584.302
661486.9013,1509585.247,661486.881,1509584.456
661486.9001,1509585.449,661486.8836,1509584.62
661486.9169,1509585.652,661486.8879,1509584.791
661486.9155,1509585.874,661486.8922,1509584.974
661486.9323,1509586.077,661486.8982,1509585.164
661486.913,1509586.279,661486.9024,1509585.359
661486.9298,1509586.482,661486.9066,1509585.56
661486.9284,1509586.703,661486.9108,1509585.765
661486.909,1509586.925,661486.9131,1509585.973
661486.9256,1509587.164,661486.9172,1509586.185
661486.9061,1509587.404,661486.9177,1509586.401
661486.9046,1509587.644,661486.9181,1509586.62
661486.903,1509587.902,661486.9167,1509586.845
661486.9196,1509588.142,661486.9172,1509587.072
661486.9,1509588.4,661486.9139,1509587.304
661486.8985,1509588.639,661486.9125,1509587.54
661486.897,1509588.879,661486.9092,1509587.78
661486.9135,1509589.137,661486.9077,1509588.023
661486.912,1509589.377,661486.908,1509588.269
661486.9103,1509589.653,661486.9065,1509588.518
661486.9087,1509589.912,661486.9067,1509588.768
661486.907,1509590.188,661486.907,1509589.023
661486.9052,1509590.483,661486.9072,1509589.281
661486.9034,1509590.778,661486.9056,1509589.545
661486.9196,1509591.073,661486.9075,1509589.812
661486.9178,1509591.368,661486.9094,1509590.085
661486.916,1509591.663,661486.9113,1509590.363
661486.9143,1509591.94,661486.9114,1509590.644
661486.9304,1509592.253,661486.9133,1509590.931
661486.9285,1509592.548,661486.9151,1509591.221
661486.9267,1509592.843,661486.9169,1509591.514
661486.9068,1509593.157,661486.9169,1509591.811
661486.9048,1509593.47,661486.9168,1509592.109
661486.921,1509593.784,661486.9186,1509592.41
661486.9189,1509594.116,661486.9185,1509592.714
661486.9169,1509594.447,661486.9184,1509593.022
661486.9147,1509594.798,661486.9183,1509593.336
661486.9126,1509595.148,661486.9181,1509593.656
661486.9104,1509595.498,661486.9161,1509593.981
661486.9081,1509595.867,661486.9141,1509594.313
661486.9239,1509596.236,661486.9138,1509594.652
661486.9036,1509596.605,661486.9135,1509594.997
661486.9013,1509596.973,661486.9131,1509595.347
661486.917,1509597.361,661486.9127,1509595.705
661486.8966,1509597.748,661486.9105,1509596.068
661486.8943,1509598.117,661486.9082,1509596.435
661486.8919,1509598.504,661486.906,1509596.806
661486.8896,1509598.872,661486.9037,1509597.178
661486.8874,1509599.241,661486.9014,1509597.552
661486.8852,1509599.592,661486.8991,1509597.925
661486.883,1509599.96,661486.895,1509598.297
661486.8808,1509600.311,661486.8927,1509598.668
661486.8785,1509600.679,661486.8904,1509599.038
661486.8763,1509601.048,661486.8864,1509599.407
661486.874,1509601.417,661486.8841,1509599.774
661486.8537,1509601.785,661486.88,1509600.141
661486.8514,1509602.154,661486.876,1509600.506
661486.8492,1509602.523,661486.8719,1509600.871
661486.8469,1509602.892,661486.8679,1509601.236
661486.8446,1509603.26,661486.8638,1509601.603
661486.8424,1509603.629,661486.8598,1509601.97
661486.84,1509604.016,661486.8557,1509602.34
661486.8196,1509604.404,661486.8498,1509602.713
661486.8172,1509604.791,661486.8439,1509603.087
661486.8148,1509605.178,661486.838,1509603.463
661486.8123,1509605.584,661486.8338,1509603.843
661486.8099,1509605.971,661486.8297,1509604.225
661486.8077,1509606.339,661486.8255,1509604.606
661486.7874,1509606.708,661486.8196,1509604.988
661486.785,1509607.095,661486.8136,1509605.371
