raw_x_east,raw_y_north,x_east,y_north
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3613,1509583.756,661487.3613,1509583.756
661487.3791,1509583.793,661487.3622,1509583.758
661487.379,1509583.811,661487.3631,1509583.761
661487.3788,1509583.848,661487.3639,1509583.765
661487.3784,1509583.904,661487.3648,1509583.773
661487.3781,1509583.959,661487.3656,1509583.783
661487.3775,1509584.051,661487.3664,1509583.797
661487.3949,1509584.162,661487.3681,1509583.818
661487.3938,1509584.328,661487.3698,1509583.846
661487.4107,1509584.512,661487.3722,1509583.884
661487.4274,1509584.734,661487.3755,1509583.933
661487.4258,1509584.992,661487.3788,1509583.995
661487.4421,1509585.268,661487.3828,1509584.07
661487.4584,1509585.564,661487.3877,1509584.161
661487.4564,1509585.877,661487.3924,1509584.267
661487.4725,1509586.191,661487.398,1509584.389
661487.4706,1509586.504,661487.4034,1509584.526
661487.4866,1509586.836,661487.4097,1509584.68
661487.4847,1509587.149,661487.4159,1509584.85
661487.4825,1509587.5,661487.4219,1509585.037
661487.4984,1509587.85,661487.4288,1509585.242
661487.4962,1509588.2,661487.4346,1509585.462
661487.4941,1509588.551,661487.4404,1509585.699
661487.5098,1509588.92,661487.447,1509585.952
661487.5076,1509589.288,661487.4534,1509586.222
661487.5053,1509589.657,661487.4598,1509586.507
661487.5029,1509590.044,661487.466,1509586.806
661487.5005,1509590.431,661487.4713,1509587.12
661487.4982,1509590.819,661487.4765,1509587.444
661487.5137,1509591.224,661487.4817,1509587.78
661487.5113,1509591.612,661487.4859,1509588.124
661487.527,1509591.999,661487.4909,1509588.474
661487.5425,1509592.405,661487.496,1509588.831
661487.5401,1509592.792,661487.5001,1509589.192
661487.5377,1509593.179,661487.5041,1509589.558
661487.5535,1509593.548,661487.5082,1509589.925
661487.5692,1509593.935,661487.5131,1509590.297
661487.5849,1509594.304,661487.518,1509590.67
661487.5826,1509594.673,661487.5229,1509591.047
661487.5984,1509595.042,661487.5287,1509591.424
661487.5963,1509595.392,661487.5336,1509591.801
661487.612,1509595.761,661487.5394,1509592.179
661487.6278,1509596.13,661487.5461,1509592.558
661487.6255,1509596.498,661487.5519,1509592.937
661487.6412,1509596.886,661487.5585,1509593.317
661487.6389,1509597.254,661487.5652,1509593.696
661487.6547,1509597.623,661487.5728,1509594.075
661487.6704,1509597.992,661487.5813,1509594.453
661487.6681,1509598.361,661487.5898,1509594.83
661487.684,1509598.711,661487.5983,1509595.205
661487.6998,1509599.08,661487.6077,1509595.578
661487.7157,1509599.431,661487.6172,1509595.95
661487.7315,1509599.781,661487.6266,1509596.319
661487.7294,1509600.131,661487.6361,1509596.686
661487.7273,1509600.463,661487.6456,1509597.05
661487.7252,1509600.814,661487.6541,1509597.413
661487.7592,1509601.146,661487.6636,1509597.774
661487.7571,1509601.496,661487.6723,1509598.133
661487.7729,1509601.846,661487.6818,1509598.492
661487.7888,1509602.197,661487.6913,1509598.85
661487.8046,1509602.566,661487.7017,1509599.208
661487.8023,1509602.934,661487.7112,1509599.567
661487.8182,1509603.285,661487.7207,1509599.925
661487.8158,1509603.672,661487.7303,1509600.284
661487.8316,1509604.041,661487.7398,1509600.641
661487.8291,1509604.447,661487.7493,1509601.001
661487.8448,1509604.815,661487.7588,1509601.361
661487.8424,1509605.203,661487.7674,1509601.721
661487.8402,1509605.571,661487.776,1509602.082
661487.8559,1509605.94,661487.7846,1509602.443
661487.8716,1509606.328,661487.7932,1509602.805
661487.8514,1509606.678,661487.8,1509603.168
661487.8311,1509607.046,661487.8049,1509603.531
661487.8651,1509607.379,661487.8117,1509603.893
661487.863,1509607.729,661487.8185,1509604.257
661487.8609,1509608.061,661487.8253,1509604.619
661487.8589,1509608.393,661487.8303,1509604.981
661487.8568,1509608.724,661487.8353,1509605.343
661487.8549,1509609.038,661487.8394,1509605.702
661487.8348,1509609.37,661487.8417,1509606.061
661487.8328,1509609.702,661487.8431,1509606.418
661487.8128,1509610.015,661487.8436,1509606.772
661487.8108,1509610.347,661487.8432,1509607.125
661487.809,1509610.642,661487.8429,1509607.473
661487.789,1509610.955,661487.8408,1509607.819
661487.7871,1509611.269,661487.8387,1509608.16
661487.7852,1509611.582,661487.8357,1509608.498
661487.7652,1509611.895,661487.8318,1509608.833
661487.7632,1509612.227,661487.828,1509609.166
661487.7611,1509612.559,661487.8232,1509609.497
661487.7411,1509612.891,661487.8167,1509609.825
661487.739,1509613.223,661487.8111,1509610.152
661487.7189,1509613.554,661487.8055,1509610.478
661487.7168,1509613.905,661487.7981,1509610.804
661487.7147,1509614.237,661487.7907,1509611.129
661487.7306,1509614.587,661487.7841,1509611.456
661487.7104,1509614.937,661487.7767,1509611.783
661487.6904,1509615.269,661487.7684,1509612.11
661487.6703,1509615.601,661487.7592,1509612.438
661487.6863,1509615.933,661487.7517,1509612.766
661487.6663,1509616.246,661487.7434,1509613.094
661487.6643,1509616.578,661487.736,1509613.422
661487.6444,1509616.873,661487.7277,1509613.748
661487.6425,1509617.186,661487.7193,1509614.075
661487.6586,1509617.5,661487.7128,1509614.403
661487.6388,1509617.795,661487.7054,1509614.729
661487.6189,1509618.09,661487.6971,1509615.054
661487.6171,1509618.385,661487.6897,1509615.379
661487.5973,1509618.68,661487.6814,1509615.701
661487.6135,1509618.975,661487.674,1509616.022
661487.6117,1509619.27,661487.6675,1509616.341
661487.6098,1509619.565,661487.6611,1509616.658
661487.6079,1509619.878,661487.6555,1509616.974
661487.5881,1509620.173,661487.6491,1509617.288
661487.6043,1509620.468,661487.6436,1509617.599
661487.6024,1509620.782,661487.6372,1509617.909
661487.6004,1509621.095,661487.6317,1509618.217
661487.5985,1509621.408,661487.6271,1509618.524
661487.5966,1509621.722,661487.6234,1509618.83
661487.5944,1509622.072,661487.6188,1509619.137
661487.5925,1509622.386,661487.6151,1509619.444
661487.6084,1509622.736,661487.6123,1509619.752
661487.6062,1509623.086,661487.6104,1509620.062
661487.586,1509623.437,661487.6076,1509620.375
661487.62,1509623.769,661487.6056,1509620.688
661487.6179,1509624.119,661487.6046,1509621.005
661487.6156,1509624.488,661487.6044,1509621.325
661487.6135,1509624.838,661487.6042,1509621.647
661487.6113,1509625.188,661487.605,1509621.973
661487.6271,1509625.557,661487.6056,1509622.302
661487.6249,1509625.907,661487.6063,1509622.634
661487.6588,1509626.258,661487.6087,1509622.968
661487.6568,1509626.59,661487.6112,1509623.304
661487.6546,1509626.94,661487.6145,1509623.642
661487.6706,1509627.272,661487.6178,1509623.982
661487.6685,1509627.623,661487.6211,1509624.325
661487.6663,1509627.973,661487.6244,1509624.668
661487.6642,1509628.323,661487.6277,1509625.014
661487.662,1509628.673,661487.631,1509625.362
661487.6597,1509629.042,661487.6343,1509625.71
661487.6755,1509629.411,661487.6384,1509626.062
661487.6731,1509629.798,661487.6416,1509626.415
661487.6708,1509630.167,661487.6449,1509626.769
661487.6865,1509630.554,661487.6499,1509627.125
661487.6839,1509630.978,661487.6531,1509627.485
661487.6995,1509631.366,661487.6572,1509627.847
661487.7151,1509631.771,661487.6621,1509628.212
661487.7307,1509632.159,661487.668,1509628.578
661487.7282,1509632.564,661487.6738,1509628.946
661487.7258,1509632.952,661487.6788,1509629.316
661487.7415,1509633.339,661487.6846,1509629.688
661487.7392,1509633.708,661487.6886,1509630.06
661487.7368,1509634.095,661487.6926,1509630.435
661487.7346,1509634.464,661487.6966,1509630.812
661487.7324,1509634.814,661487.6997,1509631.189
661487.7482,1509635.183,661487.7037,1509631.567
661487.746,1509635.533,661487.7077,1509631.945
661487.7439,1509635.883,661487.7117,1509632.323
661487.7417,1509636.234,661487.7157,1509632.701
661487.7397,1509636.566,661487.7197,1509633.077
661487.7375,1509636.916,661487.7228,1509633.452
661487.7535,1509637.248,661487.7268,1509633.825
661487.7334,1509637.58,661487.7299,1509634.195
661487.7494,1509637.912,661487.7331,1509634.563
661487.7472,1509638.28,661487.7362,1509634.928
661487.745,1509638.631,661487.7385,1509635.291
661487.7429,1509638.981,661487.7399,1509635.652
661487.7406,1509639.35,661487.7404,1509636.011
661487.7384,1509639.7,661487.7409,1509636.368
661487.7363,1509640.05,661487.7414,1509636.723
661487.734,1509640.419,661487.741,1509637.077
661487.7318,1509640.769,661487.7407,1509637.43
661487.7477,1509641.12,661487.7412,1509637.782
661487.7457,1509641.452,661487.7418,1509638.131
661487.7435,1509641.802,661487.7423,1509638.48
661487.7413,1509642.171,661487.742,1509638.83
661487.7391,1509642.521,661487.7416,1509639.179
661487.7368,1509642.89,661487.7413,1509639.529
661487.7346,1509643.259,661487.7409,1509639.881
661487.7323,1509643.627,661487.7406,1509640.234
661487.73,1509643.996,661487.7402,1509640.588
661487.7277,1509644.383,661487.7389,1509640.945
661487.7253,1509644.77,661487.7385,1509641.304
661487.705,1509645.139,661487.7363,1509641.666
661487.7026,1509645.526,661487.734,1509642.028
661487.7002,1509645.913,661487.7318,1509642.392
661487.6799,1509646.282,661487.7286,1509642.757
661487.6776,1509646.651,661487.7255,1509643.122
661487.6573,1509647.02,661487.7214,1509643.488
661487.6551,1509647.388,661487.7174,1509643.855
661487.6528,1509647.757,661487.7133,1509644.222
661487.6508,1509648.089,661487.7093,1509644.588
661487.6486,1509648.439,661487.7043,1509644.954
661487.6283,1509648.808,661487.6984,1509645.322
661487.626,1509649.177,661487.6926,1509645.69
661487.6057,1509649.545,661487.6858,1509646.059
661487.6035,1509649.914,661487.679,1509646.429
661487.5832,1509650.283,661487.6713,1509646.798
661487.5628,1509650.67,661487.6627,1509647.169
661487.5605,1509651.038,661487.6541,1509647.539
661487.5581,1509651.426,661487.6455,1509647.911
661487.5377,1509651.813,661487.636,1509648.282
661487.5352,1509652.218,661487.6265,1509648.655
661487.5148,1509652.605,661487.617,1509649.028
661487.5123,1509653.011,661487.6075,1509649.402
661487.5279,1509653.398,661487.5989,1509649.777
661487.5076,1509653.767,661487.5903,1509650.151
661487.4872,1509654.154,661487.5808,1509650.526
661487.485,1509654.523,661487.5722,1509650.901
661487.4827,1509654.892,661487.5635,1509651.276
661487.4624,1509655.26,661487.554,1509651.652
661487.46,1509655.647,661487.5445,1509652.029
661487.4579,1509655.998,661487.5349,1509652.407
661487.4737,1509656.348,661487.5272,1509652.784
661487.4716,1509656.698,661487.5195,1509653.16
661487.4875,1509657.049,661487.5136,1509653.536
661487.4852,1509657.418,661487.5077,1509653.911
661487.5011,1509657.768,661487.5036,1509654.285
661487.4988,1509658.137,661487.5004,1509654.658
661487.4785,1509658.505,661487.4963,1509655.032
661487.5122,1509658.893,661487.494,1509655.405
661487.4918,1509659.28,661487.4917,1509655.779
661487.5075,1509659.649,661487.4903,1509656.15
661487.5053,1509660.018,661487.4898,1509656.521
661487.521,1509660.386,661487.4902,1509656.889
661487.5188,1509660.755,661487.4898,1509657.257
661487.5165,1509661.124,661487.4902,1509657.625
661487.5143,1509661.474,661487.4916,1509657.991
661487.5122,1509661.825,661487.4929,1509658.356
661487.51,1509662.175,661487.4943,1509658.72
661487.526,1509662.507,661487.4975,1509659.083
661487.542,1509662.839,661487.5016,1509659.442
661487.54,1509663.171,661487.5057,1509659.801
661487.5379,1509663.503,661487.5089,1509660.159
661487.5177,1509663.853,661487.5112,1509660.516
661487.5336,1509664.203,661487.5135,1509660.874
661487.475,1509664.94,661487.513,1509661.25
661487.4729,1509665.272,661487.5116,1509661.625
661487.4706,1509665.659,661487.5102,1509662.002
661487.4863,1509666.028,661487.5106,1509662.378
661487.4839,1509666.416,661487.5092,1509662.754
661487.4997,1509666.784,661487.5096,1509663.129
661487.4973,1509667.172,661487.509,1509663.505
661487.4948,1509667.577,661487.5085,1509663.883
661487.4745,1509667.946,661487.5062,1509664.261
661487.4542,1509668.314,661487.503,1509664.639
661487.4517,1509668.72,661487.4997,1509665.019
661487.4493,1509669.107,661487.4965,1509665.401
661487.4471,1509669.476,661487.4932,1509665.783
661487.4627,1509669.863,661487.4909,1509666.168
661487.4603,1509670.251,661487.4876,1509666.555
661487.458,1509670.638,661487.4834,1509666.945
661487.4736,1509671.025,661487.4801,1509667.337
661487.4712,1509671.412,661487.4767,1509667.733
661487.487,1509671.781,661487.4752,1509668.129
661487.4848,1509672.131,661487.4728,1509668.526
661487.5007,1509672.482,661487.474,1509668.903
661487.4983,1509672.869,661487.4753,1509669.283
661487.4781,1509673.219,661487.4757,1509669.661
661487.4577,1509673.606,661487.4743,1509670.04
661487.4555,1509673.975,661487.4728,1509670.417
661487.4532,1509674.344,661487.4705,1509670.795
661487.4509,1509674.713,661487.4682,1509671.173
661487.4666,1509675.1,661487.4668,1509671.549
661487.4822,1509675.487,661487.4672,1509671.926
661487.4617,1509675.893,661487.4675,1509672.305
661487.4592,1509676.298,661487.4679,1509672.684
661487.4388,1509676.685,661487.4674,1509673.062
661487.4363,1509677.091,661487.4668,1509673.443
661487.4338,1509677.497,661487.4654,1509673.825
661487.4676,1509677.866,661487.4658,1509674.206
661487.4652,1509678.253,661487.4661,1509674.586
661487.4628,1509678.64,661487.4656,1509674.967
661487.4604,1509679.027,661487.465,1509675.348
661487.4762,1509679.396,661487.4645,1509675.729
661487.4741,1509679.746,661487.464,1509676.109
661487.4899,1509680.097,661487.4634,1509676.49
661487.4696,1509680.465,661487.462,1509676.87
661487.4855,1509680.816,661487.4624,1509677.25
661487.4834,1509681.166,661487.4636,1509677.628
661487.4812,1509681.516,661487.4649,1509678.005
661487.4972,1509681.848,661487.4671,1509678.38
661487.4951,1509682.18,661487.4693,1509678.753
661487.5111,1509682.512,661487.4716,1509679.124
661487.509,1509682.863,661487.4729,1509679.493
661487.5069,1509683.195,661487.4752,1509679.858
661487.5411,1509683.508,661487.4793,1509680.218
661487.539,1509683.84,661487.4843,1509680.576
661487.5372,1509684.135,661487.4893,1509680.928
661487.5532,1509684.467,661487.4953,1509681.277
661487.5514,1509684.762,661487.4995,1509681.622
661487.5675,1509685.076,661487.5046,1509681.963
661487.5475,1509685.389,661487.5088,1509682.3
661487.5456,1509685.702,661487.5131,1509682.634
661487.5437,1509686.016,661487.5165,1509682.965
661487.542,1509686.292,661487.5199,1509683.292
661487.54,1509686.606,661487.5224,1509683.618
661487.5383,1509686.882,661487.5258,1509683.939
661487.5185,1509687.177,661487.5275,1509684.257
661487.4987,1509687.472,661487.5282,1509684.572
661487.4968,1509687.767,661487.529,1509684.885
661487.4771,1509688.044,661487.528,1509685.194
661487.4753,1509688.339,661487.527,1509685.502
661487.4556,1509688.615,661487.5242,1509685.807
661487.4358,1509688.891,661487.5206,1509686.109
661487.3981,1509689.168,661487.5151,1509686.407
661487.3783,1509689.444,661487.507,1509686.704
661487.3586,1509689.721,661487.498,1509686.998
661487.3208,1509689.997,661487.4871,1509687.291
661487.2832,1509690.255,661487.4736,1509687.581
661487.2275,1509690.513,661487.4575,1509687.868
661487.1718,1509690.771,661487.4377,1509688.153
661487.1342,1509691.028,661487.417,1509688.435
661486.6569,1509692.408,661487.3726,1509688.77
661486.6383,1509692.5,661487.3273,1509689.095
661486.5829,1509692.703,661487.2793,1509689.415
661486.4914,1509692.924,661487.2269,1509689.731
661486.4,1509693.126,661487.17,1509690.043
661486.2906,1509693.328,661487.1086,1509690.351
661486.181,1509693.549,661487.0427,1509690.655
661486.0716,1509693.751,661486.9715,1509690.954
661485.9261,1509693.953,661486.8939,1509691.249
661485.7805,1509694.173,661486.8092,1509691.541
661485.6351,1509694.357,661486.7181,1509691.828
661485.5077,1509694.559,661486.6217,1509692.111
661485.3622,1509694.761,661486.5199,1509692.391
661485.1806,1509694.962,661486.4101,1509692.667
661485.017,1509695.183,661486.293,1509692.94
661484.8354,1509695.384,661486.1687,1509693.209
661484.6358,1509695.586,661486.0363,1509693.476
661484.4363,1509695.787,661485.8968,1509693.74
661484.2186,1509695.989,661485.7491,1509694.001
661483.9831,1509696.172,661485.5916,1509694.258
661483.7657,1509696.336,661485.447,1509694.454
661483.5482,1509696.519,661485.2925,1509694.655
661483.3128,1509696.684,661485.129,1509694.854
661483.0773,1509696.867,661484.9583,1509695.051
661482.86,1509697.013,661484.7813,1509695.246
661482.6247,1509697.159,661484.598,1509695.437
661482.3713,1509697.305,661484.4075,1509695.625
661482.1181,1509697.433,661484.2098,1509695.809
661481.8468,1509697.578,661484.0059,1509695.99
661481.5935,1509697.706,661483.7965,1509696.167
661481.3044,1509697.815,661483.58,1509696.34
661481.0332,1509697.924,661483.3563,1509696.508
661480.7439,1509698.051,661483.1253,1509696.673
661480.4549,1509698.141,661482.8891,1509696.832
661480.1477,1509698.25,661482.6456,1509696.985
661479.8586,1509698.341,661482.3967,1509697.133
661479.5336,1509698.412,661482.1416,1509697.274
661479.2266,1509698.484,661481.8812,1509697.409
661478.9016,1509698.556,661481.6153,1509697.537
661478.5586,1509698.628,661481.3441,1509697.66
661478.2338,1509698.662,661481.0675,1509697.776
661477.8909,1509698.716,661480.7846,1509697.886
661477.548,1509698.769,661480.4964,1509697.991
661477.2051,1509698.804,661480.2028,1509698.087
661476.8623,1509698.838,661479.9029,1509698.179
661476.5195,1509698.873,661479.5976,1509698.264
661476.1587,1509698.908,661479.287,1509698.344
661475.7978,1509698.943,661478.971,1509698.42
661475.4371,1509698.959,661478.6505,1509698.489
661475.0582,1509698.993,661478.3237,1509698.553
661474.6795,1509699.009,661477.9925,1509698.613
661474.3006,1509699.044,661477.6559,1509698.669
661473.9038,1509699.06,661477.3139,1509698.72
661473.525,1509699.094,661476.9674,1509698.767
661473.1282,1509699.11,661476.6164,1509698.81
661472.7493,1509699.145,661476.2609,1509698.85
661472.3524,1509699.179,661475.9019,1509698.889
661471.9735,1509699.214,661475.5392,1509698.925
661471.5765,1509699.267,661475.1729,1509698.961
661471.1796,1509699.301,661474.804,1509698.994
661470.7827,1509699.336,661474.4314,1509699.028
661470.3676,1509699.389,661474.0553,1509699.062
661469.9527,1509699.423,661473.6755,1509699.094
661469.5377,1509699.476,661473.2921,1509699.128
661469.1047,1509699.51,661472.9043,1509699.162
661468.6898,1509699.544,661472.5128,1509699.195
661468.2387,1509699.597,661472.1168,1509699.23
661467.8056,1509699.649,661471.7172,1509699.265
661467.3546,1509699.683,661471.313,1509699.301
661466.9035,1509699.736,661470.9053,1509699.338
661466.4704,1509699.789,661470.4948,1509699.377
661466.0014,1509699.823,661470.0799,1509699.416
661465.5322,1509699.875,661469.6613,1509699.457
661465.0451,1509699.927,661469.2373,1509699.499
661464.5759,1509699.98,661468.8097,1509699.542
661464.1069,1509700.014,661468.3776,1509699.586
661463.6197,1509700.066,661467.9409,1509699.63
661463.1507,1509700.1,661467.4998,1509699.674
661462.6635,1509700.152,661467.0542,1509699.718
661462.1765,1509700.186,661466.604,1509699.763
661461.6893,1509700.239,661466.1493,1509699.808
661461.2021,1509700.291,661465.6911,1509699.853
661460.7331,1509700.325,661465.2301,1509699.898
661460.2461,1509700.359,661464.7655,1509699.942
