raw_x_east,raw_y_north,x_east,y_north
661487.358,1509584.291,661487.358,1509584.291
661487.358,1509584.291,661487.358,1509584.291
661487.34,1509584.291,661487.3571,1509584.291
661487.358,1509584.291,661487.3571,1509584.291
661487.34,1509584.291,661487.3562,1509584.291
661487.358,1509584.291,661487.3562,1509584.291
661487.358,1509584.291,661487.3562,1509584.291
661487.358,1509584.291,661487.3562,1509584.291
661487.358,1509584.291,661487.3562,1509584.291
661487.358,1509584.291,661487.3562,1509584.291
661487.358,1509584.291,661487.3562,1509584.291
661487.358,1509584.291,661487.3562,1509584.291
661487.3399,1509584.309,661487.3553,1509584.292
661487.3397,1509584.327,661487.3544,1509584.293
661487.3396,1509584.346,661487.3535,1509584.296
661487.3395,1509584.364,661487.3525,1509584.3
661487.3573,1509584.401,661487.3525,1509584.305
661487.3571,1509584.438,661487.3525,1509584.313
661487.3568,1509584.493,661487.3524,1509584.323
661487.3564,1509584.549,661487.3523,1509584.336
661487.3561,1509584.604,661487.3522,1509584.351
661487.3737,1509584.678,661487.353,1509584.371
661487.3732,1509584.752,661487.3547,1509584.394
661487.3907,1509584.844,661487.3563,1509584.422
661487.3901,1509584.936,661487.3588,1509584.454
661487.3894,1509585.047,661487.3604,1509584.492
661487.4067,1509585.176,661487.3628,1509584.536
661487.4059,1509585.305,661487.3652,1509584.587
661487.405,1509585.453,661487.3675,1509584.645
661487.4221,1509585.6,661487.3707,1509584.71
661487.439,1509585.785,661487.3748,1509584.785
661487.4378,1509585.969,661487.3788,1509584.869
661487.4367,1509586.153,661487.3836,1509584.961
661487.4534,1509586.375,661487.3893,1509585.063
661487.4521,1509586.578,661487.3949,1509585.175
661487.4687,1509586.817,661487.4014,1509585.298
661487.4492,1509587.057,661487.406,1509585.43
661487.4656,1509587.315,661487.4114,1509585.574
661487.4821,1509587.573,661487.4177,1509585.728
661487.4804,1509587.85,661487.4239,1509585.893
661487.4967,1509588.127,661487.4309,1509586.069
661487.495,1509588.403,661487.437,1509586.256
661487.5112,1509588.698,661487.4439,1509586.453
661487.5275,1509588.975,661487.4507,1509586.66
661487.5258,1509589.252,661487.4575,1509586.875
661487.5241,1509589.528,661487.4642,1509587.099
661487.5222,1509589.842,661487.47,1509587.333
661487.5204,1509590.137,661487.4757,1509587.574
661487.5007,1509590.413,661487.4805,1509587.822
661487.5169,1509590.708,661487.4853,1509588.078
661487.5149,1509591.022,661487.4891,1509588.34
661487.5131,1509591.317,661487.4928,1509588.607
661487.5291,1509591.649,661487.4975,1509588.882
661487.5271,1509591.98,661487.5011,1509589.162
661487.525,1509592.312,661487.5048,1509589.449
661487.523,1509592.644,661487.5075,1509589.74
661487.5208,1509592.995,661487.5111,1509590.037
661487.5366,1509593.363,661487.5146,1509590.339
661487.5163,1509593.732,661487.5163,1509590.647
661487.5321,1509594.101,661487.5189,1509590.96
661487.5298,1509594.47,661487.5206,1509591.277
661487.5274,1509594.857,661487.5222,1509591.6
661487.5252,1509595.226,661487.5229,1509591.926
661487.523,1509595.576,661487.5227,1509592.256
661487.5388,1509595.945,661487.5233,1509592.591
661487.5366,1509596.295,661487.524,1509592.929
661487.5343,1509596.664,661487.5246,1509593.27
661487.5322,1509597.014,661487.5251,1509593.614
661487.5121,1509597.346,661487.5257,1509593.961
661487.5279,1509597.715,661487.5263,1509594.311
661487.5257,1509598.065,661487.5268,1509594.663
661487.5415,1509598.434,661487.5282,1509595.019
661487.5392,1509598.803,661487.5287,1509595.377
661487.5371,1509599.153,661487.5292,1509595.735
661487.5166,1509599.54,661487.5288,1509596.097
661487.5143,1509599.927,661487.5284,1509596.461
661487.5118,1509600.333,661487.5279,1509596.828
661487.5094,1509600.72,661487.5266,1509597.196
661487.5069,1509601.126,661487.5261,1509597.565
661487.5225,1509601.513,661487.5256,1509597.936
661487.5202,1509601.9,661487.5251,1509598.308
661487.5357,1509602.306,661487.5255,1509598.68
661487.5154,1509602.675,661487.5251,1509599.052
661487.5312,1509603.043,661487.5255,1509599.426
661487.5289,1509603.412,661487.525,1509599.799
661487.5266,1509603.781,661487.5245,1509600.173
661487.5244,1509604.15,661487.524,1509600.548
661487.5222,1509604.5,661487.5235,1509600.922
661487.5198,1509604.887,661487.5239,1509601.299
661487.5175,1509605.256,661487.5233,1509601.676
661487.5152,1509605.643,661487.5228,1509602.055
661487.5129,1509606.012,661487.5214,1509602.434
661487.5285,1509606.399,661487.5208,1509602.814
661487.5262,1509606.786,661487.5203,1509603.196
661487.5239,1509607.155,661487.5207,1509603.576
661487.5216,1509607.524,661487.521,1509603.956
661487.5194,1509607.893,661487.5214,1509604.334
661487.4992,1509608.243,661487.5209,1509604.71
661487.4969,1509608.612,661487.5204,1509605.085
661487.5128,1509608.962,661487.5199,1509605.457
661487.5287,1509609.312,661487.5203,1509605.828
661487.5266,1509609.644,661487.5199,1509606.194
661487.5243,1509610.013,661487.5203,1509606.561
661487.5042,1509610.363,661487.519,1509606.927
661487.5199,1509610.732,661487.5185,1509607.293
661487.5178,1509611.082,661487.5181,1509607.658
661487.5154,1509611.47,661487.5176,1509608.024
661487.5131,1509611.838,661487.5172,1509608.391
661487.4927,1509612.225,661487.5158,1509608.758
661487.4904,1509612.594,661487.5145,1509609.125
661487.4881,1509612.981,661487.5131,1509609.492
661487.5036,1509613.387,661487.5127,1509609.861
661487.5012,1509613.774,661487.5113,1509610.23
661487.5169,1509614.162,661487.5108,1509610.598
