Speed_time,Speed_velocity,Speed_Setpoint,Speed_adjust,Speed_error
2.88,0.0,0.0,0.0,0.0
3.04,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0
3.36,0.1,0.0,0.0,0.0
3.52,0.1,0.0,59.47999954223633,5.0
3.68,0.1,0.0,59.47999954223633,5.0
3.84,0.1,0.0,59.47999954223633,5.0
4.0,0.1,0.0,59.47999954223633,5.0
4.16,0.1,0.0,59.47999954223633,5.0
4.32,0.1,0.0,59.47999954223633,5.0
4.48,0.1,0.0,59.47999954223633,5.0
4.64,0.08,0.0,65.83056640625,4.900000095367432
4.8,0.08,0.0,65.83056640625,4.900000095367432
4.96,0.06,0.0,65.83056640625,4.900000095367432
5.12,0.08,0.0,65.83056640625,4.900000095367432
5.28,0.08,0.0,65.83056640625,4.900000095367432
5.44,0.06,0.0,65.83056640625,4.900000095367432
5.6,0.06,0.0,73.7528076171875,4.900000095367432
5.76,0.06,0.0,73.7528076171875,4.900000095367432
5.92,0.08,0.0,73.7528076171875,4.900000095367432
6.08,0.06,0.0,73.7528076171875,4.900000095367432
6.24,0.06,0.0,73.7528076171875,4.900000095367432
6.4,0.06,0.0,73.7528076171875,4.900000095367432
6.56,0.04,0.0,83.05299377441406,4.940000057220459
6.72,0.04,0.0,83.05299377441406,4.940000057220459
6.88,0.04,0.0,83.05299377441406,4.940000057220459
7.04,0.04,0.0,83.05299377441406,4.940000057220459
7.2,0.04,0.0,83.05299377441406,4.940000057220459
7.36,0.04,0.0,83.05299377441406,4.940000057220459
7.52,0.04,0.0,83.05299377441406,4.940000057220459
7.68,0.04,0.0,90.77101135253906,4.960000038146973
7.84,0.06,0.0,90.77101135253906,4.960000038146973
8.0,0.06,0.0,90.77101135253906,4.960000038146973
8.16,0.09,0.0,90.77101135253906,4.960000038146973
8.32,0.09,0.0,90.77101135253906,4.960000038146973
8.48,0.09,0.0,90.77101135253906,4.960000038146973
8.64,0.09,0.0,99.58015441894531,4.960000038146973
8.8,0.09,0.0,99.58015441894531,4.960000038146973
8.96,0.09,0.0,99.58015441894531,4.960000038146973
9.12,0.07,0.0,99.58015441894531,4.960000038146973
9.28,0.07,0.0,99.58015441894531,4.960000038146973
9.44,0.09,0.0,99.58015441894531,4.960000038146973
9.6,0.11,0.0,106.53400421142578,4.909999847412109
9.76,0.11,0.0,106.53400421142578,4.909999847412109
9.92,0.11,0.0,106.53400421142578,4.909999847412109
10.08,0.11,0.0,106.53400421142578,4.909999847412109
10.24,0.13,0.0,106.53400421142578,4.909999847412109
10.4,0.13,0.0,106.53400421142578,4.909999847412109
10.56,0.13,0.0,114.00779724121094,4.889999866485596
10.72,0.13,0.0,114.00779724121094,4.889999866485596
10.88,0.15,0.0,114.00779724121094,4.889999866485596
11.04,0.13,0.0,114.00779724121094,4.889999866485596
11.2,0.13,0.0,114.00779724121094,4.889999866485596
11.36,0.1,0.0,114.00779724121094,4.889999866485596
11.52,0.1,0.0,114.00779724121094,4.889999866485596
11.68,0.1,0.0,121.33211517333984,4.869999885559082
11.84,0.1,0.0,121.33211517333984,4.869999885559082
12.0,0.1,0.0,121.33211517333984,4.869999885559082
12.16,0.1,0.0,121.33211517333984,4.869999885559082
12.32,0.1,0.0,121.33211517333984,4.869999885559082
12.48,0.1,0.0,121.33211517333984,4.869999885559082
12.64,0.1,0.0,130.5278778076172,4.900000095367432
12.8,0.08,0.0,130.5278778076172,4.900000095367432
12.96,0.08,0.0,130.5278778076172,4.900000095367432
13.12,0.08,0.0,130.5278778076172,4.900000095367432
13.28,0.08,0.0,130.5278778076172,4.900000095367432
13.44,0.06,0.0,130.5278778076172,4.900000095367432
13.6,0.06,0.0,137.95248413085938,4.900000095367432
13.76,0.06,0.0,137.95248413085938,4.900000095367432
13.92,0.06,0.0,137.95248413085938,4.900000095367432
14.08,0.04,0.0,137.95248413085938,4.900000095367432
14.24,0.06,0.0,137.95248413085938,4.900000095367432
14.4,0.06,0.0,137.95248413085938,4.900000095367432
14.56,0.06,0.0,137.95248413085938,4.900000095367432
14.72,0.04,0.0,146.0106658935547,4.940000057220459
14.88,0.04,0.0,146.0106658935547,4.940000057220459
15.04,0.04,0.0,146.0106658935547,4.940000057220459
15.2,0.04,0.0,146.0106658935547,4.940000057220459
15.36,0.04,0.0,146.0106658935547,4.940000057220459
15.52,0.04,0.0,146.0106658935547,4.940000057220459
15.68,0.04,0.0,154.96449279785156,4.960000038146973
15.84,0.02,0.0,154.96449279785156,4.960000038146973
16.0,0.02,0.0,154.96449279785156,4.960000038146973
16.16,0.02,0.0,154.96449279785156,4.960000038146973
16.32,0.04,0.0,154.96449279785156,4.960000038146973
16.48,0.06,0.0,154.96449279785156,4.960000038146973
