time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.0,0
0.32,0.0,0,0.0,0
0.48,0.0,0,0.0,0
0.64,0.0,0,0.0,0
0.8,0.0,0,0.0,0
0.96,0.0,0,0.0,0
1.12,0.0,0,0.0,0
1.28,0.0,0,0.0,0
1.44,0.0,0,0.0,0
1.6,0.0,0,0.0,0
1.76,0.0,0,0.0,0
1.92,0.0,0,0.0,0
2.08,0.0,0,0.0,0
2.24,0.0,0,0.0,0
2.4,0.0,0,0.0,0
2.56,1.67,0,0.08,0
2.72,2.92,0,0.23,0
2.88,3.84,0,0.42,0
3.04,5.02,0,0.67,0
3.2,6.68,0,1.0,0
3.36,7.13,1.36,1.36,0.19
3.52,8.84,1.8,1.8,0.28
3.68,8.79,2.24,2.24,0.39
3.84,10.02,2.75,2.74,0.53
4.0,10.04,3.25,3.24,0.69
4.16,10.85,3.79,3.79,0.88
4.32,11.7,4.37,4.37,1.1
4.48,11.68,4.96,4.95,1.34
4.64,12.1,5.56,5.56,1.62
4.8,12.51,6.19,6.18,1.93
4.96,12.93,6.84,6.83,2.27
5.12,12.93,7.48,7.47,2.65
5.28,14.18,8.19,8.18,3.06
5.44,12.95,8.84,8.83,3.5
5.6,14.6,9.57,9.56,3.98
5.76,13.76,10.17,10.16,4.48
5.92,14.62,10.76,10.75,5.0
6.08,15.02,11.32,11.31,5.55
6.24,14.59,11.8,11.79,6.11
6.4,15.02,12.21,12.2,6.67
6.56,15.43,12.63,12.62,7.23
6.72,15.43,12.96,12.95,7.79
6.88,15.43,13.29,13.28,8.34
7.04,16.27,13.6,13.6,8.88
7.2,15.43,13.87,13.87,9.41
7.36,15.85,14.12,14.12,9.93
7.52,16.68,14.37,14.37,10.43
7.68,16.27,14.6,14.59,10.91
7.84,16.26,14.81,14.8,11.37
8.0,16.26,15.0,14.99,11.81
8.16,17.1,15.2,15.2,12.23
8.32,16.27,15.37,15.37,12.63
8.48,17.1,15.52,15.51,12.99
8.64,17.1,15.72,15.72,13.34
8.8,17.1,15.85,15.85,13.65
8.96,17.1,16.02,16.01,13.94
9.12,17.1,16.14,16.14,14.21
9.28,17.51,16.27,16.26,14.46
9.44,17.1,16.39,16.39,14.69
9.6,17.93,16.54,16.53,14.91
9.76,17.51,16.64,16.64,15.11
10.08,17.51,16.74,8.81,14.9
10.4,18.14,16.88,9.33,14.7
10.72,17.93,16.96,9.82,14.52
11.04,17.93,17.09,10.33,14.34
11.36,18.76,17.23,10.87,14.18
11.68,18.56,17.33,11.38,14.03
12.0,18.56,17.44,11.9,13.89
12.16,19.2,17.59,23.96,14.35
12.32,19.2,17.74,24.1,14.81
12.48,18.37,17.8,24.16,15.25
12.64,17.93,17.88,24.25,15.7
12.96,13.2,17.69,12.22,15.53
13.12,18.04,17.73,24.49,15.97
13.44,18.98,17.83,12.77,15.82
13.76,19.81,17.96,13.33,15.68
13.92,18.22,18.02,26.71,16.21
14.24,18.58,18.07,13.84,16.09
14.56,22.61,18.35,14.54,16.0
14.88,18.99,18.4,15.04,15.92
15.2,19.39,18.5,15.57,15.87
15.52,19.08,18.57,15.65,16.21
15.84,19.84,18.66,15.73,16.53
16.16,20.22,18.77,15.85,16.83
16.32,20.08,18.88,30.91,17.86
16.64,21.2,19.0,15.56,18.1
16.96,20.23,19.09,15.65,18.31
17.28,20.03,19.16,15.72,18.5
17.6,20.24,19.21,16.25,18.12
17.92,19.4,19.22,16.74,17.75
18.24,19.61,19.28,17.26,17.4
18.56,19.82,19.38,17.81,17.08
18.72,20.02,19.72,35.55,18.25
19.04,20.46,19.84,18.35,17.94
19.36,20.22,19.9,18.41,18.22
19.68,20.43,19.93,18.44,18.48
20.0,19.81,20.01,18.98,18.09
20.32,20.02,20.09,19.06,18.35
20.64,20.22,19.97,18.94,18.57
20.96,20.65,20.05,19.03,18.77
21.12,20.44,20.1,37.14,19.85
21.44,20.65,20.18,18.65,20.0
21.76,20.44,20.21,18.68,20.15
22.08,20.64,20.23,18.7,20.29
22.4,20.43,20.25,19.22,19.71
22.72,20.43,20.21,19.19,19.89
23.04,20.43,20.22,19.2,20.07
23.36,20.44,20.24,19.22,20.24
23.52,20.44,20.25,37.45,21.3
23.84,19.57,20.26,18.72,21.4
24.0,20.05,20.28,36.49,22.36
24.32,20.24,20.3,18.26,22.38
24.64,19.81,20.29,18.75,21.54
24.96,20.02,20.27,18.73,21.56
25.28,20.23,20.27,18.73,21.58
25.6,21.06,20.3,18.76,21.59
