time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.08,0
0.32,0.0,0,0.06,0
0.48,0.0,0,0.06,0
0.64,0.0,0,0.06,0
0.8,0.0,0,0.06,0
0.96,0.0,0,0.06,0
1.12,0.41,0,0.08,0
1.28,0.0,0,0.08,0
1.44,0.0,0,0.08,0
1.6,0.0,0,0.06,0
1.76,0.0,0,0.06,0
1.92,0.0,0,0.05,0
2.08,0.0,0,0.04,0
2.24,0.0,0,0.04,0
2.4,0.0,0,0.04,0
2.56,0.42,0,0.05,0
2.72,0.41,0,0.07,0
2.88,0.0,0,0.07,0
3.04,0.0,0,0.07,0
3.2,0.0,0,0.05,0
3.36,0.83,0.1,0.07,0.06
3.52,0.58,0.13,0.09,0.06
3.68,1.31,0.2,0.15,0.07
3.84,1.31,0.26,0.21,0.07
4.0,1.67,0.35,0.29,0.09
4.16,1.85,0.44,0.38,0.1
4.32,1.67,0.5,0.47,0.12
4.48,1.85,0.59,0.56,0.14
4.64,2.12,0.7,0.66,0.17
4.8,2.24,0.81,0.77,0.21
4.96,2.24,0.93,0.88,0.25
5.12,2.12,1.03,0.99,0.3
5.28,2.78,1.17,1.13,0.35
5.44,2.24,1.28,1.24,0.41
5.6,2.63,1.41,1.37,0.48
5.76,2.63,1.41,1.37,0.48
5.92,2.63,1.52,1.64,0.56
6.08,2.78,1.64,1.78,0.64
6.24,2.95,1.79,1.92,0.74
6.4,3.03,1.94,2.07,0.84
6.56,3.03,2.09,2.18,0.94
6.72,3.16,2.21,2.31,1.05
6.88,3.16,2.34,2.41,1.17
7.04,3.16,2.43,2.5,1.29
7.2,3.34,2.53,2.58,1.41
7.36,3.16,2.61,2.65,1.52
7.52,3.71,2.7,2.76,1.64
7.68,3.34,2.78,2.83,1.76
7.84,3.43,2.86,2.89,1.88
8.0,3.55,2.93,2.96,1.99
8.16,3.71,3.01,3.03,2.11
8.32,3.34,3.06,3.09,2.22
8.48,3.9,3.15,3.15,2.32
8.64,3.55,3.19,3.21,2.43
8.8,3.71,3.26,3.27,2.53
8.96,3.9,3.33,3.31,2.63
9.12,3.71,3.38,3.36,2.71
9.28,3.71,3.43,3.41,2.79
9.44,3.55,3.46,3.44,2.87
9.6,3.9,3.5,3.49,2.94
9.76,4.09,3.55,3.54,3.01
9.92,3.71,3.58,3.57,3.07
10.08,3.94,3.62,3.61,3.13
10.24,3.34,3.63,3.62,3.19
10.4,3.71,3.65,3.63,3.24
10.56,4.09,3.69,3.68,3.29
10.72,3.34,3.68,3.66,3.34
10.88,3.9,3.7,3.69,3.38
11.04,3.9,3.73,3.72,3.42
11.2,3.9,3.75,3.74,3.46
11.36,3.71,3.75,3.74,3.5
11.52,3.34,3.75,3.74,3.53
11.68,3.9,3.75,3.74,3.56
11.84,3.71,3.75,3.75,3.59
12.0,3.71,3.75,3.75,3.61
12.16,3.8,3.75,3.74,3.63
12.32,3.16,3.72,3.71,3.65
12.48,3.71,3.72,3.71,3.66
12.64,3.55,3.72,3.71,3.68
12.8,3.9,3.72,3.71,3.69
12.96,3.34,3.68,3.67,3.69
13.12,3.55,3.68,3.66,3.7
13.28,3.55,3.66,3.65,3.7
13.44,3.9,3.68,3.67,3.7
13.6,3.34,3.67,3.66,3.7
13.76,4.13,3.67,3.66,3.7
13.92,3.22,3.66,3.65,3.7
14.08,3.9,3.66,3.65,3.7
14.24,3.55,3.64,3.63,3.7
14.4,3.8,3.64,3.63,3.69
14.56,3.34,3.62,3.61,3.68
14.72,3.8,3.64,3.63,3.68
14.88,3.9,3.64,3.63,3.67
15.04,3.55,3.64,3.62,3.67
15.2,3.55,3.63,3.62,3.66
15.36,4.26,3.65,3.64,3.66
15.52,3.8,3.68,3.67,3.65
15.68,3.8,3.69,3.68,3.65
15.84,3.8,3.7,3.69,3.65
16.0,3.55,3.68,3.67,3.65
16.16,3.9,3.71,3.7,3.65
16.32,4.13,3.74,3.73,3.65
16.48,3.9,3.76,3.75,3.66
16.64,3.9,3.76,3.75,3.66
16.8,4.07,3.79,3.78,3.67
16.96,3.9,3.78,3.77,3.68
17.12,3.8,3.81,3.8,3.68
17.28,4.13,3.82,3.81,3.69
17.44,3.8,3.83,3.82,3.7
17.6,3.8,3.83,3.82,3.71
17.76,4.13,3.87,3.86,3.72
17.92,4.13,3.89,3.88,3.73
18.08,4.13,3.9,3.89,3.75
18.24,3.8,3.91,3.9,3.76
18.4,4.13,3.94,3.93,3.78
18.56,4.07,3.93,3.92,3.79
18.72,4.13,3.95,3.94,3.8
18.88,3.8,3.95,3.94,3.82
19.04,4.13,3.97,3.96,3.83
19.2,4.07,3.99,3.98,3.85
19.36,4.07,4.0,3.99,3.86
19.52,4.07,4.0,3.99,3.87
19.68,4.13,4.01,4.0,3.89
19.84,3.8,4.0,4.0,3.9
20.0,4.13,4.01,4.0,3.91
20.16,4.38,4.03,4.02,3.92
20.32,3.9,4.04,4.03,3.93
20.48,4.47,4.05,4.04,3.95
20.64,3.8,4.05,4.04,3.96
20.8,4.36,4.08,4.07,3.97
20.96,4.38,4.09,4.08,3.98
21.12,4.26,4.1,4.09,3.99
21.28,4.47,4.12,4.1,4.0
21.44,4.13,4.13,4.12,4.01
21.6,4.13,4.13,4.12,4.02
21.76,4.13,4.14,4.12,4.03
21.92,4.13,4.14,4.12,4.04
22.08,4.13,4.15,4.14,4.05
22.24,4.07,4.15,4.13,4.06
22.4,4.26,4.16,4.14,4.07
22.56,4.13,4.16,4.15,4.08
22.72,4.13,4.17,4.15,4.08
22.88,4.13,4.17,4.15,4.09
23.04,4.07,4.18,4.16,4.1
23.2,4.38,4.19,4.18,4.11
23.36,4.13,4.18,4.16,4.11
23.52,4.38,4.2,4.19,4.12
23.68,4.38,4.2,4.18,4.13
23.84,4.07,4.21,4.2,4.14
24.0,4.07,4.2,4.18,4.14
24.16,4.38,4.2,4.18,4.15
24.32,4.07,4.19,4.18,4.15
24.48,4.07,4.17,4.16,4.16
24.64,4.38,4.18,4.17,4.16
24.8,4.07,4.18,4.17,4.16
24.96,4.07,4.17,4.16,4.16
25.12,4.07,4.17,4.16,4.16
25.28,3.78,4.15,4.14,4.16
25.44,4.36,4.17,4.15,4.17
25.6,4.07,4.16,4.15,4.17
25.76,4.07,4.16,4.15,4.17
25.92,4.07,4.15,4.15,4.17
26.08,4.07,4.15,4.15,4.17
26.24,4.07,4.15,4.15,4.17
26.4,4.07,4.13,4.13,4.16
26.56,4.36,4.15,4.14,4.16
26.72,4.07,4.13,4.13,4.16
26.88,4.07,4.12,4.11,4.16
27.04,4.09,4.12,4.11,4.15
27.2,4.07,4.12,4.11,4.15
27.36,4.36,4.12,4.11,4.14
27.52,4.07,4.12,4.11,4.14
27.68,4.36,4.13,4.13,4.14
27.84,4.07,4.11,4.11,4.14
28.0,4.09,4.12,4.11,4.13
28.16,4.38,4.13,4.13,4.13
28.32,4.09,4.13,4.13,4.13
28.48,4.65,4.18,4.17,4.13
28.64,4.09,4.16,4.16,4.13
28.8,4.07,4.16,4.16,4.13
28.96,4.09,4.16,4.16,4.13
29.12,4.42,4.18,4.17,4.13
29.28,4.36,4.2,4.19,4.14
29.44,4.09,4.2,4.19,4.14
29.6,4.36,4.21,4.2,4.14
29.76,4.09,4.2,4.19,4.14
29.92,4.09,4.2,4.19,4.15
30.08,3.78,4.18,4.18,4.15
30.24,4.36,4.2,4.19,4.15
30.4,4.09,4.2,4.19,4.16
30.56,3.49,4.15,4.15,4.16
30.72,4.07,4.15,4.15,4.16
30.88,4.09,4.14,4.13,4.16
31.04,3.85,4.13,4.12,4.16
31.2,4.09,4.13,4.12,4.16
31.36,3.78,4.1,4.09,4.16
31.52,3.78,4.08,4.08,4.16
31.68,3.85,4.04,4.04,4.15
31.84,4.09,4.04,4.04,4.15
32.0,3.78,4.03,4.03,4.14
32.16,3.85,4.02,4.01,4.13
32.32,4.07,4.0,3.99,4.12
32.48,3.52,3.96,3.95,4.11
32.64,4.36,3.97,3.97,4.1
32.8,3.85,3.95,3.94,4.09
32.96,3.78,3.93,3.92,4.07
33.12,4.09,3.93,3.92,4.06
33.28,4.42,3.96,3.95,4.05
33.44,4.09,3.95,3.94,4.04
33.6,4.09,3.95,3.94,4.02
33.76,4.09,3.98,3.97,4.02
33.92,4.42,4.0,3.99,4.01
34.08,4.42,4.01,4.01,4.0
34.24,4.67,4.05,4.05,4.0
34.4,4.42,4.07,4.07,4.0
34.56,4.67,4.12,4.11,4.0
34.72,4.42,4.15,4.14,4.0
34.88,4.42,4.18,4.17,4.01
35.04,4.42,4.19,4.19,4.01
35.2,4.67,4.24,4.23,4.02
35.36,4.99,4.29,4.29,4.04
35.52,4.76,4.33,4.33,4.05
35.68,4.99,4.4,4.4,4.08
35.84,4.42,4.41,4.4,4.1
36.0,4.99,4.46,4.46,4.12
36.16,4.42,4.49,4.49,4.15
36.32,4.99,4.54,4.54,4.18
36.48,4.42,4.54,4.54,4.21
36.64,4.67,4.57,4.57,4.24
36.8,4.76,4.6,4.6,4.28
36.96,4.56,4.63,4.62,4.31
37.12,4.99,4.65,4.65,4.34
37.28,4.56,4.66,4.66,4.38
37.44,4.99,4.68,4.67,4.41
37.6,4.2,4.67,4.66,4.44
37.76,4.76,4.67,4.67,4.46
37.92,4.2,4.66,4.65,4.49
38.08,4.2,4.65,4.64,4.51
38.24,4.01,4.63,4.62,4.53
38.4,4.76,4.63,4.63,4.55
38.56,3.85,4.58,4.57,4.57
38.72,4.2,4.55,4.54,4.58
38.88,4.2,4.51,4.5,4.58
39.04,4.2,4.5,4.49,4.59
39.2,3.85,4.44,4.43,4.59
39.36,4.2,4.43,4.42,4.58
39.52,3.85,4.37,4.37,4.58
39.68,4.38,4.37,4.36,4.57
39.84,3.47,4.31,4.3,4.55
40.0,4.01,4.27,4.26,4.54
40.16,3.65,4.23,4.22,4.52
40.32,3.65,4.16,4.15,4.49
40.48,4.24,4.14,4.13,4.46
40.64,3.65,4.08,4.07,4.43
40.8,4.38,4.09,4.07,4.4
40.96,3.47,4.02,4.01,4.37
41.12,4.01,4.01,4.0,4.34
41.28,4.24,4.01,4.0,4.31
41.44,3.86,4.01,3.99,4.28
41.6,4.24,3.98,3.96,4.24
41.76,3.65,3.97,3.95,4.21
41.92,3.86,3.95,3.94,4.18
42.08,4.01,3.94,3.93,4.15
42.24,4.14,3.94,3.92,4.12
42.4,4.24,3.96,3.94,4.1
42.56,4.38,3.97,3.95,4.08
42.72,3.74,3.96,3.95,4.06
42.88,4.01,3.95,3.93,4.03
43.04,4.38,3.99,3.98,4.02
43.2,3.86,3.98,3.97,4.0
43.36,4.01,4.0,3.99,3.99
43.52,4.24,4.03,4.02,3.99
43.68,3.86,4.01,4.0,3.98
43.84,4.63,4.06,4.05,3.98
44.0,4.38,4.06,4.05,3.98
44.16,3.86,4.08,4.07,3.98
44.32,4.24,4.09,4.08,3.98
44.48,4.38,4.1,4.09,3.99
44.64,4.14,4.11,4.1,3.99
44.8,3.86,4.09,4.08,4.0
44.96,4.24,4.12,4.11,4.01
45.12,4.14,4.14,4.12,4.02
45.28,4.07,4.14,4.12,4.03
45.44,4.14,4.14,4.12,4.04
45.6,4.24,4.14,4.12,4.05
45.76,3.86,4.11,4.1,4.05
45.92,4.14,4.13,4.12,4.06
46.08,3.86,4.13,4.11,4.07
46.24,3.74,4.09,4.08,4.08
46.4,4.14,4.11,4.09,4.08
46.56,4.14,4.12,4.1,4.09
46.72,3.74,4.09,4.08,4.09
46.88,3.74,4.08,4.07,4.09
47.04,3.74,4.04,4.03,4.09
47.2,4.14,4.03,4.02,4.09
47.36,3.74,4.02,4.01,4.09
47.52,3.86,4.0,3.99,4.08
47.68,3.74,3.97,3.96,4.08
47.84,3.1,3.92,3.91,4.07
48.0,3.47,3.9,3.89,4.06
48.16,3.86,3.88,3.87,4.05
48.32,3.74,3.86,3.85,4.03
48.48,3.74,3.84,3.83,4.02
48.64,4.24,3.85,3.84,4.0
48.8,3.86,3.83,3.82,3.99
48.96,3.74,3.82,3.82,3.97
49.12,3.86,3.81,3.8,3.96
49.28,3.86,3.81,3.8,3.94
49.44,4.24,3.83,3.83,3.93
49.6,4.24,3.84,3.83,3.92
49.76,3.86,3.83,3.82,3.9
49.92,3.74,3.83,3.82,3.89
50.08,4.24,3.85,3.84,3.88
50.24,3.86,3.86,3.85,3.87
50.4,3.74,3.84,3.83,3.86
50.56,3.86,3.84,3.84,3.85
50.72,3.74,3.84,3.83,3.84
50.88,4.07,3.85,3.84,3.84
51.04,3.74,3.88,3.88,3.84
51.2,4.07,3.91,3.9,3.84
51.36,4.48,3.95,3.93,3.84
51.52,3.74,3.95,3.93,3.84
51.68,3.86,3.95,3.94,3.85
51.84,3.47,3.91,3.9,3.85
52.0,4.07,3.92,3.91,3.86
52.16,4.48,3.96,3.94,3.86
52.32,4.48,3.99,3.96,3.87
52.48,4.46,4.02,3.99,3.88
52.64,4.46,4.03,4.0,3.89
52.8,4.48,4.04,4.01,3.9
52.96,4.07,4.06,4.02,3.91
53.12,4.48,4.09,4.05,3.92
53.28,4.07,4.08,4.05,3.93
53.44,2.87,4.03,4.0,3.94
53.6,3.65,4.03,4.0,3.95
53.76,4.05,4.04,4.01,3.95
53.92,4.07,4.06,4.03,3.96
54.08,4.05,4.06,4.03,3.97
54.24,4.07,4.07,4.05,3.98
54.4,3.67,4.05,4.02,3.99
54.56,4.05,4.03,4.0,3.99
54.72,4.05,4.05,4.02,4.0
54.88,4.48,4.08,4.05,4.0
55.04,4.05,4.11,4.09,4.01
55.2,3.74,4.09,4.07,4.02
55.36,3.65,4.05,4.03,4.02
55.52,4.48,4.05,4.03,4.03
55.68,3.67,4.01,3.99,4.03
55.84,3.67,3.97,3.95,4.03
56.0,4.07,3.95,3.93,4.02
56.16,4.05,3.95,3.93,4.02
56.32,4.07,3.93,3.91,4.01
56.48,3.65,3.91,3.89,4.0
56.64,3.74,3.95,3.93,4.0
56.8,4.05,3.97,3.95,4.0
56.96,3.35,3.93,3.91,3.99
57.12,3.74,3.92,3.9,3.98
57.28,3.65,3.9,3.88,3.98
57.44,3.74,3.88,3.86,3.97
57.6,4.07,3.9,3.88,3.96
57.76,3.74,3.89,3.86,3.95
57.92,3.65,3.87,3.84,3.94
58.08,3.67,3.83,3.81,3.93
58.24,3.67,3.81,3.79,3.92
58.4,3.67,3.8,3.78,3.9
58.56,4.07,3.82,3.81,3.89
58.72,3.24,3.76,3.74,3.88
58.88,4.05,3.78,3.77,3.87
59.04,4.05,3.8,3.78,3.86
59.2,4.48,3.82,3.81,3.85
59.36,4.46,3.84,3.83,3.85
59.52,4.05,3.84,3.82,3.84
59.68,4.07,3.86,3.85,3.84
59.84,4.14,3.88,3.87,3.84
60.0,4.07,3.88,3.86,3.83
