time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,1.92,0
0.32,0.42,0,1.69,0
0.48,0.0,0,1.5,0
0.64,0.0,0,1.32,0
0.8,0.0,0,1.15,0
0.96,0.42,0,0.96,0
1.12,0.0,0,0.79,0
1.28,0.0,0,0.65,0
1.44,0.0,0,0.52,0
1.6,0.0,0,0.42,0
1.76,0.0,0,0.32,0
1.92,0.41,0,0.21,0
2.08,0.0,0,0.13,0
2.24,0.0,0,0.07,0
2.4,0.0,0,0.02,0
2.56,0.0,0,0.03,0
2.72,0.0,0,0.04,0
2.88,0.41,0,0.07,0
3.04,0.0,0,0.07,0
3.2,0.58,0,0.03,0
3.36,1.25,0.17,0.05,0.5
3.52,2.12,0.26,0.17,0.43
3.68,2.92,0.41,0.31,0.37
3.84,3.77,0.59,0.5,0.33
4.0,3.77,0.78,0.69,0.3
4.16,5.0,1.01,0.96,0.3
4.32,4.59,1.24,1.19,0.32
4.48,5.02,1.49,1.44,0.36
4.64,5.85,1.78,1.73,0.42
4.8,5.42,2.06,2.0,0.5
4.96,5.84,2.35,2.29,0.6
5.12,6.25,2.64,2.61,0.72
5.28,6.27,2.95,2.92,0.86
5.44,6.68,3.29,3.25,1.02
5.6,7.09,3.64,3.61,1.2
5.76,6.68,3.98,3.94,1.39
5.92,7.1,4.33,4.3,1.61
6.08,7.51,4.69,4.67,1.84
6.24,7.09,5.04,5.03,2.08
6.4,7.93,5.41,5.4,2.35
6.56,7.51,5.72,5.71,2.64
6.72,7.51,5.99,5.98,2.93
6.88,7.52,6.22,6.21,3.22
7.04,8.34,6.45,6.44,3.52
7.2,8.34,6.68,6.67,3.82
7.36,8.76,6.86,6.86,4.11
7.52,8.34,7.05,7.05,4.41
7.68,8.34,7.22,7.21,4.69
7.84,8.35,7.34,7.34,4.97
8.0,9.17,7.53,7.53,5.25
8.16,9.18,7.7,7.69,5.52
8.32,8.77,7.82,7.82,5.78
8.48,9.6,7.99,7.99,6.03
8.64,8.76,8.09,8.09,6.28
8.8,9.18,8.2,8.19,6.51
8.96,8.77,8.3,8.3,6.72
9.12,8.58,8.38,8.36,6.93
9.28,9.8,8.49,8.47,7.12
9.44,9.73,8.62,8.6,7.3
9.6,8.99,8.68,8.64,7.46
9.76,9.32,8.77,8.73,7.61
9.92,9.32,8.86,8.82,7.75
10.08,9.73,8.97,8.93,7.89
