time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.19,0
0.32,0.41,0,0.2,0
0.48,0.42,0,0.23,0
0.64,0.41,0,0.23,0
0.8,0.0,0,0.23,0
0.96,0.0,0,0.22,0
1.12,0.0,0,0.22,0
1.28,0.58,0,0.23,0
1.44,0.0,0,0.22,0
1.6,0.0,0,0.2,0
1.76,0.0,0,0.19,0
1.92,0.41,0,0.19,0
2.08,0.0,0,0.18,0
2.24,0.0,0,0.16,0
2.4,0.0,0,0.15,0
2.56,0.42,0,0.14,0
2.72,0.0,0,0.11,0
2.88,0.58,0,0.12,0
3.04,0.42,0,0.1,0
3.2,0.42,0,0.11,0
3.36,0.42,0.22,0.12,0.18
3.52,0.58,0.23,0.13,0.17
3.68,0.42,0.23,0.16,0.17
3.84,0.42,0.23,0.17,0.17
4.0,0.42,0.25,0.19,0.17
4.16,0.83,0.3,0.22,0.17
4.32,0.42,0.32,0.24,0.17
4.48,0.42,0.31,0.28,0.17
4.64,0.42,0.33,0.3,0.17
4.8,0.93,0.38,0.34,0.18
4.96,0.42,0.4,0.36,0.19
5.12,0.42,0.4,0.38,0.2
5.28,0.83,0.44,0.42,0.21
5.44,0.42,0.46,0.44,0.22
5.6,0.83,0.5,0.48,0.24
5.76,0.83,0.52,0.5,0.26
5.92,0.42,0.54,0.52,0.28
6.08,0.83,0.56,0.54,0.3
6.24,0.83,0.58,0.56,0.32
6.4,1.25,0.62,0.6,0.35
6.56,0.83,0.64,0.63,0.37
6.72,0.83,0.65,0.65,0.4
6.88,1.25,0.69,0.69,0.43
7.04,1.25,0.73,0.73,0.45
7.2,0.83,0.75,0.75,0.48
7.36,1.25,0.78,0.77,0.51
7.52,1.67,0.84,0.83,0.54
7.68,1.25,0.88,0.88,0.57
7.84,1.25,0.92,0.92,0.6
8.0,1.67,0.96,0.96,0.63
8.16,1.31,1.0,1.0,0.66
8.32,1.67,1.06,1.06,0.7
8.48,1.31,1.09,1.08,0.73
8.64,1.31,1.13,1.13,0.76
8.8,1.25,1.15,1.15,0.8
8.96,1.25,1.18,1.17,0.83
9.12,0.83,1.2,1.19,0.86
9.28,0.83,1.2,1.19,0.9
9.44,0.83,1.2,1.19,0.93
9.6,0.83,1.17,1.17,0.96
9.76,0.42,1.15,1.15,0.98
9.92,0.93,1.16,1.15,1.01
10.08,0.83,1.14,1.13,1.03
10.24,0.83,1.12,1.11,1.05
10.4,0.83,1.12,1.11,1.07
10.56,0.93,1.1,1.08,1.08
10.72,0.83,1.06,1.04,1.09
10.88,1.25,1.06,1.04,1.1
11.04,0.83,1.04,1.02,1.11
11.2,0.93,1.0,0.98,1.11
11.36,1.25,1.0,0.98,1.11
11.52,0.83,0.96,0.94,1.1
11.68,1.31,0.96,0.94,1.09
11.84,0.83,0.93,0.92,1.08
12.0,1.31,0.94,0.92,1.07
12.16,1.25,0.94,0.92,1.06
12.32,1.25,0.96,0.94,1.05
12.48,1.25,0.98,0.96,1.03
12.64,1.31,1.0,0.99,1.02
12.8,1.67,1.04,1.03,1.02
12.96,1.31,1.09,1.07,1.01
13.12,1.67,1.12,1.11,1.01
13.28,1.67,1.17,1.15,1.01
13.44,1.31,1.19,1.17,1.02
13.6,1.67,1.23,1.21,1.02
13.76,1.25,1.25,1.23,1.03
13.92,1.31,1.27,1.26,1.04
14.08,1.25,1.27,1.26,1.05
14.24,0.83,1.27,1.26,1.06
14.4,1.31,1.29,1.27,1.08
14.56,0.83,1.27,1.25,1.09
14.72,1.25,1.29,1.27,1.11
14.88,1.31,1.29,1.27,1.12
15.04,0.83,1.29,1.27,1.14
15.2,0.93,1.27,1.25,1.16
15.36,0.83,1.25,1.23,1.17
15.52,1.25,1.25,1.23,1.19
15.68,0.83,1.23,1.21,1.2
15.84,0.83,1.21,1.19,1.21
16.0,1.25,1.19,1.17,1.22
16.16,0.83,1.16,1.15,1.22
16.32,1.25,1.14,1.13,1.22
16.48,0.83,1.1,1.08,1.22
16.64,1.25,1.1,1.08,1.21
16.8,0.93,1.06,1.04,1.21
16.96,1.25,1.06,1.04,1.2
17.12,1.25,1.06,1.04,1.18
17.28,1.31,1.06,1.04,1.17
17.44,1.25,1.08,1.07,1.16
17.6,0.83,1.06,1.04,1.15
17.76,1.25,1.08,1.06,1.14
17.92,0.83,1.06,1.04,1.13
18.08,1.31,1.06,1.04,1.12
18.24,1.31,1.08,1.06,1.11
18.4,0.83,1.07,1.06,1.1
18.56,1.31,1.1,1.09,1.09
18.72,1.67,1.12,1.11,1.09
18.88,1.25,1.14,1.13,1.08
19.04,1.31,1.16,1.15,1.08
19.2,1.25,1.16,1.15,1.08
19.36,1.31,1.19,1.17,1.08
19.52,1.31,1.19,1.17,1.08
19.68,0.83,1.19,1.17,1.09
19.84,1.25,1.19,1.17,1.09
20.0,0.83,1.19,1.17,1.1
20.16,1.25,1.19,1.17,1.1
20.32,1.25,1.19,1.17,1.11
20.48,0.93,1.17,1.15,1.12
20.64,1.25,1.17,1.15,1.12
20.8,0.83,1.17,1.15,1.13
20.96,0.93,1.15,1.13,1.13
21.12,0.83,1.15,1.13,1.13
21.28,0.83,1.13,1.11,1.14
21.44,0.83,1.1,1.09,1.14
21.6,0.93,1.11,1.09,1.14
21.76,0.83,1.08,1.07,1.14
21.92,0.42,1.02,1.0,1.13
22.08,0.83,1.0,0.98,1.13
22.24,0.83,0.98,0.96,1.12
22.4,0.93,0.96,0.94,1.11
22.56,0.83,0.94,0.92,1.09
22.72,0.42,0.89,0.88,1.08
22.88,0.83,0.89,0.88,1.07
23.04,0.42,0.85,0.84,1.05
23.2,0.83,0.85,0.84,1.03
23.36,0.42,0.81,0.8,1.01
23.52,0.42,0.77,0.75,0.99
23.68,0.0,0.72,0.71,0.97
