time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.05,0
0.32,0.0,0,0.05,0
0.48,0.0,0,0.02,0
0.64,0.42,0,0.05,0
0.8,0.0,0,0.05,0
0.96,0.0,0,0.05,0
1.12,0.0,0,0.05,0
1.28,0.0,0,0.05,0
1.44,0.0,0,0.03,0
1.6,0.58,0,0.04,0
1.76,0.91,0,0.07,0
1.92,1.29,0,0.13,0
2.08,1.82,0,0.22,0
2.24,2.05,0,0.32,0
2.4,1.82,0,0.41,0
2.56,2.19,0,0.54,0
2.72,2.33,0,0.65,0
2.88,2.57,0,0.78,0
3.04,2.95,0,0.92,0
3.2,2.19,0,1.03,0
3.36,2.73,1.19,1.17,0.33
3.52,2.73,1.33,1.31,0.39
3.68,3.29,1.49,1.47,0.47
3.84,2.95,1.62,1.61,0.54
4.0,3.65,1.8,1.79,0.63
4.16,3.29,1.97,1.95,0.73
4.32,3.52,2.14,2.13,0.83
4.48,3.47,2.32,2.3,0.94
4.64,3.47,2.32,2.3,0.94
4.8,3.85,2.51,2.65,1.07
4.96,3.65,2.66,2.78,1.21
5.12,3.85,2.81,2.91,1.35
5.28,3.65,2.93,3.0,1.5
5.44,4.2,3.05,3.11,1.64
5.6,3.85,3.14,3.21,1.79
5.76,4.01,3.25,3.3,1.93
5.92,3.65,3.32,3.38,2.07
6.08,4.56,3.43,3.48,2.21
6.24,4.76,3.54,3.57,2.35
6.4,4.38,3.61,3.67,2.49
6.56,4.2,3.71,3.75,2.63
6.72,3.85,3.77,3.8,2.76
6.88,4.2,3.84,3.85,2.89
7.04,4.01,3.88,3.9,3.01
7.2,4.42,3.95,3.94,3.12
7.36,4.56,4.0,4.0,3.23
7.52,4.38,4.05,4.05,3.34
7.68,4.09,4.08,4.08,3.44
7.84,4.56,4.13,4.12,3.53
8.0,4.2,4.15,4.14,3.6
8.16,3.85,4.16,4.15,3.67
8.32,4.38,4.19,4.18,3.73
8.48,4.09,4.21,4.2,3.79
8.64,4.01,4.2,4.19,3.85
8.8,4.56,4.24,4.22,3.9
8.96,4.56,4.26,4.25,3.95
9.12,4.2,4.29,4.28,3.99
9.28,4.76,4.3,4.29,4.03
9.44,4.2,4.27,4.26,4.07
9.6,4.42,4.28,4.26,4.1
9.76,4.2,4.28,4.26,4.12
9.92,4.67,4.32,4.3,4.15
10.08,3.85,4.3,4.28,4.17
10.24,4.42,4.32,4.31,4.19
10.4,4.56,4.33,4.31,4.21
10.56,4.42,4.32,4.31,4.22
10.72,4.09,4.3,4.29,4.23
10.88,4.42,4.32,4.31,4.25
11.04,4.42,4.31,4.3,4.25
11.2,4.42,4.33,4.31,4.26
11.36,4.2,4.34,4.33,4.27
11.52,4.42,4.34,4.34,4.28
11.68,4.56,4.37,4.36,4.29
11.84,4.09,4.37,4.36,4.3
12.0,4.67,4.38,4.37,4.3
12.16,4.42,4.37,4.36,4.31
12.32,4.42,4.38,4.38,4.31
12.48,4.56,4.37,4.36,4.32
12.64,4.42,4.38,4.38,4.32
12.8,4.67,4.4,4.39,4.33
12.96,4.42,4.41,4.4,4.34
13.12,4.42,4.39,4.39,4.34
13.28,4.67,4.43,4.43,4.35
13.44,4.2,4.42,4.42,4.36
13.6,4.76,4.43,4.43,4.36
13.76,4.42,4.43,4.43,4.37
13.92,4.42,4.45,4.44,4.37
14.08,4.76,4.47,4.46,4.38
14.24,4.67,4.48,4.47,4.39
14.4,4.42,4.48,4.47,4.4
14.56,4.76,4.51,4.5,4.41
14.72,4.67,4.52,4.51,4.42
14.88,4.76,4.53,4.52,4.42
15.04,4.76,4.56,4.56,4.43
15.2,4.94,4.58,4.57,4.44
15.36,4.56,4.58,4.57,4.45
15.52,4.67,4.6,4.59,4.46
15.68,4.67,4.6,4.59,4.48
15.84,4.99,4.63,4.62,4.49
16.0,4.67,4.63,4.62,4.5
16.16,4.67,4.64,4.63,4.51
16.32,4.67,4.66,4.65,4.52
16.48,4.76,4.66,4.65,4.54
16.64,4.67,4.68,4.67,4.55
16.8,4.99,4.7,4.69,4.56
16.96,4.67,4.71,4.7,4.57
17.12,4.76,4.72,4.72,4.59
17.28,4.36,4.7,4.7,4.6
17.44,4.67,4.7,4.7,4.61
17.6,5.11,4.74,4.73,4.62
17.76,4.99,4.75,4.74,4.64
17.92,4.76,4.76,4.74,4.65
18.08,4.76,4.76,4.74,4.66
18.24,4.94,4.76,4.75,4.67
18.4,5.25,4.78,4.77,4.68
18.56,4.94,4.8,4.79,4.69
18.72,4.76,4.8,4.79,4.7
18.88,4.76,4.81,4.8,4.71
19.04,4.99,4.81,4.8,4.72
19.2,4.67,4.81,4.8,4.73
19.36,4.99,4.82,4.81,4.74
19.52,4.99,4.84,4.83,4.75
19.68,4.76,4.84,4.83,4.75
19.84,4.67,4.84,4.83,4.76
20.0,4.99,4.84,4.83,4.77
20.16,4.76,4.84,4.83,4.78
