time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,1.48,0
0.32,0.0,0,1.32,0
0.48,0.0,0,1.19,0
0.64,0.42,0,1.03,0
0.8,0.0,0,0.88,0
0.96,0.0,0,0.73,0
1.12,0.0,0,0.61,0
1.28,0.41,0,0.49,0
1.44,0.0,0,0.38,0
1.6,0.0,0,0.29,0
1.76,0.0,0,0.22,0
1.92,0.0,0,0.18,0
2.08,0.83,0,0.19,0
2.24,1.29,0,0.22,0
2.4,1.47,0,0.27,0
2.56,1.82,0,0.29,0
2.72,2.24,0,0.37,0
2.88,2.62,0,0.47,0
3.04,2.33,0,0.57,0
3.2,2.73,0,0.7,0
3.36,2.95,0.96,0.85,0.56
3.52,2.95,1.1,0.99,0.55
3.68,3.29,1.27,1.15,0.54
3.84,2.91,1.39,1.31,0.56
4.0,4.2,1.6,1.52,0.59
4.16,3.52,1.78,1.7,0.64
4.32,3.65,1.96,1.87,0.7
4.48,3.65,2.12,2.07,0.78
4.64,3.85,2.32,2.26,0.87
4.8,3.52,2.49,2.44,0.98
4.96,3.85,2.68,2.63,1.1
5.12,4.2,2.89,2.84,1.24
5.28,3.85,3.04,3.01,1.38
5.44,4.42,3.2,3.17,1.52
5.6,4.2,3.34,3.31,1.68
5.76,4.42,3.47,3.44,1.83
5.92,4.2,3.57,3.55,1.99
6.08,4.2,3.64,3.63,2.15
6.24,4.2,3.74,3.73,2.31
6.4,4.2,3.81,3.8,2.46
6.56,4.56,3.89,3.88,2.61
6.72,4.2,3.95,3.95,2.76
6.88,4.42,4.01,4.0,2.91
7.04,4.2,4.08,4.07,3.04
7.2,4.36,4.08,4.08,3.17
7.36,4.56,4.14,4.13,3.29
7.52,4.42,4.17,4.17,3.41
7.68,4.67,4.23,4.22,3.52
7.84,4.36,4.25,4.24,3.61
8.0,4.42,4.3,4.29,3.71
8.16,4.42,4.32,4.31,3.79
8.32,4.92,4.36,4.35,3.87
8.48,4.56,4.4,4.38,3.93
8.64,5.11,4.43,4.42,4.0
8.8,4.2,4.43,4.42,4.05
8.96,4.76,4.45,4.43,4.1
9.12,4.42,4.46,4.44,4.15
9.28,4.76,4.49,4.47,4.19
9.44,4.42,4.5,4.48,4.23
9.6,4.92,4.53,4.52,4.26
9.76,4.42,4.53,4.51,4.29
9.92,4.56,4.54,4.53,4.32
10.08,4.56,4.55,4.54,4.35
10.24,4.42,4.56,4.55,4.37
10.4,4.42,4.57,4.55,4.4
10.56,4.2,4.55,4.54,4.42
10.72,4.56,4.55,4.54,4.44
10.88,4.67,4.55,4.54,4.45
11.04,4.09,4.54,4.53,4.47
11.2,4.42,4.54,4.53,4.48
11.36,4.42,4.54,4.53,4.49
11.52,4.42,4.52,4.51,4.5
11.68,4.76,4.53,4.52,4.51
11.84,4.42,4.49,4.48,4.51
12.0,4.42,4.5,4.49,4.51
12.16,4.67,4.5,4.49,4.51
12.32,4.36,4.49,4.48,4.52
12.48,4.36,4.47,4.46,4.52
12.64,4.56,4.48,4.47,4.52
12.8,4.76,4.47,4.46,4.51
12.96,5.11,4.51,4.49,4.51
13.12,4.76,4.52,4.51,4.51
13.28,4.42,4.51,4.5,4.51
13.44,4.42,4.51,4.5,4.51
13.6,4.99,4.54,4.53,4.51
13.76,4.76,4.57,4.56,4.51
13.92,5.11,4.6,4.59,4.51
14.08,4.76,4.6,4.59,4.51
14.24,4.99,4.64,4.64,4.52
14.4,4.67,4.66,4.65,4.52
14.56,4.92,4.68,4.67,4.53
14.72,5.33,4.73,4.72,4.54
14.88,4.76,4.73,4.72,4.55
15.04,5.23,4.77,4.75,4.56
15.2,4.99,4.8,4.78,4.58
15.36,4.42,4.78,4.77,4.59
15.52,5.33,4.83,4.82,4.61
15.68,4.67,4.85,4.83,4.63
15.84,4.92,4.87,4.85,4.65
16.0,4.76,4.87,4.85,4.67
16.16,5.11,4.87,4.85,4.68
16.32,4.76,4.87,4.85,4.7
16.48,4.92,4.89,4.87,4.72
16.64,5.33,4.94,4.92,4.74
16.8,5.11,4.94,4.93,4.76
16.96,4.56,4.93,4.91,4.78
17.12,4.99,4.93,4.91,4.79
17.28,5.25,4.95,4.93,4.81
17.44,5.25,4.96,4.94,4.83
17.6,5.33,5.0,4.98,4.84
17.76,5.47,5.02,5.0,4.86
17.92,4.76,5.0,4.98,4.87
18.08,5.67,5.04,5.02,4.89
18.24,4.76,5.02,5.0,4.9
18.4,5.11,5.02,5.01,4.91
18.56,5.67,5.09,5.07,4.93
18.72,4.76,5.06,5.04,4.94
18.88,5.25,5.09,5.07,4.95
19.04,4.67,5.07,5.06,4.96
19.2,5.11,5.09,5.07,4.97
19.36,5.47,5.11,5.09,4.98
19.52,5.33,5.14,5.12,5.0
19.68,5.33,5.16,5.14,5.01
19.84,5.47,5.17,5.15,5.02
20.0,5.11,5.17,5.15,5.03
20.16,5.57,5.22,5.2,5.05
20.32,4.92,5.21,5.19,5.06
20.48,5.57,5.23,5.21,5.07
20.64,4.99,5.22,5.2,5.09
20.8,4.99,5.2,5.18,5.1
20.96,5.25,5.19,5.17,5.11
21.12,5.25,5.21,5.19,5.12
21.28,5.52,5.21,5.18,5.12
21.44,4.99,5.22,5.2,5.13
21.6,5.83,5.25,5.23,5.15
21.76,4.63,5.2,5.17,5.15
21.92,4.92,5.21,5.18,5.16
22.08,4.76,5.18,5.15,5.16
22.24,4.67,5.18,5.15,5.17
22.4,5.52,5.2,5.17,5.17
22.56,4.94,5.18,5.14,5.17
22.72,5.25,5.17,5.14,5.17
22.88,4.94,5.15,5.12,5.17
23.04,4.94,5.13,5.09,5.17
23.2,5.23,5.13,5.1,5.17
23.36,4.94,5.1,5.06,5.16
23.52,5.23,5.12,5.08,5.16
23.68,5.25,5.1,5.07,5.15
23.84,5.11,5.11,5.07,5.14
24.0,4.94,5.11,5.07,5.14
24.16,5.33,5.11,5.07,5.13
24.32,4.99,5.1,5.06,5.12
24.48,4.94,5.07,5.03,5.12
24.64,5.23,5.08,5.04,5.11
24.8,5.11,5.04,5.0,5.1
24.96,5.25,5.07,5.05,5.09
25.12,4.76,5.07,5.05,5.09
25.28,5.33,5.1,5.08,5.08
25.44,5.33,5.13,5.11,5.08
25.6,4.94,5.1,5.08,5.08
25.76,4.99,5.1,5.08,5.07
25.92,5.25,5.1,5.08,5.07
26.08,5.33,5.12,5.1,5.07
26.24,5.33,5.14,5.12,5.07
26.4,5.33,5.15,5.13,5.07
26.56,5.25,5.16,5.14,5.08
26.72,5.11,5.15,5.14,5.08
26.88,5.25,5.15,5.14,5.08
27.04,5.57,5.18,5.16,5.09
27.2,5.11,5.19,5.17,5.09
27.36,5.33,5.19,5.17,5.1
27.52,4.99,5.19,5.17,5.1
27.68,5.11,5.19,5.18,5.11
27.84,5.57,5.21,5.2,5.12
28.0,5.33,5.22,5.21,5.13
28.16,5.29,5.22,5.21,5.14
28.32,5.67,5.27,5.26,5.15
28.48,5.47,5.28,5.26,5.16
28.64,5.83,5.3,5.28,5.16
28.8,5.33,5.32,5.31,5.18
28.96,5.67,5.36,5.34,5.19
29.12,5.25,5.36,5.34,5.2
29.28,5.47,5.36,5.35,5.21
29.44,5.67,5.38,5.36,5.23
29.6,5.33,5.38,5.36,5.24
29.76,5.23,5.38,5.36,5.25
29.92,5.52,5.4,5.37,5.26
30.08,4.99,5.39,5.36,5.27
30.24,5.57,5.39,5.36,5.28
30.4,5.25,5.39,5.37,5.29
30.56,5.11,5.38,5.36,5.3
30.72,5.67,5.42,5.39,5.31
30.88,5.47,5.43,5.41,5.32
31.04,5.57,5.43,5.41,5.33
31.2,5.33,5.43,5.41,5.34
31.36,5.57,5.45,5.42,5.35
31.52,5.33,5.43,5.41,5.36
31.68,5.25,5.42,5.4,5.37
31.84,5.47,5.4,5.38,5.37
32.0,5.67,5.42,5.4,5.38
32.16,6.14,5.44,5.42,5.38
32.32,4.99,5.43,5.41,5.39
32.48,5.57,5.44,5.42,5.39
32.64,5.57,5.43,5.41,5.39
32.8,5.33,5.43,5.41,5.39
32.96,5.67,5.45,5.43,5.4
33.12,5.11,5.43,5.41,5.4
33.28,5.47,5.46,5.44,5.4
33.44,5.57,5.46,5.44,5.41
33.6,5.47,5.47,5.45,5.41
33.76,5.33,5.48,5.46,5.42
33.92,5.9,5.49,5.47,5.42
34.08,5.83,5.51,5.49,5.42
34.24,5.11,5.48,5.46,5.43
34.4,5.57,5.5,5.48,5.43
34.56,5.67,5.5,5.48,5.43
34.72,5.52,5.51,5.49,5.44
34.88,5.47,5.52,5.5,5.44
35.04,5.52,5.52,5.5,5.45
35.2,5.9,5.54,5.51,5.45
35.36,5.33,5.5,5.47,5.46
35.52,5.25,5.51,5.48,5.46
35.68,5.33,5.5,5.47,5.46
35.84,5.83,5.51,5.48,5.47
36.0,4.94,5.49,5.46,5.47
36.16,5.52,5.48,5.45,5.47
36.32,5.67,5.51,5.48,5.47
36.48,5.57,5.52,5.49,5.48
36.64,4.76,5.47,5.45,5.48
36.8,5.52,5.48,5.45,5.48
36.96,5.57,5.49,5.46,5.48
37.12,5.23,5.46,5.43,5.47
37.28,5.11,5.42,5.4,5.47
37.44,5.67,5.45,5.42,5.47
37.6,5.57,5.45,5.42,5.46
37.76,5.81,5.45,5.42,5.46
37.92,5.29,5.44,5.4,5.46
38.08,5.52,5.45,5.41,5.45
38.24,4.99,5.42,5.38,5.45
38.4,5.47,5.4,5.36,5.44
38.56,4.76,5.37,5.33,5.43
38.72,5.67,5.39,5.35,5.43
38.88,5.33,5.39,5.35,5.42
39.04,5.86,5.39,5.34,5.41
39.2,5.11,5.4,5.35,5.41
39.36,5.52,5.4,5.35,5.4
39.52,5.33,5.38,5.33,5.39
39.68,5.57,5.38,5.33,5.39
39.84,5.52,5.42,5.37,5.38
40.0,5.25,5.41,5.36,5.38
40.16,5.33,5.4,5.35,5.37
40.32,5.54,5.41,5.36,5.37
40.48,5.33,5.42,5.37,5.37
40.64,5.54,5.42,5.37,5.36
40.8,5.25,5.4,5.35,5.36
40.96,5.86,5.4,5.35,5.36
41.12,5.81,5.43,5.38,5.36
41.28,6.1,5.46,5.41,5.36
41.44,5.11,5.46,5.41,5.36
41.6,6.12,5.5,5.45,5.36
41.76,5.25,5.52,5.48,5.37
41.92,4.92,5.48,5.43,5.37
42.08,4.76,5.45,5.4,5.38
42.24,5.62,5.44,5.39,5.38
42.4,5.52,5.46,5.41,5.38
42.56,5.54,5.46,5.41,5.39
42.72,5.54,5.47,5.42,5.39
42.88,6.12,5.5,5.45,5.4
43.04,4.65,5.46,5.41,5.4
43.2,4.99,5.45,5.39,5.4
43.36,5.62,5.46,5.41,5.4
43.52,5.57,5.46,5.41,5.4
43.68,5.52,5.47,5.42,5.41
43.84,6.49,5.52,5.45,5.41
44.0,6.32,5.57,5.49,5.42
44.16,5.04,5.53,5.45,5.42
44.32,5.28,5.5,5.42,5.43
44.48,6.12,5.51,5.42,5.43
44.64,4.99,5.5,5.42,5.43
44.8,6.12,5.5,5.41,5.42
44.96,5.54,5.51,5.43,5.42
45.12,5.47,5.54,5.46,5.42
45.28,5.33,5.57,5.44,5.43
45.44,5.29,5.55,5.41,5.43
45.6,6.02,5.58,5.42,5.43
45.76,5.57,5.58,5.42,5.43
45.92,5.67,5.59,5.42,5.43
46.08,4.99,5.53,5.36,5.42
46.24,5.57,5.58,5.41,5.42
46.4,5.57,5.6,5.44,5.43
46.56,5.33,5.59,5.43,5.43
46.72,5.81,5.6,5.44,5.43
46.88,5.67,5.61,5.44,5.43
47.04,5.67,5.57,5.43,5.43
47.2,5.33,5.52,5.4,5.42
47.36,5.67,5.55,5.44,5.42
47.52,4.99,5.54,5.44,5.42
47.68,5.11,5.49,5.4,5.42
47.84,5.57,5.51,5.43,5.42
48.0,5.33,5.48,5.42,5.42
48.16,5.57,5.48,5.44,5.42
48.32,4.99,5.45,5.41,5.42
48.48,5.25,5.45,5.43,5.42
48.64,5.33,5.45,5.44,5.42
48.8,4.96,5.4,5.38,5.42
48.96,6.14,5.43,5.41,5.42
49.12,5.67,5.43,5.41,5.42
49.28,4.99,5.43,5.41,5.42
49.44,6.02,5.45,5.43,5.42
49.6,5.67,5.45,5.43,5.42
49.76,5.28,5.45,5.42,5.42
49.92,5.81,5.45,5.42,5.42
50.08,5.25,5.43,5.4,5.42
50.24,5.83,5.44,5.41,5.42
50.4,5.25,5.43,5.4,5.42
50.56,5.25,5.41,5.38,5.42
50.72,5.57,5.44,5.41,5.41
50.88,5.11,5.44,5.41,5.41
51.04,5.33,5.43,5.4,5.41
51.2,5.67,5.45,5.42,5.41
51.36,6.02,5.47,5.44,5.41
51.52,5.33,5.49,5.45,5.41
51.68,5.57,5.5,5.47,5.42
51.84,5.52,5.51,5.48,5.42
52.0,5.81,5.55,5.52,5.43
52.16,5.9,5.54,5.51,5.43
52.32,5.52,5.53,5.5,5.44
52.48,5.57,5.56,5.53,5.44
52.64,4.92,5.51,5.47,5.44
52.8,5.81,5.52,5.48,5.45
52.96,5.33,5.52,5.49,5.45
53.12,5.29,5.49,5.46,5.45
53.28,5.83,5.52,5.49,5.46
53.44,5.47,5.5,5.47,5.46
53.6,5.11,5.5,5.46,5.46
53.76,5.11,5.49,5.45,5.47
53.92,4.92,5.46,5.42,5.47
54.08,5.11,5.46,5.42,5.47
54.24,5.14,5.45,5.4,5.47
