time_operate,raw_speed,filter_speed
0.16,0.58,0.48
0.32,0.41,0.4
0.48,0.0,0.31
0.64,0.42,0.27
0.8,0.42,0.19
0.96,0.42,0.15
1.12,0.41,0.11
1.28,0.0,0.07
1.44,0.58,0.02
1.6,0.0,0.0
1.76,0.0,0.0
1.92,0.0,0.0
2.08,0.0,0.0
2.24,0.0,0.0
2.4,0.0,0.0
2.56,0.42,0.02
2.72,0.83,0.04
2.88,0.83,0.1
3.04,1.25,0.17
3.2,1.25,0.21
3.36,0.83,0.27
3.52,1.31,0.33
3.68,1.67,0.42
3.84,1.72,0.48
4.0,1.67,0.59
4.16,1.25,0.63
4.32,1.67,0.71
4.48,1.25,0.77
4.64,2.12,0.9
4.8,1.67,0.98
4.96,1.31,1.05
5.12,1.67,1.13
5.28,1.67,1.21
5.44,1.72,1.3
5.6,1.25,1.36
5.76,1.67,1.42
5.92,1.72,1.46
6.08,1.67,1.51
6.24,1.31,1.51
6.4,1.67,1.53
6.56,1.25,1.55
6.72,1.67,1.57
6.88,1.31,1.55
7.04,1.25,1.53
7.2,1.67,1.53
7.36,1.67,1.55
7.52,1.67,1.55
7.68,1.25,1.55
7.84,1.67,1.53
8.0,1.25,1.5
8.16,1.72,1.53
8.32,1.25,1.5
8.48,1.25,1.48
8.64,1.31,1.46
8.8,1.67,1.48
8.96,1.25,1.46
9.12,1.72,1.46
9.28,1.67,1.46
9.44,1.31,1.46
9.6,1.72,1.46
9.76,1.25,1.46
9.92,1.67,1.46
10.08,1.67,1.48
10.24,1.31,1.48
10.4,1.67,1.48
10.56,1.67,1.48
10.72,1.67,1.48
10.88,1.67,1.5
11.04,1.25,1.48
11.2,1.67,1.5
11.36,1.67,1.5
11.52,1.72,1.52
11.68,1.25,1.52
11.84,1.67,1.54
12.0,1.67,1.54
12.16,1.72,1.57
12.32,1.25,1.54
12.48,1.31,1.52
12.64,1.67,1.54
12.8,1.25,1.52
12.96,1.67,1.54
13.12,1.72,1.54
13.28,1.25,1.52
13.44,1.25,1.52
13.6,1.67,1.52
13.76,1.72,1.52
13.92,1.67,1.52
14.08,1.67,1.52
14.24,1.67,1.54
14.4,1.72,1.54
14.56,1.25,1.52
14.72,1.72,1.52
14.88,1.67,1.54
15.04,1.25,1.52
15.2,1.67,1.52
15.36,1.25,1.5
15.52,1.67,1.52
15.68,1.25,1.52
15.84,1.67,1.52
16.0,1.25,1.52
16.16,1.67,1.52
16.32,1.67,1.52
16.48,1.25,1.52
16.64,1.67,1.54
16.8,1.72,1.54
16.96,1.67,1.54
17.12,1.67,1.54
17.28,1.67,1.54
17.44,1.72,1.54
17.6,1.25,1.52
17.76,1.72,1.54
17.92,1.67,1.54
18.08,1.25,1.52
18.24,1.67,1.54
18.4,1.67,1.54
18.56,1.31,1.54
18.72,1.67,1.54
18.88,1.67,1.56
19.04,1.25,1.54
19.2,1.67,1.56
19.36,1.25,1.54
19.52,1.25,1.52
19.68,1.67,1.54
19.84,1.72,1.54
20.0,1.25,1.52
20.16,1.67,1.52
20.32,1.67,1.52
20.48,1.25,1.5
20.64,2.08,1.52
20.8,1.31,1.52
20.96,1.67,1.52
21.12,1.67,1.52
21.28,1.72,1.54
21.44,1.67,1.54
21.6,1.67,1.54
21.76,1.25,1.54
21.92,1.67,1.54
22.08,1.67,1.54
22.24,1.25,1.54
22.4,1.72,1.54
22.56,1.67,1.57
22.72,1.25,1.57
22.88,1.67,1.57
23.04,1.72,1.57
23.2,1.67,1.59
23.36,1.67,1.59
23.52,1.25,1.57
23.68,1.72,1.59
23.84,1.67,1.57
24.0,1.67,1.59
24.16,1.25,1.57
24.32,1.72,1.57
24.48,1.67,1.57
24.64,1.25,1.54
24.8,1.72,1.55
24.96,1.67,1.57
25.12,1.31,1.55
25.28,1.67,1.55
25.44,1.25,1.55
25.6,1.31,1.53
25.76,1.67,1.53
25.92,1.25,1.53
26.08,1.67,1.53
26.24,1.31,1.51
26.4,1.67,1.51
26.56,1.72,1.51
26.72,1.67,1.53
26.88,1.31,1.51
27.04,1.72,1.51
27.2,1.72,1.51
27.36,1.72,1.54
27.52,1.25,1.51
27.68,1.67,1.51
27.84,1.72,1.54
28.0,1.25,1.51
28.16,1.67,1.51
28.32,1.72,1.53
28.48,1.25,1.51
28.64,1.67,1.53
28.8,1.67,1.55
28.96,1.67,1.55
29.12,1.67,1.57
29.28,1.67,1.57
29.44,1.72,1.59
29.6,1.25,1.57
29.76,1.67,1.57
29.92,1.67,1.57
30.08,1.72,1.59
30.24,1.67,1.59
30.4,1.67,1.59
30.56,1.67,1.59
30.72,1.67,1.61
30.88,1.67,1.61
31.04,1.72,1.61
31.2,1.31,1.61
31.36,1.72,1.61
31.52,1.25,1.59
31.68,1.67,1.61
31.84,1.67,1.61
32.0,1.72,1.61
32.16,1.72,1.61
32.32,1.72,1.61
32.48,1.67,1.61
32.64,1.25,1.59
32.8,1.72,1.61
32.96,1.67,1.61
33.12,1.72,1.61
33.28,1.67,1.61
33.44,1.67,1.61
33.6,1.31,1.59
33.76,1.72,1.59
33.92,1.25,1.57
34.08,1.67,1.57
34.24,1.67,1.57
34.4,1.31,1.57
34.56,1.67,1.57
34.72,1.67,1.59
34.88,1.25,1.57
35.04,1.67,1.57
35.2,1.67,1.57
35.36,1.31,1.55
35.52,2.08,1.57
35.68,1.67,1.57
35.84,1.31,1.57
36.0,1.67,1.57
36.16,1.67,1.57
36.32,1.67,1.57
36.48,1.72,1.57
36.64,1.67,1.57
36.8,1.67,1.59
36.96,1.72,1.59
37.12,1.31,1.59
37.28,1.67,1.59
37.44,1.67,1.59
37.6,1.67,1.61
37.76,1.67,1.61
37.92,1.67,1.61
38.08,1.67,1.61
38.24,1.67,1.61
38.4,1.67,1.61
38.56,1.25,1.61
38.72,1.67,1.59
38.88,1.67,1.59
39.04,1.31,1.59
39.2,1.67,1.59
39.36,1.67,1.59
39.52,1.67,1.59
39.68,1.31,1.56
39.84,1.72,1.56
40.0,1.25,1.54
40.16,1.72,1.54
40.32,1.67,1.56
40.48,1.67,1.56
40.64,1.25,1.54
40.8,1.25,1.52
40.96,1.67,1.52
41.12,1.31,1.52
41.28,1.67,1.52
41.44,1.67,1.52
41.6,1.67,1.52
41.76,1.31,1.52
41.92,1.67,1.52
42.08,1.67,1.52
42.24,1.67,1.54
42.4,1.72,1.54
42.56,1.67,1.54
42.72,1.72,1.54
42.88,1.67,1.56
43.04,1.25,1.54
43.2,1.67,1.56
43.36,1.67,1.56
43.52,1.67,1.56
43.68,1.25,1.54
43.84,1.67,1.56
44.0,1.25,1.56
44.16,1.67,1.56
44.32,1.25,1.56
44.48,1.67,1.56
44.64,1.25,1.54
