time_operate,raw_speed,filter_speed
0.16,0.41,1.09
0.32,0.0,0.98
0.48,0.0,0.86
0.64,0.0,0.73
0.8,0.0,0.63
0.96,0.0,0.52
1.12,0.0,0.42
1.28,0.0,0.34
1.44,0.0,0.25
1.6,0.0,0.19
1.76,0.0,0.13
1.92,0.0,0.07
2.08,0.41,0.05
2.24,0.41,0.02
2.4,0.0,0.03
2.56,0.0,0.02
2.72,0.41,0.04
2.88,0.41,0.02
3.04,0.0,0.02
3.2,0.0,0.02
3.36,0.93,0.05
3.52,1.25,0.11
3.68,2.08,0.21
3.84,1.67,0.29
4.0,2.08,0.4
4.16,2.12,0.5
4.32,2.5,0.63
4.48,2.53,0.75
4.64,2.08,0.86
4.8,2.5,0.98
4.96,2.53,1.11
5.12,2.12,1.21
5.28,2.92,1.36
5.44,2.12,1.46
5.6,2.5,1.59
5.76,2.5,1.71
5.92,2.53,1.84
6.08,2.5,1.96
6.24,2.5,2.09
6.4,2.53,2.22
6.56,2.5,2.3
6.72,2.53,2.36
6.88,2.08,2.36
7.04,2.53,2.4
7.2,2.5,2.43
7.36,2.5,2.44
7.52,2.53,2.45
7.68,2.5,2.44
7.84,2.53,2.47
8.0,2.5,2.47
8.16,2.5,2.47
8.32,2.12,2.47
8.48,2.5,2.44
8.64,2.53,2.47
8.8,2.08,2.44
8.96,2.53,2.45
9.12,2.5,2.44
9.28,2.53,2.45
9.44,2.08,2.43
9.6,2.53,2.43
9.76,2.5,2.43
9.92,2.53,2.43
10.08,2.08,2.43
10.24,2.53,2.43
10.4,2.5,2.43
10.56,2.12,2.41
10.72,2.53,2.41
10.88,2.5,2.41
11.04,2.53,2.41
11.2,2.53,2.41
11.36,2.08,2.39
11.52,2.53,2.41
11.68,2.5,2.41
11.84,2.53,2.41
12.0,2.5,2.43
12.16,2.5,2.43
12.32,2.53,2.43
12.48,2.5,2.43
12.64,2.5,2.45
12.8,2.53,2.45
12.96,2.53,2.45
13.12,2.5,2.45
13.28,2.5,2.47
13.44,2.92,2.49
13.6,2.53,2.49
13.76,2.92,2.53
13.92,2.5,2.53
14.08,2.5,2.53
14.24,2.5,2.53
14.4,2.53,2.53
14.56,2.5,2.55
14.72,2.5,2.55
14.88,2.5,2.55
15.04,2.5,2.55
15.2,2.5,2.55
15.36,2.92,2.57
15.52,2.08,2.54
15.68,2.92,2.57
15.84,2.12,2.54
16.0,2.92,2.56
16.16,2.53,2.56
16.32,2.53,2.56
16.48,2.5,2.56
16.64,2.5,2.54
16.8,2.5,2.54
16.96,2.53,2.52
17.12,2.92,2.54
17.28,2.53,2.54
17.44,2.95,2.57
17.6,2.5,2.57
17.76,2.53,2.57
17.92,2.53,2.57
18.08,2.08,2.55
18.24,2.53,2.55
18.4,2.5,2.55
18.56,2.5,2.53
18.72,2.95,2.57
18.88,2.53,2.55
19.04,2.5,2.57
19.2,2.5,2.55
19.36,2.53,2.55
19.52,2.08,2.53
19.68,2.5,2.53
19.84,2.5,2.53
20.0,2.08,2.51
20.16,2.53,2.51
20.32,2.53,2.49
20.48,2.5,2.49
20.64,2.5,2.47
20.8,2.5,2.47
20.96,2.5,2.46
21.12,2.5,2.46
21.28,2.5,2.48
21.44,2.5,2.48
21.6,2.12,2.46
21.76,2.53,2.46
21.92,2.5,2.44
22.08,2.08,2.42
22.24,2.5,2.42
22.4,2.92,2.44
22.56,2.5,2.44
22.72,2.53,2.46
22.88,2.53,2.46
23.04,2.53,2.46
23.2,2.5,2.48
23.36,2.53,2.48
23.52,2.53,2.48
23.68,2.5,2.48
23.84,2.12,2.46
24.0,2.53,2.46
24.16,2.92,2.48
24.32,2.5,2.48
24.48,2.5,2.48
24.64,2.53,2.48
24.8,2.53,2.5
24.96,2.53,2.5
25.12,2.95,2.53
25.28,2.5,2.55
25.44,2.92,2.57
25.6,2.53,2.55
25.76,2.5,2.55
25.92,2.92,2.57
26.08,2.5,2.57
26.24,2.53,2.57
26.4,2.5,2.57
26.56,2.08,2.55
26.72,2.92,2.57
26.88,2.53,2.57
27.04,2.5,2.59
27.2,2.5,2.59
27.36,2.5,2.57
27.52,2.53,2.56
27.68,2.5,2.56
27.84,2.53,2.56
28.0,2.5,2.56
28.16,2.5,2.56
28.32,2.5,2.54
28.48,2.53,2.54
28.64,2.5,2.52
28.8,2.5,2.52
28.96,2.53,2.53
29.12,2.5,2.5
29.28,2.5,2.5
29.44,2.5,2.5
29.6,2.53,2.5
29.76,2.5,2.52
29.92,2.53,2.5
30.08,2.53,2.5
30.24,1.67,2.46
30.4,2.5,2.46
30.56,2.53,2.46
30.72,2.5,2.46
30.88,2.53,2.46
31.04,2.5,2.46
31.2,2.08,2.44
31.36,2.53,2.44
31.52,2.53,2.44
31.68,2.53,2.44
31.84,2.12,2.42
32.0,2.95,2.44
32.16,2.12,2.43
32.32,2.92,2.45
32.48,2.12,2.43
32.64,2.5,2.43
32.8,2.5,2.43
32.96,2.08,2.4
33.12,2.5,2.41
33.28,2.5,2.4
33.44,2.53,2.45
33.6,2.08,2.43
33.76,2.5,2.43
33.92,2.53,2.43
34.08,2.5,2.43
34.24,2.5,2.43
34.4,2.5,2.45
34.56,2.92,2.47
34.72,2.5,2.46
34.88,2.5,2.46
35.04,2.08,2.46
35.2,2.53,2.44
35.36,2.5,2.46
35.52,2.5,2.44
35.68,2.5,2.46
35.84,2.53,2.46
36.0,2.5,2.46
36.16,2.5,2.48
36.32,2.5,2.48
36.48,2.53,2.48
36.64,2.5,2.48
36.8,2.5,2.5
36.96,2.53,2.5
37.12,2.12,2.48
37.28,2.5,2.48
37.44,2.08,2.46
37.6,2.95,2.48
37.76,2.08,2.44
37.92,2.5,2.44
38.08,2.5,2.44
38.24,2.08,2.44
38.4,2.5,2.44
38.56,2.5,2.44
38.72,2.5,2.44
38.88,2.5,2.44
39.04,2.5,2.44
39.2,2.08,2.42
39.36,2.5,2.42
39.52,2.5,2.42
39.68,2.5,2.42
39.84,2.08,2.4
40.0,2.53,2.4
40.16,2.53,2.4
40.32,2.53,2.42
40.48,2.5,2.42
40.64,2.5,2.44
40.8,2.53,2.42
40.96,2.08,2.42
41.12,2.5,2.42
41.28,2.5,2.42
41.44,2.12,2.42
41.6,2.5,2.42
41.76,2.53,2.42
41.92,2.5,2.42
42.08,2.5,2.42
42.24,2.53,2.42
42.4,2.5,2.44
42.56,2.92,2.46
42.72,2.63,2.46
42.88,2.53,2.47
43.04,2.5,2.49
43.2,2.5,2.49
43.36,2.53,2.49
43.52,2.08,2.47
43.68,2.5,2.47
43.84,2.53,2.47
44.0,2.5,2.47
44.16,2.53,2.49
44.32,2.12,2.47
44.48,2.5,2.47
44.64,2.5,2.49
44.8,2.95,2.51
44.96,2.08,2.49
45.12,2.53,2.49
45.28,2.5,2.49
45.44,2.5,2.49
45.6,2.53,2.49
45.76,2.5,2.47
45.92,2.08,2.44
46.08,2.5,2.44
46.24,2.5,2.44
46.4,2.53,2.44
46.56,2.5,2.44
46.72,2.08,2.44
46.88,2.5,2.44
47.04,2.5,2.44
47.2,2.08,2.42
