time_operate,raw_speed,filter_speed
0.16,0.0,0.25
0.32,0.0,0.19
0.48,0.0,0.1
0.64,0.0,0.04
0.8,0.0,0.0
0.96,0.0,0.02
1.12,0.42,0.02
1.28,0.0,0.02
1.44,0.0,0.02
1.6,0.0,0.02
1.76,0.0,0.02
1.92,0.0,0.02
2.08,0.0,0.02
2.24,0.42,0.0
2.4,0.42,0.02
2.56,0.0,0.02
2.72,0.0,0.02
2.88,0.0,0.02
3.04,0.0,0.02
3.2,0.0,0.02
3.36,0.42,0.04
3.52,1.31,0.11
3.68,1.67,0.19
3.84,1.67,0.27
4.0,2.5,0.4
4.16,2.12,0.5
4.32,2.5,0.61
4.48,2.5,0.73
4.64,2.53,0.86
4.8,2.5,0.98
4.96,2.5,1.11
5.12,2.5,1.23
5.28,2.5,1.36
5.44,2.95,1.52
5.6,2.53,1.63
5.76,2.53,1.76
5.92,2.92,1.9
6.08,2.53,2.03
6.24,2.92,2.17
6.4,2.53,2.3
6.56,2.53,2.4
6.72,2.5,2.47
6.88,2.92,2.53
7.04,2.53,2.57
7.2,2.95,2.59
7.36,2.53,2.61
7.52,2.5,2.61
7.68,2.53,2.62
7.84,2.5,2.61
8.0,2.95,2.64
8.16,2.53,2.64
8.32,2.53,2.64
8.48,2.5,2.64
8.64,2.95,2.64
8.8,2.53,2.64
8.96,2.12,2.62
9.12,2.95,2.62
9.28,2.63,2.62
9.44,2.53,2.61
9.6,2.53,2.61
9.76,2.5,2.6
9.92,2.53,2.61
10.08,2.5,2.58
10.24,2.12,2.56
10.4,2.53,2.54
10.56,2.53,2.54
10.72,2.53,2.55
10.88,2.53,2.55
11.04,2.5,2.55
11.2,2.53,2.53
11.36,2.53,2.53
11.52,2.92,2.54
11.68,2.5,2.54
11.84,2.63,2.53
12.0,2.5,2.52
12.16,2.53,2.54
12.32,2.53,2.52
12.48,2.5,2.52
12.64,2.12,2.5
12.8,2.95,2.52
12.96,2.92,2.54
13.12,2.53,2.54
13.28,2.12,2.52
13.44,2.53,2.54
13.6,2.53,2.54
13.76,2.5,2.54
13.92,2.53,2.54
14.08,2.92,2.56
14.24,2.5,2.56
14.4,2.53,2.56
14.56,2.5,2.56
14.72,2.92,2.56
14.88,2.5,2.56
15.04,2.53,2.55
15.2,2.53,2.56
15.36,2.92,2.57
15.52,2.5,2.57
15.68,2.12,2.55
15.84,2.5,2.57
16.0,2.5,2.55
16.16,2.53,2.53
16.32,2.5,2.53
16.48,2.53,2.55
16.64,2.5,2.55
16.8,2.5,2.55
16.96,2.92,2.57
17.12,2.5,2.57
17.28,2.5,2.55
17.44,2.08,2.53
17.6,2.92,2.55
17.76,2.08,2.52
17.92,2.5,2.5
18.08,2.5,2.5
18.24,2.5,2.5
18.4,2.53,2.5
18.56,2.5,2.48
18.72,2.53,2.48
18.88,2.5,2.5
19.04,2.95,2.52
19.2,2.12,2.5
19.36,2.5,2.5
19.52,2.53,2.5
19.68,2.5,2.5
19.84,2.92,2.52
20.0,2.5,2.52
20.16,2.5,2.5
20.32,2.5,2.5
20.48,2.95,2.52
20.64,2.5,2.54
20.8,2.92,2.54
20.96,2.5,2.56
21.12,2.53,2.57
21.28,2.5,2.57
21.44,2.5,2.57
21.6,2.53,2.57
21.76,2.5,2.57
21.92,2.5,2.57
22.08,2.5,2.57
22.24,2.5,2.54
22.4,2.95,2.59
22.56,2.5,2.59
22.72,2.5,2.59
22.88,2.5,2.59
23.04,2.92,2.59
23.2,2.53,2.59
23.36,2.5,2.59
23.52,2.5,2.59
23.68,2.53,2.57
23.84,2.5,2.57
24.0,2.53,2.55
24.16,2.5,2.55
24.32,2.5,2.55
24.48,2.92,2.57
24.64,2.08,2.55
24.8,2.95,2.57
24.96,2.53,2.57
25.12,2.08,2.55
25.28,2.5,2.55
25.44,2.95,2.57
25.6,2.12,2.53
25.76,2.95,2.55
25.92,2.5,2.55
26.08,2.53,2.55
26.24,2.5,2.53
26.4,2.92,2.55
26.56,2.5,2.55
26.72,2.95,2.57
26.88,2.5,2.57
27.04,2.5,2.57
27.2,2.53,2.57
27.36,2.92,2.59
27.52,2.5,2.59
27.68,2.5,2.57
27.84,2.5,2.59
28.0,2.92,2.59
28.16,2.92,2.61
28.32,2.92,2.61
28.48,2.92,2.65
28.64,2.53,2.63
28.8,2.53,2.65
28.96,2.92,2.65
29.12,2.5,2.65
29.28,2.53,2.65
29.44,2.5,2.65
29.6,2.95,2.65
29.76,2.5,2.65
29.92,2.5,2.63
30.08,2.5,2.63
