time_operate,raw_speed,filter_speed
0.32,0.0,0.01
0.64,0.0,0.01
0.96,0.0,0.01
1.28,0.0,0.01
1.6,0.0,0.0
1.92,0.0,0.0
2.24,0.42,0.02
2.56,1.67,0.1
2.88,3.36,0.27
3.2,4.17,0.48
3.52,4.81,0.72
3.84,5.22,0.98
4.16,5.44,1.25
4.48,5.44,1.53
4.8,5.44,1.8
5.12,5.42,2.07
5.44,5.25,2.33
5.76,5.01,2.58
6.08,5.44,2.85
6.4,5.22,3.11
6.72,5.44,3.38
7.04,5.42,3.66
7.36,5.63,3.94
7.68,5.42,4.21
8.0,5.42,4.48
8.32,5.63,4.76
8.64,5.42,5.01
8.96,5.42,5.2
9.28,5.63,5.31
9.6,5.42,5.37
9.92,5.42,5.4
10.24,5.22,5.4
10.56,5.21,5.39
10.88,5.44,5.39
11.2,5.22,5.38
11.52,5.44,5.38
11.84,5.22,5.38
12.16,5.44,5.4
12.48,5.44,5.4
12.8,5.44,5.41
13.12,5.23,5.4
13.44,5.23,5.39
13.76,5.45,5.38
14.08,5.25,5.37
14.4,5.23,5.37
14.72,5.44,5.36
15.04,5.23,5.35
15.36,5.44,5.35
15.68,5.44,5.34
16.0,5.42,5.34
16.32,5.22,5.33
16.64,5.42,5.34
16.96,5.42,5.35
17.28,5.22,5.34
17.6,5.42,5.35
17.92,5.21,5.34
18.24,5.63,5.36
18.56,5.42,5.36
18.88,5.42,5.36
19.2,5.42,5.35
19.52,5.42,5.36
19.84,5.42,5.37
20.16,5.42,5.37
20.48,5.42,5.38
20.8,5.21,5.38
21.12,5.42,5.38
21.44,5.42,5.39
21.76,5.42,5.39
22.08,5.21,5.38
22.4,5.42,5.38
22.72,5.42,5.39
23.04,5.23,5.38
23.36,5.44,5.38
23.68,5.23,5.38
24.0,5.45,5.38
24.32,5.25,5.38
24.64,5.25,5.36
24.96,5.25,5.35
25.28,5.25,5.35
25.6,5.27,5.34
25.92,5.25,5.34
26.24,5.45,5.34
26.56,5.23,5.33
26.88,5.25,5.32
27.2,5.23,5.32
27.52,5.25,5.31
27.84,5.23,5.31
28.16,5.02,5.29
28.48,5.23,5.29
28.8,5.42,5.29
29.12,5.23,5.28
29.44,5.42,5.29
29.76,5.42,5.29
30.08,5.42,5.3
30.4,5.42,5.3
30.72,5.42,5.3
31.04,5.21,5.3
31.36,5.42,5.31
31.68,5.22,5.3
32.0,5.42,5.3
32.32,5.22,5.3
32.64,5.22,5.29
32.96,5.22,5.29
33.28,5.42,5.3
33.6,5.22,5.3
33.92,5.44,5.31
34.24,5.22,5.31
34.56,5.44,5.33
34.88,5.42,5.34
35.2,5.25,5.33
35.52,5.23,5.33
35.84,5.22,5.32
36.16,5.23,5.31
36.48,5.23,5.3
36.8,5.23,5.29
37.12,5.23,5.28
37.44,5.23,5.28
37.76,5.23,5.27
38.08,5.22,5.27
38.4,5.23,5.26
38.72,5.44,5.27
39.04,5.44,5.29
39.36,5.44,5.3
39.68,5.23,5.29
40.0,5.23,5.29
40.32,5.23,5.28
40.64,5.23,5.28
40.96,5.23,5.27
41.28,5.23,5.26
41.6,5.22,5.26
41.92,5.23,5.26
42.24,5.22,5.26
42.56,5.42,5.27
42.88,5.23,5.27
43.2,5.22,5.27
43.52,5.22,5.27
43.84,5.42,5.27
44.16,5.23,5.27
44.48,5.42,5.28
44.8,5.42,5.29
45.12,5.42,5.29
45.44,5.21,5.28
45.76,5.42,5.28
46.08,5.42,5.29
46.4,5.21,5.29
46.72,5.42,5.3
47.04,5.42,5.31
47.36,5.42,5.32
47.68,5.21,5.32
48.0,5.42,5.33
48.32,5.21,5.33
48.64,5.22,5.33
48.8,5.42,10.38
49.12,5.22,5.19
49.44,5.42,5.2
49.76,5.42,5.21
50.08,5.42,5.21
50.4,5.42,5.22
50.56,5.02,10.15
50.72,5.42,9.88
51.04,5.44,4.94
51.36,5.22,4.94
51.52,5.0,9.59
51.84,5.22,4.79
52.16,5.23,4.79
52.48,5.23,4.78
52.8,5.22,4.77
52.96,5.44,9.26
53.12,5.42,9.01
53.28,5.44,8.74
53.44,5.02,8.47
53.6,5.44,8.22
53.76,5.44,8.22
54.08,5.42,4.12
54.24,5.02,7.95
54.4,5.44,7.68
54.56,5.02,7.39
54.88,5.22,3.69
55.2,5.42,3.83
55.52,5.25,3.96
55.84,5.42,3.96
56.0,5.02,7.64
56.32,5.44,3.97
56.64,5.23,3.97
56.96,5.44,3.98
57.28,5.44,3.99
57.44,5.44,7.73
57.6,5.44,7.73
57.92,5.23,3.99
58.24,5.42,4.13
58.4,5.02,8.25
58.56,5.44,8.25
58.72,5.02,8.23
59.04,5.23,4.11
59.36,5.02,4.23
59.68,5.23,4.36
59.84,5.44,8.74
