time_operate,raw_speed,filter_speed
0.16,0.0,0.33
0.32,0.0,0.29
0.48,0.0,0.23
0.64,0.0,0.19
0.8,0.0,0.15
0.96,0.0,0.11
1.12,0.0,0.09
1.28,0.0,0.07
1.44,0.41,0.05
1.6,0.0,0.02
1.76,0.41,0.03
1.92,0.0,0.02
2.08,0.41,0.0
2.24,0.0,0.02
2.4,0.0,0.0
2.56,0.0,0.0
2.72,0.42,0.02
2.88,1.67,0.11
3.04,1.31,0.17
3.2,1.67,0.25
3.36,1.67,0.33
3.52,2.12,0.44
3.68,1.67,0.52
3.84,2.12,0.63
4.0,2.5,0.75
4.16,2.08,0.86
4.32,1.72,0.94
4.48,2.53,1.07
4.64,2.08,1.17
4.8,2.12,1.27
4.96,1.67,1.36
5.12,2.12,1.46
5.28,2.08,1.56
5.44,2.08,1.67
5.6,2.08,1.77
5.76,2.12,1.88
5.92,2.08,1.96
6.08,2.12,1.98
6.24,2.08,2.03
6.4,2.08,2.05
6.56,1.72,2.05
6.72,2.08,2.05
6.88,2.08,2.07
7.04,1.67,2.05
7.2,2.12,2.02
7.36,2.08,2.02
7.52,2.08,2.04
7.68,2.08,2.02
7.84,2.08,2.02
8.0,1.67,2.0
8.16,2.08,2.02
8.32,2.12,2.02
8.48,1.67,2.0
8.64,2.12,2.0
8.8,1.67,1.98
8.96,2.08,1.98
9.12,2.12,1.98
9.28,2.12,1.98
9.44,2.12,1.98
9.6,1.72,1.96
9.76,2.5,2.0
9.92,1.67,1.98
10.08,2.08,1.98
10.24,2.12,2.0
10.4,2.08,2.0
10.56,2.12,2.0
10.72,2.12,2.0
10.88,2.08,2.0
11.04,2.08,2.0
11.2,2.08,2.02
11.36,2.12,2.02
11.52,2.08,2.02
11.68,2.08,2.04
11.84,2.5,2.06
12.0,2.08,2.09
12.16,2.08,2.09
12.32,2.12,2.09
12.48,2.08,2.09
12.64,2.5,2.11
12.8,2.08,2.13
12.96,2.12,2.11
13.12,2.12,2.13
13.28,2.08,2.13
13.44,2.08,2.13
13.6,2.12,2.13
13.76,2.08,2.13
13.92,2.12,2.13
14.08,2.12,2.13
14.24,2.08,2.13
14.4,2.08,2.13
14.56,2.12,2.13
14.72,2.08,2.13
14.88,2.08,2.13
15.04,2.12,2.11
15.2,2.12,2.11
15.36,1.72,2.09
15.52,2.08,2.09
15.68,2.12,2.09
15.84,2.08,2.07
16.0,2.53,2.1
16.16,2.08,2.09
16.32,1.72,2.07
16.48,2.08,2.07
16.64,2.12,2.08
16.8,2.12,2.08
16.96,2.12,2.08
17.12,2.08,2.08
17.28,2.12,2.08
17.44,2.08,2.08
17.6,1.67,2.06
17.76,2.12,2.06
17.92,1.67,2.03
18.08,2.53,2.06
18.24,1.72,2.04
18.4,2.08,2.03
18.56,2.12,2.06
18.72,2.12,2.06
18.88,1.72,2.04
19.04,2.12,2.04
19.2,2.08,2.02
19.36,2.12,2.02
19.52,2.12,2.04
19.68,2.12,2.04
19.84,1.67,2.02
20.0,2.12,2.02
20.16,2.63,2.04
20.32,1.67,2.02
20.48,2.12,2.02
20.64,2.12,2.02
20.8,2.12,2.05
20.96,2.12,2.05
21.12,1.72,2.05
21.28,2.12,2.03
21.44,1.72,2.03
21.6,2.12,2.03
21.76,1.72,2.01
21.92,2.24,2.02
22.08,1.72,2.02
22.24,2.12,2.02
22.4,2.12,2.02
22.56,1.72,2.0
22.72,2.12,2.0
22.88,2.12,2.0
23.04,2.12,2.03
23.2,2.12,2.03
23.36,2.12,2.0
23.52,2.24,2.03
23.68,2.12,2.03
23.84,1.72,2.01
24.0,2.12,2.01
24.16,2.08,2.01
24.32,2.12,2.03
24.48,2.12,2.03
24.64,1.72,2.03
24.8,2.08,2.02
24.96,2.12,2.04
25.12,2.12,2.04
25.28,1.67,2.03
25.44,2.12,2.03
25.6,2.12,2.03
25.76,1.72,2.03
25.92,2.08,2.03
26.08,2.12,2.03
26.24,2.08,2.03
26.4,1.72,2.01
26.56,2.12,2.01
26.72,2.08,2.0
26.88,2.12,2.0
27.04,1.72,2.0
27.2,2.08,1.99
27.36,2.12,2.0
27.52,2.08,1.99
27.68,2.08,1.99
27.84,2.12,2.01
28.0,2.08,2.01
28.16,2.08,2.01
28.32,2.12,2.01
28.48,2.08,2.03
28.64,2.08,2.03
28.8,2.08,2.03
28.96,2.08,2.05
29.12,2.08,2.05
29.28,2.08,2.05
29.44,1.72,2.02
29.6,2.08,2.04
29.76,2.08,2.04
29.92,2.12,2.04
30.08,2.12,2.04
30.24,2.12,2.06
30.4,2.08,2.06
30.56,2.08,2.06
30.72,2.53,2.09
30.88,2.08,2.09
31.04,2.08,2.09
31.2,2.08,2.09
31.36,2.24,2.09
31.52,2.08,2.09
31.68,2.12,2.09
31.84,2.08,2.09
32.0,1.72,2.07
32.16,2.12,2.07
32.32,2.12,2.07
32.48,2.12,2.07
32.64,1.72,2.07
32.8,1.67,2.05
32.96,2.12,2.06
33.12,2.12,2.06
33.28,2.12,2.06
33.44,2.12,2.06
33.6,2.12,2.06
33.76,1.72,2.05
33.92,2.12,2.02
34.08,2.08,2.02
34.24,1.72,2.01
34.4,2.24,2.01
34.56,1.72,1.99
34.72,2.08,1.99
34.88,2.24,1.99
35.04,2.08,1.99
35.2,1.85,2.0
35.36,2.08,1.99
35.52,1.72,1.97
35.68,2.12,1.97
35.84,1.85,1.98
36.0,2.12,2.0
36.16,2.08,2.0
36.32,1.85,1.98
36.48,2.12,1.98
36.64,1.67,1.96
36.8,1.72,1.94
36.96,2.12,1.96
37.12,1.72,1.94
37.28,2.08,1.94
37.44,2.12,1.96
37.6,1.67,1.93
37.76,1.72,1.93
37.92,2.12,1.93
38.08,1.72,1.91
38.24,1.67,1.89
38.4,2.12,1.9
38.56,2.12,1.91
38.72,1.72,1.91
38.88,1.72,1.89
39.04,2.12,1.9
39.2,1.67,1.88
39.36,2.12,1.88
39.52,2.12,1.88
39.68,2.08,1.87
39.84,1.72,1.88
40.0,2.08,1.89
40.16,1.72,1.87
40.32,2.08,1.89
40.48,1.67,1.87
40.64,2.12,1.87
40.8,2.08,1.89
40.96,2.12,1.91
41.12,2.12,1.91
41.28,1.67,1.91
41.44,2.08,1.93
41.6,1.72,1.91
41.76,2.12,1.91
41.92,2.08,1.93
42.08,1.72,1.93
42.24,2.08,1.93
42.4,2.08,1.95
42.56,1.72,1.93
42.72,2.5,1.97
42.88,2.08,1.97
43.04,2.08,1.99
