time_operate,raw_speed,filter_speed
0.32,0.0,0.71
0.64,0.2,0.71
0.96,0.0,0.71
1.28,0.0,0.71
1.6,0.0,0.71
1.92,0.0,0.7
2.24,0.0,0.64
2.56,0.0,0.5
2.72,0.42,0.79
3.04,1.47,0.38
3.36,2.71,0.42
3.68,3.34,0.51
4.0,3.76,0.64
4.32,3.77,0.78
4.48,4.19,1.73
4.8,3.97,1.06
5.12,3.75,1.25
5.28,3.77,2.69
5.44,4.17,2.9
5.6,3.75,3.09
5.92,3.76,1.73
6.24,3.75,1.92
6.56,3.75,2.11
6.88,3.75,2.3
7.2,3.96,2.49
7.52,3.75,2.68
7.84,3.75,2.87
8.16,3.97,3.07
8.48,3.96,3.25
8.64,4.17,6.57
8.8,3.75,6.49
9.12,3.77,3.26
9.44,3.75,3.26
9.76,3.96,3.27
9.92,4.17,6.55
10.08,3.77,6.34
10.24,3.75,6.15
10.56,3.75,3.17
10.72,4.17,6.34
10.88,3.75,6.34
11.2,3.96,3.18
11.52,3.75,3.18
11.68,3.75,6.17
12.0,3.75,3.09
12.32,4.17,3.1
12.64,3.75,3.1
12.96,3.75,3.1
13.28,3.96,3.1
13.44,3.75,5.98
13.76,3.96,3.09
14.08,3.76,3.18
14.4,3.75,3.18
14.72,3.96,3.19
14.88,3.77,6.17
15.2,3.96,3.18
15.36,3.75,6.36
15.52,4.19,6.38
15.68,3.75,6.19
16.0,4.17,3.2
16.32,3.96,3.3
16.64,3.97,3.3
16.96,3.96,3.32
17.12,3.75,6.63
17.44,3.97,3.33
17.76,3.75,3.31
18.08,3.96,3.32
18.4,3.76,3.32
18.56,4.17,6.44
18.88,3.75,3.32
19.2,3.98,3.32
19.52,3.96,3.33
19.84,3.76,3.33
20.16,3.75,3.32
20.48,3.96,3.42
20.64,3.77,6.63
20.8,4.17,6.65
21.12,3.96,3.42
21.44,3.76,3.51
21.6,4.17,6.82
21.76,3.75,6.61
21.92,3.75,6.4
22.08,4.19,6.22
22.4,3.96,3.21
22.56,3.75,6.21
22.72,4.17,6.05
23.04,3.96,3.02
23.36,3.96,3.03
23.68,3.96,3.13
23.84,4.17,6.09
24.0,3.77,5.88
24.32,3.96,2.94
24.64,4.17,2.96
24.96,3.96,2.97
25.28,3.97,2.97
25.6,4.17,3.09
25.92,3.97,3.18
26.24,3.96,3.18
26.56,3.76,3.18
26.88,3.97,3.27
27.2,3.97,3.38
27.52,3.76,3.47
27.84,3.76,3.56
28.16,3.96,3.56
28.32,3.77,7.11
28.64,3.96,3.65
28.8,4.17,7.11
29.12,3.97,3.56
29.44,3.98,3.56
29.76,3.97,3.65
30.08,3.96,3.76
30.4,3.98,3.76
30.72,3.97,3.75
31.04,3.76,3.74
31.36,4.17,3.75
31.52,3.77,7.26
31.84,4.17,3.64
32.16,3.96,3.64
32.48,3.97,3.65
32.8,3.96,3.65
33.12,3.96,3.65
33.28,4.17,7.14
33.6,3.96,3.58
33.92,3.97,3.58
34.24,3.97,3.68
34.56,3.75,3.67
34.88,3.75,3.75
35.2,3.97,3.75
35.52,3.96,3.75
35.84,3.75,3.74
36.16,3.75,3.73
36.48,3.76,3.72
36.8,3.96,3.72
37.12,3.55,3.71
37.44,3.76,3.69
37.76,3.97,3.79
38.08,3.76,3.77
38.4,3.77,3.76
38.72,3.76,3.75
39.04,3.77,3.74
39.36,3.77,3.73
39.68,3.57,3.81
40.0,3.77,3.8
40.32,3.77,3.79
40.48,4.19,7.39
40.8,3.77,3.7
41.12,3.98,3.71
41.44,3.77,3.7
41.76,3.98,3.7
42.08,3.97,3.71
42.4,3.77,3.71
42.72,3.97,3.72
43.04,3.97,3.72
43.36,3.76,3.72
43.68,3.76,3.72
44.0,3.98,3.73
44.32,3.75,3.72
44.64,3.97,3.73
44.96,3.75,3.73
45.28,3.97,3.74
45.6,3.96,3.75
45.92,4.17,3.78
46.24,3.96,3.79
46.56,3.96,3.8
46.88,3.97,3.89
47.2,3.75,3.89
47.52,3.96,3.89
47.68,3.77,7.6
48.0,3.97,3.8
48.32,3.75,3.79
48.64,3.97,3.8
48.96,3.97,3.8
49.28,3.98,3.81
49.6,3.76,3.81
49.92,3.98,3.82
50.24,3.98,3.82
50.56,3.77,3.82
50.88,4.01,3.82
51.2,3.77,3.82
51.52,3.8,3.81
51.84,3.98,3.81
52.16,3.8,3.79
52.48,3.98,3.8
52.8,4.01,3.8
53.12,3.98,3.8
53.44,3.8,3.8
53.76,4.01,3.8
54.08,3.8,3.9
54.4,3.8,3.89
54.72,3.98,3.9
55.04,3.8,3.9
55.36,4.01,3.9
55.68,3.97,3.9
56.0,3.98,3.91
56.32,3.77,3.9
56.64,3.97,3.9
56.96,3.96,3.91
57.28,3.96,3.9
57.6,3.75,3.9
57.92,3.97,3.91
58.24,3.75,3.89
58.56,3.98,3.9
58.88,3.76,3.89
59.2,3.76,3.87
59.52,3.76,3.86
59.84,3.76,3.86
