time_operate,raw_speed,filter_speed
0.16,0.0,0.23
0.32,0.0,0.19
0.48,0.0,0.17
0.64,0.0,0.13
0.8,0.0,0.09
0.96,0.0,0.07
1.12,0.0,0.04
1.28,0.0,0.02
1.44,0.0,0.0
1.6,0.0,0.0
1.76,0.0,0.0
1.92,0.0,0.0
2.08,0.0,0.0
2.24,0.0,0.0
2.4,0.0,0.0
2.56,0.0,0.0
2.72,0.42,0.02
2.88,0.42,0.04
3.04,0.42,0.06
3.2,0.42,0.08
3.36,0.83,0.13
3.52,0.42,0.15
3.68,0.83,0.19
3.84,0.83,0.23
4.0,0.83,0.27
4.16,0.83,0.31
4.32,0.83,0.35
4.48,0.83,0.4
4.64,0.93,0.44
4.8,0.93,0.48
4.96,0.42,0.5
5.12,0.83,0.54
5.28,0.83,0.58
5.44,0.83,0.63
5.6,0.42,0.65
5.76,0.83,0.69
5.92,0.93,0.71
6.08,0.83,0.73
6.24,0.83,0.75
6.4,0.42,0.75
6.56,0.83,0.75
6.72,0.83,0.77
6.88,0.93,0.77
7.04,0.58,0.75
7.2,0.83,0.75
7.36,0.83,0.75
7.52,0.93,0.75
7.68,0.58,0.73
7.84,0.83,0.73
8.0,0.83,0.73
8.16,0.83,0.75
8.32,0.83,0.75
8.48,0.83,0.75
8.64,0.83,0.75
8.8,0.42,0.75
8.96,0.83,0.75
9.12,0.42,0.73
9.28,0.83,0.73
9.44,0.83,0.73
9.6,0.42,0.73
9.76,0.83,0.73
9.92,0.58,0.71
10.08,0.83,0.71
10.24,0.83,0.73
10.4,0.83,0.73
10.56,0.83,0.73
10.72,0.42,0.71
10.88,0.83,0.73
11.04,0.83,0.73
11.2,0.83,0.73
11.36,0.83,0.73
11.52,0.83,0.73
11.68,0.83,0.73
11.84,0.83,0.73
12.0,0.42,0.73
12.16,0.83,0.73
12.32,0.83,0.75
12.48,0.83,0.75
12.64,0.93,0.75
12.8,0.58,0.75
12.96,0.93,0.75
13.12,0.42,0.75
13.28,0.83,0.75
13.44,0.83,0.75
13.6,0.83,0.75
13.76,0.83,0.75
13.92,0.93,0.77
14.08,0.83,0.77
14.24,0.42,0.75
14.4,0.83,0.75
14.56,0.93,0.75
14.72,0.83,0.75
14.88,0.83,0.75
15.04,0.42,0.73
15.2,0.83,0.75
15.36,0.83,0.75
15.52,0.83,0.75
15.68,0.58,0.73
15.84,0.83,0.73
16.0,0.93,0.75
16.16,0.83,0.75
16.32,0.83,0.77
16.48,0.93,0.77
16.64,0.83,0.77
16.8,0.83,0.77
16.96,0.83,0.77
17.12,0.42,0.75
17.28,0.83,0.75
17.44,0.83,0.77
17.6,0.83,0.77
17.76,0.42,0.75
17.92,0.93,0.75
18.08,0.93,0.75
18.24,0.93,0.77
18.4,0.83,0.77
18.56,0.83,0.77
18.72,0.93,0.77
18.88,0.42,0.77
19.04,0.83,0.77
19.2,0.83,0.77
19.36,0.83,0.77
19.52,0.93,0.77
19.68,0.83,0.77
19.84,0.93,0.77
20.0,0.83,0.77
20.16,0.42,0.75
20.32,0.83,0.77
20.48,0.83,0.77
20.64,0.83,0.77
20.8,0.42,0.75
20.96,0.83,0.77
21.12,0.93,0.77
21.28,0.58,0.75
21.44,0.83,0.75
21.6,0.93,0.75
21.76,0.83,0.75
21.92,0.83,0.75
22.08,0.83,0.77
22.24,0.83,0.77
22.4,0.83,0.77
22.56,0.42,0.75
22.72,0.83,0.75
22.88,0.93,0.75
23.04,0.83,0.75
23.2,0.58,0.73
23.36,0.83,0.75
23.52,0.83,0.75
23.68,0.83,0.75
23.84,0.83,0.75
24.0,0.93,0.77
24.16,0.83,0.77
24.32,0.93,0.77
24.48,1.31,0.81
24.64,0.93,0.81
24.8,0.83,0.81
24.96,0.42,0.79
25.12,0.93,0.79
25.28,0.93,0.79
25.44,0.83,0.79
25.6,0.83,0.79
25.76,0.93,0.81
25.92,0.83,0.81
26.08,0.93,0.81
26.24,0.83,0.81
26.4,0.42,0.81
26.56,0.93,0.81
26.72,0.93,0.81
26.88,0.83,0.81
27.04,0.83,0.81
27.2,0.83,0.81
27.36,0.42,0.79
27.52,0.83,0.79
27.68,0.83,0.77
27.84,0.42,0.75
28.0,0.42,0.73
28.16,0.83,0.75
28.32,0.58,0.73
28.48,0.83,0.73
28.64,0.83,0.73
28.8,0.42,0.71
28.96,0.83,0.71
29.12,0.83,0.71
29.28,0.83,0.71
29.44,0.58,0.69
29.6,0.83,0.71
29.76,0.93,0.71
29.92,0.83,0.71
30.08,0.93,0.71
30.24,0.93,0.71
30.4,0.83,0.71
30.56,0.83,0.73
30.72,0.93,0.73
30.88,0.42,0.71
31.04,0.83,0.73
31.2,0.83,0.75
31.36,0.58,0.73
31.52,0.83,0.75
31.68,0.83,0.75
31.84,0.83,0.75
32.0,0.83,0.77
32.16,0.83,0.77
32.32,0.83,0.77
32.48,0.83,0.77
32.64,0.83,0.79
32.8,0.93,0.79
32.96,0.42,0.77
33.12,0.83,0.77
33.28,0.83,0.77
33.44,0.83,0.77
33.6,0.42,0.75
33.76,0.83,0.75
33.92,0.58,0.73
34.08,0.83,0.75
34.24,0.93,0.75
34.4,0.42,0.73
34.56,0.83,0.75
34.72,0.83,0.75
34.88,0.58,0.73
35.04,0.83,0.73
35.2,0.42,0.71
35.36,0.83,0.71
35.52,0.93,0.71
35.68,0.93,0.71
35.84,0.42,0.69
36.0,0.83,0.69
36.16,0.83,0.71
36.32,0.83,0.71
36.48,0.42,0.69
36.64,0.83,0.69
36.8,0.93,0.71
36.96,0.42,0.69
37.12,0.83,0.71
37.28,0.83,0.71
37.44,0.83,0.71
37.6,0.42,0.71
37.76,0.83,0.71
37.92,0.83,0.71
38.08,0.58,0.71
38.24,0.93,0.71
38.4,0.83,0.73
38.56,0.42,0.71
38.72,0.93,0.71
38.88,0.83,0.71
39.04,0.93,0.73
39.2,0.42,0.71
39.36,0.83,0.71
39.52,0.83,0.71
39.68,0.83,0.73
39.84,0.42,0.71
40.0,0.93,0.71
40.16,0.83,0.73
40.32,0.83,0.73
40.48,0.42,0.71
40.64,0.83,0.71
40.8,0.42,0.71
40.96,0.83,0.71
41.12,0.58,0.69
41.28,0.93,0.71
41.44,0.42,0.69
41.6,0.83,0.69
41.76,0.42,0.69
41.92,0.58,0.67
42.08,0.83,0.67
42.24,0.42,0.65
42.4,0.83,0.67
42.56,0.42,0.65
42.72,0.93,0.65
42.88,0.83,0.65
43.04,0.58,0.65
43.2,0.83,0.65
43.36,0.83,0.65
43.52,0.58,0.63
43.68,0.93,0.65
43.84,0.93,0.65
44.0,0.83,0.67
44.16,0.93,0.67
44.32,0.58,0.67
44.48,0.83,0.67
44.64,0.83,0.69
44.8,0.42,0.67
44.96,0.83,0.69
45.12,0.83,0.71
45.28,0.42,0.69
45.44,0.83,0.71
45.6,0.83,0.71
45.76,0.83,0.73
45.92,0.83,0.73
46.08,0.83,0.73
46.24,0.58,0.73
46.4,0.93,0.73
46.56,0.83,0.73
46.72,0.83,0.75
46.88,0.83,0.75
47.04,0.83,0.75
47.2,0.42,0.73
47.36,0.83,0.73
47.52,0.83,0.75
47.68,0.42,0.73
47.84,0.93,0.73
48.0,0.83,0.75
48.16,0.42,0.73
48.32,0.93,0.73
48.48,0.42,0.73
48.64,0.83,0.73
48.8,0.42,0.71
48.96,0.83,0.71
49.12,0.58,0.69
49.28,0.93,0.69
49.44,0.83,0.71
49.6,0.42,0.69
49.76,0.83,0.69
49.92,0.83,0.69
50.08,0.83,0.69
50.24,0.83,0.69
50.4,0.83,0.71
50.56,0.83,0.71
50.72,0.42,0.69
50.88,0.83,0.71
51.04,0.83,0.71
51.2,0.83,0.71
51.36,0.93,0.73
51.52,0.83,0.73
51.68,0.83,0.75
51.84,0.83,0.75
52.0,0.42,0.75
52.16,0.83,0.75
52.32,0.83,0.77
52.48,0.83,0.77
52.64,1.25,0.79
52.8,0.93,0.81
52.96,0.83,0.81
53.12,0.83,0.81
53.28,0.83,0.81
53.44,0.83,0.81
53.6,0.83,0.81
53.76,0.93,0.82
53.92,0.93,0.83
54.08,0.83,0.83
54.24,0.93,0.84
54.4,0.83,0.84
54.56,1.31,0.86
54.72,0.93,0.86
54.88,0.83,0.86
55.04,0.93,0.86
55.2,0.42,0.86
55.36,0.83,0.86
55.52,0.83,0.86
55.68,0.93,0.86
55.84,0.83,0.84
56.0,0.83,0.84
56.16,0.83,0.84
56.32,1.31,0.86
56.48,0.83,0.86
56.64,0.93,0.86
56.8,0.83,0.86
56.96,0.93,0.86
57.12,0.83,0.86
57.28,0.83,0.86
57.44,0.83,0.86
57.6,0.93,0.86
57.76,1.25,0.86
57.92,0.93,0.86
58.08,0.83,0.86
58.24,0.42,0.84
58.4,1.25,0.88
58.56,0.83,0.88
58.72,0.83,0.88
58.88,0.83,0.88
59.04,0.83,0.88
59.2,0.83,0.88
59.36,1.25,0.9
59.52,0.83,0.88
59.68,0.83,0.88
59.84,0.83,0.88
60.0,0.42,0.86
