time_operate,raw_speed,filter_speed
0.16,0.0,0.02
0.32,0.0,0.02
0.48,0.42,0.03
0.64,0.0,0.03
0.8,0.0,0.03
0.96,0.42,0.02
1.12,0.0,0.02
1.28,0.0,0.02
1.44,0.0,0.02
1.6,0.0,0.0
1.76,0.0,0.02
1.92,0.0,0.0
2.08,0.0,0.0
2.24,0.0,0.0
2.4,0.0,0.02
2.56,0.0,0.0
2.72,0.0,0.02
2.88,0.58,0.03
3.04,0.83,0.07
3.2,0.83,0.11
3.36,1.25,0.17
3.52,0.93,0.21
3.68,1.25,0.25
3.84,1.25,0.32
4.0,1.31,0.38
4.16,1.31,0.46
4.32,1.31,0.52
4.48,1.25,0.59
4.64,1.31,0.65
4.8,1.31,0.72
4.96,1.67,0.8
5.12,1.25,0.86
5.28,1.67,0.94
5.44,1.31,1.01
5.6,1.25,1.07
5.76,1.31,1.13
5.92,1.25,1.2
6.08,1.67,1.26
6.24,1.31,1.28
6.4,1.25,1.3
6.56,1.25,1.3
6.72,1.25,1.32
6.88,1.25,1.32
7.04,1.31,1.32
7.2,1.25,1.32
7.36,1.31,1.32
7.52,1.25,1.32
7.68,1.72,1.34
7.84,1.31,1.34
8.0,1.31,1.34
8.16,1.31,1.32
8.32,1.31,1.32
8.48,1.67,1.32
8.64,1.25,1.32
8.8,1.72,1.34
8.96,1.25,1.34
9.12,1.31,1.34
9.28,1.25,1.32
9.44,1.31,1.32
9.6,1.31,1.33
9.76,1.67,1.35
9.92,1.25,1.35
10.08,1.31,1.35
10.24,1.67,1.37
10.4,1.25,1.37
10.56,1.31,1.37
10.72,1.25,1.37
10.88,1.31,1.35
11.04,1.67,1.36
11.2,1.25,1.37
11.36,1.67,1.39
11.52,1.31,1.39
11.68,1.25,1.36
11.84,1.25,1.36
12.0,1.31,1.34
12.16,1.25,1.34
12.32,1.25,1.34
12.48,1.72,1.36
12.64,1.25,1.36
12.8,1.25,1.36
12.96,1.25,1.34
13.12,1.31,1.34
13.28,1.25,1.34
13.44,0.93,1.3
13.6,1.25,1.3
13.76,1.25,1.3
13.92,1.31,1.3
14.08,1.67,1.32
14.24,1.25,1.3
14.4,1.25,1.3
14.56,1.72,1.3
14.72,1.25,1.3
14.88,1.31,1.3
15.04,1.67,1.32
15.2,1.31,1.32
15.36,1.67,1.34
15.52,1.25,1.34
15.68,1.31,1.32
15.84,1.25,1.32
16.0,1.25,1.32
16.16,1.31,1.32
16.32,1.72,1.34
16.48,1.72,1.36
16.64,1.31,1.38
16.8,1.25,1.38
16.96,1.25,1.38
17.12,1.67,1.4
17.28,1.25,1.38
17.44,1.31,1.38
17.6,1.25,1.38
17.76,1.25,1.36
17.92,1.31,1.36
18.08,1.31,1.36
18.24,1.25,1.34
18.4,1.25,1.34
18.56,1.72,1.34
18.72,1.31,1.34
18.88,1.31,1.34
19.04,1.72,1.36
19.2,1.25,1.36
19.36,1.31,1.36
19.52,1.72,1.36
19.68,1.25,1.34
19.84,1.72,1.36
20.0,1.25,1.36
20.16,1.31,1.37
20.32,1.25,1.35
20.48,1.25,1.35
20.64,1.25,1.34
20.8,1.25,1.34
20.96,1.31,1.35
21.12,1.31,1.35
21.28,1.25,1.34
21.44,1.25,1.34
21.6,1.72,1.37
21.76,1.25,1.34
21.92,1.67,1.37
22.08,1.31,1.37
22.24,1.25,1.34
22.4,1.31,1.35
22.56,1.67,1.36
22.72,1.25,1.34
22.88,1.72,1.36
