time_operate,raw_speed,filter_speed
0.32,0.0,0.01
0.64,0.0,0.01
0.96,0.0,0.01
1.28,0.0,0.01
1.6,0.0,0.01
1.92,0.0,0.01
2.24,0.0,0.01
2.56,0.21,0.01
2.88,1.04,0.05
3.2,2.71,0.19
3.52,3.8,0.38
3.84,4.6,0.61
4.16,4.59,0.84
4.48,4.8,1.08
4.8,5.01,1.33
5.12,5.0,1.58
5.44,5.0,1.83
5.76,4.8,2.07
6.08,5.0,2.32
6.4,5.0,2.58
6.72,4.8,2.82
7.04,5.01,3.07
7.36,4.8,3.31
7.68,5.01,3.56
8.0,5.0,3.81
8.32,4.8,4.04
8.64,4.8,4.28
8.96,5.01,4.52
9.28,4.8,4.71
9.6,4.8,4.82
9.92,5.01,4.88
10.24,5.22,4.91
10.56,4.8,4.92
10.88,5.21,4.94
11.2,4.59,4.92
11.52,4.8,4.91
11.84,5.0,4.91
12.16,5.0,4.92
12.48,5.01,4.92
12.8,5.21,4.93
13.12,5.01,4.94
13.44,5.22,4.95
13.76,5.01,4.96
14.08,5.22,4.97
14.4,5.22,4.98
14.72,5.22,5.0
15.04,5.22,5.02
15.36,5.01,5.02
15.68,5.23,5.05
16.0,5.01,5.06
16.32,5.02,5.06
16.64,5.01,5.05
16.96,5.02,5.06
17.28,5.01,5.05
17.6,5.23,5.08
17.92,5.02,5.09
18.24,5.02,5.09
18.56,5.25,5.1
18.88,5.02,5.1
19.2,5.02,5.09
19.52,5.04,5.09
19.84,5.02,5.08
20.16,5.04,5.08
20.48,4.83,5.07
20.8,5.25,5.07
21.12,5.04,5.06
21.44,5.04,5.05
21.76,4.83,5.05
22.08,5.07,5.04
22.4,5.04,5.04
22.72,5.04,5.04
23.04,5.02,5.04
23.36,5.22,5.05
23.68,4.81,5.04
24.0,5.02,5.03
24.32,5.01,5.03
24.64,5.02,5.03
24.96,5.0,5.02
25.28,5.01,5.02
25.6,5.0,5.01
25.76,5.0,9.77
26.08,5.01,4.89
26.4,5.01,4.89
26.72,5.01,4.89
27.04,5.0,4.88
27.36,5.22,4.89
27.68,4.8,4.88
28.0,5.0,4.88
28.32,5.0,4.88
28.64,5.0,4.88
28.96,5.21,4.89
29.12,5.0,9.53
29.44,5.0,4.75
29.76,5.21,4.78
30.08,5.0,4.77
30.4,5.0,4.77
30.72,5.21,4.79
31.04,5.0,4.79
31.36,5.0,4.78
31.68,5.22,4.8
32.0,5.21,4.93
32.32,5.0,4.93
32.64,5.01,4.93
32.96,5.0,4.93
33.28,4.8,4.92
33.6,5.01,4.91
33.92,5.0,4.92
34.24,5.01,4.92
34.56,5.21,4.93
34.88,5.22,4.94
35.2,5.21,4.94
35.52,5.01,5.07
35.84,5.01,5.07
36.16,4.8,5.05
36.48,5.01,5.05
36.8,5.01,5.05
37.12,5.01,5.04
37.44,5.02,5.04
37.76,5.01,5.04
38.08,4.8,5.02
38.4,5.22,5.02
38.72,5.02,5.02
39.04,5.01,5.02
39.36,4.81,5.01
39.68,5.01,5.02
40.0,5.02,5.02
40.32,5.23,5.03
40.64,5.01,5.03
40.96,5.02,5.02
41.12,5.02,9.77
41.44,5.04,4.88
41.76,5.22,4.89
42.08,5.01,4.89
42.4,5.02,4.9
42.72,5.22,4.91
42.88,5.02,9.57
43.2,5.01,4.78
43.36,5.42,9.34
43.68,5.01,4.67
43.84,4.6,9.09
44.16,5.0,4.53
44.32,5.02,8.81
44.64,5.0,4.41
44.8,5.0,8.58
45.12,5.01,4.29
45.44,5.0,4.29
45.6,5.0,8.31
45.92,5.0,4.15
46.08,5.42,8.07
46.24,4.59,8.05
46.4,5.0,7.8
46.56,5.02,7.53
46.88,5.0,3.76
47.04,5.0,7.28
47.36,5.01,3.63
47.52,5.42,7.28
47.68,5.02,7.03
48.0,5.0,3.63
48.32,5.22,3.64
48.64,5.02,3.77
48.8,5.02,7.3
48.96,5.02,7.3
49.12,5.0,7.05
49.28,5.02,7.05
49.44,5.02,6.8
49.6,5.0,6.55
49.92,5.01,3.4
50.08,5.02,6.55
50.24,5.44,6.55
50.4,5.0,6.57
50.56,5.02,6.57
50.88,5.01,3.41
51.04,5.02,6.57
51.2,5.44,6.6
51.52,5.01,3.3
51.84,5.01,3.41
52.0,5.02,6.83
52.32,5.0,3.41
52.64,4.81,3.39
52.8,5.0,6.53
52.96,5.42,6.55
53.28,4.8,3.39
53.44,5.02,6.78
53.6,5.0,6.78
53.92,5.0,3.52
54.08,5.0,7.03
54.4,5.21,3.53
54.56,5.0,7.05
54.72,5.0,7.03
55.04,5.01,3.64
55.2,5.0,7.28
55.36,5.0,7.03
55.52,5.02,7.03
55.84,4.8,3.62
56.0,5.0,6.98
56.16,5.0,6.73
56.32,5.02,6.73
56.48,5.02,6.48
56.64,5.02,6.26
56.8,5.02,6.26
56.96,5.0,6.23
57.12,5.02,6.01
57.28,5.02,6.01
57.44,4.59,5.99
57.6,5.44,5.76
57.92,5.01,3.0
58.08,5.0,5.74
58.24,5.0,5.74
58.4,5.42,5.76
58.72,5.0,2.88
59.04,5.21,3.01
59.2,5.02,6.03
59.36,5.42,6.05
59.68,5.02,3.03
60.0,5.02,3.16
