time_operate,raw_speed,filter_speed
0.16,0.0,0.0
0.32,0.0,0.0
0.48,0.0,0.0
0.64,0.0,0.0
0.8,0.0,0.0
0.96,0.0,0.0
1.12,0.0,0.0
1.28,0.0,0.0
1.44,0.0,0.0
1.6,0.0,0.0
1.76,0.0,0.0
1.92,0.0,0.0
2.08,0.0,0.0
2.24,0.0,0.0
2.4,0.0,0.0
2.56,0.0,0.0
2.72,0.0,0.0
2.88,0.0,0.0
3.04,0.42,0.02
3.2,0.83,0.06
3.36,0.83,0.1
3.52,0.83,0.15
3.68,1.25,0.21
3.84,1.31,0.27
4.0,1.25,0.33
4.16,0.83,0.38
4.32,1.25,0.44
4.48,1.25,0.5
4.64,1.31,0.56
4.8,1.25,0.63
4.96,1.25,0.69
5.12,0.83,0.73
5.28,1.25,0.79
5.44,0.83,0.83
5.6,1.67,0.92
5.76,1.25,0.98
5.92,0.93,1.02
6.08,1.25,1.09
6.24,1.67,1.15
6.4,0.93,1.15
6.56,1.25,1.17
6.72,1.25,1.19
6.88,1.25,1.19
7.04,1.25,1.19
7.2,0.83,1.17
7.36,1.25,1.19
7.52,1.25,1.19
7.68,1.31,1.19
7.84,1.25,1.19
8.0,1.25,1.19
8.16,1.67,1.21
8.32,0.83,1.21
8.48,1.25,1.21
8.64,1.25,1.23
8.8,1.25,1.21
8.96,1.31,1.21
9.12,0.83,1.21
9.28,1.25,1.21
9.44,0.83,1.17
9.6,1.31,1.19
9.76,1.25,1.19
9.92,1.31,1.19
10.08,0.83,1.17
10.24,1.25,1.17
10.4,1.67,1.21
10.56,0.83,1.19
10.72,1.25,1.19
10.88,1.25,1.19
11.04,1.25,1.19
11.2,0.93,1.17
11.36,1.25,1.15
11.52,1.25,1.17
11.68,1.25,1.17
11.84,0.93,1.15
12.0,1.25,1.15
12.16,1.49,1.15
12.32,0.83,1.15
12.48,1.31,1.15
12.64,1.31,1.17
12.8,1.25,1.17
12.96,1.25,1.17
13.12,1.25,1.17
13.28,0.83,1.17
13.44,1.31,1.17
13.6,0.83,1.13
13.76,1.25,1.15
13.92,1.31,1.15
14.08,1.31,1.15
14.24,1.25,1.15
14.4,1.25,1.17
14.56,1.25,1.17
14.72,1.25,1.17
14.88,0.83,1.15
15.04,1.25,1.17
15.2,1.25,1.17
15.36,1.31,1.17
15.52,1.25,1.19
15.68,1.25,1.19
15.84,1.25,1.19
16.0,1.31,1.19
16.16,1.25,1.19
16.32,1.25,1.19
16.48,1.25,1.21
16.64,1.31,1.21
16.8,0.93,1.21
16.96,1.25,1.21
17.12,1.31,1.21
17.28,1.25,1.21
17.44,0.93,1.19
17.6,1.25,1.19
17.76,1.31,1.19
17.92,1.25,1.19
18.08,1.25,1.21
18.24,0.83,1.19
18.4,1.25,1.19
18.56,1.31,1.19
18.72,1.25,1.19
18.88,1.31,1.19
19.04,1.67,1.21
19.2,1.31,1.21
19.36,0.83,1.19
19.52,1.67,1.21
19.68,1.31,1.21
19.84,0.93,1.19
20.0,1.31,1.21
20.16,1.25,1.21
20.32,1.31,1.21
20.48,1.31,1.21
20.64,1.25,1.23
20.8,1.25,1.23
20.96,1.31,1.23
21.12,1.31,1.23
21.28,1.25,1.23
21.44,1.25,1.25
21.6,0.83,1.23
21.76,1.31,1.23
21.92,0.83,1.21
22.08,1.25,1.21
22.24,1.25,1.19
22.4,1.25,1.19
22.56,1.25,1.21
22.72,1.25,1.19
22.88,1.25,1.19
23.04,1.25,1.21
23.2,1.25,1.21
23.36,1.72,1.23
23.52,1.25,1.23
23.68,1.25,1.23
23.84,1.25,1.23
24.0,1.25,1.23
24.16,1.25,1.23
24.32,0.83,1.21
24.48,1.31,1.21
24.64,1.72,1.23
24.8,1.25,1.25
24.96,0.83,1.23
25.12,1.31,1.25
25.28,1.25,1.25
25.44,1.25,1.25
25.6,1.25,1.25
25.76,0.83,1.23
25.92,1.25,1.23
26.08,1.31,1.23
26.24,1.25,1.23
26.4,1.25,1.23
26.56,1.31,1.21
26.72,1.31,1.21
26.88,0.83,1.19
27.04,1.25,1.19
27.2,1.31,1.19
27.36,1.67,1.21
