time_operate,raw_speed,filter_speed
0.32,0.0,0.0
0.64,0.0,0.0
0.96,0.0,0.0
1.28,0.0,0.0
1.6,0.0,0.0
1.92,0.21,0.01
2.08,0.42,0.04
2.4,1.88,0.11
2.72,3.13,0.27
3.04,4.17,0.48
3.36,4.8,0.72
3.68,5.0,0.97
4.0,5.21,1.23
4.32,5.42,1.5
4.64,5.21,1.76
4.8,5.42,3.8
5.12,5.01,2.15
5.44,5.22,2.41
5.76,5.42,2.68
6.08,5.21,2.94
6.4,5.23,3.2
6.72,5.42,3.47
6.88,5.42,7.21
7.2,5.23,3.87
7.52,5.42,4.14
7.84,5.22,4.39
8.16,5.23,4.64
8.32,5.44,9.36
8.64,5.25,4.79
8.96,5.02,4.83
9.28,5.07,4.84
9.6,5.25,4.85
9.92,5.07,4.84
10.24,4.86,4.81
10.56,5.02,4.81
10.88,5.23,4.93
11.2,5.23,4.94
11.52,5.21,4.95
11.84,5.21,4.93
12.16,5.22,4.93
12.48,5.21,4.93
12.8,5.21,4.92
13.12,5.0,5.04
13.44,5.01,5.02
13.76,5.21,5.01
14.08,5.01,5.0
14.4,5.22,5.0
14.72,5.22,5.12
15.04,5.44,5.13
15.36,5.22,5.14
15.68,5.42,5.16
16.0,5.22,5.16
16.32,5.01,5.16
16.64,5.22,5.18
16.96,5.21,5.19
17.28,5.0,5.18
17.6,5.21,5.18
17.92,5.42,5.19
18.24,5.22,5.19
18.56,5.21,5.19
18.88,5.42,5.2
19.2,5.21,5.2
19.52,5.22,5.21
19.84,5.42,5.23
20.16,5.21,5.23
20.48,5.42,5.25
20.8,5.42,5.26
21.12,5.21,5.26
21.44,5.22,5.25
21.76,5.42,5.26
22.08,5.01,5.24
22.4,5.42,5.25
22.72,5.04,5.25
23.04,5.23,5.25
23.36,5.25,5.25
23.68,5.02,5.26
24.0,5.07,5.25
24.32,5.25,5.24
24.64,5.45,5.25
24.96,5.27,5.25
25.28,5.25,5.24
25.6,5.48,5.26
25.92,5.23,5.26
26.24,5.25,5.25
26.56,5.25,5.25
26.88,5.23,5.24
27.2,5.23,5.23
27.36,5.02,10.2
27.68,5.23,5.1
28.0,5.22,5.09
28.32,5.21,5.1
28.64,5.01,5.08
28.96,5.21,5.09
29.12,5.0,9.9
29.44,5.0,4.94
29.76,5.22,4.95
30.08,5.22,4.95
30.4,5.02,4.94
30.72,5.02,4.92
31.04,5.22,4.91
31.36,5.02,4.9
31.68,5.22,4.89
31.84,5.02,9.51
32.16,5.0,4.74
32.48,5.22,4.74
32.8,5.22,4.74
33.12,5.0,4.73
33.44,5.22,4.87
33.76,5.42,4.88
34.08,5.21,4.88
34.4,5.21,4.88
34.72,5.42,4.9
35.04,5.21,4.9
35.36,5.42,5.05
35.68,5.21,5.06
36.0,5.22,5.06
36.32,5.23,5.06
36.64,5.21,5.07
36.96,5.23,5.08
37.28,5.02,5.07
37.6,5.23,5.08
37.92,5.23,5.08
38.24,5.23,5.21
38.56,5.23,5.21
38.88,5.23,5.22
39.2,5.42,5.24
39.52,5.22,5.25
39.84,5.42,5.26
40.0,5.44,10.24
40.32,5.42,5.13
40.64,5.21,5.13
40.96,5.42,5.13
41.28,5.21,5.13
41.6,5.42,5.13
41.92,5.42,5.14
42.24,5.44,5.15
42.56,5.22,5.15
42.88,5.01,5.14
43.2,5.23,5.14
43.52,5.23,5.15
43.84,5.25,5.15
44.16,5.25,5.15
44.48,5.23,5.15
44.8,5.25,5.15
45.12,5.25,5.15
45.44,5.48,5.16
45.76,5.25,5.16
46.08,5.45,5.16
46.4,5.45,5.3
46.72,5.23,5.29
47.04,5.23,5.29
47.36,5.44,5.29
47.68,5.22,5.29
48.0,5.23,5.28
48.32,5.22,5.27
48.64,5.22,5.26
48.96,5.22,5.26
49.28,5.22,5.27
49.6,5.02,5.26
49.92,5.02,5.24
50.24,5.04,5.23
50.56,5.01,5.22
50.88,5.23,5.22
51.2,5.02,5.2
51.52,5.23,5.2
51.84,5.02,5.18
52.16,5.04,5.17
52.48,4.83,5.14
52.8,5.23,5.13
53.12,5.04,5.12
53.44,5.23,5.12
53.76,5.25,5.12
54.08,5.25,5.12
54.4,5.22,5.12
54.72,5.02,5.11
55.04,5.02,5.1
55.36,5.02,5.1
55.68,5.22,5.1
56.0,5.22,5.1
56.32,5.44,5.13
56.64,5.42,5.14
56.96,5.42,5.16
57.28,5.42,5.17
57.6,5.23,5.18
57.92,5.23,5.18
58.24,5.23,5.2
58.56,5.01,5.19
58.88,5.22,5.21
59.2,5.23,5.21
59.52,5.22,5.22
59.84,5.21,5.22
