time_operate,raw_speed,filter_speed
0.32,0.0,0.8
0.64,0.0,0.8
0.96,0.0,0.8
1.28,0.0,0.8
1.44,0.42,1.58
1.76,0.0,0.79
2.08,0.83,0.78
2.4,1.89,0.77
2.72,3.34,0.79
3.04,3.76,0.83
3.2,4.19,1.65
3.52,4.38,0.95
3.84,4.38,1.09
4.16,4.59,1.27
4.32,4.59,2.71
4.64,4.6,1.59
4.96,4.59,1.81
5.28,4.6,2.04
5.6,4.38,2.26
5.92,4.4,2.49
6.24,4.6,2.72
6.56,4.4,2.94
6.88,4.38,3.16
7.2,4.38,3.38
7.36,4.17,6.99
7.68,4.59,3.73
8.0,4.38,3.9
8.32,4.38,4.03
8.64,4.59,4.09
8.96,4.38,4.12
9.28,4.59,4.25
9.6,4.38,4.25
9.92,4.59,4.26
10.24,4.59,4.26
10.56,4.59,4.37
10.88,4.59,4.37
11.2,4.59,4.37
11.36,4.6,8.51
11.68,4.6,4.26
12.0,4.6,4.27
12.32,4.4,4.26
12.64,4.63,4.27
12.96,4.6,4.29
13.28,4.38,4.29
13.6,4.4,4.4
13.92,4.59,4.4
14.08,4.17,8.58
14.4,4.17,4.28
14.72,4.38,4.27
15.04,4.38,4.27
15.36,4.59,4.27
15.68,4.38,4.27
16.0,4.38,4.26
16.32,4.59,4.26
16.64,4.38,4.25
16.96,4.59,4.25
17.28,4.59,4.25
17.6,4.59,4.36
17.92,4.59,4.36
18.24,4.38,4.35
18.56,4.8,4.37
18.88,4.38,4.36
19.2,4.59,4.36
19.52,4.38,4.36
19.84,4.38,4.36
20.16,4.59,4.36
20.48,4.38,4.47
20.8,4.38,4.47
21.12,4.38,4.48
21.28,4.6,8.76
21.6,4.4,4.37
21.92,4.4,4.37
22.24,4.6,4.38
22.56,4.17,4.36
22.88,4.21,4.35
23.2,4.19,4.33
23.52,4.4,4.32
23.84,4.38,4.31
24.0,4.19,8.37
24.32,4.38,4.19
24.64,4.38,4.17
24.96,4.38,4.17
25.28,4.38,4.16
25.6,4.17,4.15
25.92,4.38,4.15
26.24,4.38,4.14
26.56,4.59,4.15
26.88,4.59,4.16
27.2,4.59,4.17
27.52,4.59,4.28
27.84,4.38,4.28
28.16,4.38,4.28
28.48,4.38,4.27
28.8,4.38,4.28
29.12,4.38,4.29
29.44,4.38,4.3
29.76,4.59,4.31
30.08,4.59,4.32
30.4,4.8,4.45
30.72,4.59,4.46
31.04,4.38,4.46
31.36,4.59,4.47
31.68,4.59,4.48
32.0,4.38,4.49
32.32,4.59,4.5
32.64,4.38,4.5
32.96,4.59,4.5
33.28,4.59,4.5
33.6,4.59,4.5
33.92,4.38,4.49
34.24,4.59,4.5
34.56,4.59,4.51
34.88,4.59,4.52
35.2,4.38,4.52
35.52,4.17,4.51
35.84,4.59,4.52
36.16,4.59,4.52
36.48,4.59,4.52
36.8,4.59,4.51
37.12,4.38,4.5
37.44,4.38,4.5
37.76,4.59,4.5
38.08,4.38,4.49
38.4,4.59,4.5
38.72,4.38,4.49
39.04,4.59,4.5
39.36,4.59,4.5
39.68,4.38,4.49
40.0,4.8,4.5
40.32,4.38,4.5
40.64,4.59,4.5
40.96,4.38,4.49
41.28,4.59,4.49
41.6,4.38,4.49
41.92,4.38,4.5
42.24,4.38,4.49
42.56,4.38,4.48
42.88,4.38,4.47
43.2,4.38,4.46
43.52,4.59,4.47
43.84,4.38,4.47
44.16,4.38,4.46
44.48,4.59,4.47
44.8,4.59,4.47
45.12,4.59,4.48
45.44,4.8,4.49
45.76,4.59,4.49
46.08,4.38,4.49
46.4,4.59,4.48
46.72,4.59,4.49
47.04,4.59,4.49
47.36,4.59,4.5
47.68,4.59,4.5
48.0,4.59,4.51
48.32,4.38,4.51
48.64,4.38,4.51
48.96,4.59,4.52
49.28,4.38,4.53
49.6,4.59,4.54
49.92,4.38,4.53
50.24,4.38,4.53
50.56,4.38,4.53
50.88,4.59,4.53
51.2,4.59,4.53
51.52,4.59,4.53
51.84,4.8,4.53
52.16,4.38,4.52
52.48,4.59,4.53
52.8,4.59,4.53
53.12,4.59,4.53
53.44,4.59,4.53
53.76,4.59,4.53
54.08,4.38,4.52
54.4,4.38,4.51
54.72,4.38,4.51
55.04,4.38,4.51
55.36,4.38,4.49
55.68,4.59,4.51
56.0,4.38,4.49
56.32,4.59,4.51
56.64,4.38,4.51
56.96,4.38,4.51
57.28,4.59,4.51
57.6,4.59,4.51
57.92,4.38,4.5
58.24,4.59,4.49
58.56,4.38,4.48
58.88,4.4,4.48
59.2,4.38,4.46
59.52,4.59,4.47
59.84,4.38,4.45
