time_operate,raw_speed,filter_speed
0.32,0.0,0.01
0.64,0.0,0.01
0.96,0.0,0.01
1.28,0.2,0.01
1.6,0.2,0.01
1.92,0.2,0.01
2.24,0.0,0.01
2.56,0.63,0.02
2.88,2.09,0.13
3.2,3.13,0.29
3.52,3.76,0.48
3.84,3.8,0.66
4.0,4.17,1.52
4.32,4.19,0.97
4.64,4.21,1.18
4.96,4.42,1.4
5.28,4.21,1.61
5.6,4.25,1.83
5.92,4.21,2.04
6.24,4.25,2.25
6.56,4.04,2.45
6.88,4.29,2.67
7.2,4.25,2.88
7.52,4.04,3.08
7.84,4.25,3.29
8.16,4.29,3.51
8.48,4.29,3.72
8.8,4.25,3.9
9.12,4.04,4.0
9.44,4.04,4.05
9.76,4.21,4.08
10.08,4.21,4.1
10.4,4.21,4.21
10.72,3.98,4.2
11.04,4.01,4.19
11.36,4.19,4.17
11.68,4.01,4.16
12.0,4.19,4.16
12.32,3.98,4.15
12.64,3.98,4.13
12.96,4.17,4.14
13.28,3.97,4.12
13.6,3.97,4.11
13.92,4.17,4.11
14.24,3.76,4.09
14.56,4.17,4.08
14.88,3.96,4.07
15.2,4.17,4.06
15.52,3.96,4.06
15.84,4.17,4.07
16.16,4.17,4.06
16.48,4.17,4.06
16.8,4.17,4.06
17.12,4.17,4.07
17.44,4.17,4.08
17.76,3.97,4.07
18.08,4.17,4.08
18.4,4.17,4.08
18.72,3.97,4.08
19.04,4.17,4.09
19.36,4.17,4.09
19.68,4.17,4.1
20.0,4.17,4.11
20.32,4.17,4.11
20.64,4.38,4.14
20.96,4.38,4.15
21.28,4.17,4.16
21.6,4.38,4.17
21.92,4.17,4.18
22.24,4.17,4.18
22.56,4.17,4.18
22.88,4.17,4.18
23.2,4.17,4.18
23.52,4.17,4.18
23.84,4.17,4.18
24.16,4.17,4.19
24.48,4.17,4.19
24.8,4.17,4.19
25.12,4.17,4.2
25.44,4.17,4.2
25.76,3.97,4.19
26.08,4.17,4.19
26.4,4.38,4.2
26.72,4.17,4.2
27.04,3.97,4.18
27.36,4.17,4.17
27.68,4.17,4.17
28.0,3.97,4.15
28.32,4.38,4.16
28.64,4.17,4.16
28.96,4.17,4.16
29.28,4.38,4.17
29.6,4.17,4.17
29.92,4.38,4.18
30.24,4.17,4.18
30.56,4.38,4.19
30.88,4.17,4.19
31.2,4.17,4.19
31.52,3.97,4.18
31.84,4.17,4.18
32.16,4.17,4.19
32.48,3.96,4.18
32.8,4.17,4.17
33.12,3.96,4.16
33.44,3.97,4.16
33.76,3.97,4.15
34.08,4.17,4.15
34.4,4.17,4.16
34.72,4.38,4.16
35.04,4.17,4.16
35.36,4.17,4.16
35.68,4.38,4.16
36.0,3.96,4.15
36.32,4.17,4.14
36.64,4.17,4.14
36.96,4.17,4.13
37.28,4.17,4.13
37.6,4.38,4.14
37.92,4.38,4.16
38.24,4.38,4.17
38.56,4.19,4.17
38.88,4.17,4.18
39.2,4.17,4.18
39.52,3.98,4.18
39.84,3.97,4.18
40.16,4.17,4.19
40.48,4.38,4.2
40.8,3.96,4.19
41.12,4.17,4.18
41.44,4.38,4.19
41.76,4.17,4.19
42.08,4.38,4.19
42.4,4.17,4.2
42.72,4.17,4.2
43.04,4.38,4.21
43.36,4.17,4.21
43.68,4.38,4.22
44.0,4.17,4.21
44.32,4.17,4.2
44.64,4.38,4.2
44.96,4.17,4.2
45.28,3.96,4.19
45.6,4.17,4.19
45.92,4.17,4.2
46.24,4.17,4.21
46.56,4.17,4.21
46.88,4.17,4.2
47.2,4.17,4.21
47.52,3.97,4.2
47.84,4.17,4.19
48.16,3.97,4.18
48.48,4.19,4.17
48.8,4.17,4.17
49.12,4.17,4.17
49.44,4.17,4.16
49.76,4.19,4.16
50.08,3.97,4.14
50.4,4.17,4.14
50.72,4.17,4.14
51.04,3.97,4.12
51.36,4.17,4.12
51.68,4.17,4.13
52.0,4.17,4.13
52.32,4.17,4.13
52.64,4.17,4.13
52.96,4.38,4.14
53.28,3.97,4.13
53.6,4.17,4.13
53.92,4.17,4.14
54.24,4.17,4.14
54.56,3.97,4.14
54.88,4.17,4.14
55.2,4.17,4.14
55.52,4.17,4.14
55.84,4.19,4.14
56.16,4.17,4.14
56.48,4.4,4.16
56.8,4.17,4.16
57.12,4.19,4.16
57.44,4.4,4.18
57.76,4.19,4.18
58.08,4.19,4.18
58.4,4.19,4.19
58.72,4.17,4.19
59.04,3.97,4.18
59.36,4.19,4.17
59.68,4.17,4.18
60.0,4.17,4.18
