time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.41,0.22
0.32,0.58,0.26
0.48,0.58,0.29
0.64,0.58,0.32
0.8,0.58,0.35
0.96,0.41,0.35
1.12,0.41,0.35
1.28,0.0,0.34
1.44,0.91,0.38
1.6,1.16,0.42
1.76,1.85,0.49
1.92,2.24,0.57
2.08,2.63,0.66
2.24,3.03,0.8
2.4,2.5,0.9
2.56,2.95,1.01
2.72,2.53,1.13
2.88,3.43,1.29
3.04,2.92,1.42
3.2,3.16,1.55
3.36,2.95,1.69
3.52,3.77,1.85
3.68,3.75,2.0
3.84,3.36,2.15
4.0,4.19,2.33
4.16,3.84,2.52
4.32,4.25,2.72
4.48,3.75,2.91
4.64,4.25,3.09
4.8,3.77,3.23
4.96,4.19,3.35
5.12,4.19,3.45
5.28,4.25,3.54
5.44,3.84,3.58
5.6,3.84,3.65
5.76,4.66,3.73
5.92,4.66,3.84
6.08,4.19,3.88
6.24,4.66,3.96
6.4,4.25,4.02
6.56,4.75,4.11
6.72,5.01,4.16
6.88,5.26,4.24
7.04,4.86,4.31
7.2,5.01,4.35
7.36,5.15,4.42
7.52,5.07,4.46
7.68,5.4,4.54
7.84,4.75,4.56
8.0,5.15,4.63
8.16,5.26,4.69
8.32,5.66,4.77
8.48,5.26,4.82
8.64,5.4,4.89
8.8,5.4,4.97
8.96,5.4,5.01
9.12,5.56,5.05
9.28,5.56,5.12
9.44,5.26,5.15
9.6,5.15,5.2
9.76,4.86,5.21
9.92,5.56,5.23
10.08,5.94,5.27
10.24,6.18,5.33
10.4,5.4,5.35
10.56,5.26,5.36
10.72,5.94,5.4
10.88,6.32,5.45
11.04,4.66,5.44
11.2,5.07,5.44
11.36,5.02,5.42
11.52,5.02,5.38
11.68,5.07,5.37
11.84,5.07,5.35
12.0,5.44,5.34
12.16,5.07,5.33
12.32,4.66,5.29
12.48,5.02,5.25
12.64,4.6,5.22
12.8,5.0,5.21
12.96,5.02,5.21
13.12,5.02,5.18
13.28,4.75,5.13
13.44,4.25,5.04
13.6,4.6,5.0
13.76,4.59,4.97
13.92,4.6,4.91
14.08,5.42,4.88
14.24,4.17,4.85
14.4,5.07,4.85
14.56,5.02,4.85
14.72,5.48,4.88
14.88,5.15,4.88
15.04,5.48,4.9
15.2,5.15,4.88
15.36,5.56,4.9
15.52,5.56,4.95
15.68,5.96,4.99
15.84,5.56,5.04
16.0,5.48,5.07
16.16,5.0,5.06
16.32,5.02,5.07
16.48,5.44,5.11
16.64,5.02,5.14
16.8,5.48,5.19
16.96,5.07,5.21
17.12,5.48,5.26
17.28,5.07,5.25
17.44,5.48,5.32
17.6,5.48,5.34
17.76,4.6,5.32
17.92,5.07,5.3
18.08,5.07,5.29
18.24,5.02,5.27
18.4,5.07,5.27
18.56,5.42,5.26
18.72,5.42,5.25
18.88,5.07,5.21
19.04,5.07,5.18
19.2,5.42,5.18
19.36,5.02,5.18
19.52,5.48,5.2
19.68,5.07,5.19
19.84,5.44,5.21
20.0,5.48,5.21
20.16,5.84,5.24
20.32,5.48,5.24
20.48,5.44,5.26
20.64,5.48,5.26
20.8,5.44,5.26
20.96,5.48,5.3
21.12,5.48,5.32
21.28,5.89,5.37
21.44,5.44,5.39
21.6,5.96,5.43
21.76,5.89,5.45
21.92,5.85,5.48
22.08,5.85,5.52
22.24,5.42,5.53
22.4,5.89,5.56
22.56,5.89,5.6
22.72,5.42,5.6
22.88,5.89,5.64
23.04,5.85,5.66
23.2,5.42,5.66
23.36,5.89,5.66
23.52,5.89,5.68
23.68,5.89,5.7
23.84,5.89,5.7
24.0,5.89,5.74
24.16,5.85,5.76
24.32,5.84,5.78
24.48,5.84,5.77
24.64,5.84,5.79
24.8,5.85,5.79
24.96,5.85,5.79
25.12,5.85,5.79
25.28,5.85,5.79
25.44,5.85,5.81
25.6,5.89,5.81
25.76,5.89,5.81
25.92,5.89,5.83
26.08,6.27,5.85
26.24,5.96,5.86
26.4,5.42,5.86
26.56,5.85,5.85
26.72,5.44,5.83
26.88,5.85,5.83
27.04,5.44,5.81
27.2,5.42,5.79
27.36,5.85,5.79
27.52,5.84,5.79
27.68,5.44,5.77
27.84,5.42,5.75
28.0,5.85,5.75
28.16,5.85,5.75
28.32,5.84,5.75
28.48,5.44,5.73
28.64,5.84,5.73
28.8,5.84,5.72
28.96,5.85,5.72
29.12,5.85,5.72
29.28,5.44,5.68
29.44,5.42,5.66
29.6,5.84,5.68
29.76,5.42,5.65
29.92,5.85,5.68
30.08,5.44,5.65
30.24,5.02,5.63
30.4,5.85,5.66
30.56,5.84,5.65
30.72,5.42,5.63
30.88,5.84,5.65
31.04,5.84,5.67
31.2,5.07,5.63
31.36,5.44,5.61
31.52,5.44,5.59
31.68,5.44,5.59
31.84,5.42,5.57
32.0,5.44,5.55
32.16,5.07,5.51
32.32,5.42,5.49
32.48,5.02,5.47
32.64,5.44,5.47
32.8,5.42,5.45
32.96,5.44,5.45
33.12,5.0,5.41
33.28,5.42,5.4
33.44,5.02,5.4
33.6,5.02,5.36
33.76,5.02,5.32
33.92,5.0,5.3
34.08,5.44,5.28
34.24,4.59,5.21
34.4,5.07,5.21
34.56,5.44,5.21
34.72,5.42,5.21
34.88,5.42,5.21
35.04,5.44,5.21
35.2,5.84,5.23
35.36,5.42,5.26
35.52,5.44,5.26
35.68,5.85,5.3
35.84,5.42,5.3
36.0,5.42,5.3
36.16,5.85,5.32
36.32,5.44,5.34
36.48,5.85,5.36
36.64,5.84,5.4
36.8,5.84,5.44
36.96,5.85,5.48
37.12,5.85,5.53
37.28,5.44,5.53
37.44,5.85,5.59
37.6,5.44,5.61
37.76,5.85,5.63
37.92,5.44,5.63
38.08,6.27,5.67
38.24,5.85,5.69
38.4,5.85,5.69
38.56,5.84,5.71
38.72,5.89,5.73
38.88,6.25,5.75
39.04,5.84,5.78
39.2,5.85,5.8
39.36,6.31,5.82
39.52,5.84,5.84
39.68,6.25,5.86
39.84,6.27,5.88
40.0,6.31,5.9
40.16,5.89,5.9
40.32,6.68,5.94
40.48,5.89,5.97
40.64,6.25,5.99
40.8,6.27,6.03
40.96,6.27,6.05
41.12,5.84,6.07
41.28,5.85,6.05
41.44,6.27,6.07
41.6,6.31,6.09
41.76,5.84,6.09
41.92,5.85,6.09
42.08,6.27,6.09
42.24,5.84,6.09
42.4,5.84,6.09
42.56,5.85,6.07
42.72,6.27,6.09
42.88,6.31,6.09
43.04,6.27,6.09
43.2,6.27,6.09
43.36,6.27,6.11
43.52,6.27,6.09
43.68,6.72,6.13
43.84,6.27,6.13
44.0,6.68,6.15
44.16,5.89,6.13
44.32,6.27,6.16
44.48,6.27,6.18
44.64,6.27,6.18
44.8,6.27,6.18
44.96,6.31,6.21
45.12,6.31,6.23
45.28,6.25,6.23
45.44,6.31,6.25
45.6,6.27,6.28
45.76,6.37,6.3
45.92,6.27,6.3
46.08,6.46,6.3
46.24,6.25,6.3
46.4,6.31,6.3
46.56,6.72,6.33
46.72,6.31,6.33
46.88,6.37,6.31
47.04,6.31,6.31
47.2,6.37,6.29
47.36,6.31,6.32
47.52,6.78,6.34
47.68,6.46,6.35
47.84,6.37,6.35
48.0,6.46,6.36
48.16,6.46,6.37
48.32,5.96,6.35
48.48,6.37,6.36
48.64,6.18,6.35
48.8,6.37,6.36
48.96,5.96,6.34
49.12,5.96,6.32
49.28,5.44,6.27
49.44,5.96,6.26
49.6,5.96,6.25
49.76,5.07,6.15
49.92,5.56,6.09
50.08,5.07,6.01
50.24,5.19,5.91
50.4,5.15,5.83
50.56,5.15,5.76
50.72,5.07,5.67
50.88,5.48,5.62
51.04,5.02,5.55
51.2,5.44,5.51
51.36,5.44,5.46
51.52,5.44,5.44
51.68,5.42,5.4
51.84,5.44,5.38
52.0,5.85,5.36
52.16,5.48,5.34
52.32,5.85,5.35
52.48,5.44,5.35
52.64,5.44,5.33
52.8,5.85,5.33
52.96,5.84,5.37
53.12,5.89,5.39
53.28,5.89,5.42
53.44,6.46,5.5
53.6,5.85,5.55
53.76,5.84,5.59
53.92,5.85,5.63
54.08,5.85,5.66
54.24,5.85,5.7
54.4,5.89,5.72
54.56,5.89,5.75
54.72,6.27,5.79
54.88,6.25,5.83
55.04,5.85,5.85
55.2,5.84,5.85
55.36,5.84,5.87
55.52,6.27,5.89
55.68,6.27,5.93
55.84,5.85,5.95
56.0,5.84,5.95
56.16,6.27,5.97
56.32,6.25,5.99
56.48,6.25,6.01
56.64,5.85,5.99
56.8,6.25,6.01
56.96,5.84,6.01
57.12,5.42,5.98
57.28,5.84,5.98
57.44,5.85,5.98
57.6,5.42,5.96
57.76,5.84,5.96
57.92,5.42,5.92
58.08,5.85,5.9
58.24,5.42,5.88
58.4,5.84,5.88
58.56,5.85,5.88
58.72,6.25,5.88
58.88,5.84,5.86
59.04,5.85,5.86
59.2,6.25,5.88
59.36,5.85,5.86
59.52,6.25,5.86
59.68,5.85,5.84
59.84,5.84,5.84
60.0,5.84,5.82
60.16,5.84,5.82
60.32,5.85,5.84
60.48,5.48,5.82
60.64,5.85,5.82
60.8,5.85,5.84
60.96,5.84,5.84
61.12,6.27,5.88
61.28,5.84,5.88
61.44,6.31,5.92
61.6,6.31,5.95
61.76,6.68,5.99
61.92,6.27,5.99
62.08,6.67,6.03
62.24,6.68,6.07
62.4,6.72,6.09
62.56,7.13,6.15
62.72,6.72,6.17
62.88,6.68,6.21
63.04,6.27,6.23
63.2,6.72,6.28
63.36,6.67,6.32
63.52,6.27,6.34
63.68,6.25,6.38
63.84,6.27,6.4
64.0,6.27,6.42
64.16,6.25,6.44
64.32,6.25,6.44
64.48,6.27,6.46
64.64,5.85,6.45
64.8,6.41,6.34
64.96,5.56,6.26
65.12,5.4,6.19
65.28,5.56,6.13
65.44,5.96,6.1
65.6,5.84,6.06
65.76,5.89,6.0
65.92,5.15,5.93
66.08,5.96,5.89
66.24,6.06,5.88
66.4,5.89,5.85
66.56,5.89,5.82
66.72,5.89,5.81
66.88,5.89,5.79
67.04,6.31,5.8
67.2,6.31,5.81
67.36,6.25,5.81
67.52,6.27,5.82
67.68,6.27,5.82
67.84,6.68,5.87
68.0,6.25,5.93
68.16,5.96,5.96
68.32,6.31,6.01
68.48,6.31,6.05
68.64,6.31,6.07
68.8,5.84,6.07
68.96,5.96,6.07
69.12,6.25,6.13
69.28,5.85,6.12
69.44,6.25,6.14
69.6,5.85,6.13
69.76,6.25,6.15
69.92,6.27,6.17
