time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.42,0.09
0.32,0.41,0.07
0.48,0.41,0.1
0.64,0.41,0.12
0.8,0.0,0.12
0.96,0.41,0.14
1.12,0.42,0.15
1.28,0.42,0.13
1.44,0.0,0.13
1.6,0.41,0.11
1.76,0.0,0.12
1.92,0.41,0.09
2.08,0.58,0.06
2.24,0.58,0.02
2.4,0.81,0.06
2.56,0.91,0.11
2.72,0.58,0.16
2.88,0.91,0.21
3.04,1.47,0.29
3.2,0.91,0.34
3.36,1.16,0.39
3.52,2.73,0.5
3.68,1.29,0.58
3.84,1.47,0.68
4.0,1.16,0.73
4.16,1.47,0.82
4.32,1.16,0.89
4.48,1.74,0.96
4.64,0.91,1.01
4.8,1.29,1.05
4.96,1.47,1.13
5.12,2.24,1.2
5.28,2.06,1.27
5.44,1.16,1.3
5.6,1.74,1.36
5.76,2.73,1.37
5.92,1.67,1.4
6.08,1.29,1.42
6.24,1.29,1.41
6.4,1.47,1.44
6.56,1.47,1.45
6.72,1.82,1.41
6.88,1.47,1.42
7.04,1.49,1.41
7.2,1.47,1.43
7.36,1.74,1.44
7.52,1.82,1.47
7.68,1.47,1.46
7.84,1.47,1.49
8.0,1.29,1.49
8.16,1.82,1.51
8.32,1.47,1.5
8.48,1.47,1.48
8.64,1.47,1.49
8.8,1.47,1.49
8.96,1.67,1.49
9.12,2.05,1.53
9.28,1.29,1.53
9.44,1.82,1.56
9.6,1.82,1.58
9.76,1.82,1.59
9.92,1.47,1.58
10.08,2.05,1.6
10.24,1.67,1.62
10.4,1.82,1.63
10.56,1.47,1.62
10.72,1.82,1.62
10.88,1.47,1.62
11.04,1.82,1.64
11.2,1.47,1.65
11.36,1.16,1.62
11.52,1.67,1.62
11.68,1.16,1.61
11.84,1.82,1.62
12.0,1.47,1.62
12.16,1.82,1.63
12.32,1.47,1.61
12.48,1.82,1.63
12.64,1.82,1.63
12.8,1.47,1.62
12.96,2.19,1.63
13.12,1.47,1.63
13.28,1.67,1.61
13.44,1.82,1.62
13.6,1.67,1.61
13.76,1.67,1.62
13.92,1.67,1.61
14.08,1.82,1.63
14.24,1.47,1.61
14.4,1.82,1.63
14.56,1.67,1.66
14.72,1.47,1.65
14.88,1.67,1.68
15.04,1.82,1.68
15.2,1.82,1.7
15.36,1.82,1.7
15.52,1.82,1.71
15.68,1.82,1.71
15.84,1.82,1.71
16.0,1.82,1.72
16.16,1.47,1.69
16.32,2.19,1.72
16.48,1.67,1.72
16.64,1.47,1.71
16.8,1.82,1.71
16.96,1.29,1.7
17.12,1.67,1.7
17.28,1.29,1.67
17.44,1.29,1.66
17.6,1.47,1.64
17.76,1.82,1.65
17.92,1.29,1.64
18.08,1.67,1.64
18.24,1.47,1.62
18.4,1.29,1.6
18.56,1.67,1.59
18.72,1.47,1.57
18.88,1.67,1.57
19.04,0.91,1.52
19.2,2.05,1.53
19.36,1.47,1.53
19.52,1.29,1.49
19.68,1.47,1.48
19.84,1.47,1.48
20.0,1.47,1.46
20.16,1.29,1.46
20.32,1.47,1.45
20.48,1.74,1.47
20.64,1.47,1.48
20.8,0.91,1.45
20.96,1.47,1.43
21.12,1.82,1.46
21.28,0.91,1.42
21.44,1.67,1.43
21.6,1.29,1.43
21.76,1.47,1.42
21.92,1.29,1.41
22.08,1.29,1.4
22.24,1.29,1.41
22.4,0.91,1.36
22.56,1.47,1.36
22.72,0.91,1.34
22.88,1.49,1.33
23.04,1.47,1.33
23.2,1.16,1.32
23.36,1.16,1.31
23.52,1.47,1.31
23.68,1.16,1.28
