time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.0,0.16
0.32,0.83,0.19
0.48,0.0,0.19
0.64,0.58,0.21
0.8,0.0,0.21
0.96,0.58,0.22
1.12,0.58,0.23
1.28,0.93,0.27
1.44,0.81,0.3
1.6,1.67,0.32
1.76,2.07,0.41
1.92,2.07,0.47
2.08,2.84,0.57
2.24,3.27,0.73
2.4,3.67,0.91
2.56,3.24,1.05
2.72,3.27,1.24
2.88,3.65,1.41
3.04,3.65,1.57
3.2,4.07,1.77
3.36,4.48,1.98
3.52,4.05,2.18
3.68,4.05,2.38
3.84,4.88,2.64
4.0,4.48,2.86
4.16,4.88,3.08
4.32,4.86,3.3
4.48,4.48,3.51
4.64,5.27,3.73
4.8,4.48,3.87
4.96,4.86,4.01
5.12,5.27,4.17
5.28,4.86,4.28
5.44,5.28,4.38
5.6,5.69,4.48
5.76,4.86,4.56
5.92,4.86,4.64
6.08,4.88,4.7
6.24,5.27,4.78
6.4,4.86,4.82
6.56,5.28,4.86
6.72,5.28,4.93
6.88,5.28,4.99
7.04,5.27,5.01
7.2,5.67,5.07
7.36,5.67,5.11
7.52,5.28,5.13
7.68,5.41,5.17
7.84,5.33,5.17
8.0,5.33,5.21
8.16,5.27,5.23
8.32,5.67,5.25
8.48,5.27,5.27
8.64,5.69,5.29
8.8,5.67,5.29
8.96,5.27,5.31
9.12,5.28,5.33
9.28,5.67,5.37
9.44,5.67,5.39
9.6,5.67,5.43
9.76,5.67,5.45
9.92,6.13,5.49
10.08,6.09,5.53
10.24,6.13,5.57
10.4,6.13,5.59
10.56,5.69,5.59
10.72,5.73,5.61
10.88,6.09,5.66
11.04,5.67,5.68
11.2,5.28,5.68
11.36,5.69,5.7
11.52,5.67,5.7
11.68,5.69,5.72
11.84,5.67,5.72
12.0,6.08,5.74
12.16,5.69,5.76
12.32,5.27,5.76
12.48,5.67,5.76
12.64,6.08,5.78
12.8,5.67,5.78
12.96,5.27,5.76
13.12,5.69,5.74
13.28,5.28,5.7
13.44,5.27,5.66
13.6,4.88,5.59
13.76,5.27,5.57
13.92,4.88,5.53
14.08,5.28,5.49
14.24,5.27,5.47
14.4,4.46,5.43
14.56,5.27,5.41
14.72,4.86,5.37
14.88,4.88,5.33
15.04,4.48,5.27
15.2,4.48,5.19
15.36,4.86,5.15
15.52,4.86,5.13
15.68,5.28,5.11
15.84,4.93,5.05
16.0,4.88,5.01
16.16,4.88,4.99
16.32,4.88,4.95
16.48,4.48,4.91
16.64,4.88,4.89
16.8,4.53,4.87
16.96,4.48,4.83
17.12,4.48,4.81
17.28,4.88,4.79
17.44,4.48,4.75
17.6,4.88,4.77
17.76,4.07,4.71
17.92,4.48,4.7
18.08,4.48,4.67
18.24,4.46,4.67
18.4,4.88,4.69
18.56,4.86,4.69
18.72,4.46,4.67
18.88,4.88,4.65
19.04,4.88,4.65
19.2,4.86,4.65
19.36,4.86,4.65
19.52,4.86,4.65
19.68,4.88,4.67
19.84,4.86,4.67
20.0,4.88,4.69
20.16,4.88,4.71
20.32,4.48,4.71
20.48,5.28,4.73
20.64,4.53,4.73
20.8,4.93,4.73
20.96,5.28,4.79
21.12,4.88,4.81
21.28,4.88,4.83
21.44,4.86,4.85
21.6,5.28,4.87
21.76,5.27,4.89
21.92,4.88,4.91
22.08,4.86,4.91
22.24,5.28,4.93
22.4,4.88,4.93
22.56,5.27,4.95
22.72,5.27,4.97
22.88,4.86,4.97
23.04,4.88,4.97
23.2,5.27,4.99
23.36,5.73,5.04
23.52,5.28,5.08
23.68,4.86,5.05
23.84,5.27,5.09
24.0,4.86,5.09
24.16,5.27,5.09
24.32,4.88,5.09
24.48,5.33,5.11
24.64,4.88,5.11
24.8,4.93,5.09
24.96,5.27,5.09
25.12,4.88,5.09
25.28,5.27,5.11
25.44,4.86,5.09
25.6,4.86,5.09
25.76,4.46,5.05
25.92,4.48,5.01
26.08,4.88,5.01
26.24,4.46,4.99
26.4,4.88,4.97
26.56,4.86,4.93
26.72,4.88,4.91
26.88,4.88,4.91
27.04,4.86,4.89
27.2,4.88,4.89
27.36,5.28,4.89
27.52,4.46,4.87
27.68,4.88,4.85
27.84,4.48,4.83
28.0,5.33,4.85
28.16,4.88,4.83
28.32,4.86,4.82
28.48,4.86,4.8
28.64,4.86,4.8
28.8,5.27,4.82
28.96,4.88,4.84
29.12,5.28,4.88
29.28,5.27,4.9
29.44,5.28,4.95
29.6,5.28,4.97
29.76,5.67,5.01
29.92,5.69,5.05
30.08,5.73,5.09
30.24,6.09,5.15
30.4,5.69,5.19
30.56,5.67,5.21
30.72,5.69,5.27
30.88,5.28,5.29
31.04,5.69,5.35
31.2,6.08,5.39
31.36,6.08,5.45
31.52,6.08,5.51
31.68,6.13,5.57
31.84,5.67,5.61
32.0,6.08,5.65
32.16,5.67,5.69
32.32,6.09,5.73
33.44,5.8,1.07
33.6,6.09,7.54
33.76,6.09,7.58
34.56,5.94,1.76
34.72,6.13,8.8
37.92,5.8,0.72
40.16,5.52,1.28
40.32,5.69,17.87
42.4,5.69,17.87
42.56,5.27,21.02
45.76,5.34,1.3
46.88,4.89,3.93
47.04,4.24,27.4
47.2,4.05,27.3
47.36,4.93,27.24
47.52,4.14,27.14
47.68,4.14,27.06
47.84,3.65,26.94
48.0,4.53,26.89
48.16,4.38,26.8
48.32,4.24,24.98
48.48,4.53,24.9
48.64,4.24,24.8
48.8,3.86,23.51
48.96,4.01,23.39
49.12,4.24,17.83
49.28,4.38,14.17
49.44,5.14,14.15
49.6,4.63,10.92
49.76,5.11,10.9
49.92,4.92,5.81
50.08,4.92,4.34
50.24,4.92,4.41
50.4,5.29,4.48
50.56,5.11,4.49
50.72,4.92,4.53
50.88,5.11,4.57
51.04,4.92,4.65
51.2,4.76,4.66
51.36,4.92,4.69
51.52,5.33,4.74
51.68,5.33,4.78
51.84,6.02,4.87
52.0,4.76,4.92
52.16,6.02,5.02
52.32,5.47,5.08
52.48,5.11,5.12
52.64,5.33,5.13
52.8,5.33,5.17
52.96,5.25,5.17
53.12,5.57,5.21
53.28,5.57,5.24
53.44,4.99,5.24
53.6,4.76,5.22
53.76,5.67,5.24
53.92,4.99,5.25
54.08,4.76,5.23
54.24,5.57,5.27
54.4,4.99,5.28
54.56,5.11,5.29
54.72,5.11,5.28
54.88,4.99,5.26
55.04,5.67,5.24
55.2,5.57,5.28
55.36,5.33,5.25
55.52,4.67,5.21
55.68,5.57,5.23
55.84,5.33,5.23
56.0,4.42,5.19
56.16,5.11,5.18
56.32,4.99,5.15
56.48,4.67,5.11
56.64,4.99,5.11
56.8,5.25,5.13
56.96,4.09,5.05
57.12,4.67,5.04
57.28,5.33,5.06
57.44,4.67,5.02
57.6,5.11,5.02
57.76,4.99,5.02
57.92,5.11,5.02
58.08,6.57,5.09
58.24,6.57,5.13
58.4,5.83,5.14
58.56,6.2,5.18
58.72,5.11,5.2
58.88,5.83,5.22
59.04,4.99,5.2
59.2,4.56,5.21
59.36,4.94,5.19
59.52,4.42,5.16
59.68,5.67,5.22
59.84,4.99,5.22
60.0,4.99,5.21
60.16,4.99,5.25
60.32,5.25,5.28
60.48,5.57,5.29
60.64,4.65,5.28
60.8,5.25,5.29
60.96,5.23,5.29
61.12,5.25,5.3
61.28,5.23,5.23
61.44,5.52,5.19
61.6,5.25,5.16
61.76,5.25,5.12
61.92,5.25,5.13
62.08,4.96,5.09
62.24,5.52,5.12
62.4,5.54,5.17
62.56,5.23,5.18
62.72,4.96,5.21
62.88,5.9,5.22
63.04,5.81,5.26
63.2,4.7,5.25
63.36,5.52,5.28
63.52,5.52,5.29
63.68,5.52,5.29
63.84,5.54,5.33
64.0,6.1,5.38
64.16,4.96,5.36
64.32,5.81,5.39
64.48,6.14,5.43
64.64,5.83,5.45
64.8,5.52,5.46
64.96,5.81,5.49
65.12,5.81,5.52
65.28,5.54,5.55
65.44,5.86,5.57
65.6,5.81,5.58
65.76,5.28,5.58
65.92,6.1,5.64
66.08,6.98,5.7
66.24,5.86,5.7
66.4,5.81,5.75
67.04,5.68,1.65
67.2,6.4,6.66
67.36,5.86,6.67
67.52,6.44,6.72
67.68,5.86,6.71
67.84,5.62,6.74
68.0,5.39,6.71
68.16,5.86,6.7
68.32,5.62,6.69
68.48,5.39,6.68
68.64,5.54,6.67
68.8,4.96,6.63
68.96,5.54,6.63
69.12,5.28,6.6
69.28,5.28,6.57
69.44,5.23,6.57
69.6,4.96,6.52
69.76,5.62,6.45
69.92,5.28,6.42
