time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.0,2.9
0.32,0.0,2.92
0.48,0.0,0.03
0.64,0.0,0.03
0.8,0.42,0.03
0.96,0.42,0.05
1.12,0.42,0.03
1.28,0.0,0.03
1.44,0.0,0.03
1.6,0.0,0.05
1.76,0.0,0.06
1.92,0.41,0.05
2.08,0.58,0.03
2.24,0.58,0.06
2.4,1.47,0.13
2.56,1.29,0.19
2.72,2.05,0.29
2.88,2.05,0.4
3.04,2.33,0.51
3.2,2.19,0.62
3.36,2.38,0.74
3.52,2.62,0.87
3.68,2.95,1.02
3.84,2.62,1.15
4.0,2.73,1.28
4.16,3.29,1.45
4.32,3.52,1.62
4.48,3.29,1.78
4.64,3.29,1.94
4.8,3.52,2.12
4.96,3.2,2.28
5.12,3.35,2.42
5.28,3.52,2.59
5.44,3.65,2.74
5.6,3.52,2.85
5.76,3.86,2.97
5.92,3.29,3.03
6.08,3.85,3.12
6.24,3.47,3.18
6.4,3.85,3.27
6.56,3.52,3.32
6.72,3.85,3.39
6.88,3.65,3.42
7.04,3.85,3.48
7.2,3.85,3.54
7.36,3.85,3.57
7.52,3.52,3.57
7.68,3.49,3.57
7.84,3.78,3.59
8.0,3.85,3.61
8.16,3.85,3.65
8.32,3.65,3.67
8.48,4.2,3.7
8.64,4.38,3.74
8.8,4.09,3.76
8.96,3.85,3.77
9.12,3.85,3.8
9.28,4.42,3.83
9.44,4.09,3.86
9.6,3.85,3.86
9.76,3.85,3.88
9.92,4.42,3.91
10.08,4.09,3.93
10.24,4.2,3.95
10.4,3.65,3.93
10.56,4.38,3.95
10.72,3.49,3.95
10.88,4.01,3.97
11.04,3.85,3.98
11.2,4.2,4.0
11.36,3.85,4.0
11.52,4.2,4.02
11.68,3.85,4.01
11.84,4.2,4.0
12.0,4.09,4.0
12.16,4.2,4.02
12.32,3.52,4.0
12.48,4.38,4.0
12.64,3.85,3.98
12.8,3.85,3.98
12.96,3.78,3.98
13.12,3.78,3.95
13.28,4.42,3.96
13.44,3.85,3.95
13.6,4.09,3.97
13.76,3.85,3.95
13.92,4.2,3.99
14.08,3.78,3.98
14.24,3.52,3.96
14.4,4.09,3.96
14.56,4.09,3.97
14.72,3.85,3.95
14.88,4.2,3.97
15.04,4.2,3.97
15.2,4.01,3.96
15.36,4.09,3.96
15.52,4.01,3.98
15.68,3.86,3.95
15.84,4.2,3.97
16.0,4.09,3.98
16.16,4.01,3.99
16.32,4.09,4.01
16.48,3.85,3.98
16.64,3.78,3.97
16.8,4.56,4.0
16.96,4.09,4.01
17.12,3.52,3.97
17.28,4.09,3.99
17.44,5.53,4.08
17.6,4.09,4.08
17.76,4.76,4.12
17.92,4.56,4.15
18.08,4.2,4.15
18.24,4.2,4.15
18.4,4.56,4.18
18.56,4.07,4.17
18.72,4.2,4.18
18.88,4.42,4.22
19.04,4.42,4.23
19.2,4.2,4.23
19.36,4.76,4.27
19.52,4.2,4.28
19.68,4.76,4.33
19.84,4.42,4.36
20.0,4.42,4.35
20.16,4.56,4.38
20.32,4.36,4.42
20.48,4.42,4.43
20.64,4.09,4.37
20.8,4.76,4.4
20.96,4.36,4.38
21.12,4.01,4.35
21.28,4.67,4.38
21.44,4.42,4.39
21.6,4.76,4.4
21.76,4.09,4.4
21.92,4.65,4.42
22.08,4.07,4.4
22.24,4.42,4.4
22.4,4.36,4.41
22.56,4.36,4.39
22.72,4.36,4.4
22.88,4.09,4.36
23.04,4.36,4.36
23.2,4.76,4.38
23.36,4.36,4.37
23.52,4.2,4.36
23.68,4.67,4.37
23.84,4.42,4.39
24.0,4.42,4.37
24.16,4.42,4.38
24.32,4.09,4.39
24.48,4.67,4.39
24.64,4.2,4.37
24.8,4.67,4.37
24.96,3.85,4.36
25.12,4.36,4.34
25.28,4.42,4.36
25.44,4.2,4.35
25.6,4.67,4.37
25.76,4.09,4.36
25.92,4.42,4.36
26.08,4.09,4.36
26.24,4.42,4.36
26.4,4.36,4.34
26.56,4.36,4.34
26.72,4.09,4.34
26.88,4.36,4.32
27.04,4.36,4.32
27.2,4.07,4.29
27.36,4.42,4.29
27.52,4.36,4.3
27.68,4.2,4.28
27.84,4.42,4.29
28.0,4.36,4.27
28.16,4.09,4.29
28.32,4.36,4.29
28.48,4.42,4.29
28.64,4.09,4.28
28.8,4.09,4.25
28.96,4.36,4.27
29.12,4.36,4.26
29.28,4.36,4.28
29.44,4.36,4.27
29.6,4.36,4.27
29.76,4.09,4.26
29.92,4.67,4.29
30.08,4.36,4.29
30.24,4.42,4.3
30.4,4.09,4.31
30.56,4.42,4.31
30.72,4.42,4.31
30.88,4.42,4.32
31.04,4.42,4.32
31.2,4.36,4.32
31.36,4.2,4.33
31.52,4.09,4.31
31.68,4.56,4.32
31.84,4.67,4.34
32.0,4.42,4.36
32.16,4.67,4.38
32.32,4.76,4.4
32.48,4.42,4.4
32.64,4.36,4.4
32.8,4.09,4.39
32.96,4.09,4.39
33.12,4.09,4.36
33.28,4.65,4.37
33.44,4.09,4.36
33.6,4.76,4.39
33.76,4.36,4.38
33.92,4.42,4.38
34.08,4.99,4.41
34.24,4.07,4.39
34.4,4.42,4.4
34.56,4.76,4.43
34.72,4.36,4.44
34.88,4.92,4.45
35.04,4.7,4.45
35.2,4.13,4.42
35.36,4.2,4.4
35.52,4.76,4.4
35.68,4.56,4.4
35.84,4.42,4.41
36.0,5.11,4.45
36.16,5.47,4.52
36.32,4.92,4.56
36.48,5.11,4.58
36.64,5.11,4.63
36.8,4.76,4.63
36.96,4.99,4.67
37.12,4.92,4.69
37.28,4.2,4.65
37.44,3.85,4.64
37.6,6.1,4.72
37.76,4.09,4.69
37.92,3.85,4.66
38.08,3.85,4.61
38.24,4.09,4.6
38.4,4.07,4.6
38.56,4.07,4.59
38.72,4.38,4.56
38.88,4.09,4.54
39.04,4.09,4.52
39.2,3.85,4.46
39.36,4.65,4.42
39.52,5.52,4.45
39.68,4.94,4.45
39.84,6.58,4.52
40.0,5.25,4.55
40.16,4.56,4.52
40.32,4.92,4.52
40.48,5.25,4.57
40.64,5.25,4.65
40.8,4.96,4.58
40.96,5.25,4.64
41.12,4.42,4.67
41.28,4.42,4.7
41.44,4.56,4.72
41.6,4.94,4.76
41.76,4.67,4.8
41.92,4.42,4.8
42.08,4.56,4.82
42.24,4.94,4.86
42.4,3.47,4.84
42.56,4.67,4.84
42.72,4.2,4.78
42.88,4.09,4.74
43.04,4.56,4.63
43.2,5.29,4.63
43.36,4.67,4.64
43.52,4.76,4.63
43.68,4.56,4.59
43.84,4.2,4.54
44.0,4.2,4.51
44.16,4.38,4.47
44.32,5.41,4.51
44.48,4.38,4.5
44.64,4.67,4.51
44.8,3.85,4.46
44.96,4.76,4.46
45.12,3.85,4.44
45.28,4.42,4.43
45.44,3.86,4.38
45.6,4.67,4.44
45.76,4.01,4.41
45.92,4.24,4.4
46.08,4.56,4.43
46.24,3.65,4.38
46.4,4.2,4.33
46.56,4.09,4.3
46.72,4.76,4.3
46.88,4.76,4.31
47.04,4.96,4.33
47.2,4.99,4.37
47.36,4.76,4.39
47.52,4.2,4.34
47.68,4.09,4.33
47.84,4.42,4.32
48.0,4.2,4.34
48.16,4.56,4.33
48.32,4.76,4.37
48.48,3.85,4.34
48.64,4.42,4.38
48.8,3.47,4.32
48.96,4.14,4.31
49.12,3.85,4.3
49.28,4.01,4.27
49.44,4.42,4.31
49.6,4.2,4.31
49.76,4.42,4.33
49.92,4.76,4.33
50.08,4.76,4.33
50.24,4.36,4.31
50.4,4.2,4.27
50.56,4.38,4.24
50.72,4.38,4.24
50.88,4.2,4.25
51.04,4.09,4.23
51.2,4.76,4.26
51.36,3.85,4.23
51.52,4.36,4.2
51.68,4.67,4.24
51.84,4.36,4.23
52.0,4.42,4.29
52.16,4.42,4.31
52.32,4.07,4.32
52.48,4.38,4.34
52.64,4.2,4.33
52.8,4.67,4.35
52.96,4.56,4.35
53.12,4.2,4.33
53.28,4.92,4.34
53.44,4.24,4.32
53.6,4.63,4.34
53.76,4.67,4.36
53.92,5.11,4.4
54.08,4.36,4.4
54.24,4.38,4.42
54.4,3.71,4.34
54.56,4.2,4.35
54.72,3.85,4.33
54.88,4.36,4.31
55.04,4.56,4.33
55.2,4.99,4.35
55.36,4.2,4.34
55.52,4.09,4.35
55.68,4.42,4.35
55.84,4.76,4.38
56.0,4.67,4.38
56.16,4.09,4.36
56.32,4.56,4.38
56.48,4.56,4.36
56.64,4.96,4.39
56.8,4.65,4.4
56.96,4.38,4.38
57.12,4.36,4.35
57.28,4.42,4.35
57.44,4.67,4.37
57.6,4.09,4.41
57.76,4.42,4.43
57.92,3.65,4.41
58.08,4.42,4.42
58.24,4.42,4.41
58.4,4.67,4.4
58.56,4.36,4.4
58.72,4.47,4.41
58.88,4.96,4.43
59.04,4.38,4.41
59.2,4.09,4.38
59.36,4.42,4.4
59.52,4.99,4.42
59.68,4.99,4.45
59.84,4.67,4.44
60.0,4.67,4.44
60.16,4.36,4.45
60.32,4.67,4.46
60.48,4.94,4.49
60.64,4.67,4.49
60.8,4.42,4.51
60.96,4.65,4.52
61.12,4.76,4.57
61.28,4.56,4.58
61.44,4.42,4.58
61.6,4.42,4.56
61.76,4.09,4.55
61.92,4.65,4.57
62.08,4.65,4.56
62.24,5.11,4.59
62.4,5.83,4.67
62.56,5.57,4.73
62.72,5.67,4.76
62.88,5.9,4.81
63.04,6.24,4.89
63.2,6.24,4.97
63.36,6.8,5.09
63.52,5.9,5.15
63.68,5.9,5.2
63.84,6.58,5.3
64.0,6.14,5.38
64.16,5.33,5.42
64.32,6.1,5.48
64.48,6.38,5.57
64.64,5.9,5.65
64.8,4.76,5.66
64.96,4.42,5.68
65.12,5.9,5.75
65.28,5.33,5.79
65.44,4.92,5.78
65.6,4.56,5.71
65.76,4.76,5.67
65.92,4.92,5.63
66.08,4.42,5.56
66.24,4.76,5.49
66.4,4.92,5.42
66.56,5.33,5.35
66.72,4.42,5.27
66.88,4.42,5.2
67.04,4.09,5.07
67.2,4.42,4.99
67.36,4.09,4.93
67.52,4.99,4.88
67.68,4.65,4.78
67.84,4.56,4.72
68.0,4.67,4.71
68.16,5.25,4.75
68.32,4.09,4.66
68.48,4.94,4.64
68.64,4.42,4.62
68.8,4.36,4.61
68.96,5.11,4.62
69.12,4.67,4.61
69.28,3.78,4.58
69.44,4.67,4.58
69.6,4.99,4.58
69.76,5.25,4.58
69.92,5.23,4.62
