time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.41,0.2
0.32,0.58,0.21
0.48,0.0,0.2
0.64,0.42,0.19
0.8,0.0,0.19
0.96,0.42,0.18
1.12,0.0,0.16
1.28,1.16,0.13
1.44,0.41,0.11
1.6,0.42,0.12
1.76,0.41,0.08
1.92,0.0,0.08
2.08,0.41,0.05
2.24,0.41,0.07
2.4,0.42,0.02
2.56,1.49,0.09
2.72,1.16,0.14
2.88,1.49,0.22
3.04,1.47,0.28
3.2,2.05,0.38
3.36,2.05,0.46
3.52,2.19,0.55
3.68,2.57,0.67
3.84,2.73,0.81
4.0,2.38,0.93
4.16,3.1,1.09
4.32,2.73,1.23
4.48,2.95,1.38
4.64,2.95,1.55
4.8,2.95,1.68
4.96,2.95,1.85
5.12,3.1,2.0
5.28,2.95,2.17
5.44,3.29,2.31
5.6,3.1,2.45
5.76,3.22,2.54
5.92,3.22,2.64
6.08,3.29,2.73
6.24,2.95,2.81
6.4,3.52,2.88
6.56,3.2,2.94
6.72,3.2,2.99
6.88,3.65,3.04
7.04,3.65,3.09
7.2,3.85,3.16
7.36,3.85,3.2
7.52,3.78,3.26
7.68,3.52,3.28
7.84,3.52,3.31
8.0,3.52,3.31
8.16,3.52,3.37
8.32,3.85,3.41
8.48,3.52,3.44
8.64,3.85,3.47
8.8,3.65,3.5
8.96,3.85,3.54
9.12,3.85,3.58
9.28,3.52,3.59
9.44,3.47,3.61
9.6,3.52,3.61
9.76,3.65,3.63
9.92,3.52,3.65
10.08,3.29,3.63
10.24,3.85,3.64
10.4,3.85,3.64
10.56,3.85,3.64
10.72,3.85,3.65
10.88,3.65,3.66
11.04,3.85,3.67
11.2,3.85,3.68
11.36,3.65,3.69
11.52,3.65,3.68
11.68,3.65,3.69
11.84,3.85,3.69
12.0,3.47,3.68
12.16,3.85,3.68
12.32,3.65,3.67
12.48,3.65,3.67
12.64,3.35,3.66
12.8,3.86,3.68
12.96,3.86,3.68
13.12,3.65,3.69
13.28,2.95,3.67
13.44,3.29,3.65
13.6,3.52,3.63
13.76,3.52,3.61
13.92,3.85,3.61
14.08,3.85,3.62
14.24,3.29,3.59
14.4,3.52,3.58
14.56,3.65,3.58
14.72,3.52,3.57
14.88,3.65,3.57
15.04,3.52,3.55
15.2,3.85,3.57
15.36,3.52,3.55
15.52,3.29,3.54
15.68,3.52,3.53
15.84,3.52,3.54
16.0,3.85,3.55
16.16,3.29,3.53
16.32,3.85,3.54
16.48,3.52,3.57
16.64,3.65,3.58
16.8,3.65,3.59
16.96,3.52,3.59
17.12,3.78,3.58
17.28,3.52,3.57
17.44,3.85,3.59
17.6,3.85,3.61
17.76,3.85,3.62
17.92,3.65,3.63
18.08,4.09,3.65
18.24,3.29,3.64
18.4,3.85,3.64
18.56,4.09,3.67
18.72,3.85,3.7
18.88,3.65,3.7
19.04,4.2,3.74
19.2,3.78,3.73
19.36,3.85,3.76
19.52,4.07,3.76
19.68,3.85,3.78
19.84,4.42,3.82
20.0,3.85,3.83
20.16,3.85,3.85
20.32,4.09,3.87
20.48,3.85,3.88
20.64,4.42,3.91
20.8,4.2,3.93
20.96,4.42,3.96
21.12,4.42,4.0
21.28,4.2,4.0
21.44,4.09,4.04
21.6,4.09,4.05
21.76,4.09,4.05
21.92,3.85,4.05
22.08,4.47,4.08
22.24,4.07,4.07
22.4,3.52,4.06
22.56,3.52,4.04
22.72,4.09,4.05
22.88,3.78,4.04
23.04,3.85,4.02
23.2,3.85,4.02
23.36,3.85,4.02
23.52,4.09,4.02
23.68,3.85,4.02
23.84,3.85,3.99
24.0,3.52,3.95
24.16,3.85,3.93
24.32,3.78,3.89
24.48,3.78,3.87
24.64,3.78,3.86
24.8,3.52,3.83
24.96,3.52,3.8
25.12,4.07,3.81
25.28,3.85,3.79
25.44,3.52,3.77
25.6,3.85,3.78
25.76,3.85,3.8
25.92,3.52,3.77
26.08,3.85,3.77
26.24,3.65,3.76
26.4,3.29,3.73
26.56,3.65,3.72
26.72,3.78,3.7
26.88,3.2,3.67
27.04,3.8,3.66
27.2,3.78,3.68
27.36,3.52,3.66
27.52,3.52,3.65
27.68,3.78,3.65
27.84,3.52,3.63
28.0,3.78,3.65
28.16,3.65,3.65
28.32,3.78,3.64
28.48,3.49,3.62
28.64,3.49,3.62
28.8,3.78,3.61
28.96,3.52,3.6
29.12,3.85,3.61
29.28,3.78,3.61
29.44,4.09,3.63
29.6,4.09,3.68
29.76,3.78,3.69
29.92,4.09,3.7
30.08,3.85,3.73
30.24,4.42,3.77
30.4,3.85,3.77
30.56,3.78,3.78
30.72,3.78,3.8
30.88,3.85,3.8
31.04,4.09,3.83
