time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.58,0.24
0.32,0.41,0.25
0.48,0.42,0.25
0.64,0.41,0.26
0.8,0.42,0.28
0.96,0.0,0.28
1.12,0.42,0.25
1.28,1.29,0.2
1.44,1.82,0.12
1.6,2.19,0.06
1.76,2.96,0.2
1.92,2.96,0.37
2.08,3.47,0.55
2.24,3.35,0.74
2.4,3.67,0.94
2.56,3.74,1.13
2.72,4.14,1.34
2.88,4.14,1.57
3.04,4.07,1.79
3.2,4.53,2.04
3.36,4.07,2.26
3.52,4.53,2.51
3.68,4.48,2.74
3.84,4.48,2.98
4.0,4.88,3.23
4.16,4.48,3.45
4.32,4.88,3.69
4.48,4.48,3.85
4.64,5.28,4.02
4.8,5.28,4.18
4.96,4.93,4.28
5.12,5.69,4.42
5.28,4.93,4.5
5.44,5.28,4.59
5.6,5.73,4.7
5.76,5.33,4.78
5.92,5.69,4.85
6.08,5.69,4.93
6.24,5.33,5.0
6.4,5.28,5.03
6.56,5.41,5.1
6.72,5.73,5.16
6.88,5.73,5.22
7.04,5.33,5.26
7.2,5.73,5.31
7.36,5.73,5.37
7.52,5.41,5.4
7.68,6.14,5.48
7.84,5.81,5.5
8.0,5.81,5.53
8.16,6.14,5.59
8.32,5.81,5.6
8.48,5.91,5.64
8.64,5.81,5.67
8.8,5.81,5.67
8.96,6.3,5.72
9.12,5.53,5.71
9.28,6.04,5.73
9.44,5.53,5.74
9.6,5.53,5.75
9.76,5.47,5.74
9.92,5.83,5.74
10.08,6.38,5.77
10.24,5.67,5.78
10.4,5.9,5.78
10.56,6.02,5.79
10.72,5.9,5.8
10.88,5.9,5.79
11.04,6.02,5.8
11.2,5.57,5.78
11.36,6.14,5.79
11.52,6.14,5.8
11.68,6.14,5.81
11.84,6.14,5.84
12.0,5.57,5.83
12.16,6.14,5.83
12.32,6.14,5.87
12.48,6.14,5.88
12.64,5.83,5.9
12.8,5.57,5.91
12.96,5.57,5.92
13.12,5.52,5.91
13.28,5.25,5.85
13.44,5.52,5.85
13.6,4.42,5.77
13.76,3.29,5.64
13.92,4.07,5.54
14.08,3.78,5.44
14.24,4.36,5.36
14.4,4.7,5.31
14.56,3.55,5.17
14.72,4.7,5.1
14.88,5.04,5.03
15.04,5.04,4.97
15.2,5.39,4.95
15.36,5.19,4.9
15.52,5.01,4.83
15.68,5.4,4.78
15.84,5.19,4.74
16.0,5.4,4.73
16.16,5.56,4.73
16.32,5.94,4.75
16.48,5.56,4.77
16.64,5.26,4.76
16.8,5.79,4.84
16.96,5.79,4.98
17.12,5.26,5.04
17.28,5.26,5.13
17.44,5.66,5.2
17.6,5.07,5.22
17.76,5.48,5.31
17.92,5.96,5.37
18.08,4.86,5.37
18.24,5.56,5.4
18.4,5.02,5.38
18.56,5.48,5.39
18.72,5.48,5.41
18.88,5.48,5.41
19.04,5.48,5.43
19.2,5.44,5.43
19.36,5.44,5.43
19.52,5.44,5.4
19.68,5.44,5.4
19.84,5.0,5.39
20.0,5.42,5.37
20.16,5.0,5.33
20.32,5.02,5.32
20.48,5.44,5.33
20.64,5.42,5.32
20.8,5.0,5.32
20.96,5.42,5.32
21.12,5.42,5.29
21.28,5.44,5.33
21.44,5.85,5.34
21.6,5.85,5.38
21.76,5.44,5.38
21.92,5.44,5.38
22.08,5.85,5.4
22.24,5.02,5.38
22.4,5.42,5.38
22.56,6.27,5.42
22.72,5.48,5.42
22.88,5.44,5.43
23.04,5.89,5.47
23.2,5.85,5.49
23.36,5.0,5.49
23.52,5.89,5.54
23.68,6.27,5.58
23.84,6.25,5.62
24.0,5.85,5.66
24.16,6.27,5.7
24.32,6.25,5.75
24.48,6.27,5.79
24.64,6.25,5.81
24.8,6.67,5.85
24.96,6.25,5.89
25.12,6.27,5.93
25.28,6.67,5.97
25.44,6.25,6.03
25.6,6.27,6.07
25.76,6.27,6.07
25.92,6.25,6.11
26.08,6.25,6.11
26.24,6.67,6.22
26.4,6.67,6.26
26.56,6.67,6.34
26.72,6.25,6.36
26.88,6.68,6.38
27.04,6.27,6.38
27.2,6.25,6.4
27.36,6.67,6.42
27.52,6.68,6.44
27.68,6.25,6.44
27.84,7.1,6.48
28.0,6.25,6.46
28.16,6.27,6.46
28.32,6.27,6.46
28.48,5.85,6.42
28.64,6.25,6.42
28.8,6.25,6.42
28.96,5.85,6.4
29.12,6.27,6.4
29.28,6.27,6.38
29.44,6.25,6.36
29.6,5.85,6.32
29.76,5.85,6.28
29.92,6.67,6.3
30.08,5.84,6.26
30.24,6.27,6.26
30.4,6.25,6.26
