time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.0,1.12
0.32,0.41,1.12
0.48,0.0,1.12
0.64,0.0,1.09
0.8,0.0,1.09
0.96,0.0,0.17
1.12,0.0,0.16
1.28,0.58,0.19
1.44,1.29,0.21
1.6,1.29,0.23
1.76,1.47,0.28
1.92,1.47,0.35
2.08,1.74,0.44
2.24,2.05,0.52
2.4,1.74,0.61
2.56,2.33,0.71
2.72,2.05,0.81
2.88,2.38,0.92
3.04,2.62,1.05
3.2,2.19,1.16
3.36,2.38,1.28
3.52,2.33,1.38
3.68,2.91,1.52
3.84,2.33,1.64
4.0,2.64,1.77
4.16,2.62,1.9
4.32,2.33,2.01
4.48,3.2,2.14
4.64,2.62,2.22
4.8,2.62,2.29
4.96,2.62,2.34
5.12,2.91,2.42
5.28,2.95,2.48
5.44,2.62,2.5
5.6,2.95,2.56
5.76,3.29,2.61
5.92,3.2,2.67
6.08,2.62,2.68
6.24,3.52,2.73
6.4,2.91,2.77
6.56,2.95,2.8
6.72,3.2,2.84
6.88,3.29,2.86
7.04,3.2,2.9
7.2,3.29,2.94
7.36,2.95,2.95
7.52,3.29,3.0
7.68,2.57,2.96
7.84,3.47,3.0
8.0,3.29,3.03
8.16,3.47,3.07
8.32,3.78,3.12
8.48,3.52,3.15
8.64,3.29,3.18
8.8,3.2,3.19
8.96,3.52,3.2
9.12,3.52,3.22
9.28,3.29,3.25
9.44,3.22,3.23
9.6,3.52,3.27
9.76,3.29,3.28
9.92,3.27,3.27
10.08,3.1,3.26
10.24,3.65,3.28
10.4,3.52,3.29
10.56,2.95,3.29
10.72,3.52,3.31
10.88,3.65,3.36
11.04,3.29,3.36
11.2,3.29,3.36
11.36,3.52,3.36
11.52,3.29,3.34
11.68,3.29,3.33
11.84,4.01,3.36
12.0,3.29,3.37
12.16,3.29,3.36
12.32,3.2,3.34
12.48,3.65,3.36
12.64,3.52,3.38
12.8,3.1,3.36
12.96,3.2,3.35
13.12,3.29,3.37
13.28,3.65,3.4
13.44,3.29,3.38
13.6,3.29,3.37
13.76,3.2,3.38
13.92,3.29,3.37
14.08,3.2,3.34
14.24,3.78,3.37
14.4,3.52,3.38
14.56,3.2,3.36
14.72,3.29,3.36
14.88,3.29,3.36
15.04,3.2,3.32
15.2,3.1,3.31
15.36,3.52,3.32
15.52,3.29,3.33
15.68,3.2,3.31
15.84,3.52,3.31
16.0,3.29,3.32
16.16,3.52,3.33
16.32,3.65,3.35
16.48,3.52,3.35
16.64,3.2,3.34
16.8,3.2,3.34
16.96,3.29,3.34
17.12,3.85,3.37
17.28,2.95,3.36
17.44,3.29,3.33
17.6,3.65,3.34
17.76,3.52,3.36
17.92,3.52,3.37
18.08,3.29,3.37
18.24,3.52,3.38
18.4,3.78,3.42
18.56,3.29,3.41
18.72,3.85,3.44
18.88,3.29,3.44
19.04,3.78,3.45
19.2,3.29,3.45
19.36,3.52,3.45
19.52,3.52,3.45
19.68,3.85,3.46
19.84,3.52,3.48
20.0,3.29,3.49
20.16,3.85,3.51
20.32,3.65,3.5
20.48,3.86,3.54
20.64,3.8,3.56
20.8,3.49,3.55
20.96,3.65,3.55
21.12,3.52,3.55
21.28,3.85,3.58
21.44,3.85,3.6
21.6,3.78,3.6
21.76,3.49,3.61
