time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.58,0.19
0.32,0.0,0.19
0.48,0.42,0.19
0.64,0.0,0.19
0.8,0.0,0.19
0.96,0.41,0.18
1.12,0.0,0.16
1.28,0.42,0.18
1.44,0.42,0.2
1.6,0.0,0.18
1.76,0.42,0.2
1.92,0.0,0.2
2.08,0.0,0.18
2.24,0.93,0.21
2.4,0.58,0.21
2.56,1.16,0.23
2.72,0.58,0.26
2.88,1.16,0.31
3.04,0.91,0.32
3.2,1.16,0.38
3.36,0.93,0.42
3.52,1.74,0.5
3.68,1.16,0.54
3.84,1.47,0.61
4.0,1.29,0.67
4.16,1.47,0.76
4.32,2.05,0.86
4.48,1.49,0.92
4.64,1.47,0.97
4.8,1.74,1.06
4.96,1.82,1.13
5.12,1.47,1.21
5.28,2.05,1.31
5.44,1.47,1.34
5.6,2.05,1.41
5.76,1.74,1.44
5.92,2.05,1.52
6.08,1.47,1.53
6.24,2.05,1.59
6.4,1.82,1.62
6.56,1.47,1.65
6.72,2.05,1.67
6.88,1.74,1.7
7.04,1.82,1.72
7.2,1.74,1.74
7.36,2.05,1.77
7.52,1.47,1.74
7.68,2.05,1.77
7.84,1.47,1.77
8.0,1.47,1.76
8.16,2.05,1.77
8.32,1.82,1.79
8.48,1.47,1.76
8.64,2.05,1.79
8.8,1.82,1.78
8.96,1.82,1.78
9.12,2.05,1.78
9.28,1.82,1.8
9.44,2.05,1.8
9.6,1.47,1.78
9.76,2.05,1.81
9.92,1.82,1.8
10.08,1.82,1.8
10.24,1.82,1.8
10.4,1.82,1.81
10.56,2.05,1.81
10.72,1.82,1.83
10.88,1.82,1.81
11.04,2.19,1.85
11.2,2.05,1.88
11.36,1.82,1.87
11.52,1.82,1.87
11.68,1.82,1.88
11.84,1.82,1.87
12.0,1.82,1.87
12.16,2.05,1.88
12.32,2.57,1.91
12.48,2.57,1.94
12.64,2.19,1.95
12.8,2.38,2.0
12.96,1.82,1.99
13.12,2.05,2.0
13.28,2.38,2.02
13.44,1.82,2.02
13.6,2.05,2.03
13.76,2.19,2.04
13.92,2.05,2.05
14.08,1.82,2.05
14.24,2.05,2.04
14.4,1.82,2.03
14.56,2.05,2.04
14.72,1.82,2.04
14.88,1.82,2.04
15.04,1.82,2.04
15.2,2.38,2.07
15.36,2.05,2.07
15.52,1.82,2.04
15.68,2.19,2.02
15.84,1.82,2.0
16.0,2.05,1.98
16.16,2.19,2.0
16.32,1.82,1.99
16.48,2.05,1.97
16.64,1.82,1.97
16.8,1.82,1.96
16.96,2.19,1.96
17.12,2.05,1.96
17.28,1.82,1.96
17.44,1.82,1.95
17.6,1.82,1.95
17.76,1.47,1.93
17.92,2.05,1.94
18.08,2.19,1.95
18.24,1.82,1.95
18.4,1.82,1.93
18.56,2.05,1.93
18.72,2.05,1.93
18.88,1.47,1.9
19.04,2.19,1.92
19.2,1.47,1.89
19.36,1.82,1.87
19.52,1.82,1.87
19.68,1.82,1.86
19.84,1.82,1.86
20.0,1.82,1.86
20.16,1.47,1.83
20.32,2.05,1.83
20.48,1.82,1.83
20.64,1.47,1.81
20.8,1.82,1.81
20.96,1.47,1.81
21.12,2.05,1.81
21.28,1.47,1.77
21.44,1.82,1.77
21.6,1.74,1.77
21.76,1.47,1.74
21.92,1.82,1.73
22.08,1.82,1.75
22.24,1.47,1.71
22.4,1.47,1.71
22.56,1.82,1.71
