time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.0,0.03
0.32,0.0,0.03
0.48,0.41,0.02
0.64,0.0,0.02
0.8,0.0,0.02
0.96,0.42,0.02
1.12,0.0,0.02
1.28,0.0,0.02
1.44,0.41,0.02
1.6,0.41,0.03
1.76,0.0,0.03
1.92,0.58,0.04
2.08,0.58,0.06
2.24,0.91,0.11
2.4,0.58,0.14
2.56,0.91,0.18
2.72,0.58,0.21
2.88,0.58,0.25
3.04,0.58,0.28
3.2,0.91,0.34
3.36,0.91,0.38
3.52,0.58,0.41
3.68,0.58,0.45
3.84,0.81,0.49
4.0,0.91,0.53
4.16,0.93,0.56
4.32,0.91,0.61
4.48,0.58,0.63
4.64,0.91,0.66
4.8,0.81,0.68
4.96,0.58,0.71
5.12,0.58,0.71
5.28,0.91,0.73
5.44,0.91,0.73
5.6,1.16,0.75
5.76,0.91,0.75
5.92,1.29,0.79
6.08,1.16,0.82
6.24,0.91,0.83
6.4,1.29,0.85
6.56,1.47,0.88
6.72,1.29,0.91
6.88,1.16,0.94
7.04,1.29,0.97
7.2,1.47,1.0
7.36,0.91,1.0
7.52,1.29,1.02
7.68,1.16,1.05
7.84,1.47,1.08
8.0,1.29,1.11
8.16,1.16,1.13
8.32,1.29,1.17
8.48,1.47,1.2
8.64,0.91,1.2
8.8,0.91,1.19
8.96,0.91,1.19
9.12,1.47,1.2
9.28,0.81,1.18
9.44,1.16,1.19
9.6,0.91,1.17
9.76,0.91,1.14
9.92,1.29,1.14
10.08,0.91,1.13
10.24,1.16,1.12
10.4,1.29,1.11
10.56,1.47,1.14
10.72,0.91,1.12
10.88,1.47,1.14
11.04,1.29,1.13
11.2,1.47,1.14
11.36,1.29,1.15
11.52,0.91,1.13
11.68,1.47,1.13
11.84,1.29,1.15
12.0,1.47,1.18
12.16,1.29,1.19
12.32,1.47,1.19
12.48,1.47,1.23
12.64,1.47,1.25
12.8,1.29,1.27
12.96,1.29,1.29
13.12,1.16,1.28
13.28,2.05,1.33
13.44,2.33,1.39
13.6,1.47,1.4
13.76,1.47,1.4
13.92,1.82,1.45
14.08,0.91,1.42
14.24,1.67,1.44
14.4,1.16,1.42
14.56,1.47,1.43
14.72,1.67,1.46
14.88,1.47,1.46
15.04,1.82,1.49
15.2,1.29,1.48
15.36,1.82,1.51
15.52,1.29,1.5
15.68,1.29,1.49
15.84,1.47,1.49
16.0,1.29,1.49
16.16,1.82,1.52
16.32,1.29,1.52
16.48,1.47,1.5
16.64,1.82,1.48
16.8,1.47,1.48
16.96,1.29,1.47
17.12,1.47,1.45
17.28,1.29,1.47
17.44,2.33,1.5
17.6,2.38,1.56
17.76,2.38,1.56
17.92,1.29,1.56
18.08,1.82,1.58
18.24,1.47,1.56
18.4,1.82,1.59
18.56,1.82,1.59
18.72,1.47,1.6
18.88,1.82,1.62
19.04,1.29,1.61
19.2,1.82,1.64
19.36,1.47,1.62
19.52,1.47,1.63
19.68,1.67,1.64
19.84,1.47,1.62
20.0,1.82,1.64
20.16,1.47,1.65
20.32,1.82,1.67
20.48,1.67,1.69
20.64,1.82,1.67
20.8,1.47,1.62
20.96,1.82,1.62
21.12,1.47,1.63
21.28,1.82,1.63
21.44,1.47,1.63
21.6,1.47,1.61
21.76,1.67,1.6
21.92,1.47,1.6
22.08,1.47,1.59
22.24,1.29,1.59
22.4,1.16,1.55
22.56,1.47,1.55
22.72,1.29,1.54
22.88,1.47,1.53
23.04,1.29,1.52
23.2,1.29,1.5
23.36,1.47,1.5
23.52,1.47,1.48
23.68,0.91,1.44
23.84,1.29,1.41
24.0,1.29,1.4
24.16,1.47,1.39
24.32,1.47,1.39
24.48,1.29,1.36
24.64,1.47,1.36
24.8,0.91,1.33
24.96,1.82,1.34
25.12,1.47,1.34
25.28,1.29,1.33
25.44,1.16,1.32
25.6,1.47,1.34
25.76,1.47,1.34
25.92,0.91,1.32
26.08,1.22,1.3
26.24,0.81,1.28
26.4,1.29,1.28
26.56,0.81,1.24
26.72,1.47,1.24
26.88,1.82,1.28
27.04,1.47,1.29
27.2,1.47,1.3
27.36,1.47,1.3
27.52,1.82,1.32
27.68,1.29,1.32
27.84,1.29,1.31
28.0,1.47,1.34
28.16,1.47,1.32
28.32,1.67,1.33
28.48,1.29,1.33
28.64,1.47,1.35
28.8,1.49,1.34
28.96,1.74,1.35
29.12,1.47,1.38
29.28,1.47,1.4
29.44,1.47,1.44
29.6,1.47,1.45
29.76,1.29,1.47
29.92,1.47,1.47
30.08,1.49,1.45
30.24,1.82,1.47
30.4,1.47,1.47
30.56,1.29,1.46
30.72,1.47,1.44
30.88,1.16,1.43
31.04,1.47,1.45
31.2,1.47,1.45
31.36,1.29,1.43
31.52,1.29,1.42
31.68,1.47,1.43
31.84,1.29,1.42
32.0,1.29,1.41
32.16,1.29,1.39
32.32,1.47,1.39
32.48,1.47,1.39
32.64,1.29,1.38
32.8,1.47,1.38
32.96,1.47,1.39
33.12,1.82,1.41
33.28,0.91,1.39
33.44,1.47,1.37
33.6,1.82,1.39
33.76,1.29,1.39
33.92,1.47,1.39
