time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.42,0.03
0.32,0.42,0.05
0.48,0.0,0.05
0.64,0.0,0.05
0.8,0.0,0.05
0.96,0.42,0.03
1.12,0.42,0.05
1.28,0.0,0.05
1.44,0.0,0.05
1.6,0.0,0.05
1.76,0.91,0.06
1.92,1.16,0.1
2.08,1.47,0.18
2.24,1.82,0.26
2.4,2.38,0.39
2.56,2.57,0.5
2.72,2.38,0.62
2.88,2.73,0.76
3.04,2.73,0.89
3.2,2.95,1.05
3.36,3.29,1.2
3.52,2.73,1.35
3.68,3.65,1.53
3.84,3.29,1.7
4.0,3.29,1.86
4.16,3.47,2.02
4.32,3.29,2.2
4.48,3.65,2.38
4.64,3.65,2.56
4.8,3.65,2.75
4.96,3.85,2.89
5.12,4.38,3.05
5.28,3.65,3.16
5.44,3.85,3.26
5.6,4.01,3.35
5.76,4.01,3.42
5.92,4.38,3.52
6.08,3.85,3.57
6.24,4.2,3.65
6.4,4.01,3.7
6.56,4.2,3.75
6.72,4.2,3.82
6.88,4.01,3.84
7.04,4.2,3.88
7.2,4.42,3.94
7.36,4.24,3.97
7.52,4.24,4.02
7.68,4.42,4.06
7.84,4.65,4.09
8.0,4.2,4.12
8.16,4.53,4.15
8.32,4.56,4.16
8.48,4.2,4.18
8.64,4.01,4.19
8.8,4.2,4.2
8.96,4.42,4.22
9.12,4.2,4.21
9.28,4.2,4.23
9.44,4.2,4.23
9.6,4.42,4.25
9.76,4.2,4.25
9.92,4.2,4.25
10.08,4.2,4.26
10.24,4.09,4.25
10.4,4.01,4.23
10.56,4.42,4.25
10.72,3.85,4.23
10.88,4.42,4.23
11.04,4.2,4.22
11.2,4.09,4.21
11.36,4.09,4.2
11.52,4.2,4.18
11.68,4.09,4.18
11.84,4.2,4.19
12.0,4.09,4.18
12.16,4.2,4.17
12.32,3.85,4.15
12.48,4.42,4.17
12.64,4.09,4.16
12.8,4.42,4.16
12.96,3.85,4.14
13.12,4.42,4.15
13.28,4.76,4.18
13.44,3.78,4.17
13.6,3.85,4.16
13.76,4.67,4.17
13.92,4.09,4.18
14.08,4.42,4.18
14.24,4.09,4.18
14.4,4.42,4.2
14.56,4.09,4.2
14.72,4.67,4.22
14.88,4.67,4.25
15.04,4.42,4.26
15.2,4.76,4.29
15.36,4.67,4.32
15.52,4.36,4.34
15.68,4.42,4.34
15.84,4.36,4.36
16.0,4.99,4.38
16.16,4.07,4.39
16.32,4.99,4.42
16.48,4.36,4.4
16.64,4.42,4.43
16.8,4.67,4.48
16.96,4.36,4.46
17.12,4.99,4.5
17.28,4.94,4.53
17.44,4.09,4.53
17.6,4.67,4.54
17.76,4.94,4.58
17.92,4.42,4.57
18.08,4.65,4.57
18.24,4.76,4.58
18.4,4.42,4.57
18.56,4.67,4.57
18.72,4.94,4.6
18.88,4.67,4.61
19.04,4.67,4.63
19.2,4.94,4.62
19.36,4.99,4.67
19.52,4.76,4.66
19.68,4.67,4.67
19.84,4.94,4.7
20.0,4.76,4.7
20.16,4.67,4.72
20.32,4.94,4.72
20.48,4.67,4.7
20.64,4.99,4.75
20.8,5.25,4.78
20.96,4.67,4.76
21.12,4.67,4.78
21.28,4.99,4.8
21.44,4.42,4.78
21.6,4.67,4.79
21.76,5.25,4.82
21.92,4.42,4.8
22.08,4.67,4.8
22.24,4.76,4.8
22.4,4.36,4.77
22.56,4.76,4.76
22.72,4.42,4.74
22.88,4.99,4.76
23.04,4.42,4.73
23.2,4.76,4.73
23.36,4.67,4.73
23.52,4.76,4.72
23.68,4.76,4.73
23.84,4.42,4.7
24.0,4.42,4.66
24.16,4.76,4.66
24.32,4.76,4.67
24.48,4.42,4.64
24.64,4.76,4.66
24.8,4.92,4.67
24.96,4.76,4.64
25.12,4.42,4.64
25.28,4.76,4.65
25.44,4.76,4.65
25.6,5.11,4.69
25.76,4.56,4.68
25.92,4.76,4.69
26.08,4.76,4.68
26.24,4.56,4.69
26.4,4.56,4.68
26.56,5.11,4.7
26.72,4.42,4.68
26.88,5.33,4.71
27.04,4.76,4.73
27.2,4.99,4.76
27.36,4.76,4.76
27.52,5.11,4.78
27.68,4.76,4.79
27.84,5.11,4.81
28.0,4.67,4.8
28.16,5.33,4.82
28.32,4.67,4.84
28.48,4.99,4.85
28.64,4.99,4.86
28.8,4.99,4.85
28.96,4.99,4.87
29.12,4.76,4.87
29.28,4.99,4.89
29.44,4.99,4.91
29.6,4.99,4.93
29.76,4.99,4.93
29.92,4.99,4.96
30.08,5.25,4.95
30.24,4.67,4.95
30.4,5.11,4.95
30.56,4.99,4.96
30.72,4.94,4.95
30.88,4.99,4.97
31.04,5.25,4.97
31.2,4.99,4.99
31.36,4.94,4.97
31.52,4.99,4.99
31.68,5.33,5.0
31.84,4.94,5.0
32.0,5.25,5.01
32.16,5.23,5.02
32.32,4.94,5.03
32.48,5.23,5.04
32.64,5.25,5.05
32.8,4.94,5.05
32.96,5.23,5.06
33.12,4.94,5.06
33.28,5.25,5.06
33.44,5.52,5.1
33.6,5.25,5.11
33.76,4.94,5.11
33.92,5.52,5.14
34.08,4.96,5.13
34.24,5.25,5.13
34.4,4.94,5.13
34.56,5.52,5.16
34.72,4.94,5.16
34.88,5.25,5.16
35.04,5.25,5.18
35.2,5.25,5.18
35.36,4.99,5.16
35.52,4.99,5.16
35.68,4.76,5.14
35.84,5.25,5.14
36.0,5.52,5.17
36.16,5.83,5.2
36.32,4.76,5.19
36.48,4.67,5.16
36.64,5.11,5.13
36.8,5.14,5.11
36.96,4.93,5.08
37.12,4.92,5.05
37.28,7.2,5.04
37.44,5.02,5.02
37.6,4.76,5.01
37.76,4.76,4.98
37.92,4.56,4.97
38.08,4.76,4.95
38.24,4.56,4.92
38.4,5.11,4.92
38.56,5.25,4.93
38.72,4.67,4.91
38.88,5.25,4.93
39.04,5.57,4.95
39.2,4.42,4.9
39.36,5.11,4.87
39.52,4.99,4.88
39.68,4.76,4.89
39.84,4.94,4.88
40.0,4.94,4.86
40.16,4.99,4.87
40.32,4.76,4.87
40.64,4.76,2.55
40.8,4.67,5.1
40.96,4.67,5.1
41.12,4.76,5.1
41.28,4.94,5.12
41.44,4.99,5.13
41.6,4.67,5.14
41.76,4.99,5.13
41.92,5.11,5.12
42.08,4.99,5.14
42.24,4.76,5.12
42.4,4.99,5.09
42.56,4.67,5.1
42.72,4.99,5.1
42.88,4.92,5.09
43.04,5.33,5.12
43.2,4.76,5.11
43.36,5.47,5.14
43.52,4.76,5.12
43.68,4.67,5.12
43.84,4.99,4.89
44.0,4.99,4.91
44.16,5.33,4.94
44.32,4.99,4.96
44.48,5.25,4.97
44.64,4.67,4.96
44.8,4.99,4.97
44.96,4.76,4.96
45.12,4.76,4.94
45.28,5.11,4.95
45.44,4.99,4.96
45.6,5.33,4.98
45.76,4.76,4.98
45.92,4.67,4.97
46.08,5.33,4.99
46.24,4.76,4.96
46.4,5.33,4.99
46.56,4.99,4.97
46.72,4.99,4.98
46.88,5.25,5.01
47.04,4.76,5.0
47.2,5.33,5.01
47.36,5.33,5.01
47.52,5.33,5.03
47.68,5.11,5.02
47.84,5.33,5.06
48.0,5.33,5.07
48.16,4.99,5.08
48.32,5.57,5.12
48.48,4.76,5.11
48.64,5.47,5.13
48.8,5.47,5.14
48.96,5.33,5.16
49.12,5.11,5.19
49.28,5.25,5.18
49.44,5.67,5.23
49.6,5.47,5.23
49.76,5.83,5.27
49.92,5.67,5.31
50.08,5.67,5.33
50.24,5.33,5.36
50.4,5.33,5.36
50.56,5.33,5.36
50.72,5.47,5.36
50.88,5.11,5.36
51.04,5.67,5.38
51.2,5.67,5.4
51.36,5.11,5.41
51.52,5.33,5.39
51.68,5.33,5.42
51.84,5.67,5.43
52.0,5.33,5.43
52.16,5.57,5.44
52.32,5.29,5.44
52.48,5.47,5.46
52.64,5.11,5.43
52.8,5.33,5.42
52.96,5.33,5.4
53.12,5.33,5.38
53.28,5.33,5.36
53.44,5.67,5.38
53.6,5.11,5.37
53.76,5.25,5.36
53.92,5.83,5.38
54.08,5.52,5.4
54.24,5.11,5.37
54.4,5.25,5.35
54.56,5.33,5.36
54.72,5.33,5.36
54.88,5.33,5.36
55.04,5.33,5.34
55.2,5.25,5.33
55.36,5.33,5.32
55.52,5.25,5.32
55.68,5.67,5.33
55.84,5.57,5.36
56.0,5.11,5.35
56.16,5.33,5.35
56.32,5.25,5.34
56.48,4.92,5.32
56.64,5.33,5.3
56.8,4.99,5.3
56.96,5.33,5.3
57.12,5.25,5.27
57.28,4.99,5.25
57.44,4.65,5.22
57.6,4.67,5.2
57.76,4.67,5.16
57.92,4.99,5.15
58.08,4.99,5.13
58.24,5.25,5.12
58.4,4.99,5.11
58.56,5.33,5.11
58.72,5.33,5.12
58.88,4.92,5.08
59.04,4.99,5.05
59.2,4.99,5.04
59.36,5.11,5.03
59.52,5.11,5.02
59.68,4.76,5.02
59.84,5.33,5.02
60.0,4.99,5.02
60.16,5.33,5.02
60.32,4.76,5.0
60.48,4.76,4.98
60.64,5.11,5.01
60.8,4.76,5.02
60.96,4.99,5.03
61.12,4.76,5.02
61.28,4.76,5.01
61.44,4.76,4.99
61.6,5.11,4.99
61.76,5.11,4.98
61.92,4.76,4.95
62.08,4.56,4.94
62.24,4.92,4.93
62.4,4.92,4.93
62.56,4.56,4.9
62.72,4.76,4.88
62.88,5.11,4.9
63.04,4.76,4.87
63.2,5.11,4.88
63.36,4.76,4.85
63.52,4.42,4.83
63.68,5.11,4.85
63.84,4.56,4.82
64.0,5.11,4.84
64.16,5.11,4.85
64.32,5.11,4.87
64.48,4.56,4.86
64.64,4.76,4.86
64.8,4.56,4.83
64.96,4.76,4.81
65.12,4.76,4.81
65.28,5.33,4.85
65.44,4.76,4.84
65.6,4.76,4.83
66.4,4.74,1.16
66.56,4.67,5.78
66.72,4.42,5.75
66.88,4.76,5.75
67.04,4.76,5.73
67.2,4.76,5.73
67.36,4.2,5.72
67.52,4.38,5.68
67.68,4.56,5.68
67.84,4.2,5.64
68.0,4.56,5.61
68.16,4.2,5.56
68.32,4.56,5.56
68.48,4.2,5.53
68.64,4.2,5.52
68.8,4.2,5.49
68.96,4.09,5.45
69.12,4.56,5.42
69.28,4.2,5.39
69.44,4.42,5.37
69.6,3.85,4.38
69.76,4.42,4.37
69.92,4.2,4.36
