time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.93,0.09
0.32,1.25,0.1
0.48,1.31,0.17
0.64,1.25,0.22
0.8,0.93,0.24
0.96,0.93,0.31
1.12,1.25,0.41
1.28,1.67,0.49
7.52,4.11,0.22
9.76,5.06,0.86
9.92,5.44,12.26
10.88,5.72,2.32
11.04,4.34,14.18
11.2,5.15,14.44
11.36,3.94,14.63
11.52,5.02,14.9
11.68,5.07,15.13
11.84,4.66,15.36
12.0,5.96,15.62
12.16,5.44,15.85
12.32,5.84,16.09
13.12,5.59,3.48
13.28,5.89,17.64
13.44,5.44,17.84
13.6,5.44,18.08
13.76,5.84,18.32
13.92,5.84,18.55
14.08,5.44,18.73
14.24,5.85,11.14
14.4,5.85,7.91
14.56,6.78,7.97
14.72,5.84,6.54
14.88,5.44,6.6
15.04,5.44,6.62
15.2,6.25,6.74
15.36,6.31,6.8
15.52,5.85,6.84
15.68,5.89,6.91
15.84,5.48,6.89
16.0,5.44,6.89
16.16,5.48,6.87
16.32,5.48,5.74
16.48,5.4,5.7
16.64,5.15,5.68
16.8,5.42,5.68
16.96,5.85,5.68
17.12,5.84,5.68
17.28,5.85,5.7
17.44,6.31,5.72
17.6,5.42,5.7
17.76,5.48,5.64
17.92,5.89,5.63
18.08,5.44,5.63
18.24,5.48,5.63
18.4,5.84,5.61
18.56,5.44,5.57
18.72,5.48,5.55
18.88,5.02,5.51
19.04,4.6,5.46
19.2,5.85,5.48
19.36,5.0,5.46
19.52,5.15,5.44
19.68,5.07,5.44
19.84,5.48,5.46
20.0,5.44,5.46
20.16,5.89,5.46
20.32,5.84,5.46
20.48,5.02,5.42
20.64,5.48,5.38
20.8,5.44,5.38
20.96,5.02,5.37
21.12,5.56,5.35
21.28,5.96,5.38
21.44,5.44,5.38
21.6,5.42,5.36
21.76,5.07,5.35
21.92,5.0,5.32
22.08,5.44,5.34
22.24,5.89,5.4
22.4,5.0,5.36
22.56,5.48,5.39
22.72,5.02,5.38
22.88,5.02,5.38
23.04,5.02,5.36
23.2,4.66,5.32
23.36,5.15,5.28
23.52,4.75,5.22
23.68,4.34,5.19
23.84,5.02,5.16
24.0,4.66,5.12
24.16,4.66,5.11
24.32,4.66,5.11
24.48,5.02,5.01
24.64,4.59,4.97
24.8,4.6,4.93
24.96,4.6,4.91
25.12,5.07,4.91
25.28,5.02,4.9
25.44,5.01,4.84
25.6,5.15,4.85
25.76,5.15,4.83
25.92,5.26,4.84
26.08,5.02,4.84
26.24,5.0,4.84
26.4,4.59,4.83
26.56,5.02,4.82
26.72,4.6,4.81
26.88,5.0,4.84
27.04,5.48,4.86
27.2,4.75,4.85
27.36,5.02,4.87
27.52,5.44,4.91
27.68,6.06,4.95
27.84,5.66,5.0
28.0,5.79,5.05
28.16,5.48,5.09
28.32,5.96,5.14
28.48,5.96,5.18
28.64,6.46,5.26
28.8,5.84,5.3
28.96,5.84,5.33
29.12,5.42,5.35
29.28,6.31,5.41
29.44,5.85,5.45
29.6,5.84,5.51
29.76,5.85,5.55
29.92,5.84,5.62
30.08,5.85,5.66
30.24,5.89,5.68
30.4,5.84,5.75
30.56,5.85,5.79
30.72,6.27,5.83
30.88,5.42,5.8
31.04,5.85,5.82
31.2,5.85,5.84
31.36,5.85,5.86
31.52,5.44,5.84
31.68,5.85,5.84
31.84,5.42,5.8
32.0,5.85,5.8
32.16,5.66,5.79
32.32,5.66,5.79
32.48,5.89,5.77
32.64,5.89,5.77
32.8,5.44,5.76
32.96,5.89,5.76
33.12,5.85,5.76
33.28,5.44,5.74
33.44,5.85,5.74
33.6,5.89,5.74
33.76,5.84,5.74
33.92,5.84,5.72
34.08,5.42,5.72
34.24,5.44,5.69
34.4,5.84,5.69
34.56,5.42,5.67
34.72,5.42,5.67
34.88,5.84,5.66
35.04,5.44,5.67
35.2,5.44,5.64
35.36,5.44,5.64
35.52,6.31,5.67
35.68,6.78,5.71
35.84,6.37,5.73
36.0,6.78,5.8
36.16,6.31,5.82
36.32,5.96,5.82
36.48,5.85,5.84
36.64,5.96,5.85
36.8,6.31,5.88
36.96,5.89,5.88
37.12,6.31,5.9
37.28,5.48,5.91
37.44,5.85,5.93
37.6,5.89,5.93
37.76,5.96,5.96
37.92,6.27,6.0
38.08,5.89,6.01
38.24,5.48,6.01
38.4,5.85,6.04
38.56,5.85,6.06
38.72,5.44,6.02
38.88,5.85,5.97
39.04,5.85,5.95
39.2,5.84,5.9
39.36,5.84,5.87
39.52,5.44,5.85
39.68,5.84,5.84
39.84,5.44,5.82
40.0,5.44,5.77
40.16,5.84,5.77
40.32,5.44,5.72
40.48,5.42,5.72
40.64,5.44,5.7
40.8,5.84,5.7
40.96,5.84,5.69
41.12,5.84,5.67
41.28,5.85,5.67
41.44,5.44,5.67
41.6,5.42,5.65
41.76,5.85,5.65
41.92,5.85,5.67
42.08,5.44,5.65
42.24,5.84,5.65
42.4,5.85,5.65
42.56,5.85,5.65
42.72,5.84,5.67
42.88,6.27,5.69
43.04,5.89,5.71
43.2,5.48,5.71
43.36,6.25,5.73
43.52,5.84,5.75
43.68,5.84,5.78
43.84,5.84,5.8
44.0,6.27,5.82
44.16,5.42,5.8
44.32,5.84,5.8
44.48,5.89,5.8
44.64,5.42,5.8
44.8,5.02,5.78
44.96,5.85,5.78
45.12,5.89,5.78
45.28,5.84,5.8
45.44,5.84,5.8
45.6,6.37,5.82
45.76,6.68,5.86
45.92,6.68,5.91
46.08,5.85,5.89
46.24,5.89,5.89
46.4,6.31,5.93
46.56,6.27,5.93
46.72,6.31,5.95
46.88,6.68,5.99
47.04,6.68,6.03
47.2,7.13,6.08
47.36,6.25,6.12
47.52,6.68,6.16
47.68,6.25,6.18
47.84,7.13,6.26
48.0,6.68,6.34
48.16,6.25,6.36
48.32,6.68,6.41
48.48,6.25,6.43
48.64,6.25,6.45
48.8,6.25,6.44
48.96,7.42,6.45
49.12,7.1,6.47
49.28,7.09,6.53
49.44,6.27,6.55
49.6,6.68,6.57
49.76,6.72,6.59
49.92,6.67,6.61
50.08,9.3,6.61
50.24,7.68,6.61
50.4,6.53,6.54
50.56,6.32,6.54
50.72,6.46,6.53
50.88,5.89,6.52
51.04,5.89,6.47
51.2,6.46,6.47
51.36,6.71,6.5
51.52,6.46,6.49
51.68,7.1,6.54
51.84,6.97,6.59
52.0,5.56,6.56
52.16,5.96,6.5
52.32,6.31,6.46
52.48,5.96,6.42
52.64,6.37,6.43
52.8,5.96,6.4
52.96,6.46,6.42
53.12,6.31,6.41
53.28,6.27,6.32
53.44,5.85,6.24
53.6,6.37,6.26
53.76,5.89,6.24
53.92,5.85,6.21
54.08,6.31,6.23
54.24,5.85,6.22
54.4,5.89,6.2
54.56,5.85,6.15
54.72,5.84,6.12
54.88,5.84,6.06
55.04,6.27,6.03
55.2,5.44,6.02
55.36,5.85,6.01
55.52,5.85,5.99
55.68,5.85,5.98
55.84,5.44,5.94
56.0,5.44,5.91
56.16,5.56,5.86
56.32,5.44,5.82
56.48,5.42,5.78
56.64,5.44,5.75
56.8,5.84,5.73
56.96,5.44,5.71
57.12,5.42,5.69
57.28,5.85,5.67
57.44,5.44,5.65
57.6,5.42,5.63
57.76,5.48,5.61
57.92,5.44,5.59
58.08,5.02,5.55
58.24,5.02,5.49
58.4,5.44,5.49
58.56,5.44,5.47
58.72,5.44,5.46
58.88,5.42,5.43
59.04,5.02,5.41
59.2,5.48,5.41
59.36,5.02,5.39
59.52,5.85,5.41
59.68,5.42,5.41
59.84,5.44,5.41
60.0,5.44,5.39
60.16,6.27,5.43
60.32,5.89,5.45
60.48,5.42,5.43
60.64,5.84,5.45
60.8,5.85,5.47
60.96,5.42,5.47
61.12,5.85,5.49
61.28,5.89,5.53
61.44,6.27,5.59
61.6,5.48,5.59
61.76,5.84,5.61
61.92,5.44,5.61
62.08,5.85,5.63
62.24,6.25,5.69
62.4,6.25,5.73
62.56,5.85,5.78
62.72,6.25,5.8
62.88,6.27,5.84
63.04,5.85,5.86
63.2,5.84,5.88
63.36,6.27,5.88
63.52,6.27,5.9
63.68,6.31,5.94
63.84,5.85,5.94
64.0,6.27,5.97
64.16,5.84,5.99
64.32,5.44,5.97
64.48,5.84,5.97
64.64,6.27,5.97
64.8,6.31,6.01
64.96,6.27,6.03
65.12,5.85,6.05
65.28,6.27,6.08
65.44,6.27,6.08
65.6,6.27,6.08
65.76,5.89,6.08
65.92,6.25,6.08
66.08,5.85,6.06
66.24,5.85,6.06
66.4,5.84,6.06
66.56,5.84,6.04
66.72,6.25,6.04
