time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.42,0.3
0.32,0.41,0.3
0.48,0.42,0.27
0.64,0.41,0.29
0.8,0.0,0.29
0.96,0.58,0.28
1.12,0.41,0.3
1.28,0.42,0.28
1.44,0.58,0.27
1.6,0.58,0.23
1.76,1.16,0.18
1.92,1.16,0.17
2.08,1.74,0.23
2.24,1.47,0.27
2.4,1.47,0.34
2.56,2.05,0.46
2.72,2.05,0.57
2.88,1.29,0.66
3.04,1.62,0.73
3.2,2.07,0.82
3.36,2.19,0.91
3.52,2.19,1.03
3.68,2.19,1.13
3.84,2.73,1.28
4.0,3.29,1.45
4.16,2.73,1.59
4.32,2.38,1.73
4.48,2.95,1.86
4.64,3.1,1.99
4.8,2.62,2.09
4.96,2.95,2.18
5.12,3.1,2.28
5.28,2.96,2.34
5.44,3.29,2.43
5.6,2.95,2.51
5.76,3.29,2.57
5.92,2.95,2.62
6.08,3.29,2.72
6.24,2.95,2.79
6.4,2.73,2.83
6.56,2.95,2.87
6.72,3.29,2.92
6.88,3.1,2.97
7.04,3.22,2.98
7.2,2.95,2.97
7.36,3.52,3.0
7.52,3.29,3.05
7.68,3.2,3.06
7.84,2.73,3.04
8.0,3.65,3.1
8.16,3.29,3.11
8.32,3.1,3.11
8.48,3.29,3.13
8.64,3.47,3.14
8.8,3.1,3.15
8.96,3.86,3.17
9.12,3.65,3.21
9.28,3.65,3.22
9.44,4.01,3.28
9.6,3.1,3.29
9.76,3.65,3.33
9.92,3.65,3.35
10.08,3.65,3.38
10.24,3.65,3.41
10.4,3.65,3.45
10.56,3.29,3.44
10.72,3.1,3.43
10.88,2.95,3.42
11.04,3.29,3.44
11.2,3.29,3.43
11.36,2.95,3.41
11.52,3.29,3.42
11.68,2.95,3.4
11.84,3.1,3.38
12.0,3.52,3.4
12.16,2.73,3.35
12.32,3.29,3.33
12.48,3.29,3.31
12.64,3.1,3.27
12.8,3.1,3.27
12.96,2.73,3.22
13.12,2.87,3.17
13.28,2.96,3.14
13.44,3.1,3.11
13.6,2.96,3.07
13.76,3.47,3.08
13.92,3.1,3.08
14.08,3.1,3.09
14.24,3.47,3.1
14.4,3.1,3.09
14.56,3.47,3.12
14.72,3.1,3.11
14.88,3.35,3.13
15.04,2.96,3.12
15.2,3.35,3.12
15.36,3.47,3.15
15.52,3.47,3.17
15.68,2.95,3.15
15.84,3.65,3.17
16.0,3.29,3.18
16.16,2.95,3.19
16.32,3.52,3.22
16.48,3.65,3.26
16.64,3.52,3.27
16.8,3.52,3.3
16.96,3.29,3.29
17.12,3.29,3.3
17.28,3.71,3.29
17.44,3.49,3.29
17.6,3.2,3.29
17.76,3.2,3.28
17.92,3.29,3.29
18.08,3.29,3.29
18.24,3.29,3.32
18.4,2.95,3.31
18.56,3.1,3.29
18.72,2.73,3.26
18.88,3.29,3.27
19.04,3.29,3.26
19.2,2.96,3.23
19.36,3.1,3.24
19.52,3.1,3.21
19.68,3.29,3.2
19.84,2.95,3.17
20.0,3.52,3.17
20.16,3.52,3.18
20.32,3.2,3.17
20.48,3.52,3.19
20.64,5.56,3.22
20.8,3.94,3.22
20.96,3.55,3.23
21.12,3.8,3.25
21.28,3.85,3.28
21.44,3.49,3.29
21.6,3.78,3.34
21.76,3.2,3.35
21.92,4.09,3.42
22.08,3.52,3.43
22.24,3.78,3.46
22.4,4.09,3.53
22.56,3.78,3.57
22.72,3.85,3.62
22.88,3.2,3.62
23.04,3.49,3.65
23.2,3.49,3.65
23.36,2.95,3.62
23.52,3.65,3.63
23.68,3.52,3.63
23.84,3.65,3.58
24.0,3.65,3.59
24.16,3.85,3.61
24.32,3.85,3.62
24.48,3.85,3.62
24.64,3.85,3.64
24.8,3.52,3.63
24.96,3.78,3.66
25.12,3.85,3.64
25.28,3.78,3.66
25.44,3.52,3.64
25.6,4.09,3.64
25.76,3.78,3.64
25.92,4.09,3.66
26.08,3.49,3.67
26.24,4.09,3.7
26.4,3.77,3.66
26.56,3.55,3.66
26.72,3.71,3.65
26.88,3.55,3.65
27.04,3.49,3.65
27.2,3.55,3.65
27.36,3.8,3.65
27.52,3.34,3.62
27.68,3.22,3.59
27.84,2.91,3.55
28.0,3.55,3.56
28.16,3.34,3.53
28.32,4.07,3.55
28.48,3.52,3.54
