time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0,0.02
0.32,0,0.02
0.48,0,0.02
0.64,0.42,0.04
0.8,0.41,0.05
0.96,0.58,0.02
1.12,0.42,0.04
1.28,0.42,0.02
1.44,0.41,0.03
1.6,0.41,0.04
1.76,0.42,0.05
1.92,0.41,0.06
2.08,0.41,0.08
2.24,0.58,0.11
2.4,0.41,0.13
2.56,0.58,0.16
2.72,0.58,0.19
2.88,0.41,0.2
3.04,0.41,0.22
3.2,0.58,0.25
3.36,0.41,0.26
3.52,0.91,0.31
3.68,0.58,0.34
3.84,0.41,0.36
4,0.91,0.39
4.16,0.41,0.42
4.32,0.58,0.46
4.48,0.91,0.49
4.64,0.91,0.52
4.8,1.16,0.56
4.96,0.91,0.59
5.12,0.91,0.62
5.28,1.29,0.67
5.44,0.91,0.68
5.6,0.91,0.71
5.76,0.91,0.73
5.92,0.91,0.75
6.08,1.47,0.8
6.24,0.91,0.83
6.4,1.29,0.87
6.56,1.16,0.9
6.72,1.29,0.92
6.88,1.16,0.95
7.04,0.81,0.97
7.2,1.47,0.99
7.36,0.91,1.02
7.52,1.29,1.06
7.68,0.91,1.06
7.84,0.91,1.06
8,0.91,1.05
8.16,1.47,1.08
8.32,1.16,1.09
8.48,0.81,1.06
8.64,0.91,1.06
8.8,0.91,1.06
8.96,1.47,1.09
9.12,0.91,1.09
9.28,1.29,1.08
9.44,1.47,1.1
9.6,1.29,1.1
9.76,1.16,1.1
9.92,0.91,1.09
10.08,1.29,1.09
10.24,1.29,1.12
10.4,0.91,1.09
10.56,1.29,1.11
10.72,1.47,1.12
10.88,0.91,1.12
11.04,1.47,1.15
11.2,0.41,1.12
11.36,1.29,1.11
11.52,0.91,1.1
11.68,1.29,1.13
11.84,1.16,1.14
12,1.16,1.15
12.16,1.29,1.14
12.32,0.91,1.14
12.48,0.91,1.12
12.64,1.47,1.12
12.8,1.29,1.12
12.96,0.91,1.11
13.12,1.47,1.14
13.28,0.91,1.12
13.44,0.91,1.12
13.6,1.47,1.12
13.76,1.29,1.12
13.92,1.16,1.1
14.08,2.98,1.19
14.24,2.05,1.22
14.4,1.16,1.26
14.56,1.82,1.29
14.72,0.91,1.29
14.88,1.47,1.3
15.04,0.81,1.28
15.2,0.91,1.26
15.36,1.16,1.26
15.52,1.47,1.29
15.68,0.91,1.29
15.84,1.29,1.28
16,0.91,1.26
16.16,1.16,1.27
16.32,0.91,1.24
16.48,0.91,1.24
16.64,1.29,1.27
16.8,0.91,1.24
16.96,0.58,1.21
17.12,0.58,1.18
17.28,1.29,1.11
17.44,1.16,1.06
17.6,0.58,1.03
17.76,0.91,0.99
17.92,1.16,1
18.08,0.91,0.97
18.24,1.29,1
18.4,0.91,1
18.56,0.91,0.99
18.72,1.16,0.97
18.88,0.91,0.97
19.04,0.91,0.95
19.2,1.16,0.96
19.36,1.47,0.98
19.52,1.16,0.99
19.68,0.41,0.96
19.84,1.47,0.97
20,0.91,0.97
20.16,1.74,1.03
20.32,1.47,1.08
20.48,1.16,1.07
20.64,0.91,1.06
20.8,0.91,1.08
20.96,0.91,1.08
21.12,1.47,1.09
21.28,1.16,1.11
21.44,0.91,1.09
21.6,1.16,1.1
21.76,1.29,1.12
21.92,0.91,1.11
22.08,1.49,1.13
22.24,1.49,1.15
22.4,1.49,1.17
22.56,1.16,1.15
22.72,0.91,1.14
22.88,1.47,1.2
23.04,0.41,1.14
23.2,0.91,1.14
23.36,0.91,1.1
23.52,0.91,1.07
23.68,0.81,1.04
23.84,1.49,1.07
24,1.16,1.08
24.16,0.91,1.08
24.32,1.16,1.07
24.48,0.91,1.05
24.64,0.91,1.05
24.8,0.58,1.02
24.96,1.16,1.02
25.12,1.16,1.03
25.28,0.91,1.01
25.44,1.16,0.99
25.6,1.16,0.98
25.76,1.16,0.98
25.92,0.91,0.98
26.08,0.91,0.95
26.24,0.58,0.97
26.4,1.16,0.98
26.56,0.91,0.98
26.72,0.91,0.98
26.88,0.93,0.99
27.04,1.29,0.98
27.2,0.91,0.97
27.36,0.81,0.95
27.52,0.58,0.93
