time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.0,0.03
0.32,0.0,0.02
0.48,0.0,0.03
0.64,0.0,0.03
0.8,0.0,0.03
0.96,0.0,0.03
1.12,0.0,0.03
1.28,0.0,0.03
1.44,1.49,0.05
1.6,0.42,0.07
1.76,0.0,0.07
1.92,0.41,0.07
2.08,0.0,0.07
2.24,0.42,0.11
2.4,0.41,0.11
2.56,0.58,0.13
2.72,0.91,0.15
2.88,1.16,0.2
3.04,0.91,0.23
3.2,1.29,0.28
3.36,1.16,0.34
3.52,1.29,0.39
3.68,1.47,0.47
3.84,1.29,0.52
4.0,1.47,0.6
4.16,1.74,0.68
4.32,1.29,0.74
4.48,1.47,0.82
4.64,1.82,0.9
4.8,1.47,0.96
4.96,1.67,1.04
5.12,2.05,1.16
5.28,1.82,1.25
5.44,1.74,1.33
5.6,2.19,1.42
5.76,2.05,1.49
5.92,2.05,1.55
6.08,2.38,1.61
6.24,1.82,1.66
6.4,2.38,1.71
6.56,2.05,1.76
6.72,2.19,1.8
6.88,1.82,1.82
7.04,2.38,1.88
7.2,2.38,1.92
7.36,1.82,1.93
7.52,2.38,1.98
7.68,2.19,2.02
7.84,2.38,2.05
8.0,2.19,2.08
8.16,2.33,2.11
8.32,2.05,2.11
8.48,2.19,2.13
8.64,2.05,2.15
8.8,2.19,2.15
8.96,2.05,2.15
9.12,2.38,2.17
9.28,2.38,2.17
9.44,1.82,2.17
9.6,2.38,2.17
9.76,2.38,2.18
9.92,2.73,2.21
10.08,1.82,2.21
10.24,2.38,2.21
10.4,2.73,2.23
10.56,2.38,2.26
10.72,2.38,2.26
10.88,2.38,2.27
11.04,2.19,2.26
11.2,2.38,2.27
11.36,2.19,2.26
11.52,2.38,2.28
11.68,1.82,2.26
11.84,2.73,2.3
12.0,2.19,2.3
12.16,2.38,2.32
12.32,1.82,2.29
12.48,2.38,2.29
12.64,3.74,2.38
12.8,3.1,2.42
12.96,2.57,2.42
13.12,2.73,2.42
13.28,2.38,2.45
13.44,2.19,2.44
13.6,2.73,2.44
13.76,2.19,2.43
13.92,2.73,2.45
14.08,2.38,2.45
14.24,2.05,2.44
14.4,2.38,2.44
14.56,2.57,2.46
14.72,2.62,2.47
14.88,2.38,2.5
15.04,2.73,2.5
15.2,2.38,2.51
15.36,2.05,2.49
15.52,2.38,2.52
15.68,2.38,2.52
15.84,2.38,2.45
16.0,2.05,2.4
16.16,2.19,2.38
16.32,2.62,2.38
16.48,2.19,2.37
16.64,2.05,2.36
16.8,1.82,2.31
