time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.91,2.11
0.32,0.58,2.1
0.48,0.0,2.1
0.64,0.42,2.08
0.8,0.41,2.08
0.96,0.41,2.05
1.12,0.0,2.05
1.28,0.0,2.05
1.44,0.41,2.05
1.6,0.42,2.07
1.76,0.58,2.06
1.92,0.91,2.08
2.08,0.91,0.2
2.24,1.82,0.28
2.4,1.74,0.37
2.56,1.47,0.44
2.72,1.16,0.49
2.88,1.49,0.55
3.04,1.82,0.63
3.2,2.05,0.7
3.36,2.62,0.81
3.52,2.05,0.94
3.68,2.05,1.04
3.84,2.38,1.17
4.0,2.38,1.31
4.16,2.38,1.41
4.32,2.05,1.51
4.48,2.62,1.64
4.64,2.62,1.76
4.8,2.38,1.86
4.96,2.62,1.96
5.12,2.38,2.04
5.28,2.38,2.11
5.44,2.38,2.14
5.6,2.87,2.18
5.76,2.38,2.23
5.92,2.73,2.31
6.08,2.05,2.34
6.24,2.95,2.4
6.4,2.38,2.41
6.56,2.62,2.41
6.72,2.62,2.44
6.88,2.95,2.49
7.04,2.38,2.49
7.2,2.38,2.49
7.36,2.95,2.52
7.52,2.38,2.53
7.68,2.38,2.52
7.84,2.95,2.54
8.0,2.38,2.54
8.16,2.95,2.56
8.32,2.96,2.58
8.48,3.1,2.61
8.64,3.1,2.65
8.8,2.73,2.65
8.96,2.91,2.68
9.12,2.62,2.67
9.28,2.73,2.7
9.44,2.95,2.7
9.6,2.38,2.7
9.76,2.95,2.72
9.92,2.73,2.73
10.08,2.62,2.71
10.24,2.38,2.71
10.4,2.95,2.74
10.56,2.95,2.74
10.72,3.1,2.77
10.88,3.1,2.81
11.04,2.73,2.8
11.2,2.62,2.81
11.36,2.95,2.81
11.52,2.38,2.78
11.68,2.95,2.78
11.84,2.95,2.77
12.0,2.73,2.77
12.16,2.95,2.78
12.32,2.95,2.79
12.48,2.95,2.81
12.64,2.62,2.79
12.8,2.38,2.79
12.96,2.73,2.78
13.12,2.95,2.79
13.28,2.38,2.78
13.44,2.38,2.78
13.6,2.38,2.75
13.76,2.33,2.72
13.92,2.95,2.71
14.08,2.38,2.68
14.24,2.95,2.69
14.4,2.38,2.68
14.56,2.62,2.66
14.72,2.95,2.69
14.88,2.62,2.67
15.04,2.73,2.66
15.2,2.19,2.63
15.36,2.95,2.63
15.52,2.38,2.6
15.68,2.62,2.58
15.84,2.38,2.57
16.0,2.73,2.59
16.16,2.62,2.58
16.32,2.38,2.56
16.48,2.38,2.56
16.64,2.33,2.55
16.8,2.62,2.56
16.96,2.73,2.58
17.12,2.38,2.56
17.28,2.95,2.58
17.44,2.73,2.57
17.6,1.49,2.52
17.76,2.06,2.49
17.92,2.73,2.48
18.08,2.57,2.47
18.24,2.05,2.44
18.4,2.62,2.46
18.56,2.05,2.42
18.72,2.19,2.4
18.88,2.62,2.4
19.04,2.57,2.41
19.2,2.19,2.38
19.36,2.73,2.39
19.52,2.38,2.39
19.68,2.57,2.39
19.84,2.62,2.41
20.0,2.73,2.42
20.16,2.19,2.39
20.32,2.73,2.4
20.48,2.62,2.39
20.64,2.73,2.39
20.8,2.19,2.43
20.96,2.73,2.47
21.12,2.62,2.46
21.28,4.01,2.54
21.44,3.1,2.59
21.6,2.73,2.6
21.76,2.73,2.63
21.92,2.62,2.65
22.08,2.62,2.65
22.24,2.95,2.67
22.4,2.95,2.71
22.56,2.95,2.72
22.72,2.73,2.74
22.88,2.73,2.75
23.04,3.2,2.78
23.2,2.95,2.79
23.36,2.19,2.79
23.52,3.29,2.82
23.68,2.91,2.83
23.84,3.2,2.85
24.0,2.73,2.88
24.16,2.62,2.87
24.32,2.95,2.89
24.48,3.2,2.85
24.64,3.29,2.86
24.8,2.38,2.85
24.96,3.29,2.87
25.12,2.91,2.89
25.28,3.1,2.91
25.44,2.95,2.91
25.6,2.73,2.9
25.76,2.91,2.89
25.92,3.2,2.92
26.08,2.73,2.92
26.24,2.95,2.9
26.4,2.95,2.9
26.56,2.95,2.94
26.72,3.1,2.93
26.88,2.91,2.93
27.04,2.95,2.92
27.2,2.62,2.92
27.36,2.95,2.93
27.52,2.57,2.91
27.68,2.62,2.88
27.84,2.95,2.86
28.0,2.95,2.89
28.16,2.91,2.87
28.32,2.95,2.87
28.48,2.62,2.85
28.64,2.73,2.84
28.8,2.95,2.85
28.96,2.38,2.83
29.12,3.2,2.83
29.28,2.38,2.81
29.44,2.95,2.81
29.6,2.62,2.8
29.76,3.2,2.81
29.92,2.38,2.78
30.08,3.2,2.79
30.24,2.38,2.76
30.4,2.91,2.78
30.56,2.62,2.76
30.72,2.95,2.78
30.88,2.95,2.8
31.04,2.95,2.8
31.2,2.95,2.8
31.36,2.62,2.79
31.52,2.95,2.79
31.68,2.95,2.8
31.84,2.73,2.8
32.0,2.62,2.79
32.16,3.29,2.83
32.32,2.95,2.82
32.48,2.62,2.83
32.64,3.22,2.84
32.8,3.2,2.87
32.96,2.73,2.84
33.12,3.29,2.89
33.28,2.95,2.88
33.44,2.95,2.91
33.6,2.95,2.91
33.76,2.62,2.91
33.92,2.95,2.91
34.08,3.29,2.93
34.24,2.62,2.91
34.4,2.95,2.91
34.56,2.73,2.92
34.72,2.33,2.88
34.88,2.95,2.88
35.04,2.73,2.88
35.2,2.95,2.9
35.36,2.95,2.88
35.52,2.38,2.85
35.68,3.2,2.88
35.84,3.1,2.88
36.0,2.95,2.87
36.16,2.95,2.88
36.32,2.95,2.86
36.48,2.62,2.85
36.64,2.33,2.81
36.8,2.95,2.81
36.96,2.62,2.81
37.12,2.62,2.8
37.28,2.95,2.78
37.44,2.57,2.77
37.6,3.29,2.79
37.76,2.91,2.8
37.92,2.73,2.82
38.08,2.33,2.78
38.24,2.62,2.78
38.4,2.73,2.77
38.56,2.38,2.74
38.72,2.95,2.77
38.88,2.62,2.74
39.04,2.38,2.71
39.2,2.95,2.71
39.36,2.95,2.71
39.52,2.95,2.71
39.68,2.95,2.72
39.84,2.73,2.74
40.0,2.73,2.73
40.16,2.62,2.73
40.32,2.95,2.75
40.48,3.1,2.75
40.64,2.95,2.78
40.8,3.1,2.77
40.96,2.95,2.77
41.12,2.62,2.77
41.28,2.91,2.79
41.44,2.73,2.8
41.6,2.95,2.81
41.76,3.29,2.86
41.92,3.29,2.87
42.08,2.73,2.88
42.24,2.73,2.9
42.4,2.62,2.88
42.56,2.95,2.88
42.72,3.1,2.89
42.88,2.73,2.87
43.04,2.95,2.89
43.2,3.1,2.9
43.36,3.29,2.94
43.52,2.95,2.94
43.68,2.73,2.92
43.84,2.62,2.9
44.0,3.29,2.91
44.16,2.73,2.9
44.32,2.95,2.92
44.48,2.95,2.93
44.64,2.95,2.94
44.8,2.73,2.93
44.96,2.95,2.91
45.12,2.95,2.91
45.28,2.95,2.89
45.44,2.73,2.89
45.6,2.95,2.91
45.76,2.95,2.91
45.92,3.34,2.9
46.08,2.91,2.91
46.24,2.95,2.91
46.4,2.95,2.9
46.56,3.29,2.9
46.72,3.1,2.91
46.88,2.91,2.92
47.04,2.95,2.93
47.2,2.62,2.9
47.36,2.95,2.91
47.52,2.62,2.89
47.68,2.91,2.89
47.84,3.29,2.91
48.0,2.95,2.92
48.16,3.43,2.91
48.32,2.64,2.9
48.48,2.91,2.9
48.64,2.62,2.9
48.8,2.62,2.88
48.96,3.2,2.89
49.12,3.2,2.9
49.28,2.91,2.9
49.44,3.9,2.94
49.6,2.98,2.94
49.76,3.49,2.95
49.92,2.98,2.95
50.08,3.85,2.99
50.24,2.64,2.98
50.4,6.08,3.07
50.56,3.29,3.08
50.72,2.95,3.1
50.88,3.2,3.11
51.04,3.1,3.1
51.2,3.2,3.11
51.36,3.2,3.14
51.52,3.29,3.17
51.68,3.29,3.19
51.84,2.73,3.19
52.0,3.52,3.24
52.16,3.29,3.24
52.32,2.64,3.21
52.48,2.91,3.21
52.64,3.65,3.21
52.8,2.95,3.22
52.96,4.01,3.25
53.12,2.96,3.26
53.28,3.47,3.23
53.44,3.74,3.29
53.6,2.57,3.15
53.76,5.02,3.14
53.92,3.49,3.16
54.08,3.49,3.18
54.24,3.2,3.18
54.4,3.2,3.18
54.56,2.95,3.17
54.72,2.91,3.15
54.88,3.49,3.16
55.04,3.49,3.2
55.2,2.95,3.17
55.36,3.49,3.18
55.52,3.29,3.22
55.68,3.85,3.26
55.84,3.52,3.26
56.0,3.22,3.27
56.16,3.52,3.25
56.32,2.95,3.26
56.48,3.29,3.26
56.64,3.2,3.26
56.8,3.29,3.3
56.96,3.49,3.29
57.12,4.09,3.32
57.28,3.78,3.34
57.44,2.95,3.33
57.6,3.29,3.33
57.76,3.52,3.36
57.92,3.2,3.38
58.08,3.52,3.38
58.24,2.07,3.3
58.4,2.57,3.27
58.56,3.78,3.29
58.72,3.29,3.29
58.88,3.29,3.26
59.04,2.73,3.22
59.2,3.52,3.24
59.36,3.22,3.22
59.52,3.1,3.23
59.68,3.2,3.22
59.84,3.2,3.22
60.0,3.29,3.22
60.16,3.52,3.23
60.32,3.1,3.17
60.48,3.52,3.16
60.64,3.2,3.17
60.8,2.96,3.15
60.96,2.73,3.11
61.12,3.52,3.13
61.28,2.95,3.1
61.44,3.52,3.18
61.6,2.95,3.2
61.76,2.95,3.16
61.92,3.29,3.16
62.08,2.73,3.13
62.24,3.52,3.17
62.4,3.2,3.16
62.56,2.96,3.15
62.72,3.52,3.17
62.88,3.2,3.17
63.04,2.95,3.16
63.2,2.73,3.13
63.36,2.95,3.1
63.52,2.73,3.08
63.68,2.95,3.06
63.84,2.38,3.02
64.0,2.95,3.02
64.16,2.73,3.02
64.32,2.62,2.98
64.48,2.38,2.95
64.64,2.62,2.9
64.8,2.95,2.9
64.96,3.47,2.92
65.12,3.2,2.92
65.28,3.1,2.94
65.44,2.95,2.91
65.6,3.2,2.91
