time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.42,0.04
0.32,0.0,0.02
0.48,0.0,0.02
0.64,0.41,0.04
0.8,0.0,0.04
0.96,0.0,0.04
1.12,0.41,0.02
1.28,0.42,0.03
1.44,0.0,0.05
1.6,0.0,0.05
1.76,0.0,0.05
1.92,0.0,0.04
2.08,0.41,0.03
2.24,0.0,0.03
2.4,0.0,0.03
2.56,0.41,0.02
2.72,0.41,0.03
2.88,0.42,0.02
3.04,0.58,0.05
3.2,0.91,0.08
3.36,0.91,0.14
3.52,0.91,0.18
3.68,1.16,0.24
3.84,1.29,0.28
4.0,1.47,0.36
4.16,1.47,0.43
4.32,1.47,0.52
4.48,1.82,0.62
4.64,1.47,0.7
4.8,1.82,0.79
4.96,2.05,0.89
5.12,1.47,0.96
5.28,1.82,1.04
5.44,2.05,1.14
5.6,1.82,1.23
5.76,2.05,1.35
5.92,1.47,1.41
6.08,2.05,1.5
6.24,1.82,1.56
6.4,2.05,1.62
6.56,1.82,1.66
6.72,1.82,1.71
6.88,2.05,1.75
7.04,2.05,1.79
7.2,1.82,1.81
7.36,2.05,1.84
7.52,2.05,1.86
7.68,1.82,1.86
7.84,1.72,1.85
8.0,1.72,1.83
8.16,1.82,1.82
8.32,2.05,1.85
8.48,1.82,1.85
8.64,2.33,1.86
8.8,2.38,1.89
8.96,1.82,1.87
9.12,2.05,1.9
9.28,2.05,1.9
9.44,2.38,1.93
9.6,2.19,1.94
9.76,1.82,1.94
9.92,2.05,1.95
10.08,2.38,1.96
10.24,2.05,1.96
10.4,1.82,1.96
10.56,1.82,1.95
10.72,2.05,1.95
10.88,2.38,1.98
11.04,2.05,2.02
11.2,2.19,2.06
11.36,2.05,2.07
11.52,2.38,2.09
11.68,2.38,2.12
11.84,1.82,2.1
12.0,2.38,2.1
12.16,1.82,2.1
12.32,2.62,2.13
12.48,1.82,2.11
12.64,2.38,2.11
12.8,2.38,2.13
12.96,2.19,2.14
13.12,3.1,2.19
13.28,3.1,2.23
13.44,2.73,2.26
13.6,2.62,2.3
13.76,2.73,2.35
13.92,2.19,2.36
14.08,2.05,2.34
14.24,2.38,2.36
14.4,2.62,2.38
14.56,2.57,2.4
14.72,2.57,2.41
14.88,2.19,2.4
15.04,2.38,2.43
15.2,2.38,2.43
15.36,2.19,2.44
15.52,2.38,2.43
15.68,2.19,2.45
15.84,2.38,2.45
16.0,2.05,2.43
16.16,2.19,2.43
16.32,1.82,2.37
16.48,1.82,2.31
16.64,2.38,2.29
16.8,2.38,2.28
16.96,2.05,2.24
17.12,2.38,2.25
17.28,2.38,2.27
17.44,2.05,2.25
17.6,2.38,2.24
17.76,1.82,2.21
17.92,2.38,2.2
18.08,1.82,2.18
18.24,1.82,2.16
18.4,2.38,2.16
18.56,2.05,2.15
18.72,2.38,2.15
18.88,2.05,2.14
19.04,2.19,2.13
19.2,1.82,2.12
19.36,1.82,2.1
19.52,2.05,2.11
19.68,1.82,2.11
19.84,1.82,2.09
20.0,2.05,2.07
20.16,1.82,2.06
20.32,2.05,2.04
20.48,2.05,2.02
20.64,1.82,2.01
20.8,2.05,2.0
20.96,2.19,2.01
21.12,2.05,2.0
21.28,2.05,2.01
21.44,2.19,2.02
21.6,3.1,2.06
21.76,2.96,2.1
21.92,2.19,2.09
22.08,2.38,2.11
22.24,2.19,2.11
22.4,1.82,2.11
22.56,2.05,2.12
22.72,1.82,2.11
22.88,1.82,2.11
23.04,1.82,2.11
23.2,2.19,2.12
23.36,1.82,2.12
23.52,1.82,2.11
23.68,1.82,2.1
23.84,2.38,2.12
24.0,2.05,2.12
24.16,2.19,2.12
24.32,2.05,2.12
24.48,2.19,2.13
24.64,1.82,2.11
24.8,2.38,2.08
24.96,1.82,2.02
25.12,2.73,2.05
25.28,2.05,2.03
25.44,1.82,2.02
25.6,2.19,2.03
25.76,2.41,2.04
25.92,2.06,2.04
26.08,2.05,2.05
26.24,2.19,2.07
26.4,2.05,2.06
26.56,2.33,2.09
26.72,2.38,2.11
26.88,2.19,2.13
27.04,2.05,2.11
27.2,2.33,2.13
27.36,1.82,2.11
27.52,2.38,2.13
27.68,2.33,2.13
27.84,2.38,2.16
28.0,2.05,2.14
28.16,2.38,2.17
28.32,2.33,2.15
28.48,2.62,2.18
28.64,2.19,2.2
28.8,2.91,2.24
28.96,2.38,2.24
29.12,2.62,2.28
29.28,2.62,2.3
29.44,2.19,2.3
29.6,2.62,2.33
29.76,2.62,2.35
29.92,2.38,2.35
30.08,2.33,2.36
30.24,2.73,2.39
30.4,2.62,2.41
30.56,2.62,2.45
30.72,2.62,2.46
30.88,2.38,2.46
31.04,2.33,2.46
31.2,2.91,2.5
31.36,2.62,2.51
31.52,2.62,2.53
31.68,2.33,2.51
31.84,3.2,2.57
32.0,2.62,2.56
32.16,2.62,2.57
32.32,2.91,2.58
32.48,2.62,2.58
32.64,2.62,2.61
32.8,2.91,2.62
32.96,2.62,2.62
33.12,2.62,2.64
33.28,2.62,2.65
33.44,2.62,2.65
33.6,2.91,2.66
33.76,2.64,2.66
33.92,2.64,2.66
34.08,2.91,2.69
34.24,2.62,2.7
34.4,2.33,2.67
34.56,2.62,2.67
34.72,2.62,2.67
34.88,2.62,2.69
35.04,2.38,2.65
35.2,2.62,2.65
35.36,2.62,2.65
35.52,2.62,2.63
35.68,2.38,2.62
35.84,2.91,2.63
36.0,2.38,2.6
36.16,2.33,2.59
36.32,2.95,2.6
36.48,2.38,2.59
36.64,2.38,2.58
36.8,2.95,2.58
36.96,2.62,2.58
37.12,2.33,2.57
37.28,2.33,2.54
37.44,2.95,2.56
37.6,2.38,2.56
37.76,2.62,2.56
37.92,2.38,2.55
38.08,2.73,2.55
38.24,2.62,2.56
38.4,2.38,2.55
38.56,2.95,2.57
38.72,2.38,2.55
38.88,2.38,2.55
39.04,2.95,2.56
39.2,2.38,2.56
39.36,2.38,2.56
39.52,2.62,2.55
39.68,2.62,2.56
39.84,2.95,2.59
40.0,2.38,2.56
40.16,2.62,2.56
40.32,2.38,2.56
40.48,2.62,2.58
40.64,2.73,2.57
40.8,2.38,2.57
40.96,2.38,2.56
41.12,2.38,2.56
41.28,2.62,2.55
41.44,2.38,2.54
41.6,2.38,2.54
41.76,2.38,2.51
41.92,2.38,2.51
42.08,2.62,2.52
42.24,2.05,2.48
42.4,2.38,2.48
42.56,2.95,2.51
42.72,2.62,2.51
42.88,2.05,2.48
43.04,2.38,2.45
43.2,2.38,2.45
43.36,2.62,2.45
43.52,2.62,2.46
43.68,2.05,2.43
43.84,2.38,2.42
44.0,2.19,2.4
44.16,2.95,2.43
44.32,2.38,2.43
44.48,1.82,2.39
44.64,2.62,2.4
44.8,2.62,2.42
44.96,2.38,2.42
45.12,2.38,2.42
45.28,2.05,2.39
45.44,2.19,2.39
45.6,2.38,2.39
45.76,2.38,2.36
45.92,2.62,2.36
46.08,2.38,2.38
46.24,2.05,2.36
46.4,2.38,2.36
46.56,2.62,2.36
46.72,2.05,2.34
46.88,2.38,2.35
47.04,2.05,2.34
47.2,2.38,2.35
47.36,2.95,2.35
47.52,2.38,2.35
47.68,2.38,2.38
47.84,2.38,2.36
48.0,2.38,2.35
48.16,2.05,2.34
48.32,2.62,2.35
48.48,2.38,2.36
48.64,2.62,2.39
48.8,2.38,2.39
48.96,2.38,2.39
49.12,2.62,2.39
49.28,2.19,2.38
49.44,2.05,2.38
49.6,2.38,2.38
49.76,2.62,2.38
49.92,2.38,2.39
50.08,2.73,2.41
50.24,2.33,2.42
50.4,3.29,2.47
50.56,2.62,2.45
50.72,2.38,2.45
50.88,2.38,2.45
51.04,2.33,2.44
51.2,2.73,2.46
51.36,2.38,2.48
51.52,2.05,2.45
51.68,2.38,2.45
51.84,2.38,2.44
52.0,2.62,2.45
52.16,2.38,2.45
52.32,2.19,2.43
52.48,2.38,2.44
52.64,2.95,2.48
52.8,2.38,2.48
52.96,2.62,2.48
53.12,2.19,2.47
53.28,2.05,2.44
53.44,2.38,2.44
53.6,2.19,2.39
53.76,2.05,2.36
53.92,2.38,2.36
54.08,2.05,2.34
54.24,2.38,2.35
54.4,2.62,2.34
54.56,1.82,2.31
54.72,2.62,2.34
54.88,2.73,2.36
55.04,2.33,2.35
55.2,2.38,2.34
55.36,2.38,2.34
55.52,2.38,2.35
55.68,2.38,2.35
55.84,2.73,2.34
56.0,2.38,2.34
56.16,2.63,2.31
56.32,2.62,2.34
56.48,2.33,2.35
56.64,2.62,2.36
56.8,2.05,2.36
56.96,2.38,2.37
57.12,2.05,2.36
57.28,2.38,2.37
57.44,2.38,2.37
57.6,2.38,2.36
57.76,2.38,2.39
57.92,2.38,2.38
58.08,2.38,2.36
58.24,2.73,2.38
58.4,2.38,2.38
58.56,2.38,2.38
58.72,2.73,2.4
58.88,2.38,2.4
59.04,2.73,2.4
59.2,2.38,2.4
59.36,2.95,2.44
59.52,2.33,2.43
59.68,2.38,2.43
59.84,2.95,2.45
60.0,2.38,2.47
60.16,2.95,2.49
60.32,2.73,2.53
60.48,2.38,2.53
60.64,2.05,2.51
60.8,2.73,2.53
60.96,2.38,2.53
61.12,2.95,2.56
61.28,2.73,2.57
61.44,2.38,2.56
61.6,2.95,2.58
61.76,2.73,2.6
61.92,2.73,2.6
62.08,2.62,2.61
62.24,2.96,2.62
62.4,2.57,2.63
62.56,2.73,2.61
62.72,2.38,2.62
62.88,2.38,2.62
63.04,2.57,2.6
63.2,2.62,2.61
63.36,2.73,2.6
