time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.42,0.34
0.32,0.42,0.34
0.48,0.42,0.36
0.64,0.42,0.35
0.8,0.42,0.37
0.96,0.0,0.34
1.12,0.42,0.34
1.28,0.42,0.3
1.44,0.83,0.25
1.6,1.25,0.17
1.76,2.12,0.05
1.92,2.5,0.11
2.08,3.03,0.25
2.24,2.95,0.42
2.4,4.25,0.65
2.56,4.25,0.89
2.72,4.6,1.14
2.88,3.77,1.35
3.04,4.19,1.58
3.2,4.25,1.79
3.36,4.19,2.02
3.52,4.66,2.27
3.68,4.66,2.27
3.84,4.59,2.75
4.0,5.0,3.02
4.16,4.59,3.25
4.32,4.59,3.5
4.48,5.02,3.73
4.64,5.07,3.94
4.8,5.15,4.13
4.96,5.02,4.28
5.12,5.0,4.4
5.28,4.6,4.48
5.44,5.85,4.63
5.6,5.02,4.66
5.76,5.44,4.72
5.92,5.84,4.79
6.08,5.44,4.87
6.24,5.48,4.93
6.4,5.48,4.99
6.56,5.42,5.06
6.72,5.44,5.1
6.88,5.96,5.18
7.04,5.85,5.25
7.2,5.89,5.29
7.36,5.42,5.33
7.52,5.42,5.38
7.68,5.42,5.39
7.84,5.0,5.39
8.0,5.84,5.43
8.16,5.42,5.45
8.32,5.02,5.45
8.48,5.42,5.49
8.64,5.42,5.47
8.8,5.42,5.49
8.96,5.42,5.49
9.12,5.0,5.45
9.28,5.42,5.45
9.44,5.42,5.44
9.6,5.85,5.46
10.24,5.32,1.56
10.4,5.85,6.28
10.56,5.42,6.25
10.72,5.42,6.23
10.88,5.84,6.23
11.04,5.44,6.23
11.2,5.42,6.23
11.36,5.44,6.23
11.52,5.85,6.28
11.68,5.42,6.26
11.84,5.44,6.26
12.0,5.42,6.28
12.16,5.85,6.3
12.32,5.42,6.3
12.48,5.84,6.32
12.64,5.48,6.32
12.8,5.85,6.36
12.96,6.27,6.4
13.12,5.42,6.4
13.28,5.85,6.4
13.44,5.42,5.61
13.6,6.31,5.63
13.76,5.84,5.65
13.92,5.84,5.67
14.08,5.44,5.65
14.24,5.42,5.65
14.4,5.84,5.67
14.56,5.84,5.69
14.72,5.84,5.69
14.88,5.85,5.71
15.04,5.85,5.73
15.2,5.85,5.76
15.36,5.85,5.76
15.52,5.44,5.76
15.68,5.84,5.76
15.84,5.42,5.76
16.0,5.42,5.73
16.16,5.84,5.71
16.32,5.42,5.71
16.48,5.85,5.71
16.64,5.85,5.73
16.8,5.44,5.69
16.96,5.84,5.69
17.12,5.85,5.7
17.28,5.85,5.72
17.44,5.84,5.74
17.6,5.44,5.72
17.76,5.84,5.72
17.92,5.84,5.72
18.08,5.44,5.7
18.24,5.84,5.7
18.4,5.44,5.67
18.56,5.42,5.65
18.72,5.84,5.67
18.88,5.42,5.65
19.04,5.85,5.67
19.2,5.44,5.67
19.36,5.84,5.67
19.52,5.84,5.69
19.68,5.44,5.67
19.84,5.84,5.67
20.0,5.85,5.69
20.16,5.42,5.67
20.32,5.85,5.67
20.48,5.84,5.67
20.64,6.25,5.69
20.8,5.84,5.71
20.96,5.84,5.71
21.12,5.42,5.69
21.28,5.42,5.69
21.44,6.31,5.71
21.6,5.89,5.73
21.76,5.84,5.75
21.92,5.84,5.75
22.08,5.42,5.75
22.24,5.85,5.75
22.4,5.42,5.75
22.56,5.48,5.73
22.72,5.85,5.74
22.88,5.85,5.76
23.04,5.85,5.76
23.2,5.85,5.76
23.36,5.85,5.78
23.52,5.44,5.76
23.68,5.85,5.76
