time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.42,0.02
0.32,0.42,0.03
0.48,0.0,0.03
0.64,0.0,0.03
0.8,0.0,0.03
0.96,0.0,0.03
1.12,0.0,0.03
1.28,0.42,0.02
1.44,0.0,0.03
1.6,0.0,0.03
1.76,0.0,0.03
1.92,0.0,0.02
2.08,0.0,0.02
2.24,0.0,0.0
2.4,0.0,0.0
2.56,0.0,0.02
2.72,0.58,0.05
2.88,0.41,0.06
3.04,0.58,0.09
3.2,0.58,0.12
3.36,0.91,0.15
3.52,0.91,0.18
3.68,0.41,0.2
3.84,0.81,0.24
4.0,0.91,0.28
4.16,0.58,0.31
4.32,1.16,0.36
4.48,0.91,0.42
4.64,0.91,0.47
4.8,0.91,0.51
4.96,0.91,0.56
5.12,0.91,0.6
5.28,0.91,0.65
5.44,1.16,0.7
5.6,0.91,0.75
5.76,1.16,0.81
5.92,1.29,0.84
6.08,0.91,0.87
6.24,0.91,0.89
6.4,1.16,0.91
6.56,0.91,0.91
6.72,1.29,0.93
6.88,0.91,0.96
7.04,0.91,0.97
7.2,1.47,1.0
7.36,0.91,1.02
7.52,1.16,1.02
7.68,1.16,1.03
7.84,1.16,1.04
8.0,0.91,1.04
8.16,1.29,1.05
8.32,0.91,1.05
8.48,1.47,1.08
8.64,0.91,1.07
8.8,1.16,1.08
8.96,1.29,1.09
9.12,1.74,1.11
9.28,1.29,1.13
9.44,1.47,1.16
9.6,1.16,1.16
9.76,1.47,1.18
9.92,1.16,1.18
10.08,1.29,1.2
10.24,1.47,1.22
10.4,0.91,1.2
10.56,1.29,1.21
10.72,1.29,1.21
10.88,1.29,1.24
11.04,0.91,1.23
11.2,1.47,1.25
11.36,1.47,1.26
11.52,1.47,1.29
11.68,1.47,1.29
11.84,1.47,1.32
12.0,1.47,1.34
12.16,1.29,1.34
12.32,1.47,1.33
12.48,1.29,1.33
12.64,0.81,1.29
12.8,1.47,1.31
12.96,1.16,1.29
13.12,1.29,1.3
13.28,1.29,1.3
13.44,1.16,1.28
13.6,1.29,1.3
13.76,1.16,1.29
13.92,1.47,1.29
14.08,1.29,1.29
14.24,1.47,1.32
14.4,0.91,1.29
14.56,1.29,1.28
14.72,0.91,1.25
14.88,1.47,1.25
15.04,1.47,1.25
15.2,1.29,1.24
15.36,1.29,1.24
15.52,1.47,1.24
15.68,1.47,1.25
15.84,1.29,1.28
16.0,1.29,1.27
16.16,1.47,1.29
16.32,1.29,1.29
16.48,1.47,1.3
16.64,1.47,1.31
16.8,1.29,1.31
16.96,1.47,1.33
17.12,1.29,1.32
17.28,0.91,1.3
17.44,1.47,1.3
17.6,1.47,1.33
17.76,1.47,1.34
17.92,1.47,1.37
18.08,1.67,1.38
18.24,1.47,1.38
18.4,1.29,1.38
18.56,1.47,1.39
18.72,1.47,1.39
18.88,1.82,1.4
19.04,1.47,1.41
19.2,1.82,1.44
19.36,1.47,1.44
19.52,1.67,1.46
19.68,1.47,1.46
19.84,1.47,1.46
20.0,1.47,1.47
20.16,1.47,1.47
20.32,1.47,1.48
20.48,1.29,1.5
20.64,1.82,1.52
20.8,1.16,1.5
20.96,1.47,1.5
21.12,1.29,1.49
21.28,1.29,1.47
21.44,1.16,1.45
21.6,1.29,1.45
21.76,1.29,1.44
21.92,1.47,1.44
22.08,1.16,1.41
22.24,1.16,1.39
22.4,1.47,1.37
22.56,1.22,1.35
22.72,1.47,1.34
22.88,0.91,1.32
23.04,0.91,1.29
23.2,1.29,1.28
23.36,1.29,1.27
23.52,1.16,1.25
23.68,0.91,1.23
