time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.42,0.04
0.32,0.0,0.06
0.48,0.41,0.07
0.64,0.0,0.07
0.8,0.0,0.07
0.96,0.0,0.07
1.12,0.0,0.07
1.28,0.58,0.09
1.44,28.45,1.33
1.6,1.16,1.32
1.76,1.16,1.3
1.92,1.47,1.26
2.08,1.82,1.2
2.24,1.74,1.19
2.4,1.82,1.14
2.56,1.85,1.15
2.72,1.74,1.15
2.88,2.05,1.15
3.04,2.33,1.16
3.2,2.38,1.15
3.36,2.33,1.21
3.52,2.05,1.23
3.68,2.19,1.24
3.84,2.62,1.3
4.0,2.62,1.36
4.16,2.05,1.42
4.32,2.62,1.5
4.48,2.38,1.55
4.64,2.38,2.02
4.8,2.38,2.08
4.96,2.95,2.17
5.12,2.38,2.21
5.28,2.38,2.24
5.44,2.38,2.27
5.6,2.38,2.3
5.76,2.62,2.35
5.92,2.38,2.38
6.08,2.95,2.43
6.24,2.38,2.43
6.4,2.62,2.44
6.56,2.95,2.48
6.72,2.73,2.51
6.88,2.62,2.53
7.04,2.38,2.52
7.2,2.73,2.53
7.36,2.62,2.56
7.52,2.95,2.57
7.68,2.73,2.59
7.84,2.62,2.6
8.0,2.73,2.62
8.16,3.1,2.62
8.32,2.95,2.65
8.48,2.95,2.68
8.64,2.95,2.71
8.8,2.95,2.74
8.96,2.73,2.74
9.12,3.52,2.8
9.28,2.62,2.78
9.44,2.73,2.8
9.6,2.38,2.79
9.76,3.29,2.81
9.92,2.95,2.82
10.08,2.62,2.82
10.24,3.47,2.87
10.4,3.1,2.89
10.56,2.91,2.9
10.72,3.1,2.9
10.88,2.95,2.91
11.04,3.29,2.95
11.2,3.29,2.98
11.36,3.2,2.98
11.52,1.47,2.91
11.68,2.73,2.9
11.84,2.73,2.89
12.0,2.95,2.89
12.16,2.73,2.89
12.32,3.49,2.88
12.48,2.73,2.89
12.64,2.73,2.89
12.8,2.95,2.92
12.96,2.95,2.91
13.12,2.73,2.9
13.28,2.95,2.91
13.44,2.95,2.89
13.6,2.19,2.85
13.76,2.57,2.83
13.92,2.73,2.81
14.08,2.62,2.79
14.24,3.49,2.8
14.4,2.91,2.78
14.56,2.62,2.75
14.72,2.62,2.81
14.88,2.62,2.8
15.04,2.95,2.81
15.2,2.38,2.78
15.36,2.73,2.78
15.52,2.73,2.75
15.68,3.2,2.77
15.84,2.38,2.74
16.0,2.73,2.73
16.16,2.95,2.73
16.32,2.73,2.73
16.48,2.95,2.73
16.64,2.95,2.73
16.8,2.38,2.74
16.96,2.73,2.76
17.12,2.33,2.73
17.28,2.19,2.71
17.44,2.73,2.68
17.6,2.38,2.65
17.76,2.73,2.66
17.92,2.95,2.68
18.08,2.38,2.66
18.24,2.73,2.65
18.4,2.73,2.67
18.56,2.73,2.67
18.72,2.62,2.66
18.88,3.29,2.67
19.04,2.73,2.69
19.2,2.95,2.7
19.36,2.95,2.7
19.52,2.95,2.71
19.68,2.73,2.7
19.84,2.95,2.7
20.0,2.73,2.72
20.16,2.62,2.71
20.32,2.95,2.74
20.48,2.95,2.78
20.64,2.95,2.79
20.8,2.73,2.81
20.96,3.29,2.84
21.12,2.95,2.84
21.28,2.95,2.87
21.44,3.29,2.9
21.6,2.73,2.9
21.76,2.95,2.91
21.92,2.73,2.91
22.08,3.29,2.91
22.24,3.29,2.94
22.4,2.95,2.94
22.56,2.95,2.94
22.72,3.1,2.95
22.88,2.95,2.96
23.04,3.85,3.0
23.2,2.95,3.02
23.36,3.29,3.05
23.52,2.73,3.04
23.68,3.1,3.05
