time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.0,0.03
0.32,0.0,0.03
0.48,0.41,0.05
0.64,0.0,0.04
0.8,0.0,0.04
0.96,0.42,0.05
1.12,0.0,0.04
1.28,0.0,0.04
1.44,0.0,0.04
1.6,0.0,0.04
1.76,0.42,0.05
1.92,0.0,0.03
2.08,0.58,0.0
2.24,0.81,0.05
2.4,0.58,0.06
2.56,0.91,0.1
2.72,1.16,0.16
2.88,1.22,0.21
3.04,1.16,0.26
3.2,1.29,0.33
3.36,1.82,0.42
3.52,1.29,0.48
3.68,1.47,0.57
3.84,1.82,0.67
4.0,1.82,0.76
4.16,1.82,0.86
4.32,1.82,0.95
4.48,1.47,1.02
4.64,2.05,1.12
4.8,2.05,1.22
4.96,1.82,1.32
5.12,2.05,1.42
5.28,2.19,1.51
5.44,1.82,1.56
5.6,2.05,1.63
5.76,2.19,1.7
5.92,2.38,1.76
6.08,1.82,1.8
6.24,1.82,1.83
6.4,2.38,1.89
6.56,2.19,1.91
6.72,2.38,1.96
6.88,1.82,1.98
7.04,2.38,2.01
7.2,2.19,2.03
7.36,2.05,2.04
7.52,2.19,2.05
7.68,2.19,2.09
7.84,2.19,2.1
8.0,2.38,2.12
8.16,2.19,2.13
8.32,2.38,2.15
8.48,2.38,2.16
8.64,2.19,2.18
8.8,2.19,2.19
8.96,2.73,2.21
9.12,2.19,2.21
9.28,2.05,2.21
9.44,2.73,2.26
9.6,2.19,2.25
9.76,2.38,2.26
9.92,2.38,2.26
10.08,2.47,2.29
10.24,2.38,2.29
10.4,2.38,2.3
10.56,2.19,2.31
10.72,2.57,2.32
10.88,2.19,2.32
11.04,2.19,2.32
11.2,2.57,2.33
11.36,2.19,2.33
11.52,2.38,2.33
11.68,2.19,2.32
11.84,2.57,2.34
12.0,2.19,2.34
12.16,2.38,2.32
12.32,2.73,2.35
12.48,2.19,2.36
12.64,2.57,2.35
12.8,2.73,2.38
12.96,2.73,2.4
13.12,2.38,2.4
13.28,2.38,2.4
13.44,2.57,2.41
13.6,2.73,2.42
13.76,2.38,2.43
13.92,2.57,2.43
14.08,2.38,2.44
14.24,2.73,2.47
14.4,2.38,2.46
14.56,2.38,2.47
14.72,2.38,2.47
14.88,2.38,2.48
15.04,2.57,2.48
15.2,2.05,2.47
15.36,2.19,2.46
15.52,2.19,2.43
15.68,2.73,2.46
15.84,2.19,2.44
16.0,2.38,2.42
16.16,2.38,2.41
16.32,2.19,2.4
16.48,2.38,2.4
16.64,2.19,2.38
16.8,2.07,2.34
16.96,2.57,2.35
17.12,2.38,2.34
17.28,2.05,2.32
17.44,1.82,2.28
17.6,2.38,2.28
17.76,2.07,2.26
17.92,2.19,2.25
18.08,2.38,2.25
18.24,1.82,2.21
18.4,2.19,2.22
18.56,2.05,2.21
18.72,2.19,2.21
18.88,2.19,2.19
19.04,2.19,2.19
19.2,2.05,2.17
19.36,2.19,2.16
19.52,2.38,2.17
19.68,2.05,2.15
19.84,2.38,2.16
20.0,2.19,2.17
20.16,2.38,2.16
20.32,2.33,2.15
20.48,2.05,2.15
20.64,2.19,2.17
20.8,2.38,2.17
20.96,2.19,2.18
21.12,1.82,2.16
21.28,2.38,2.16
21.44,2.19,2.18
21.6,1.82,2.16
21.76,2.38,2.18
21.92,1.82,2.16
22.08,2.38,2.17
22.24,1.82,2.16
22.4,2.38,2.17
22.56,2.38,2.18
22.72,1.82,2.16
22.88,2.38,2.17
23.04,2.38,2.17
23.2,2.19,2.17
23.36,2.38,2.17
23.52,2.38,2.18
23.68,2.38,2.2
23.84,2.05,2.19
24.0,2.19,2.18
24.16,2.05,2.17
24.32,2.38,2.2
24.48,2.05,2.18
24.64,2.19,2.18
24.8,1.82,2.18
24.96,2.62,2.19
25.12,2.38,2.22
25.28,1.82,2.19
25.44,2.38,2.22
25.6,2.38,2.22
25.76,2.62,2.23
25.92,2.19,2.25
26.08,2.62,2.26
26.24,2.62,2.27
26.4,2.38,2.28
26.56,2.38,2.28
26.72,2.38,2.28
26.88,2.95,2.31
27.04,2.38,2.33
27.2,2.38,2.34
27.36,2.38,2.36
27.52,2.73,2.37
27.68,2.62,2.4
27.84,2.73,2.43
28.0,2.38,2.46
28.16,2.38,2.45
28.32,2.38,2.45
28.48,2.57,2.48
28.64,2.38,2.48
28.8,2.38,2.48
28.96,2.57,2.48
29.12,2.38,2.49
29.28,2.38,2.48
29.44,2.38,2.47
29.6,2.73,2.49
29.76,2.73,2.5
29.92,2.38,2.5
30.08,2.62,2.49
30.24,2.73,2.5
30.4,2.62,2.51
30.56,2.38,2.51
30.72,2.95,2.52
30.88,2.95,2.54
31.04,2.62,2.53
31.2,2.73,2.55
31.36,2.95,2.58
31.52,2.95,2.61
31.68,2.62,2.61
31.84,2.62,2.62
32.0,2.73,2.64
32.16,2.62,2.65
32.32,2.38,2.65
32.48,3.2,2.69
32.64,2.05,2.67
32.8,2.73,2.67
32.96,2.38,2.65
33.12,2.62,2.67
33.28,2.38,2.65
33.44,2.38,2.64
33.6,2.38,2.63
33.76,2.62,2.64
33.92,2.73,2.63
