time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.0,0.15
0.32,0.0,0.15
0.48,1.85,0.22
0.64,1.16,0.28
0.8,0.93,0.33
0.96,0.93,0.37
1.12,0.58,0.41
1.28,0.41,0.41
1.44,1.29,0.44
1.6,1.29,0.47
1.76,1.29,0.48
1.92,1.22,0.52
2.08,1.29,0.56
2.24,1.29,0.58
2.4,1.67,0.64
2.56,1.47,0.69
2.72,1.67,0.76
2.88,1.67,0.84
3.04,1.82,0.91
3.2,1.67,0.99
3.36,2.19,1.09
3.52,1.74,1.16
3.68,1.82,1.21
3.84,2.38,1.29
4.0,2.19,1.39
4.16,2.05,1.48
4.32,2.19,1.58
4.48,2.38,1.67
4.64,2.38,1.74
4.8,2.05,1.8
4.96,2.38,1.85
5.12,2.38,1.91
5.28,2.38,1.97
5.44,2.38,2.02
5.6,2.38,2.06
5.76,2.38,2.11
5.92,2.19,2.14
6.08,2.95,2.2
6.24,2.38,2.23
6.4,2.38,2.27
6.56,2.57,2.29
6.72,2.73,2.34
6.88,2.38,2.37
7.04,2.73,2.38
7.2,2.19,2.38
7.36,2.73,2.42
7.52,2.38,2.43
7.68,2.38,2.43
7.84,2.73,2.45
8.0,2.73,2.48
8.16,2.57,2.49
8.32,2.62,2.5
8.48,2.73,2.52
8.64,2.38,2.52
8.8,2.73,2.54
8.96,2.73,2.55
9.12,2.38,2.56
9.28,2.38,2.54
9.44,2.62,2.55
9.6,2.57,2.55
9.76,2.73,2.56
9.92,2.73,2.56
10.08,2.19,2.55
10.24,2.73,2.55
10.4,2.73,2.58
10.56,2.73,2.58
10.72,2.73,2.6
10.88,2.38,2.6
11.04,2.73,2.6
11.2,2.73,2.6
11.36,2.38,2.59
11.52,2.62,2.59
11.68,2.38,2.57
11.84,2.62,2.58
12.0,2.73,2.58
12.16,2.73,2.58
12.32,2.38,2.58
12.48,2.95,2.61
12.64,2.73,2.62
12.8,2.38,2.61
12.96,2.38,2.59
13.12,2.73,2.59
13.28,2.95,2.63
13.44,2.38,2.61
13.6,2.73,2.61
13.76,2.95,2.63
13.92,2.19,2.6
14.08,2.62,2.61
14.24,2.73,2.61
14.4,2.62,2.6
14.56,2.73,2.62
14.72,2.62,2.62
14.88,2.38,2.62
15.04,2.78,2.61
15.2,2.64,2.6
15.36,2.62,2.59
15.52,2.91,2.62
15.68,2.91,2.61
15.84,2.62,2.61
16.0,2.62,2.61
16.16,2.95,2.67
16.32,2.19,2.64
16.48,2.38,2.61
16.64,2.73,2.62
16.8,2.62,2.62
16.96,2.38,2.59
17.12,2.62,2.62
17.28,2.57,2.61
17.44,2.95,2.62
17.6,2.38,2.61
17.76,2.62,2.6
17.92,2.95,2.62
18.08,2.38,2.62
18.24,2.62,2.63
18.4,2.62,2.63
18.56,2.05,2.6
18.72,2.62,2.59
18.88,2.05,2.55
19.04,2.91,2.56
19.2,2.73,2.55
19.36,2.62,2.53
19.52,2.62,2.56
19.68,2.64,2.57
19.84,2.64,2.56
20.0,2.64,2.56
20.16,2.91,2.58
20.32,2.62,2.58
20.48,2.91,2.61
20.64,2.38,2.58
20.8,2.38,2.58
20.96,2.62,2.58
21.12,2.73,2.56
21.28,2.91,2.59
21.44,2.05,2.56
21.6,2.95,2.58
21.76,2.64,2.6
21.92,2.64,2.6
22.08,2.38,2.62
22.24,2.91,2.62
22.4,2.62,2.62
22.56,2.62,2.62
22.72,2.91,2.63
22.88,2.91,2.65
23.04,2.62,2.65
23.2,2.95,2.66
23.36,2.91,2.66
23.52,2.91,2.68
23.68,2.95,2.68
23.84,2.95,2.71
24.0,2.62,2.72
24.16,2.62,2.72
24.32,2.62,2.72
24.48,2.95,2.72
24.64,2.91,2.76
24.8,2.95,2.76
24.96,2.95,2.78
25.12,2.73,2.79
25.28,2.62,2.8
25.44,2.95,2.8
25.6,2.91,2.82
25.76,3.29,2.85
25.92,2.95,2.85
26.08,2.62,2.84
26.24,3.29,2.87
26.4,2.95,2.87
26.56,3.2,2.89
26.72,2.95,2.89
26.88,2.95,2.89
27.04,2.95,2.89
27.2,2.95,2.91
27.36,2.91,2.92
27.52,2.62,2.92
27.68,2.91,2.91
27.84,2.62,2.9
28.0,3.2,2.91
28.16,2.95,2.91
28.32,2.62,2.91
28.48,2.95,2.93
28.64,2.95,2.93
28.8,2.62,2.91
28.96,2.62,2.88
29.12,2.95,2.88
29.28,2.95,2.9
29.44,2.95,2.88
29.6,2.62,2.87
29.76,2.62,2.84
29.92,2.95,2.84
30.08,2.95,2.84
30.24,2.73,2.82
30.4,3.29,2.84
30.56,2.73,2.83
30.72,2.73,2.84
