time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.0,0.11
0.32,0.0,0.11
0.48,0.0,0.11
0.64,0.42,0.07
0.8,0.0,0.07
0.96,0.0,0.07
1.12,0.0,0.07
1.28,0.0,0.05
1.44,0.0,0.05
1.6,0.0,0.05
1.76,0.42,0.02
1.92,0.42,0.03
2.08,0.42,0.02
2.24,0.0,0.03
2.4,0.41,0.06
2.56,0.58,0.06
2.72,0.41,0.08
2.88,1.16,0.12
3.04,1.29,0.17
3.2,1.29,0.23
3.36,1.47,0.3
3.52,1.47,0.37
3.68,1.47,0.45
3.84,1.82,0.55
4.0,1.82,0.64
4.16,1.47,0.71
4.32,2.05,0.81
4.48,2.19,0.92
4.64,1.82,1.01
4.8,2.05,1.11
4.96,2.19,1.23
5.12,2.05,1.32
5.28,2.19,1.44
5.44,2.05,1.54
5.6,2.19,1.63
5.76,2.38,1.73
5.92,2.19,1.82
6.08,2.38,1.88
6.24,2.38,1.94
6.4,2.19,1.98
6.56,2.38,2.03
6.72,2.38,2.07
6.88,2.38,2.12
7.04,2.38,2.15
7.2,2.57,2.18
7.36,2.05,2.21
7.52,2.38,2.23
7.68,2.57,2.24
7.84,2.05,2.25
8.0,2.57,2.28
8.16,2.38,2.29
8.32,2.38,2.31
8.48,2.19,2.31
8.64,2.19,2.32
8.8,2.73,2.34
8.96,2.57,2.35
9.12,2.73,2.38
9.28,2.73,2.4
9.44,2.62,2.41
9.6,2.73,2.43
9.76,2.73,2.45
9.92,2.38,2.45
10.08,2.73,2.47
10.24,2.38,2.47
10.4,2.73,2.48
10.56,2.38,2.5
10.72,2.19,2.49
10.88,2.73,2.5
11.04,2.73,2.53
11.2,2.19,2.52
11.36,2.73,2.53
11.52,2.38,2.53
11.68,2.57,2.55
11.84,2.73,2.58
12.0,2.73,2.58
12.16,2.73,2.59
12.32,2.57,2.58
12.48,2.73,2.58
12.64,2.73,2.59
12.8,2.57,2.58
12.96,2.73,2.58
13.12,2.19,2.57
13.28,2.73,2.57
13.44,2.57,2.58
13.6,2.73,2.58
13.76,2.47,2.58
13.92,2.19,2.58
14.08,2.57,2.57
14.24,2.57,2.56
14.4,2.38,2.57
14.56,2.57,2.56
14.72,2.07,2.55
14.88,2.57,2.55
15.04,2.57,2.54
15.2,2.57,2.53
15.36,2.07,2.5
15.52,2.19,2.48
15.68,2.57,2.47
15.84,2.19,2.44
16.0,2.57,2.44
16.16,2.05,2.41
16.32,2.38,2.41
16.48,2.19,2.39
16.64,2.38,2.38
16.8,2.19,2.35
16.96,2.19,2.34
17.12,2.19,2.34
17.28,2.19,2.32
17.44,2.38,2.31
17.6,2.38,2.31
17.76,2.38,2.3
17.92,1.82,2.29
18.08,2.38,2.28
18.24,2.38,2.27
18.4,2.38,2.26
18.56,2.38,2.28
18.72,2.62,2.3
18.88,2.38,2.29
19.04,2.38,2.3
19.2,2.38,2.29
19.36,2.62,2.32
19.52,2.38,2.32
19.68,2.05,2.31
19.84,2.19,2.3
20.0,2.38,2.31
20.16,2.38,2.32
20.32,2.19,2.32
20.48,2.38,2.34
20.64,2.19,2.32
20.8,2.73,2.34
20.96,2.38,2.34
21.12,2.19,2.36
21.28,2.38,2.36
21.44,2.73,2.38
21.6,2.38,2.38
21.76,2.62,2.39
21.92,2.73,2.39
22.08,2.38,2.39
22.24,2.73,2.41
22.4,2.38,2.41
22.56,2.38,2.4
22.72,2.73,2.42
22.88,2.19,2.43
23.04,2.38,2.44
23.2,2.38,2.44
23.36,2.38,2.44
23.52,2.05,2.43
23.68,2.19,2.42
23.84,2.38,2.43
24.0,2.38,2.41
24.16,2.38,2.41
24.32,2.62,2.43
24.48,2.38,2.43
24.64,2.62,2.43
24.8,2.95,2.45
24.96,2.38,2.44
25.12,2.38,2.43
25.28,2.95,2.45
25.44,2.62,2.45
25.6,2.38,2.45
25.76,2.95,2.48
25.92,2.62,2.47
26.08,2.95,2.51
26.24,2.38,2.51
26.4,2.91,2.53
26.56,2.95,2.56
26.72,2.62,2.59
26.88,2.73,2.62
27.04,2.62,2.63
27.2,2.73,2.65
27.36,2.62,2.66
27.52,3.2,2.69
27.68,2.73,2.71
27.84,2.73,2.71
28.0,2.62,2.69
28.16,2.62,2.71
28.32,2.62,2.72
28.48,2.95,2.72
28.64,3.2,2.75
28.8,2.73,2.76
28.96,3.2,2.78
29.12,2.95,2.79
29.28,2.62,2.78
29.44,2.95,2.8
29.6,3.1,2.81
29.76,2.95,2.81
29.92,2.95,2.83
30.08,2.95,2.84
30.24,2.73,2.85
30.4,2.62,2.84
30.56,2.62,2.84
30.72,2.95,2.83
30.88,2.38,2.81
31.04,2.95,2.82
31.2,2.73,2.83
31.36,2.62,2.83
31.52,2.95,2.85
31.68,2.73,2.83
31.84,2.62,2.81
32.0,2.95,2.82
32.16,2.73,2.79
32.32,2.95,2.79
32.48,2.73,2.8
32.64,2.95,2.8
32.8,2.62,2.78
32.96,2.95,2.78
33.12,2.73,2.77
33.28,2.95,2.77
33.44,2.38,2.75
33.6,2.73,2.75
33.76,2.62,2.75
33.92,2.73,2.74
34.08,2.73,2.76
34.24,2.62,2.74
34.4,2.73,2.74
34.56,2.95,2.76
34.72,2.95,2.76
34.88,2.73,2.76
35.04,2.38,2.75
35.2,2.95,2.75
35.36,2.95,2.76
35.52,2.96,2.76
35.68,2.95,2.77
35.84,2.62,2.75
36.0,2.95,2.77
36.16,2.38,2.74
36.32,2.95,2.75
36.48,2.95,2.75
36.64,2.38,2.75
36.8,2.73,2.75
36.96,2.73,2.76
37.12,2.73,2.76
37.28,2.73,2.76
37.44,2.38,2.74
37.6,2.95,2.76
37.76,2.38,2.73
37.92,2.57,2.71
38.08,2.73,2.71
38.24,2.73,2.72
38.4,2.57,2.7
38.56,2.73,2.69
38.72,2.62,2.68
38.88,2.73,2.67
39.04,2.73,2.67
39.2,2.73,2.66
39.36,2.38,2.66
39.52,2.73,2.65
39.68,2.38,2.63
39.84,2.73,2.64
40.0,2.38,2.63
40.16,2.73,2.63
40.32,2.38,2.61
40.48,2.73,2.61
40.64,2.38,2.61
40.8,2.73,2.6
40.96,2.73,2.62
41.12,2.73,2.63
41.28,2.38,2.61
41.44,2.95,2.62
41.6,2.73,2.63
41.76,2.57,2.62
41.92,2.73,2.63
42.08,2.73,2.63
42.24,2.73,2.63
42.4,2.19,2.6
42.56,2.73,2.62
42.72,2.95,2.63
42.88,2.38,2.63
43.04,2.73,2.63
43.2,2.62,2.64
43.36,2.62,2.63
43.52,2.73,2.65
43.68,2.38,2.63
43.84,2.62,2.64
44.0,2.73,2.64
44.16,2.62,2.63
44.32,2.95,2.64
44.48,2.95,2.64
44.64,2.62,2.65
44.8,3.2,2.68
44.96,2.73,2.69
45.12,2.95,2.7
45.28,2.62,2.69
45.44,2.33,2.67
45.6,2.62,2.69
45.76,2.91,2.7
45.92,2.62,2.69
46.08,3.2,2.73
