time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.41,0.19
0.32,0.0,0.17
0.48,0.0,0.17
0.64,0.42,0.19
0.8,0.41,0.18
0.96,0.0,0.18
1.12,0.0,0.16
1.28,0.41,0.17
1.44,0.91,0.19
1.6,0.81,0.2
1.76,0.91,0.23
1.92,1.29,0.26
2.08,1.29,0.32
2.24,0.91,0.37
2.4,1.47,0.43
2.56,1.67,0.52
2.72,1.47,0.57
2.88,1.67,0.66
3.04,2.19,0.77
3.2,1.67,0.85
3.36,1.82,0.93
3.52,1.82,1.02
3.68,2.38,1.13
3.84,1.82,1.23
4.0,2.19,1.32
4.16,2.19,1.43
4.32,2.38,1.55
4.48,2.19,1.64
4.64,2.73,1.73
4.8,2.19,1.8
4.96,2.38,1.88
5.12,2.96,1.96
5.28,3.1,2.05
5.44,2.19,2.11
5.6,2.73,2.18
5.76,2.73,2.23
5.92,2.38,2.28
6.08,2.73,2.33
6.24,2.73,2.36
6.4,2.57,2.41
6.56,2.73,2.45
6.72,2.38,2.48
6.88,2.57,2.49
7.04,2.73,2.53
7.2,2.38,2.54
7.36,3.1,2.59
7.52,2.19,2.58
7.68,2.38,2.59
7.84,2.57,2.58
8.0,2.73,2.61
8.16,2.73,2.62
8.32,2.73,2.62
8.48,2.57,2.59
8.64,2.57,2.61
8.8,2.19,2.58
8.96,2.73,2.58
9.12,2.73,2.6
9.28,2.57,2.59
9.44,2.19,2.56
9.6,2.57,2.56
9.76,2.57,2.55
9.92,2.57,2.56
10.08,2.38,2.55
10.24,2.73,2.55
10.4,2.19,2.54
10.56,2.57,2.52
10.72,2.73,2.54
10.88,2.57,2.55
11.04,2.73,2.56
11.2,2.57,2.55
11.36,2.57,2.55
11.52,2.19,2.52
11.68,2.96,2.54
11.84,2.73,2.55
12.0,2.57,2.57
12.16,2.73,2.57
12.32,2.57,2.56
12.48,2.57,2.56
12.64,2.73,2.58
12.8,2.57,2.58
12.96,2.73,2.59
13.12,2.19,2.57
13.28,2.38,2.57
13.44,2.57,2.57
13.6,2.19,2.57
13.76,2.73,2.57
13.92,2.19,2.55
14.08,2.19,2.53
14.24,2.57,2.52
14.4,2.19,2.5
14.56,2.57,2.5
14.72,2.19,2.5
14.88,2.19,2.5
15.04,2.73,2.46
15.2,2.19,2.44
15.36,2.19,2.42
15.52,2.38,2.41
15.68,2.38,2.4
15.84,2.19,2.37
16.0,2.57,2.37
16.16,2.38,2.35
16.32,2.19,2.35
16.48,2.19,2.34
16.64,2.38,2.33
16.8,2.19,2.33
16.96,2.19,2.31
17.12,2.19,2.31
17.28,2.38,2.32
17.44,2.73,2.32
17.6,2.19,2.32
17.76,2.19,2.31
17.92,2.38,2.31
18.08,2.73,2.34
18.24,2.38,2.32
18.4,2.38,2.33
18.56,2.19,2.33
18.72,2.73,2.35
18.88,2.33,2.34
19.04,2.19,2.34
19.2,2.05,2.32
19.36,2.73,2.33
19.52,2.38,2.34
19.68,2.05,2.34
19.84,2.38,2.34
20.0,2.62,2.36
20.16,2.38,2.37
20.32,2.73,2.39
20.48,2.62,2.4
20.64,2.38,2.39
