time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.58,0.67
0.32,0.0,0.52
0.48,0.0,0.42
0.64,0.41,0.29
0.8,0.0,0.17
0.96,0.41,0.09
1.12,0.41,0.02
1.28,0.0,0.02
1.44,0.81,0.05
1.6,0.83,0.06
1.76,1.72,0.11
1.92,2.12,0.22
2.08,2.53,0.34
2.24,3.03,0.48
2.4,3.03,0.63
2.56,3.94,0.83
2.72,3.77,1.02
2.88,4.25,1.23
3.04,4.38,1.38
3.2,3.84,1.57
3.36,4.17,1.8
3.52,3.77,1.98
3.68,5.02,2.23
3.84,3.36,2.4
4.0,4.19,2.61
4.16,4.25,2.81
4.32,4.6,3.04
4.48,4.25,3.25
4.64,4.19,3.46
4.8,5.02,3.67
4.96,4.66,3.82
5.12,4.59,3.94
5.28,4.6,4.04
5.44,4.66,4.13
5.6,5.02,4.23
5.76,5.0,4.3
5.92,5.44,4.38
6.08,5.02,4.42
6.24,5.0,4.5
6.4,4.6,4.55
6.56,5.44,4.61
6.72,5.02,4.67
6.88,5.44,4.69
7.04,5.02,4.78
7.2,5.44,4.84
7.36,5.02,4.88
7.52,5.42,4.93
7.68,5.85,5.01
7.84,5.44,5.07
8.0,5.42,5.09
8.16,5.85,5.16
8.32,5.42,5.2
8.48,5.85,5.26
8.64,4.6,5.26
8.8,5.42,5.28
8.96,5.02,5.28
9.12,5.44,5.28
9.28,5.0,5.28
9.44,5.44,5.3
9.6,5.84,5.36
9.76,5.07,5.34
9.92,5.42,5.36
10.08,5.44,5.36
10.24,5.44,5.38
10.4,5.42,5.38
10.56,5.44,5.4
10.72,5.0,5.38
10.88,5.44,5.36
11.04,5.42,5.36
11.2,5.89,5.38
11.36,6.25,5.4
11.52,5.44,5.4
11.68,5.85,5.4
11.84,6.27,5.49
12.0,5.84,5.51
12.16,5.44,5.53
12.32,5.85,5.55
12.48,5.84,5.59
12.64,6.25,5.63
12.8,5.84,5.63
12.96,5.84,5.67
13.12,5.85,5.69
13.28,6.25,5.74
13.44,5.85,5.76
13.6,5.85,5.78
13.76,6.27,5.82
13.92,6.25,5.88
14.08,6.27,5.92
14.24,6.25,5.97
14.4,5.84,5.97
14.56,6.27,5.97
14.72,5.84,5.99
14.88,6.27,6.01
15.04,5.85,5.99
15.2,6.25,6.01
15.36,5.44,6.01
15.52,5.26,5.96
15.68,5.48,5.94
15.84,5.42,5.9
16.0,6.27,5.92
16.16,5.85,5.92
16.32,6.27,5.94
16.48,5.44,5.9
16.64,5.44,5.88
16.8,5.85,5.88
16.96,5.85,5.86
17.12,5.84,5.84
17.28,5.85,5.82
17.44,5.84,5.8
17.6,5.84,5.8
17.76,6.27,5.8
17.92,6.25,5.82
18.08,5.85,5.8
18.24,6.27,5.82
18.4,6.68,5.84
18.56,5.85,5.86
18.72,5.85,5.9
18.88,6.68,5.96
19.04,5.85,5.98
19.2,6.27,5.98
19.36,5.84,5.98
19.52,6.27,5.98
19.68,6.78,6.05
19.84,5.85,6.07
20.0,5.84,6.07
20.16,5.84,6.07
20.32,5.42,6.05
20.48,5.44,6.03
20.64,5.84,6.03
20.8,6.31,6.05
20.96,5.89,6.03
21.12,5.84,6.01
21.28,5.85,6.01
21.44,5.89,5.99
21.6,5.85,5.95
21.76,5.89,5.95
21.92,5.96,5.96
22.08,6.27,5.93
22.24,5.42,5.91
22.4,6.27,5.91
22.56,5.85,5.91
22.72,5.42,5.87
