time_operate,speed_kmhr_raw,speed_kmhr_filter
0.16,0.0,0.02
0.32,0.0,0.02
0.48,0.0,0.02
0.64,0.0,0.0
0.8,0.0,0.0
0.96,0.0,0.0
1.12,0.58,0.03
1.28,0.0,0.03
1.44,0.0,0.03
1.6,0.0,0.03
1.76,0.0,0.03
1.92,0.0,0.03
2.08,0.41,0.05
2.24,0.41,0.06
2.4,0.58,0.09
2.56,0.58,0.12
2.72,0.91,0.16
2.88,0.91,0.21
3.04,1.29,0.27
3.2,1.47,0.35
3.36,1.16,0.4
3.52,1.67,0.48
3.68,1.47,0.56
3.84,1.47,0.63
4.0,1.82,0.72
4.16,1.82,0.81
4.32,1.82,0.88
4.48,1.82,0.97
4.64,2.05,1.07
4.8,1.82,1.16
4.96,1.82,1.25
5.12,1.82,1.34
5.28,2.19,1.43
5.44,2.38,1.53
5.6,1.82,1.6
5.76,2.19,1.68
5.92,2.38,1.75
6.08,2.38,1.82
6.24,2.19,1.87
6.4,1.82,1.89
6.56,2.19,1.94
6.72,2.73,2.0
6.88,2.38,2.04
7.04,2.19,2.08
7.2,2.19,2.1
7.36,2.38,2.12
7.52,2.19,2.14
7.68,2.05,2.15
7.84,2.38,2.17
8.0,2.19,2.19
8.16,2.19,2.21
8.32,2.38,2.23
8.48,2.38,2.24
8.64,1.82,2.21
8.8,2.38,2.24
8.96,2.38,2.25
9.12,2.57,2.26
9.28,2.19,2.25
9.44,2.19,2.25
9.6,2.73,2.3
9.76,2.38,2.31
9.92,2.57,2.3
10.08,2.73,2.31
10.24,2.57,2.33
10.4,2.57,2.35
10.56,2.38,2.35
10.72,2.57,2.37
10.88,2.38,2.39
11.04,2.38,2.39
11.2,2.47,2.4
11.36,2.38,2.41
11.52,2.19,2.4
11.68,2.38,2.4
11.84,2.57,2.43
12.0,2.38,2.43
12.16,2.19,2.42
12.32,2.73,2.43
12.48,2.38,2.44
12.64,2.19,2.44
12.8,2.73,2.44
12.96,2.38,2.44
13.12,2.57,2.44
13.28,2.19,2.41
13.44,2.62,2.41
13.6,2.19,2.4
13.76,2.19,2.39
13.92,2.57,2.39
14.08,2.47,2.39
14.24,2.19,2.38
14.4,2.38,2.38
14.56,2.57,2.39
14.72,2.19,2.39
14.88,2.38,2.39
15.04,2.38,2.38
15.2,2.19,2.37
15.36,2.38,2.38
15.52,2.38,2.36
15.68,2.38,2.36
15.84,2.38,2.37
16.0,2.19,2.34
16.16,2.19,2.33
16.32,2.38,2.32
16.48,2.05,2.31
16.64,2.38,2.31
16.8,1.82,2.29
16.96,2.62,2.31
17.12,2.19,2.29
17.28,1.82,2.26
17.44,2.62,2.28
17.6,2.05,2.26
17.76,2.38,2.26
17.92,2.05,2.25
18.08,1.82,2.22
18.24,2.38,2.22
18.4,2.33,2.23
18.56,1.82,2.2
18.72,2.19,2.19
18.88,2.05,2.17
19.04,2.05,2.15
19.2,1.82,2.14
19.36,2.05,2.13
19.52,2.19,2.12
19.68,1.82,2.11
19.84,1.82,2.08
20.0,2.19,2.1
20.16,2.47,2.08
20.32,2.07,2.07
20.48,2.57,2.11
20.64,1.67,2.06
20.8,2.38,2.08
20.96,2.38,2.08
21.12,1.82,2.07
21.28,1.82,2.07
21.44,2.05,2.05
21.6,2.38,2.06
21.76,2.05,2.07
21.92,2.05,2.06
22.08,1.82,2.05
22.24,2.05,2.05
22.4,2.05,2.06
22.56,2.05,2.06
22.72,1.82,2.04
