time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.55,0
0.32,0.0,0,0.48,0
0.48,0.0,0,0.42,0
0.64,0.0,0,0.36,0
0.8,0.0,0,0.3,0
0.96,0.0,0,0.25,0
1.12,0.0,0,0.19,0
1.28,0.0,0,0.15,0
1.44,0.0,0,0.11,0
1.6,0.0,0,0.08,0
1.76,0.42,0,0.04,0
1.92,0.0,0,0.02,0
2.08,0.0,0,0.02,0
2.24,0.0,0,0.02,0
2.4,0.42,0,0.0,0
2.56,0.42,0,0.02,0
2.72,0.58,0,0.02,0
2.88,0.81,0,0.06,0
3.04,1.29,0,0.12,0
3.2,1.29,0,0.19,0
3.36,1.67,0.35,0.27,0.16
3.52,1.47,0.42,0.34,0.15
3.68,1.82,0.51,0.43,0.15
3.84,2.47,0.63,0.55,0.16
4.0,2.96,0.78,0.7,0.18
4.16,2.57,0.91,0.83,0.21
4.32,2.87,1.05,0.97,0.25
4.48,2.57,1.18,1.1,0.29
4.64,2.57,1.31,1.23,0.35
4.8,3.1,1.47,1.38,0.42
4.96,2.47,1.57,1.51,0.49
5.12,2.57,1.7,1.64,0.57
5.28,2.57,1.82,1.77,0.66
5.44,2.73,1.96,1.9,0.75
5.6,2.96,2.09,2.04,0.85
5.76,2.73,2.2,2.18,0.96
5.92,2.96,2.32,2.31,1.08
6.08,2.96,2.43,2.42,1.19
6.24,2.87,2.51,2.49,1.31
6.4,3.1,2.6,2.58,1.43
6.56,2.96,2.66,2.65,1.55
6.72,2.96,2.74,2.72,1.67
6.88,2.96,2.8,2.78,1.79
7.04,3.47,2.85,2.83,1.9
7.2,2.96,2.85,2.83,2.01
7.36,3.35,2.88,2.87,2.11
7.52,3.35,2.91,2.9,2.21
7.68,3.47,2.95,2.94,2.3
7.84,3.35,2.99,2.98,2.39
8.0,3.47,3.01,3.0,2.47
8.16,3.35,3.06,3.05,2.54
8.32,3.35,3.09,3.08,2.62
8.48,3.47,3.14,3.13,2.68
8.64,3.47,3.18,3.17,2.75
8.8,3.47,3.2,3.19,2.8
8.96,3.86,3.26,3.25,2.86
9.12,3.47,3.28,3.28,2.91
9.28,4.24,3.35,3.34,2.95
9.44,3.35,3.37,3.37,3.0
9.6,3.86,3.41,3.41,3.04
9.76,4.01,3.46,3.46,3.08
9.92,3.86,3.51,3.5,3.12
10.08,3.86,3.55,3.55,3.16
10.24,3.86,3.57,3.57,3.19
10.4,4.01,3.62,3.62,3.23
10.56,3.86,3.65,3.64,3.27
10.72,4.01,3.68,3.68,3.31
10.88,3.86,3.7,3.7,3.35
11.04,4.01,3.74,3.73,3.39
11.2,4.38,3.78,3.77,3.42
11.36,4.38,3.83,3.83,3.46
11.52,4.01,3.87,3.86,3.5
11.68,3.86,3.88,3.88,3.54
11.84,4.01,3.91,3.91,3.58
12.0,4.01,3.94,3.93,3.61
12.16,4.01,3.95,3.94,3.65
12.32,4.2,3.98,3.97,3.68
12.48,4.01,3.97,3.96,3.71
12.64,4.01,4.0,4.0,3.75
12.8,4.01,4.01,4.01,3.78
12.96,4.56,4.04,4.03,3.8
13.12,4.01,4.05,4.04,3.83
13.28,4.2,4.06,4.06,3.86
13.44,3.65,4.05,4.05,3.88
13.6,4.56,4.08,4.07,3.9
13.76,4.38,4.11,4.1,3.93
13.92,4.38,4.13,4.12,3.95
14.08,4.2,4.14,4.14,3.97
14.24,4.01,4.14,4.14,3.99
14.4,4.01,4.12,4.12,4.01
14.56,4.2,4.11,4.11,4.02
14.72,3.85,4.11,4.1,4.03
14.88,4.2,4.12,4.12,4.05
15.04,4.01,4.12,4.12,4.06
15.2,4.2,4.13,4.13,4.07
15.36,3.29,4.1,4.09,4.07
15.52,4.01,4.09,4.08,4.08
15.68,3.65,4.07,4.06,4.08
15.84,4.2,4.08,4.07,4.09
16.0,4.38,4.1,4.09,4.09
16.16,4.2,4.08,4.07,4.09
16.32,4.2,4.09,4.08,4.1
16.48,4.2,4.09,4.08,4.1
16.64,3.65,4.09,4.08,4.1
16.8,4.2,4.07,4.07,4.1
16.96,3.85,4.04,4.04,4.1
17.12,4.42,4.05,4.04,4.09
17.28,3.65,4.02,4.01,4.09
17.44,4.09,4.02,4.02,4.08
17.6,3.85,4.02,4.01,4.07
17.76,4.09,4.01,4.0,4.07
17.92,4.2,4.03,4.02,4.06
18.08,4.09,4.02,4.01,4.06
18.24,4.42,4.04,4.03,4.05
18.4,4.07,4.04,4.02,4.05
18.56,4.07,4.07,4.05,4.05
18.72,3.85,4.07,4.05,4.04
18.88,4.09,4.09,4.07,4.05
19.04,3.85,4.07,4.05,4.04
19.2,3.78,4.04,4.03,4.04
19.36,4.42,4.05,4.04,4.04
