time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.41,0,0.0,0
0.32,0.41,0,0.0,0
0.48,0.0,0,0.0,0
0.64,0.0,0,0.02,0
0.8,0.0,0,0.02,0
0.96,0.0,0,0.02,0
1.12,0.0,0,0.0,0
1.28,0.0,0,0.02,0
1.44,0.0,0,0.02,0
1.6,0.0,0,0.02,0
1.76,0.0,0,0.02,0
1.92,0.0,0,0.0,0
2.08,0.0,0,0.0,0
2.24,0.0,0,0.0,0
2.4,0.0,0,0.0,0
2.56,0.0,0,0.02,0
2.72,0.83,0,0.05,0
2.88,1.25,0,0.11,0
3.04,2.08,0,0.21,0
3.2,2.92,0,0.35,0
3.36,2.95,0.52,0.5,0.07
3.52,3.77,0.69,0.69,0.1
3.68,3.77,0.88,0.88,0.15
3.84,4.19,1.09,1.09,0.2
4.0,4.17,1.3,1.3,0.27
4.16,5.02,1.55,1.55,0.34
4.32,4.66,1.78,1.78,0.43
4.48,5.0,2.03,2.03,0.53
4.64,5.02,2.28,2.28,0.64
4.8,5.02,2.53,2.53,0.77
4.96,5.56,2.81,2.8,0.91
5.12,5.42,3.08,3.07,1.06
5.28,5.89,3.38,3.37,1.23
5.44,5.85,3.67,3.66,1.41
5.6,5.44,3.94,3.93,1.61
5.76,6.25,4.25,4.24,1.82
5.92,6.25,4.52,4.52,2.04
6.08,5.84,4.75,4.74,2.28
6.24,6.67,4.98,4.97,2.51
6.4,6.25,5.15,5.14,2.75
6.56,6.25,5.31,5.3,2.99
6.72,6.27,5.44,5.43,3.23
6.88,6.68,5.58,5.57,3.47
7.04,6.67,5.71,5.7,3.7
7.2,6.25,5.81,5.8,3.92
7.36,6.25,5.87,5.86,4.14
7.52,6.68,5.98,5.97,4.35
7.68,6.25,6.04,6.03,4.55
7.84,7.52,6.16,6.15,4.74
8.0,6.27,6.23,6.22,4.92
8.16,6.67,6.28,6.28,5.1
8.32,7.09,6.36,6.36,5.26
8.48,6.68,6.4,6.4,5.41
8.64,6.67,6.45,6.44,5.55
8.8,6.67,6.51,6.51,5.68
8.96,6.67,6.53,6.53,5.8
9.12,7.09,6.57,6.57,5.9
9.28,7.1,6.63,6.63,5.99
9.44,7.1,6.65,6.65,6.08
9.6,7.1,6.7,6.69,6.15
9.76,7.51,6.76,6.76,6.23
9.92,7.1,6.8,6.8,6.3
10.08,7.09,6.82,6.82,6.36
10.24,7.1,6.84,6.84,6.42
10.4,7.51,6.91,6.9,6.47
10.56,7.51,6.97,6.96,6.53
10.72,7.09,6.99,6.98,6.58
10.88,7.51,7.05,7.05,6.63
11.04,7.52,7.05,7.05,6.67
11.2,7.09,7.09,7.09,6.72
11.36,7.52,7.14,7.13,6.76
11.52,7.52,7.16,7.15,6.8
11.68,7.92,7.22,7.21,6.84
11.84,7.55,7.26,7.26,6.88
12.0,7.55,7.31,7.3,6.92
12.16,7.92,7.37,7.36,6.96
12.32,7.55,7.39,7.38,7.0
12.48,7.55,7.42,7.4,7.04
12.64,7.93,7.46,7.44,7.08
12.8,7.93,7.5,7.49,7.12
12.96,7.93,7.52,7.51,7.16
13.12,7.52,7.54,7.53,7.19
13.28,7.93,7.58,7.57,7.23
13.44,7.93,7.62,7.61,7.27
13.6,7.93,7.65,7.63,7.31
13.76,7.52,7.65,7.63,7.34
13.92,7.93,7.69,7.68,7.37
14.08,7.96,7.71,7.7,7.41
14.24,7.55,7.71,7.7,7.44
14.4,8.34,7.77,7.76,7.47
14.56,7.93,7.79,7.78,7.5
14.72,7.55,7.8,7.79,7.54
14.88,7.92,7.8,7.79,7.57
15.04,7.93,7.82,7.81,7.59
15.2,7.92,7.83,7.82,7.62
15.36,7.55,7.82,7.81,7.64
15.52,7.93,7.83,7.83,7.66
15.68,8.35,7.87,7.87,7.69
15.84,7.52,7.85,7.85,7.71
16.0,8.35,7.87,7.87,7.73
16.16,7.52,7.85,7.85,7.74
16.32,7.93,7.87,7.87,7.76
16.48,7.93,7.87,7.87,7.78
16.64,7.55,7.86,7.85,7.79
16.8,7.93,7.86,7.85,7.8
16.96,7.96,7.88,7.87,7.81
17.12,7.52,7.86,7.85,7.82
17.28,8.35,7.88,7.87,7.83
17.44,7.52,7.88,7.87,7.84
17.6,7.93,7.85,7.85,7.84
17.76,7.92,7.85,7.85,7.84
17.92,7.93,7.87,7.87,7.85
18.08,7.93,7.87,7.87,7.85
18.24,7.92,7.87,7.87,7.86
18.4,7.52,7.85,7.85,7.86
18.56,7.93,7.87,7.87,7.86
18.72,7.92,7.87,7.87,7.86
18.88,7.92,7.85,7.85,7.86
19.04,7.93,7.87,7.87,7.86
19.2,7.92,7.85,7.84,7.86
19.36,7.92,7.87,7.86,7.86
19.52,8.35,7.89,7.88,7.86
