time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.02,0
0.32,0.0,0,0.02,0
0.48,0.0,0,0.02,0
0.64,0.0,0,0.02,0
0.8,0.0,0,0.0,0
0.96,0.0,0,0.02,0
1.12,0.0,0,0.02,0
1.28,0.41,0,0.03,0
1.44,0.0,0,0.02,0
1.6,0.0,0,0.02,0
1.76,0.0,0,0.0,0
1.92,0.41,0,0.04,0
2.08,0.41,0,0.02,0
2.24,0.0,0,0.02,0
2.4,0.0,0,0.0,0
2.56,0.91,0,0.03,0
2.72,1.62,0,0.1,0
2.88,2.84,0,0.24,0
3.04,4.53,0,0.47,0
3.2,5.69,0,0.75,0
3.36,6.9,1.19,1.1,0.15
3.52,8.92,1.63,1.54,0.22
3.68,9.33,2.1,2.01,0.32
3.84,10.14,2.61,2.51,0.45
4.0,10.97,3.15,3.06,0.6
4.16,11.01,3.7,3.61,0.78
4.32,11.87,4.3,4.2,0.99
4.48,11.87,4.87,4.81,1.23
4.64,12.9,5.52,5.44,1.5
4.8,12.61,6.15,6.06,1.8
4.96,13.15,6.8,6.69,2.13
5.12,13.24,7.45,7.36,2.5
5.28,12.99,8.07,7.98,2.9
5.44,13.31,8.74,8.62,3.33
5.6,14.4,9.46,9.32,3.8
5.76,14.07,10.12,9.94,4.29
5.92,14.74,10.77,10.55,4.81
6.08,14.59,11.36,11.08,5.36
6.24,15.13,11.89,11.56,5.91
6.4,15.13,12.36,12.0,6.47
6.56,15.98,12.82,12.42,7.04
6.72,16.0,13.17,12.73,7.6
6.88,15.52,13.48,13.0,8.15
7.04,16.28,13.79,13.29,8.69
7.2,15.97,14.04,13.5,9.21
7.36,16.69,14.32,13.75,9.71
7.52,15.94,14.53,13.93,10.2
7.68,16.9,14.78,14.17,10.67
7.84,17.36,15.0,14.37,11.12
8.0,16.7,15.2,14.56,11.54
8.16,17.37,15.42,14.74,11.94
8.32,16.76,15.59,14.93,12.32
8.48,16.99,15.79,15.14,12.68
8.64,17.4,16.0,15.36,13.02
8.8,17.4,16.15,15.56,13.33
8.96,17.63,16.32,15.76,13.62
9.12,17.22,16.45,15.92,13.89
9.28,18.0,16.62,16.11,14.14
9.44,17.95,16.76,16.27,14.38
9.6,18.0,16.9,16.47,14.6
9.76,17.53,16.98,16.6,14.81
9.92,17.95,17.08,16.76,15.01
10.24,18.58,17.23,8.94,14.81
10.56,18.57,17.35,9.48,14.62
