time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.29,0
0.32,0.0,0,0.23,0
0.48,0.0,0,0.19,0
0.64,0.0,0,0.13,0
0.8,0.41,0,0.11,0
0.96,0.0,0,0.09,0
1.12,0.0,0,0.07,0
1.28,0.0,0,0.07,0
1.44,0.42,0,0.09,0
1.6,0.0,0,0.07,0
1.76,0.41,0,0.09,0
1.92,0.0,0,0.09,0
2.08,0.0,0,0.09,0
2.24,0.0,0,0.07,0
2.4,0.0,0,0.07,0
2.56,0.42,0,0.09,0
2.72,0.42,0,0.1,0
2.88,0.93,0,0.14,0
3.04,0.83,0,0.18,0
3.2,1.67,0,0.24,0
3.36,1.25,0.34,0.3,0.13
3.52,1.72,0.42,0.38,0.13
3.68,1.72,0.51,0.47,0.15
3.84,2.12,0.62,0.58,0.17
4.0,2.12,0.7,0.68,0.2
4.16,2.53,0.83,0.8,0.23
4.32,2.53,0.95,0.93,0.28
4.48,2.53,1.08,1.06,0.33
4.64,2.53,1.19,1.16,0.38
4.8,2.95,1.33,1.31,0.44
4.96,2.5,1.44,1.43,0.51
5.12,2.53,1.57,1.56,0.58
5.28,2.95,1.71,1.71,0.66
5.44,2.63,1.84,1.84,0.75
5.6,3.34,2.01,2.0,0.85
5.76,3.03,2.14,2.13,0.95
5.92,2.95,2.27,2.26,1.06
6.08,3.43,2.39,2.38,1.17
6.24,2.95,2.5,2.49,1.29
6.4,3.36,2.58,2.58,1.4
6.56,3.36,2.69,2.68,1.52
6.72,3.36,2.77,2.76,1.64
6.88,2.92,2.83,2.82,1.76
7.04,3.36,2.89,2.88,1.87
7.2,2.95,2.93,2.93,1.99
7.36,2.92,2.95,2.94,2.09
7.52,3.43,3.0,2.99,2.2
7.68,3.36,3.04,3.03,2.29
7.84,3.36,3.08,3.07,2.39
8.0,3.03,3.09,3.07,2.48
8.16,3.36,3.13,3.12,2.56
8.32,3.36,3.17,3.16,2.64
8.48,3.34,3.19,3.18,2.72
8.64,3.36,3.23,3.22,2.78
8.8,3.36,3.23,3.22,2.85
8.96,3.34,3.24,3.23,2.9
9.12,2.92,3.24,3.23,2.95
