time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.42,0,0.07,0
0.32,0.0,0,0.07,0
0.48,0.0,0,0.07,0
0.64,0.0,0,0.07,0
0.8,0.0,0,0.07,0
0.96,0.58,0,0.09,0
1.12,0.58,0,0.11,0
1.28,0.0,0,0.11,0
1.44,0.58,0,0.13,0
1.6,0.0,0,0.13,0
1.76,0.41,0,0.14,0
1.92,0.42,0,0.14,0
2.08,0.0,0,0.14,0
2.24,0.0,0,0.14,0
2.4,0.0,0,0.14,0
2.56,0.0,0,0.14,0
2.72,0.42,0,0.1,0
2.88,0.83,0,0.07,0
3.04,2.53,0,0.09,0
3.2,3.84,0,0.27,0
3.36,5.15,0.77,0.54,0.14
3.52,6.37,1.09,0.86,0.18
3.68,7.19,1.45,1.22,0.24
3.84,8.38,1.86,1.64,0.31
4.0,8.43,2.29,2.06,0.41
4.16,9.25,2.72,2.55,0.54
4.32,9.67,3.17,3.05,0.68
4.48,10.08,3.68,3.56,0.86
4.64,10.5,4.17,4.1,1.05
4.8,10.87,4.72,4.65,1.28
4.96,10.91,5.24,5.2,1.53
5.12,11.7,5.81,5.8,1.82
5.28,12.12,6.41,6.41,2.13
5.44,12.12,7.02,7.01,2.47
5.6,12.1,7.62,7.61,2.85
5.76,12.12,8.23,8.22,3.25
5.92,12.93,8.85,8.84,3.69
6.08,12.93,9.46,9.45,4.16
6.24,12.98,9.98,9.97,4.65
6.4,13.77,10.48,10.47,5.16
6.56,13.35,10.89,10.88,5.68
6.72,14.18,11.28,11.27,6.2
6.88,13.77,11.61,11.6,6.72
7.04,14.18,11.9,11.89,7.23
7.2,14.18,12.19,12.17,7.74
7.36,14.59,12.45,12.44,8.23
7.52,14.59,12.7,12.69,8.71
7.68,14.59,12.92,12.92,9.18
7.84,15.02,13.15,13.14,9.63
8.0,15.01,13.36,13.35,10.07
8.16,15.02,13.56,13.56,10.48
8.32,14.59,13.71,13.7,10.88
8.48,15.43,13.87,13.87,11.25
8.64,15.43,14.04,14.03,11.6
8.8,15.45,14.21,14.2,11.93
8.96,15.89,14.39,14.39,12.24
9.12,15.87,14.54,14.53,12.53
9.28,15.93,14.69,14.68,12.79
9.44,16.39,14.86,14.85,13.03
9.6,15.97,14.97,14.96,13.26
9.76,15.97,15.1,15.08,13.47
9.92,16.92,15.24,15.21,13.66
10.08,16.44,15.37,15.34,13.85
10.24,16.1,15.47,15.44,14.03
10.4,16.58,15.59,15.55,14.2
10.56,16.8,15.7,15.66,14.36
10.72,17.17,15.83,15.79,14.51
10.88,16.39,15.92,15.88,14.66
11.04,16.72,16.0,15.97,14.8
11.2,16.72,16.09,16.06,14.94
11.36,16.68,16.17,16.15,15.07
11.52,17.1,16.3,16.28,15.2
11.68,17.1,16.38,16.36,15.32
11.84,17.52,16.49,16.46,15.44
12.0,17.1,16.57,16.54,15.56
12.16,17.14,16.63,16.59,15.67
12.32,17.12,16.69,16.64,15.77
12.48,16.76,16.73,16.67,15.87
12.64,16.8,16.76,16.68,15.97
12.8,17.17,16.82,16.74,16.05
12.96,18.04,16.92,16.83,16.14
13.12,17.27,16.94,16.85,16.22
13.28,16.86,16.96,16.87,16.3
13.44,17.27,17.02,16.93,16.38
13.6,18.09,17.09,17.02,16.45
13.76,17.33,17.12,17.05,16.52
14.08,16.62,17.09,8.93,16.18
14.4,17.68,17.15,9.41,15.85
14.72,18.04,17.22,9.9,15.55
15.04,17.8,17.27,10.37,15.26
15.36,17.73,17.33,10.85,15.0
15.68,17.96,17.37,11.31,14.75
16.0,17.71,17.4,11.75,14.52
16.16,18.63,17.46,23.52,14.87
16.32,18.87,17.54,23.6,15.23
16.48,16.86,17.53,23.57,15.57
16.8,15.08,17.43,12.1,15.35
17.12,16.38,17.41,12.49,15.14
17.44,17.24,17.43,12.93,14.95
17.76,18.56,17.5,13.43,14.79
18.08,19.18,17.56,13.94,14.64
18.24,19.67,17.68,28.0,15.2
