time_operate,x_east,y_north,cte,yaw_control
418.72,661474.2213455028,1509697.2733838425,-1.3887770408213078,-93.82385107264312
418.88,661474.14933604,1509697.2545026287,-1.4124064338585323,-95.52978610696323
419.04,661474.0952438824,1509697.254169905,-1.4163365773665457,-95.8371530275795
419.2,661474.0232344168,1509697.235288692,-1.4399659699391403,-97.54363921963251
419.36,661473.9691422619,1509697.2349559686,-1.4438961129825236,-97.85155729797238
419.52,661473.8970193886,1509697.2345123373,-1.449136304016788,-98.25259358748548
419.68,661473.8250099228,1509697.2156311243,-1.4727656963570677,-99.95973575757247
419.84,661473.7528870468,1509697.2151874937,-1.478005886926702,-100.36134940575505
420.0,661473.6808775838,1509697.1963062815,-1.501635278337722,-102.06906890150424
420.16,661473.6088681206,1509697.1774250693,-1.5252646699810568,-103.77726100158063
420.32,661473.5367452472,1509697.176981439,-1.5305048596214315,-104.17992456323964
420.48,661473.4286743446,1509697.1578784126,-1.5567543453880086,-106.07477313957438
420.64,661473.3386341601,1509697.1388862936,-1.5816937838606495,-107.8771071468091
420.8,661473.2484805684,1509697.1383317572,-1.5882440198657006,-108.37393878356504
420.96,661473.1583269739,1509697.137777221,-1.5947942558707515,-108.87090142504107
421.12,661473.0682867921,1509697.1187851033,-1.619733692717188,-110.6739961149924
421.28,661472.9782466074,1509697.0997929855,-1.6446731300282542,-112.47758962667868
421.44,661472.8880930156,1509697.0992384502,-1.6512233648717303,-112.97568076786291
421.6,661472.8160835492,1509697.0803572403,-1.6748527541919156,-114.6868644646799
421.76,661472.7259299548,1509697.0798027054,-1.6814029888030768,-115.18555918184842
421.92,661472.6538070814,1509697.0793590778,-1.6866431758879867,-115.59134532839477
422.08,661472.5817976175,1509697.0604778691,-1.7102725640465972,-117.30323733893705
422.24,661472.5096747414,1509697.060034242,-1.7155127508991923,-117.70960086048929
422.4,661472.4195211497,1509697.0594797083,-1.7220629841164639,-118.2091086785979
422.56,661472.3473982736,1509697.0590360817,-1.7273031707367439,-118.61570799205252
422.72,661472.257244682,1509697.0584815484,-1.7338534032570705,-119.11545156906084
422.88,661472.1669776812,1509697.0763645973,-1.7220144342390669,-118.30932505746736
423.04,661472.0949682144,1509697.0574833893,-1.7456438219330472,-120.02192446017864
423.2,661472.0228453384,1509697.0570397638,-1.7508840071594378,-120.42899529139555
423.36,661471.9326917469,1509697.056485232,-1.7574342385181896,-120.9292104026373
423.52,661471.8425381554,1509697.0559307002,-1.7639844696446263,-121.42955650200719
423.68,661471.7523845612,1509697.0553761688,-1.7705347007710632,-121.93003360599963
423.84,661471.6443136575,1509697.0362731495,-1.7967841793358765,-123.8296822676881
424.0,661471.5361293477,1509697.0356077126,-1.80464445589773,-124.42385479269764
424.16,661471.4459757536,1509697.0350531824,-1.811194685630277,-124.92514499742109
424.32,661471.3377914412,1509697.0343877464,-1.8190549612628704,-125.51960566656048
424.48,661471.2476378499,1509697.0338332166,-1.8256051905307875,-126.02118404839321
424.64,661471.1394535403,1509697.0331677818,-1.8334654647694912,-126.61593282863656
424.8,661471.0492999435,1509697.0326132528,-1.8400156935727785,-127.11779938754141
424.96,661470.9410022259,1509697.0503854002,-1.829486765808522,-126.40683525159537
425.12,661470.8328179137,1509697.0497199662,-1.837347039117966,-127.00166159734826
425.28,661470.7246336016,1509697.0490545328,-1.845207312195095,-127.5966451320683
425.44,661470.6164492923,1509697.0483890998,-1.8530675845752789,-128.19178582275288
425.6,661470.5081515751,1509697.0661612486,-1.8425386554171328,-127.48108262563284
425.76,661470.3999672632,1509697.065495816,-1.8503989273326868,-128.07616991018384
425.92,661470.2916695436,1509697.0832679663,-1.8398699967806509,-127.36541324092491
426.08,661470.165341106,1509697.1009292118,-1.8306511107347716,-126.74748535388218
426.24,661470.0391260763,1509697.1001528758,-1.8398214262272226,-127.43537418237072
426.4,661469.9307149524,1509697.1363626095,-1.8109032922783368,-125.4184047378454
426.56,661469.8224172363,1509697.1541347608,-1.800374360100096,-124.70685804039232
426.72,661469.6962022043,1509697.1533584266,-1.8095446739663423,-125.39414121837514
426.88,661469.5698737705,1509697.171019675,-1.8003257849003684,-124.77560661038899
427.04,661469.4615760522,1509697.1887918285,-1.7897968510959232,-124.0638482472953
427.2,661469.3352476162,1509697.206453078,-1.7805779611006896,-123.44491861685572
427.36,661469.208919183,1509697.2241143272,-1.771359070873141,-122.82580459211725
427.52,661469.1007348724,1509697.2234489005,-1.779219337213136,-123.41946788900114
427.68,661468.9923237478,1509697.2596586377,-1.7503011995472109,-121.40128613871141
427.84,661468.8661087223,1509697.2588823074,-1.7594715089994728,-122.08756754000198
428.0,661468.7215227559,1509697.3133078183,-1.714784257413641,-118.9490683625562
428.16,661468.6131116324,1509697.3495175568,-1.685866118353826,-116.92959781167642
428.32,661468.4866697943,1509697.3856163917,-1.6582580228709078,-115.00258819284666
428.48,661468.3602279511,1509697.4217152267,-1.6306499273879898,-113.0750264121072
428.64,661468.215755396,1509697.4577031592,-1.6043518738557638,-111.2399516487963
428.8,661468.0711694324,1509697.512128674,-1.5596646180882627,-108.09834978166549
428.96,661467.9447275933,1509697.5482275113,-1.53205652004988,-106.1688159513413
429.12,661467.8183991634,1509697.5658887676,-1.5228376228528826,-105.54473100281155
429.28,661467.6918439163,1509697.6204251877,-1.476840322114595,-102.30845945683541
429.44,661467.5835462047,1509697.6381973485,-1.4663113806437558,-101.59023084001872
429.6,661467.4571043699,1509697.674296188,-1.4387032800499084,-99.65882976345654
429.76,661467.3126318124,1509697.7102841244,-1.4124052228006432,-97.81991580321474
429.92,661467.204220696,1509697.7464938683,-1.3834870779329542,-95.79439725916748
430.08,661467.0777788569,1509697.782592709,-1.3558789764098471,-93.86133963055508
430.24,661466.9513370236,1509697.8186915512,-1.3282708730282202,-91.92772970792012
430.4,661466.8429259083,1509697.8549012963,-1.2993527269989564,-89.90052839438238
430.56,661466.7163706678,1509697.9094377207,-1.2533554216143696,-86.659786820509
430.72,661466.5898154278,1509697.9639741455,-1.2073581157651527,-83.4181252675299
430.88,661466.4632601885,1509698.018510571,-1.161360808986676,-80.17554370243778
431.04,661466.3547356697,1509698.0731578998,-1.1140534590959326,-76.83900292937692
431.2,661466.2282938365,1509698.109256745,-1.0864453526942113,-74.90055628190859
431.36,661466.1197693185,1509698.1639040746,-1.0391380018742078,-71.56251713372583
431.52,661466.0113582006,1509698.2001138236,-1.0102198521279047,-69.52953289878087
431.68,661465.9210912103,1509698.2179968932,-0.9983808615046098,-68.70893218175702
431.84,661465.7945359738,1509698.272533322,-0.9523835514737237,-65.46217084059359
432.0,661465.6861248624,1509698.3087430715,-0.9234654005658457,-63.42745143414557
432.16,661465.5776003439,1509698.3633904036,-0.8761580474226928,-60.08615252193016
432.32,661465.4690758286,1509698.4180377356,-0.8288506938149098,-56.74390742965386
432.48,661465.3788088341,1509698.435920807,-0.8170117017977251,-55.919679230469704
432.64,661465.2884284409,1509698.4722414603,-0.7867835073129503,-53.78921309219695
432.8,661465.1979346436,1509698.5269996952,-0.7381661112898454,-50.35214129678231
432.96,661465.1075542511,1509698.5633203487,-0.7079379165727557,-48.22009823020039
433.12,661464.9991431364,1509698.599530101,-0.6790197631094133,-46.18048972956526
433.28,661464.9087627445,1509698.6358507553,-0.6487915676953786,-44.04726368652271
433.44,661464.8183823527,1509698.67217141,-0.6185633718167142,-41.91343304657387
433.6,661464.7460326751,1509698.7086029667,-0.5870251339873576,-39.6859586633693
433.76,661464.6556522812,1509698.7449236219,-0.5567969378763781,-37.55089267824728
433.92,661464.5653852943,1509698.7628066957,-0.5449579428390988,-36.721223189457234
434.08,661464.493149024,1509698.7808006715,-0.5318089060834426,-35.798277757927316
434.24,661464.3846245104,1509698.8354480076,-0.4845015485263053,-32.44914540234109
434.4,661464.2942441175,1509698.8717686636,-0.454273351253751,-30.31202886301481
434.56,661464.2038637276,1509698.9080893202,-0.42404515328425185,-28.174307710246058
434.72,661464.1134833352,1509698.944409977,-0.3938169553147527,-26.03598199351791
434.88,661464.0229895397,1509698.9991682156,-0.34519955534229346,-22.591050586580153
435.04,661463.9327225542,1509699.0170512917,-0.33336055798186465,-21.757148985149342
435.2,661463.8241980457,1509699.0716986298,-0.28605319810157775,-18.404047497611007
435.36,661463.7157869382,1509699.1079083865,-0.2571350397596211,-16.356000956127275
435.52,661463.6254065474,1509699.1442290454,-0.22690683969928732,-14.214336888637565
435.68,661463.5350261596,1509699.1805497042,-0.1966786391743236,-12.072068224148625
435.84,661463.4265016499,1509699.2351970437,0,0
436.0,661463.3361212601,1509699.271517703,0,0
436.16,661463.2457408733,1509699.3078383633,0,0
436.32,661463.1373297705,1509699.3440481226,0,0
436.48,661463.0468359785,1509699.3988063643,0,0
436.64,661462.9384248739,1509699.4350161247,0,0
436.8,661462.8300137722,1509699.4712258857,0,0
436.96,661462.7214892628,1509699.5258732277,0,0
437.12,661462.595047446,1509699.5619720893,0,0
437.28,661462.486522943,1509699.6166194326,-0.16867986705635749,-10.08752900111416
437.44,661462.3781118402,1509699.6528291947,-0.1975980309738732,-12.144670599877253
437.6,661462.2697007377,1509699.6890389572,-0.22651619535601886,-14.202390594916714
437.76,661462.161176236,1509699.743686302,-0.2738235624380695,-17.56669012899107
437.92,661462.0346210164,1509699.7982227474,-0.3198208901248926,-20.838896812558012
438.08,661461.9262099151,1509699.8344325114,-0.348739055900928,-22.899061363774543
438.24,661461.7997681013,1509699.870531376,-0.37634718297868075,-24.86676532995456
438.4,661461.6912435987,1509699.9251787225,-0.4236545516869361,-28.234061599274433
438.56,661461.5648017831,1509699.9612775885,-0.4512626799262637,-30.20326395786521
438.72,661461.4383599705,1509699.997376455,-0.47887080886253613,-32.17301852851781
438.88,661461.2938874374,1509700.0333644233,0.5051688995651559,37.70390414783963
439.04,661461.1673322241,1509700.0879008719,0.5511662309690184,40.98073800213325
439.2,661461.0407770085,1509700.1424373214,0.5971635630698258,44.25849185255197
439.36,661460.9142217936,1509700.196973772,0.6431608965645228,47.53716574860675
439.52,661460.8596760419,1509700.2703914,0.7127875866229957,52.49491649449078
439.68,661460.7331208307,1509700.3249278509,0.7587849203500078,55.77590288751564
439.84,661460.606679016,1509700.3610267206,0.7863930525386897,57.75180813396284
440.0,661460.480123806,1509700.4155631727,0.8323903874272766,61.034266718801035
440.16,661460.3535685911,1509700.470099625,0.8783877225481784,64.31764526683604
440.32,661460.209096068,1509700.5060875989,0.9046858195233021,66.20290386846028
440.48,661460.0825408598,1509700.5606240525,0.9506831562704087,69.48772844063026
440.64,661459.9560990473,1509700.5967229258,0.9782912919438149,71.46747189928098
440.8,661459.8296572409,1509700.6328217997,1.0058994287787961,73.44776760314022
440.96,661459.703215432,1509700.6689206737,1.0335075653814623,75.42861545323714
441.12,661459.5767736236,1509700.7050195485,1.0611157029133882,77.41001553206216
441.28,661459.4504452188,1509700.722680843,1.0703346398362439,78.08596674638163
441.44,661459.3059726935,1509700.7586688208,1.0966327405284069,79.97506455033577
441.6,661459.1615001742,1509700.7946567994,1.1229308423821447,81.8646883987988
441.76,661459.0350583646,1509700.8307556766,1.1505389822372203,83.84787710815391
441.92,661458.8905858463,1509700.8667436568,1.1768370857171628,85.73857919694419
442.08,661458.7462267284,1509700.8842940568,1.18474598882035,86.32380623704687
442.24,661458.5837234906,1509700.920171141,1.2097340561574745,88.12215369910587
442.4,661458.4392509708,1509700.9561591235,1.2360321619605665,90.01403985436461
443.84,661457.0497519281,1509701.1319958712,1.319051357641113,95.93478377483623
444.0,661456.9053928112,1509701.1495462814,1.3269602709661583,96.52285582633377
444.16,661456.7610336946,1509701.167096692,1.3348691842912037,97.11108605609782
444.32,661456.5987572597,1509701.166098626,1.3230788613289908,96.30043470300728
444.48,661456.4364808276,1509701.1651005615,1.3112885395283524,95.48954762595253
444.64,661456.2922351101,1509701.1642133938,1.300808254335162,94.77146354232272
444.8,661456.1479893925,1509701.1633262266,1.2903279696066017,94.05316988598706
444.96,661456.0037436751,1509701.1624390604,1.2798476860396162,93.33466670645188
445.12,661455.8594979605,1509701.161551895,1.2693674034018905,92.6159539872414
