lon1,lat1,lon2,lat2,distance_m,second_prev,second_now,time,speed_ms,speed_kmhr
100.4926692,13.64915133,100.4926697,13.649151,0.07,21.86,22.01,10:22.0,0.466666667,1.68
100.4926683,13.64915183,100.4926692,13.64915133,0.11,22.01,22.15,10:22.2,0.785714286,2.828571429
100.4926675,13.64915217,100.4926683,13.64915183,0.1,22.15,22.29,10:22.3,0.714285714,2.571428571
100.4926665,13.64915267,100.4926675,13.64915217,0.12,22.29,22.43,10:22.4,0.857142857,3.085714286
100.4926657,13.64915317,100.4926665,13.64915267,0.11,22.43,22.58,10:22.6,0.733333333,2.64
100.4926645,13.649154,100.4926657,13.64915317,0.16,22.58,22.72,10:22.7,1.142857143,4.114285714
100.4926635,13.6491545,100.4926645,13.649154,0.12,22.72,22.86,10:22.9,0.857142857,3.085714286
100.4926623,13.64915517,100.4926635,13.6491545,0.15,22.86,23.01,10:23.0,1,3.6
100.4926612,13.64915583,100.4926623,13.64915517,0.15,23.01,23.15,10:23.2,1.071428571,3.857142857
100.4926598,13.6491565,100.4926612,13.64915583,0.16,23.15,23.29,10:23.3,1.142857143,4.114285714
100.4926587,13.64915717,100.4926598,13.6491565,0.15,23.29,23.44,10:23.4,1,3.6
100.4926573,13.64915817,100.4926587,13.64915717,0.18,23.44,23.58,10:23.6,1.285714286,4.628571429
100.492656,13.649159,100.4926573,13.64915817,0.17,23.58,23.72,10:23.7,1.214285714,4.371428571
100.4926547,13.64915983,100.492656,13.649159,0.17,23.72,23.86,10:23.9,1.214285714,4.371428571
100.4926533,13.64916067,100.4926547,13.64915983,0.17,23.86,24.01,10:24.0,1.133333333,4.08
100.492652,13.6491615,100.4926533,13.64916067,0.17,24.01,24.15,10:24.2,1.214285714,4.371428571
100.4926505,13.6491625,100.492652,13.6491615,0.2,24.15,24.29,10:24.3,1.428571429,5.142857143
100.492649,13.64916333,100.4926505,13.6491625,0.19,24.29,24.44,10:24.4,1.266666667,4.56
100.4926477,13.64916417,100.492649,13.64916333,0.17,24.44,24.58,10:24.6,1.214285714,4.371428571
100.4926462,13.64916517,100.4926477,13.64916417,0.2,24.58,24.72,10:24.7,1.428571429,5.142857143
100.4926447,13.6491665,100.4926462,13.64916517,0.22,24.72,24.87,10:24.9,1.466666667,5.28
100.492643,13.64916767,100.4926447,13.6491665,0.22,24.87,25.01,10:25.0,1.571428571,5.657142857
100.4926413,13.649169,100.492643,13.64916767,0.23,25.01,25.15,10:25.2,1.642857143,5.914285714
100.4926398,13.64916983,100.4926413,13.649169,0.19,25.15,25.29,10:25.3,1.357142857,4.885714286
100.4926382,13.64917083,100.4926398,13.64916983,0.21,25.29,25.44,10:25.4,1.4,5.04
100.4926365,13.649172,100.4926382,13.64917083,0.22,25.44,25.58,10:25.6,1.571428571,5.657142857
100.4926348,13.64917317,100.4926365,13.649172,0.22,25.58,25.72,10:25.7,1.571428571,5.657142857
100.4926332,13.64917433,100.4926348,13.64917317,0.22,25.72,25.87,10:25.9,1.466666667,5.28
100.4926313,13.64917533,100.4926332,13.64917433,0.23,25.87,26.01,10:26.0,1.642857143,5.914285714
100.4926298,13.64917633,100.4926313,13.64917533,0.2,26.01,26.15,10:26.2,1.428571429,5.142857143
100.4926282,13.64917767,100.4926298,13.64917633,0.23,26.15,26.3,10:26.3,1.533333333,5.52
100.4926263,13.64917867,100.4926282,13.64917767,0.23,26.3,26.44,10:26.4,1.642857143,5.914285714
100.4926245,13.64917983,100.4926263,13.64917867,0.24,26.44,26.58,10:26.6,1.714285714,6.171428571
100.4926228,13.649181,100.4926245,13.64917983,0.22,26.58,26.72,10:26.7,1.571428571,5.657142857
100.4926212,13.64918217,100.4926228,13.649181,0.22,26.72,26.87,10:26.9,1.466666667,5.28
100.4926195,13.64918333,100.4926212,13.64918217,0.22,26.87,27.01,10:27.0,1.571428571,5.657142857
100.4926178,13.6491845,100.4926195,13.64918333,0.22,27.01,27.15,10:27.1,1.571428571,5.657142857
100.492616,13.64918567,100.4926178,13.6491845,0.24,27.15,27.3,10:27.3,1.6,5.76
100.4926142,13.64918683,100.492616,13.64918567,0.24,27.3,27.44,10:27.4,1.714285714,6.171428571
100.4926123,13.64918783,100.4926142,13.64918683,0.23,27.44,27.58,10:27.6,1.642857143,5.914285714
100.4926107,13.649189,100.4926123,13.64918783,0.22,27.58,27.73,10:27.7,1.466666667,5.28
