lon1,lat1,lon2,lat2,distance_m,second_prev,second_now,time,speed_ms,speed_kmhr
100.4925513,13.64914083,100.4925517,13.64914067,0.04,39.12,39.27,55:39.3,0.266666667,0.96
100.4925512,13.649141,100.4925513,13.64914083,0.03,39.27,39.41,55:39.4,0.214285714,0.771428571
100.4925507,13.64914133,100.4925512,13.649141,0.07,39.41,39.55,55:39.6,0.5,1.8
100.4925503,13.6491415,100.4925507,13.64914133,0.04,39.55,39.69,55:39.7,0.285714286,1.028571429
100.4925498,13.649142,100.4925503,13.6491415,0.08,39.69,39.84,55:39.8,0.533333333,1.92
100.4925493,13.64914233,100.4925498,13.649142,0.07,39.84,39.98,55:40.0,0.5,1.8
100.4925488,13.64914267,100.4925493,13.64914233,0.07,39.98,40.12,55:40.1,0.5,1.8
100.4925482,13.64914283,100.4925488,13.64914267,0.07,40.12,40.27,55:40.3,0.466666667,1.68
100.4925477,13.64914317,100.4925482,13.64914283,0.07,40.27,40.41,55:40.4,0.5,1.8
100.4925472,13.64914367,100.4925477,13.64914317,0.08,40.41,40.55,55:40.6,0.571428571,2.057142857
100.4925467,13.649144,100.4925472,13.64914367,0.07,40.55,40.7,55:40.7,0.466666667,1.68
100.492546,13.6491445,100.4925467,13.649144,0.09,40.7,40.84,55:40.8,0.642857143,2.314285714
100.4925453,13.649145,100.492546,13.6491445,0.09,40.84,40.98,55:41.0,0.642857143,2.314285714
100.4925447,13.6491455,100.4925453,13.649145,0.09,40.98,41.12,55:41.1,0.642857143,2.314285714
100.4925438,13.649146,100.4925447,13.6491455,0.11,41.12,41.27,55:41.3,0.733333333,2.64
100.4925432,13.6491465,100.4925438,13.649146,0.09,41.27,41.41,55:41.4,0.642857143,2.314285714
100.4925423,13.649147,100.4925432,13.6491465,0.11,41.41,41.55,55:41.6,0.785714286,2.828571429
100.4925415,13.64914767,100.4925423,13.649147,0.12,41.55,41.7,55:41.7,0.8,2.88
100.4925407,13.64914817,100.4925415,13.64914767,0.11,41.7,41.84,55:41.8,0.785714286,2.828571429
100.4925397,13.64914867,100.4925407,13.64914817,0.12,41.84,41.98,55:42.0,0.857142857,3.085714286
100.4925388,13.64914933,100.4925397,13.64914867,0.12,41.98,42.13,55:42.1,0.8,2.88
100.492538,13.64914983,100.4925388,13.64914933,0.11,42.13,42.27,55:42.3,0.785714286,2.828571429
100.492537,13.64915033,100.492538,13.64914983,0.12,42.27,42.41,55:42.4,0.857142857,3.085714286
100.4925362,13.649151,100.492537,13.64915033,0.12,42.41,42.55,55:42.5,0.857142857,3.085714286
100.4925353,13.6491515,100.4925362,13.649151,0.11,42.55,42.7,55:42.7,0.733333333,2.64
100.4925343,13.649152,100.4925353,13.6491515,0.12,42.7,42.84,55:42.8,0.857142857,3.085714286
100.4925333,13.6491525,100.4925343,13.649152,0.12,42.84,42.98,55:43.0,0.857142857,3.085714286
100.4925325,13.649153,100.4925333,13.6491525,0.11,42.98,43.13,55:43.1,0.733333333,2.64
100.4925315,13.64915383,100.4925325,13.649153,0.14,43.13,43.27,55:43.3,1,3.6
100.4925307,13.64915467,100.4925315,13.64915383,0.13,43.27,43.41,55:43.4,0.928571429,3.342857143
100.4925297,13.64915533,100.4925307,13.64915467,0.13,43.41,43.56,55:43.6,0.866666667,3.12
100.4925287,13.649156,100.4925297,13.64915533,0.13,43.56,43.7,55:43.7,0.928571429,3.342857143
100.4925277,13.64915667,100.4925287,13.649156,0.13,43.7,43.84,55:43.8,0.928571429,3.342857143
100.4925267,13.64915733,100.4925277,13.64915667,0.13,43.84,43.98,55:44.0,0.928571429,3.342857143
100.4925257,13.649158,100.4925267,13.64915733,0.13,43.98,44.13,55:44.1,0.866666667,3.12
100.4925248,13.64915867,100.4925257,13.649158,0.12,44.13,44.27,55:44.3,0.857142857,3.085714286
100.4925238,13.64915933,100.4925248,13.64915867,0.13,44.27,44.41,55:44.4,0.928571429,3.342857143
100.4925228,13.64916,100.4925238,13.64915933,0.13,44.41,44.56,55:44.6,0.866666667,3.12
100.4925218,13.6491605,100.4925228,13.64916,0.12,44.56,44.7,55:44.7,0.857142857,3.085714286
100.4925208,13.649161,100.4925218,13.6491605,0.12,44.7,44.84,55:44.8,0.857142857,3.085714286
100.4925198,13.64916167,100.4925208,13.649161,0.13,44.84,44.99,55:45.0,0.866666667,3.12
100.4925188,13.64916233,100.4925198,13.64916167,0.13,44.99,45.13,55:45.1,0.928571429,3.342857143
100.492518,13.64916267,100.4925188,13.64916233,0.1,45.13,45.27,55:45.3,0.714285714,2.571428571
100.492517,13.649163,100.492518,13.64916267,0.11,45.27,45.41,55:45.4,0.785714286,2.828571429
100.4925162,13.6491635,100.492517,13.649163,0.11,45.41,45.56,55:45.6,0.733333333,2.64
100.4925152,13.649164,100.4925162,13.6491635,0.12,45.56,45.7,55:45.7,0.857142857,3.085714286
100.4925143,13.64916467,100.4925152,13.649164,0.12,45.7,45.84,55:45.8,0.857142857,3.085714286
100.4925133,13.64916517,100.4925143,13.64916467,0.12,45.84,45.99,55:46.0,0.8,2.88
100.4925123,13.64916583,100.4925133,13.64916517,0.13,45.99,46.13,55:46.1,0.928571429,3.342857143
100.4925115,13.6491665,100.4925123,13.64916583,0.12,46.13,46.27,55:46.3,0.857142857,3.085714286
100.4925105,13.64916717,100.4925115,13.6491665,0.13,46.27,46.42,55:46.4,0.866666667,3.12
100.4925095,13.64916783,100.4925105,13.64916717,0.13,46.42,46.56,55:46.6,0.928571429,3.342857143
100.4925085,13.6491685,100.4925095,13.64916783,0.13,46.56,46.7,55:46.7,0.928571429,3.342857143
100.4925077,13.64916917,100.4925085,13.6491685,0.12,46.7,46.84,55:46.8,0.857142857,3.085714286
100.4925067,13.64916967,100.4925077,13.64916917,0.12,46.84,46.99,55:47.0,0.8,2.88
100.4925057,13.64917033,100.4925067,13.64916967,0.13,46.99,47.13,55:47.1,0.928571429,3.342857143
100.4925047,13.649171,100.4925057,13.64917033,0.13,47.13,47.27,55:47.3,0.928571429,3.342857143
100.4925035,13.64917167,100.4925047,13.649171,0.15,47.27,47.42,55:47.4,1,3.6
100.4925025,13.64917233,100.4925035,13.64917167,0.13,47.42,47.56,55:47.6,0.928571429,3.342857143
100.4925017,13.64917317,100.4925025,13.64917233,0.13,47.56,47.7,55:47.7,0.928571429,3.342857143
100.4925007,13.64917383,100.4925017,13.64917317,0.13,47.7,47.85,55:47.8,0.866666667,3.12
100.4924997,13.6491745,100.4925007,13.64917383,0.13,47.85,47.99,55:48.0,0.928571429,3.342857143
100.4924987,13.64917517,100.4924997,13.6491745,0.13,47.99,48.13,55:48.1,0.928571429,3.342857143
100.4924978,13.649176,100.4924987,13.64917517,0.13,48.13,48.27,55:48.3,0.928571429,3.342857143
100.492497,13.64917683,100.4924978,13.649176,0.13,48.27,48.42,55:48.4,0.866666667,3.12
100.492496,13.64917767,100.492497,13.64917683,0.14,48.42,48.56,55:48.6,1,3.6
100.492495,13.64917833,100.492496,13.64917767,0.13,48.56,48.7,55:48.7,0.928571429,3.342857143
100.492494,13.649179,100.492495,13.64917833,0.13,48.7,48.85,55:48.9,0.866666667,3.12
100.4924928,13.64917983,100.492494,13.649179,0.16,48.85,48.99,55:49.0,1.142857143,4.114285714
100.4924918,13.6491805,100.4924928,13.64917983,0.13,48.99,49.13,55:49.1,0.928571429,3.342857143
