lon1,lat1,lon2,lat2,distance_m,second_prev,second_now,time,speed_ms,speed_kmhr
100.4925497,13.64911483,100.4925497,13.64911483,0,26.22,26.37,45:26.4,0,0
100.4925497,13.64911483,100.4925497,13.64911483,0,26.37,26.51,45:26.5,0,0
100.4925493,13.64911483,100.4925497,13.64911483,0.04,26.51,26.65,45:26.7,0.285714286,1.028571429
100.4925492,13.649115,100.4925493,13.64911483,0.03,26.65,26.8,45:26.8,0.2,0.72
100.492549,13.64911517,100.4925492,13.649115,0.03,26.8,26.94,45:26.9,0.214285714,0.771428571
100.4925488,13.64911533,100.492549,13.64911517,0.03,26.94,27.08,45:27.1,0.214285714,0.771428571
100.4925487,13.64911533,100.4925488,13.64911533,0.02,27.08,27.23,45:27.2,0.133333333,0.48
100.4925485,13.6491155,100.4925487,13.64911533,0.03,27.23,27.37,45:27.4,0.214285714,0.771428571
100.4925483,13.6491155,100.4925485,13.6491155,0.02,27.37,27.51,45:27.5,0.142857143,0.514285714
100.4925482,13.6491155,100.4925483,13.6491155,0.02,27.51,27.65,45:27.7,0.142857143,0.514285714
100.492548,13.6491155,100.4925482,13.6491155,0.02,27.65,27.8,45:27.8,0.133333333,0.48
100.4925477,13.64911567,100.492548,13.6491155,0.04,27.8,27.94,45:27.9,0.285714286,1.028571429
100.4925475,13.64911583,100.4925477,13.64911567,0.03,27.94,28.08,45:28.1,0.214285714,0.771428571
100.4925472,13.649116,100.4925475,13.64911583,0.04,28.08,28.23,45:28.2,0.266666667,0.96
100.4925468,13.64911617,100.4925472,13.649116,0.04,28.23,28.37,45:28.4,0.285714286,1.028571429
100.4925467,13.64911617,100.4925468,13.64911617,0.02,28.37,28.51,45:28.5,0.142857143,0.514285714
100.4925463,13.6491165,100.4925467,13.64911617,0.05,28.51,28.66,45:28.7,0.333333333,1.2
100.492546,13.6491165,100.4925463,13.6491165,0.04,28.66,28.8,45:28.8,0.285714286,1.028571429
100.4925457,13.64911667,100.492546,13.6491165,0.04,28.8,28.94,45:28.9,0.285714286,1.028571429
100.4925452,13.64911683,100.4925457,13.64911667,0.06,28.94,29.08,45:29.1,0.428571429,1.542857143
100.4925448,13.64911717,100.4925452,13.64911683,0.05,29.08,29.23,45:29.2,0.333333333,1.2
100.4925445,13.64911733,100.4925448,13.64911717,0.04,29.23,29.37,45:29.4,0.285714286,1.028571429
100.4925442,13.6491175,100.4925445,13.64911733,0.04,29.37,29.51,45:29.5,0.285714286,1.028571429
100.4925438,13.64911767,100.4925442,13.6491175,0.04,29.51,29.66,45:29.7,0.266666667,0.96
100.4925435,13.649118,100.4925438,13.64911767,0.05,29.66,29.8,45:29.8,0.357142857,1.285714286
100.4925432,13.64911817,100.4925435,13.649118,0.04,29.8,29.94,45:29.9,0.285714286,1.028571429
100.4925428,13.64911833,100.4925432,13.64911817,0.04,29.94,30.09,45:30.1,0.266666667,0.96
100.4925425,13.6491185,100.4925428,13.64911833,0.04,30.09,30.23,45:30.2,0.285714286,1.028571429
100.492542,13.64911867,100.4925425,13.6491185,0.06,30.23,30.37,45:30.4,0.428571429,1.542857143
100.4925417,13.64911883,100.492542,13.64911867,0.04,30.37,30.51,45:30.5,0.285714286,1.028571429
100.4925412,13.649119,100.4925417,13.64911883,0.06,30.51,30.66,45:30.7,0.4,1.44
100.4925407,13.64911933,100.4925412,13.649119,0.07,30.66,30.8,45:30.8,0.5,1.8
100.4925402,13.6491195,100.4925407,13.64911933,0.06,30.8,30.94,45:30.9,0.428571429,1.542857143
100.4925398,13.64911967,100.4925402,13.6491195,0.04,30.94,31.09,45:31.1,0.266666667,0.96
100.4925395,13.64911983,100.4925398,13.64911967,0.04,31.09,31.23,45:31.2,0.285714286,1.028571429
100.492539,13.64912017,100.4925395,13.64911983,0.07,31.23,31.37,45:31.4,0.5,1.8
100.4925387,13.64912033,100.492539,13.64912017,0.04,31.37,31.52,45:31.5,0.266666667,0.96
100.4925383,13.64912067,100.4925387,13.64912033,0.05,31.52,31.66,45:31.7,0.357142857,1.285714286
100.4925378,13.64912083,100.4925383,13.64912067,0.06,31.66,31.8,45:31.8,0.428571429,1.542857143
100.4925375,13.64912117,100.4925378,13.64912083,0.05,31.8,31.94,45:31.9,0.357142857,1.285714286
100.492537,13.64912133,100.4925375,13.64912117,0.06,31.94,32.09,45:32.1,0.4,1.44
100.4925367,13.64912167,100.492537,13.64912133,0.05,32.09,32.23,45:32.2,0.357142857,1.285714286
100.4925362,13.64912183,100.4925367,13.64912167,0.06,32.23,32.37,45:32.4,0.428571429,1.542857143
100.4925358,13.64912217,100.4925362,13.64912183,0.05,32.37,32.52,45:32.5,0.333333333,1.2
100.4925355,13.6491225,100.4925358,13.64912217,0.05,32.52,32.66,45:32.7,0.357142857,1.285714286
100.4925352,13.64912283,100.4925355,13.6491225,0.05,32.66,32.8,45:32.8,0.357142857,1.285714286
100.492535,13.64912317,100.4925352,13.64912283,0.04,32.8,32.95,45:32.9,0.266666667,0.96
100.4925345,13.64912333,100.492535,13.64912317,0.06,32.95,33.09,45:33.1,0.428571429,1.542857143
100.4925342,13.64912367,100.4925345,13.64912333,0.05,33.09,33.23,45:33.2,0.357142857,1.285714286
100.4925338,13.64912383,100.4925342,13.64912367,0.04,33.23,33.37,45:33.4,0.285714286,1.028571429
100.4925335,13.649124,100.4925338,13.64912383,0.04,33.37,33.52,45:33.5,0.266666667,0.96
100.4925332,13.64912417,100.4925335,13.649124,0.04,33.52,33.66,45:33.7,0.285714286,1.028571429
100.4925328,13.64912433,100.4925332,13.64912417,0.04,33.66,33.8,45:33.8,0.285714286,1.028571429
100.4925327,13.6491245,100.4925328,13.64912433,0.03,33.8,33.95,45:34.0,0.2,0.72
100.4925323,13.64912483,100.4925327,13.6491245,0.05,33.95,34.09,45:34.1,0.357142857,1.285714286
100.492532,13.649125,100.4925323,13.64912483,0.04,34.09,34.23,45:34.2,0.285714286,1.028571429
100.4925317,13.64912517,100.492532,13.649125,0.04,34.23,34.38,45:34.4,0.266666667,0.96
100.4925315,13.64912533,100.4925317,13.64912517,0.03,34.38,34.52,45:34.5,0.214285714,0.771428571
100.4925312,13.6491255,100.4925315,13.64912533,0.04,34.52,34.66,45:34.7,0.285714286,1.028571429
100.4925308,13.64912567,100.4925312,13.6491255,0.04,34.66,34.8,45:34.8,0.285714286,1.028571429
100.4925305,13.64912583,100.4925308,13.64912567,0.04,34.8,34.95,45:35.0,0.266666667,0.96
100.4925302,13.649126,100.4925305,13.64912583,0.04,34.95,35.09,45:35.1,0.285714286,1.028571429
